50Traced_NONETRACED_SUM_MULTI_VSM_76_MAX,Associated
0.8746,NO
2.2403,NO
1.2874,NO
0.7654,NO
2.1747,NO
3.2199,YES
2.2559,NO
2.2511,YES
1.0738,NO
2.4262,NO
0.8053,NO
0.4983,NO
1.2556,NO
0.9885,NO
1.5545,NO
0.9879,NO
2.235,NO
2.7496,YES
3.6481,YES
3.0874,YES
2.3809,YES
2.0776,NO
2.4722,YES
1.6006,NO
3.0395,YES
1.5358,YES
0.7316,NO
1.0333,NO
0.4268,NO
1.2409,NO
1.7867,YES
1.5587,YES
0.7526,NO
0.5426,NO
0.9152,NO
0.5239,NO
0.7562,NO
0.6525,NO
0.1463,NO
1.4324,YES
0.8938,NO
2.3006,YES
0.5543,NO
2.2308,YES
1.004,NO
0.4292,NO
0.6901,NO
0.7311,NO
0.4169,NO
1.0863,NO
0.5704,NO
1.0382,NO
0.7982,NO
0.1843,NO
1.0705,NO
1.1706,NO
0.6096,NO
1.5190000000000001,NO
0.5984,NO
0.382,NO
1.557,NO
1.8786,YES
1.6093,NO
1.806,YES
0.3449,NO
1.1495,NO
0.2176,NO
0.1241,NO
1.0113,NO
0.5755,NO
1.1847,NO
0.5418,NO
1.2663,NO
1.69,YES
2.1487,YES
1.8657,YES
1.6067,YES
1.79,NO
1.5772,YES
0.8416,NO
