50Traced_NONETRACED_SUM_SINGLE_LSA_64_MAX,Associated
4.1197,YES
4.1966,YES
1.6969,YES
0.8105,NO
0.6306,NO
1.4626,YES
1.2967,NO
0.9035,YES
1.1494,NO
1.1693,NO
1.0806,NO
1.115,NO
0.657,NO
4.1872,YES
0.773,NO
4.088,YES
1.5297,NO
3.6616,YES
1.3211,NO
1.1089,NO
1.5568,NO
1.2267,NO
1.4439,YES
1.4880000000000002,NO
1.6376,YES
2.7121,YES
2.6867,YES
1.1619,NO
1.3430000000000002,NO
1.2751,NO
1.3192,NO
1.9865,YES
2.4667,YES
1.0158,NO
1.1654,NO
0.6881,NO
0.9886,NO
1.5431,NO
1.4463,NO
1.5519999999999998,NO
2.5021,YES
1.3802,NO
2.5403,YES
1.1516,NO
3.0010000000000003,YES
0.9203,NO
0.937,NO
1.3195,NO
1.5296,NO
1.3078,NO
1.0295,NO
0.8898,NO
1.3630000000000002,NO
0.6675,NO
0.946,NO
5.5952,YES
1.1164,YES
1.7206,YES
6.4099,YES
1.4217,NO
0.4144,NO
5.9124,YES
1.057,NO
5.5316,YES
0.8115,NO
2.6582,NO
1.4318,NO
1.109,NO
0.2315,NO
1.4133,YES
0.1721,NO
3.1536,YES
0.8642,NO
2.5109,YES
1.0053,NO
1.2364,NO
2.43,NO
2.2005,NO
5.296,YES
3.6379,NO
5.8945,YES
0.7829999999999999,NO
1.2442,NO
5.3063,YES
1.3658,YES
1.8972,YES
6.0729999999999995,YES
1.5268,NO
0.6001,NO
5.4024,YES
0.5758,NO
5.0574,YES
0.3618,NO
2.2943,NO
1.2569,NO
0.9004,NO
0.3943,NO
1.662,YES
0.3904,NO
3.1873,YES
1.2008,NO
2.4702,YES
0.3915,NO
0.45,NO
1.8118,NO
1.4827,NO
5.1744,YES
2.9805,NO
5.5276,YES
0.7265,NO
0.9185,NO
5.4857,YES
1.1422,YES
1.4666,YES
6.0901,YES
1.2286,NO
0.4259,NO
5.8215,YES
0.7482,NO
5.2488,YES
0.5158,NO
2.1659,NO
1.1172,NO
0.8191,NO
0.3529,NO
1.2415,YES
0.2844,NO
3.0124,YES
1.1031,NO
2.4763,YES
0.6987,NO
1.0538,NO
2.524,NO
2.211,NO
5.2174,YES
3.5226,NO
5.9011,YES
0.6159,NO
0.9707,NO
5.8511,YES
1.2671,YES
2.1229,YES
6.849,YES
1.4779,NO
0.4286,NO
6.0939,YES
0.9617,NO
5.6664,YES
0.6976,NO
2.57,NO
1.2696,NO
1.0358,NO
0.205,NO
1.8396,YES
0.2005,NO
3.7958,YES
0.8301,NO
2.8218,YES
1.0335,NO
1.1141,NO
2.4324,NO
2.1155,NO
5.7019,YES
4.022,NO
6.1754,YES
0.4728,NO
0.7736,NO
1.6662,YES
4.126,YES
4.143,YES
1.9231,YES
1.0239,NO
0.5006,NO
1.4913,YES
1.3824,NO
1.0029,YES
1.0531,NO
1.2942,NO
1.2393,NO
1.3887,NO
0.4012,NO
4.3628,YES
0.4519,NO
4.0324,YES
1.2613,NO
3.9175,YES
1.3288,NO
1.3419999999999999,NO
1.8757,NO
1.2546,NO
1.5634,YES
1.5402,NO
1.6318,YES
0.3287,NO
0.8207,NO
2.9078,YES
4.1503,YES
4.5905,YES
3.0751,YES
0.7589,NO
0.3851,NO
3.0401,YES
1.2826,NO
2.2684,YES
1.0327,NO
0.9433,NO
0.4171,NO
0.4334,NO
0.3075,NO
4.3463,YES
0.349,NO
5.3705,YES
1.0270000000000001,NO
4.6908,YES
1.3871,NO
1.4247,NO
2.0112,NO
1.6265,NO
2.4592,YES
2.6318,NO
2.7149,YES
0.3455,NO
0.7258,NO
1.2173,NO
1.317,NO
1.3192,NO
1.8861,NO
0.5418,NO
0.2181,NO
1.3099,NO
0.713,NO
1.2717,NO
0.5488,NO
2.5133,YES
2.3674,YES
2.0726,YES
0.2033,NO
1.6565,NO
0.1538,NO
1.2702,NO
0.6393,NO
0.9742,NO
0.4621,NO
0.7739,NO
0.9809,NO
0.8611,NO
1.6911,NO
0.8471,NO
1.902,NO
2.4696,YES
2.4254,YES
0.9706,NO
0.4905,NO
0.4346,NO
0.6581,NO
1.751,YES
2.3576,YES
0.5403,NO
0.3727,NO
0.48,NO
0.34700000000000003,NO
0.1911,NO
0.1504,NO
0.2144,NO
2.4104,YES
0.3948,NO
2.4213,YES
0.5635,NO
2.5206,YES
0.4642,NO
0.5463,NO
0.4647,NO
0.4915,NO
0.4404,NO
0.5717,NO
0.5760000000000001,NO
0.623,NO
0.3097,NO
0.4414,NO
1.8488,YES
3.9714,YES
4.2154,YES
1.9737,YES
0.6547,NO
0.2373,NO
1.7564,YES
0.7411,NO
1.1207,YES
0.4285,NO
0.7634,NO
0.5467,NO
0.7644,NO
0.2255,NO
4.3127,YES
0.3129,NO
4.4723,YES
0.9994,NO
3.8292,YES
0.836,NO
0.6247,NO
1.2177,NO
0.8688,NO
1.7086,YES
1.4671,NO
1.8993,YES
3.0455,YES
3.0774,YES
0.9812,NO
0.5755,NO
0.5104,NO
0.6314,NO
2.2793,YES
2.9419999999999997,YES
0.5297,NO
0.3295,NO
0.4126,NO
0.2857,NO
0.2497,NO
0.1373,NO
0.1963,NO
2.9983,YES
0.4603,NO
3.0181,YES
0.6455,NO
3.1288,YES
0.5249,NO
0.4019,NO
0.43200000000000005,NO
0.3463,NO
0.3595,NO
0.5154,NO
0.4278,NO
0.5716,NO
0.5367,NO
0.6052,NO
0.7040000000000001,NO
1.1681,NO
0.9226,NO
0.9699,NO
0.5473,NO
0.5428,NO
0.7189,NO
1.8045,YES
0.6898,NO
2.0715,YES
0.8027,NO
0.9490000000000001,NO
0.6902,NO
0.3755,NO
0.9172,NO
0.47600000000000003,NO
0.7805,NO
0.7241,NO
0.8232,NO
1.6593,YES
1.9469,YES
1.8145,YES
2.0795,YES
0.8443,NO
1.1782,YES
0.5772,NO
2.4251,YES
2.5109,YES
0.9117,NO
0.4421,NO
0.4946,NO
0.9129999999999999,NO
1.8465,YES
2.3408,YES
0.6551,NO
0.4049,NO
0.561,NO
0.3199,NO
0.4378,NO
0.3544,NO
0.4756,NO
2.3596,YES
0.5676,NO
2.3684,YES
0.5744,NO
2.5151,YES
0.4643,NO
0.3917,NO
0.547,NO
0.6572,NO
0.5211,NO
0.7461,NO
0.5775,NO
0.7519,NO
0.9824,NO
0.9418,NO
1.1943,NO
0.7403,NO
0.5345,NO
1.4611,NO
0.9470000000000001,NO
0.9494,NO
1.6662,NO
2.3678,YES
1.2025,NO
2.5808,YES
0.8587,NO
0.9327,NO
0.5895,NO
0.7809999999999999,NO
0.4817,NO
0.8707,NO
0.9799,NO
1.1759,NO
1.2183,NO
2.4003,YES
2.9956,YES
2.9923,YES
3.3771,YES
1.1997,NO
2.6114,YES
1.2762,NO
