50Traced_NONETRACED_MAX_MULTI_VSM_34_MEDIAN,Associated
0.1823,NO
0.2562,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.2458,NO
0.3618,NO
0.2538,NO
1.0,YES
0.4136,YES
0.5061,YES
1.0,YES
0.4093,NO
0.2538,NO
1.0,YES
0.2104,NO
1.0,YES
0.1578,NO
0.4524,NO
0.474,NO
0.1849,NO
0.2538,NO
0.5061,YES
0.2212,NO
0.5522,YES
0.2433,NO
0.5061,YES
0.1984,NO
0.2702,NO
0.3669,NO
0.2338,NO
1.0,YES
0.578,NO
1.0,YES
0.3618,NO
0.1547,NO
1.0,YES
0.6395,NO
0.6395,NO
1.0,YES
0.4093,NO
0.1097,NO
1.0,YES
0.2104,NO
1.0,YES
0.1578,NO
0.4524,NO
0.474,NO
0.3254,NO
0.1747,NO
0.6395,NO
0.1398,NO
0.6395,NO
0.1725,NO
0.4032,NO
0.2311,NO
0.1978,NO
0.4676,NO
0.1917,NO
1.0,YES
0.4918,NO
1.0,YES
0.3229,NO
0.3014,NO
0.6149,YES
1.0,YES
1.0,YES
0.6693,YES
0.3189,NO
0.3014,NO
0.6693,YES
0.4501,NO
0.6693,YES
0.1981,NO
0.2651,NO
0.3569,NO
0.2048,NO
0.3014,NO
1.0,YES
0.2627,NO
1.0,YES
0.2331,NO
1.0,YES
0.5486,NO
0.499,NO
0.5486,NO
0.5486,NO
0.6149,YES
0.4382,NO
0.6693,YES
0.2057,NO
0.1646,NO
1.0,YES
0.5554,NO
0.5554,NO
0.6838,YES
0.1681,NO
0.153,NO
0.8554,YES
0.159,NO
1.0,YES
0.1456,NO
0.3625,NO
0.273,NO
0.1803,NO
0.1775,NO
0.5554,NO
0.1654,NO
0.5554,NO
0.1664,NO
0.44,NO
0.2218,NO
0.2702,NO
0.3901,NO
0.2338,NO
1.0,YES
0.5104,NO
0.6773,YES
0.3229,NO
0.1184,NO
0.2369,YES
1.0,YES
1.0,YES
0.2445,YES
0.3189,NO
0.1148,NO
0.4664,YES
0.2629,NO
0.4131,YES
0.1102,NO
0.21,NO
0.3569,NO
0.1785,NO
0.1184,NO
1.0,YES
0.1669,NO
1.0,YES
0.1347,NO
1.0,YES
0.1982,NO
0.4291,NO
0.4471,NO
0.1856,NO
0.3891,YES
0.4382,NO
0.2445,YES
1.0,YES
1.0,YES
0.3634,NO
0.2304,NO
0.3389,NO
0.3389,NO
1.0,YES
1.0,YES
0.3389,NO
0.2151,NO
0.3389,NO
0.0802,NO
0.4228,NO
0.3413,NO
0.2623,NO
1.0,YES
0.3389,NO
0.904,YES
0.2045,NO
1.0,YES
0.3389,NO
0.2273,NO
0.2289,NO
0.2273,NO
0.2457,NO
0.2796,NO
0.2457,NO
0.3389,NO
0.3618,NO
0.11599999999999999,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.4093,NO
0.1358,NO
1.0,YES
0.2237,NO
1.0,YES
0.1713,NO
0.4524,NO
0.474,NO
0.2024,NO
0.1747,NO
1.0,YES
0.154,NO
0.6036,YES
0.304,NO
1.0,YES
0.256,NO
0.462,NO
0.518,NO
0.4779,NO
1.0,YES
0.5104,NO
1.0,YES
0.3203,NO
0.3341,NO
0.5648,YES
0.6407,YES
1.0,YES
1.0,YES
0.344,NO
0.3341,NO
1.0,YES
0.4565,NO
1.0,YES
0.4324,NO
0.3247,NO
0.293,NO
0.2404,NO
0.3341,NO
1.0,YES
0.2912,NO
0.6036,YES
0.304,NO
1.0,YES
0.4825,NO
0.4825,NO
0.4856,NO
0.5579999999999999,NO
0.5820000000000001,YES
0.5579999999999999,NO
1.0,YES
0.3618,NO
0.1494,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.4093,NO
0.1622,NO
1.0,YES
0.3543,NO
1.0,YES
0.1713,NO
0.4524,NO
0.474,NO
0.1849,NO
0.2034,NO
1.0,YES
0.1975,NO
0.6036,YES
0.304,NO
1.0,YES
0.4318,NO
0.462,NO
0.518,NO
0.5289,NO
1.0,YES
0.578,NO
1.0,YES
0.3075,NO
0.0732,NO
0.9305,YES
0.4733,YES
0.5636,YES
0.85,YES
0.3479,NO
0.1263,NO
0.9648,YES
0.1789,NO
0.9648,YES
0.1385,NO
0.4088,NO
0.4029,NO
0.1572,NO
0.1485,NO
0.5636,YES
0.1093,NO
0.4733,YES
0.1713,NO
0.5636,YES
0.1874,NO
0.2604,NO
0.3793,NO
0.2175,NO
0.9648,YES
0.475,NO
0.85,YES
0.3229,NO
0.1995,NO
0.5033,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.1512,NO
1.0,YES
0.2629,NO
1.0,YES
0.1702,NO
0.2488,NO
0.3569,NO
0.2523,NO
0.1995,NO
1.0,YES
0.1669,NO
1.0,YES
0.304,NO
1.0,YES
0.1982,NO
0.462,NO
0.4856,NO
0.2229,NO
0.5820000000000001,YES
0.4444,NO
1.0,YES
0.3229,NO
0.11599999999999999,NO
0.5033,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.0792,NO
1.0,YES
0.3268,NO
1.0,YES
0.1702,NO
0.1911,NO
0.3569,NO
0.0779,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.304,NO
1.0,YES
0.3984,NO
0.462,NO
0.4856,NO
0.3984,NO
0.5820000000000001,YES
0.4444,NO
1.0,YES
0.2897,NO
0.1943,NO
0.3341,NO
0.2858,NO
0.1797,NO
0.3316,NO
0.3122,NO
0.1943,NO
0.4623,NO
0.2363,NO
0.3341,NO
0.2363,NO
0.7691,YES
0.57,YES
0.4772,YES
0.1943,NO
0.2439,NO
0.1756,NO
0.2437,NO
0.1943,NO
0.2437,NO
0.1067,NO
0.1544,NO
0.1559,NO
0.1547,NO
0.3341,NO
0.2436,NO
0.368,NO
1.0,YES
1.0,YES
0.2856,NO
0.2304,NO
0.1989,NO
0.2387,NO
1.0,YES
1.0,YES
0.1989,NO
0.1519,NO
0.1989,NO
0.1784,NO
0.2592,NO
0.3082,NO
0.1608,NO
1.0,YES
0.1989,NO
0.904,YES
0.12,NO
1.0,YES
0.1989,NO
0.1213,NO
0.1569,NO
0.1354,NO
0.1017,NO
0.2673,NO
0.1778,NO
0.1989,NO
0.3229,NO
0.1526,NO
0.3775,YES
0.7669,YES
0.7669,YES
0.6207,YES
0.3189,NO
0.1526,NO
0.6207,YES
0.2629,NO
0.6207,YES
0.1809,NO
0.3565,NO
0.2982,NO
0.2447,NO
0.1526,NO
0.6547,YES
0.1393,NO
1.0,YES
0.1887,NO
1.0,YES
0.1371,NO
0.4291,NO
0.3014,NO
0.1383,NO
0.3775,YES
0.2869,NO
0.6207,YES
0.9589,YES
1.0,YES
0.3473,NO
0.1836,NO
0.151,NO
0.295,NO
1.0,YES
1.0,YES
0.2279,NO
0.1725,NO
0.295,NO
0.1058,NO
0.3062,NO
0.2456,NO
0.19,NO
1.0,YES
0.1532,NO
0.8716,YES
0.2043,NO
0.7969,YES
0.2043,NO
0.1823,NO
0.1823,NO
0.1823,NO
0.2011,NO
0.295,NO
0.2011,NO
0.1554,NO
0.3496,NO
0.2582,NO
0.5722,NO
0.2168,NO
0.2151,NO
0.6333,NO
0.2582,NO
0.2582,NO
0.4753,NO
0.5249,YES
0.4964,NO
0.5249,YES
0.3627,NO
0.3824,NO
0.2504,NO
0.2582,NO
0.3984,NO
0.2334,NO
0.3844,NO
0.2582,NO
0.282,NO
0.5044,YES
0.6471,YES
0.8236,YES
1.0,YES
0.1923,NO
1.0,YES
0.3251,NO
1.0,YES
1.0,YES
0.3151,NO
0.2304,NO
0.1473,NO
0.2387,NO
1.0,YES
1.0,YES
0.1546,NO
0.1453,NO
0.1276,NO
0.1095,NO
0.2341,NO
0.3413,NO
0.1463,NO
1.0,YES
0.1922,NO
0.904,YES
0.1133,NO
1.0,YES
0.2061,NO
0.1769,NO
0.2289,NO
0.1522,NO
0.1128,NO
0.2673,NO
0.1778,NO
0.1469,NO
0.3496,NO
0.0613,NO
0.5722,NO
0.185,NO
0.2888,NO
0.6333,NO
0.1979,NO
0.1187,NO
0.4753,NO
0.6992,YES
0.4964,NO
0.6992,YES
0.3104,NO
0.3824,NO
0.2176,NO
0.1207,NO
0.3984,NO
0.0862,NO
0.3844,NO
0.2286,NO
0.2888,NO
0.5044,YES
0.6471,YES
0.8236,YES
1.0,YES
0.26,NO
1.0,YES
0.3251,NO
