50Traced_NONETRACED_MAX_SINGLE_VSM_5_MEDIAN,Associated
1.0,YES
0.7667,YES
1.0,YES
0.2513,NO
0.1381,NO
1.0,YES
0.1242,NO
0.9932,YES
0.1607,NO
0.4743,NO
0.5147,NO
0.5147,NO
0.084,NO
1.0,YES
0.0773,NO
0.7355,YES
0.4988,NO
1.0,YES
0.3725,NO
0.3721,NO
0.5832,NO
0.3713,NO
1.0,YES
0.5757,NO
1.0,YES
0.1425,NO
0.2248,NO
0.6915,YES
1.0,YES
0.7667,YES
1.0,YES
0.2366,NO
0.1165,NO
1.0,YES
0.3313,NO
0.8915,YES
0.4814,NO
0.2683,NO
0.2286,NO
0.2894,NO
0.1393,NO
1.0,YES
0.0882,NO
0.7355,YES
0.4988,NO
1.0,YES
0.3725,NO
0.3721,NO
0.48100000000000004,NO
0.4814,NO
1.0,YES
0.5442,NO
1.0,YES
0.1342,NO
0.3162,NO
1.0,YES
0.5515,YES
0.4228,YES
1.0,YES
0.3986,NO
0.1622,NO
1.0,YES
0.5224,NO
1.0,YES
0.2811,NO
0.38799999999999996,NO
0.4246,NO
0.2972,NO
0.2034,NO
0.5515,YES
0.1975,NO
0.6649,YES
0.3901,NO
0.5515,YES
0.4261,NO
0.5224,NO
0.5872,NO
0.5224,NO
1.0,YES
0.5796,NO
1.0,YES
0.1425,NO
0.3162,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.2384,NO
0.1331,NO
1.0,YES
0.2655,NO
1.0,YES
0.1607,NO
0.38799999999999996,NO
0.3723,NO
0.2894,NO
0.1393,NO
1.0,YES
0.1016,NO
0.7355,YES
0.4988,NO
1.0,YES
0.3725,NO
0.3721,NO
0.5872,NO
0.3738,NO
1.0,YES
0.5796,NO
1.0,YES
0.1168,NO
0.2054,NO
0.368,YES
0.9338,YES
1.0,YES
0.4775,YES
0.1884,NO
0.1139,NO
0.433,YES
0.6109,NO
0.5679,YES
0.4755,NO
0.4493,NO
0.4875,NO
0.4875,NO
0.1985,NO
1.0,YES
0.1763,NO
1.0,YES
0.3348,NO
0.9338,YES
0.4983,NO
0.6109,NO
0.6109,NO
0.6109,NO
0.6711,YES
0.6109,NO
0.3932,YES
0.1425,NO
0.2248,NO
0.5615,YES
1.0,YES
1.0,YES
0.6847,YES
0.2238,NO
0.0792,NO
0.5615,YES
0.2484,NO
0.6283,YES
0.1843,NO
0.2021,NO
0.1873,NO
0.2758,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.3721,NO
0.2985,NO
0.2464,NO
1.0,YES
0.2298,NO
0.5859,YES
0.2025,NO
0.4212,NO
0.36200000000000004,NO
0.3776,NO
0.3776,NO
0.4344,NO
0.3632,NO
0.1391,NO
0.5987,NO
0.1684,NO
0.4141,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
0.243,NO
0.4823,NO
0.243,NO
0.3776,NO
0.3599,NO
0.3776,NO
0.1609,NO
0.2739,NO
0.293,NO
0.1543,NO
0.3219,NO
0.195,NO
0.6577,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.1333,NO
0.2116,NO
1.0,YES
1.0,YES
0.2116,NO
0.2238,NO
0.2116,NO
0.3252,NO
0.3226,NO
0.3226,NO
0.3226,NO
1.0,YES
0.21600000000000003,NO
1.0,YES
0.1429,NO
0.9717,YES
0.21600000000000003,NO
0.1688,NO
0.1936,NO
0.1354,NO
0.3252,NO
0.1763,NO
0.3252,NO
0.2122,NO
0.1425,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.1884,NO
0.0366,NO
0.5022,YES
0.3019,NO
0.6283,YES
0.22399999999999998,NO
0.2021,NO
0.1873,NO
0.2758,NO
0.0603,NO
1.0,YES
0.1052,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.3721,NO
0.2743,NO
0.2464,NO
1.0,YES
0.1825,NO
0.5859,YES
1.0,YES
1.0,YES
0.3473,NO
0.1969,NO
0.2137,NO
0.245,NO
0.316,YES
1.0,YES
0.245,NO
0.1017,NO
0.245,NO
0.1058,NO
0.3489,NO
0.3489,NO
0.3489,NO
1.0,YES
0.2088,NO
1.0,YES
0.2137,NO
1.0,YES
0.1366,NO
0.0621,NO
0.091,NO
0.1266,NO
0.0744,NO
0.192,NO
0.1128,NO
0.245,NO
0.267,NO
0.2831,NO
0.106,NO
0.3895,NO
0.1965,NO
0.1787,NO
0.2344,NO
0.2605,NO
0.2452,NO
1.0,YES
0.1593,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.3249,NO
0.2942,NO
0.2886,NO
0.1333,NO
0.2831,NO
0.4715,NO
0.8156,YES
1.0,YES
1.0,YES
1.0,YES
0.1787,NO
1.0,YES
0.1275,NO
0.9863,YES
1.0,YES
0.2823,NO
0.1748,NO
0.1897,NO
0.1631,NO
1.0,YES
0.9863,YES
0.1631,NO
0.1102,NO
0.1631,NO
0.1102,NO
0.2636,NO
0.2636,NO
0.2636,NO
1.0,YES
0.1854,NO
1.0,YES
0.1897,NO
1.0,YES
0.1141,NO
0.1688,NO
0.1001,NO
0.1274,NO
0.1102,NO
0.1427,NO
0.1102,NO
0.1734,NO
0.1422,NO
0.1715,NO
0.2904,NO
0.3895,NO
0.2254,NO
0.4563,NO
0.2344,NO
0.1098,NO
0.2452,NO
1.0,YES
0.3635,NO
1.0,YES
0.3752,NO
0.4072,NO
0.4072,NO
0.3249,NO
0.2942,NO
0.2886,NO
0.2254,NO
0.2508,NO
0.4715,NO
0.8156,YES
1.0,YES
1.0,YES
1.0,YES
0.4855,NO
1.0,YES
0.4855,NO
