50Traced_NONETRACED_SUM_MULTI_VSM_3_MEDIAN,Associated
0.4364,NO
1.3822,NO
2.1833,NO
0.7532,NO
3.2352,YES
1.0718,NO
3.3286,YES
1.3694,NO
0.3803,NO
2.5445,YES
3.534,YES
3.6719,YES
2.8327,YES
1.6126,NO
0.615,NO
2.5347,YES
1.2419,NO
1.9349,YES
1.215,NO
0.907,NO
1.1417,NO
0.3788,NO
1.3382,NO
4.4316,YES
0.6601,NO
4.0291,YES
0.9538,NO
3.9192,YES
0.943,NO
1.2990000000000002,NO
2.0391,NO
1.2464,NO
2.7766,YES
2.0712,NO
1.9907,YES
0.1636,NO
0.1646,NO
2.6957,YES
0.6051,NO
0.4536,NO
2.0686,YES
0.3069,NO
0.3647,NO
2.3919,YES
0.2864,NO
1.8844,YES
0.2988,NO
0.7437,NO
0.7396,NO
0.4438,NO
0.3382,NO
0.9535,NO
0.3767,NO
0.9143,NO
0.2786,NO
0.9611,NO
0.4294,NO
0.5286,NO
1.7045,NO
0.5589999999999999,NO
2.2139,YES
1.2645,NO
2.3905,YES
0.8429,NO
0.2974,NO
1.104,YES
2.1455,YES
2.0499,YES
1.3435,YES
0.517,NO
0.3135,NO
1.1053,YES
0.9341,NO
0.9570000000000001,YES
0.6833,NO
0.9695,NO
1.2307,NO
0.8594,NO
0.5165,NO
1.9704,YES
0.2872,NO
2.1005,YES
0.494,NO
2.3799,YES
0.4184,NO
0.7257,NO
0.8686,NO
0.6221,NO
1.2529,YES
0.6693,NO
0.7986,YES
2.4593,YES
1.2401,YES
1.2713,NO
0.8952,NO
0.6062,NO
1.092,NO
2.3278,YES
1.9027,YES
0.8859,NO
0.5754,NO
1.162,NO
0.4546,NO
0.8299,NO
1.2248,NO
0.5606,NO
3.1916,YES
0.7681,NO
2.2756,YES
0.8768,NO
2.8577,YES
1.1521,NO
0.4285,NO
0.9367,NO
0.8781,NO
0.4569,NO
1.1657,NO
0.7254,NO
1.0506,NO
1.3407,NO
0.4101,NO
4.575,YES
2.0643,YES
1.598,YES
4.9513,YES
1.5556,NO
0.7929,NO
5.3287,YES
1.0213,NO
4.498,YES
0.9101,NO
0.7747,NO
1.2144,NO
0.6016,NO
0.9107,NO
2.6697,YES
0.8628,NO
2.4836,YES
0.7421,NO
2.8465,YES
1.0262,NO
1.6221,NO
3.4956,NO
1.3512,NO
4.8928,YES
2.3088,NO
4.2663,YES
1.1729,NO
0.5114,NO
4.1041,YES
1.9369,YES
1.6846,YES
4.1743,YES
1.4054,NO
0.9079999999999999,NO
4.0203,YES
0.4791,NO
3.7759,YES
0.6215,NO
0.5223,NO
0.8540000000000001,NO
0.5785,NO
1.1632,NO
2.5351,YES
0.8640000000000001,NO
2.5705,YES
1.0617,NO
2.6191,YES
0.455,NO
1.1473,NO
2.6703,NO
0.8117,NO
3.9313,YES
1.8986,NO
3.313,YES
1.0587,NO
0.2072,NO
3.4447,YES
1.2772,YES
0.8629,YES
3.361,YES
1.0988,NO
0.8232,NO
3.7184,YES
1.1934,NO
3.0218,YES
1.1183,NO
0.9308,NO
1.0122,NO
0.3732,NO
0.9222,NO
1.7147,YES
0.8123,NO
1.3482,YES
0.6387,NO
1.4247,YES
1.4252,NO
1.8044,NO
2.9545,NO
1.6752,NO
3.4623,YES
2.4787,NO
3.2679,YES
1.0955,NO
0.3115,NO
4.7308,YES
2.0182,YES
1.2503,YES
4.9828,YES
1.5435,NO
0.7471,NO
5.5903,YES
0.8707,NO
4.6749,YES
1.2115,NO
1.3211,NO
1.4456,NO
0.9432,NO
0.9547,NO
2.7307,YES
0.6935,NO
2.0993,YES
0.6965,NO
2.2281,YES
1.1119,NO
1.7802,NO
3.673,NO
1.4825,NO
5.0986,YES
2.9443,NO
4.8084,YES
1.1662,NO
0.3018,NO
1.9476,YES
3.0726,YES
3.5607,YES
2.5788,YES
1.1435,NO
0.5115,NO
1.8435,YES
1.0044,NO
1.8589,YES
0.6342,NO
0.5892,NO
0.6349,NO
0.3509,NO
0.9442,NO
3.6087,YES
0.4651,NO
3.812,YES
0.8420000000000001,NO
3.4338,YES
0.6473,NO
1.2005,NO
1.6455,NO
1.0712,NO
1.8565,YES
1.1263,NO
1.3467,YES
1.1864,NO
0.132,NO
1.4833,YES
3.2614,YES
3.5987,YES
2.1706,YES
1.0235,NO
0.521,NO
1.5768,YES
0.8939,NO
1.6265,YES
0.8061,NO
0.7748,NO
0.9241,NO
0.4875,NO
0.7672,NO
3.6921,YES
0.4059,NO
3.7165,YES
0.722,NO
3.7703,YES
0.4078,NO
0.9817,NO
1.3772,NO
0.8831,NO
1.7764,YES
1.3007,NO
1.3499,YES
0.4247,NO
0.2824,NO
0.8058,NO
1.7101,NO
0.79,NO
0.6781,NO
0.36200000000000004,NO
0.3773,NO
1.1511,NO
0.9632,NO
0.9349,NO
0.6514,NO
2.2001,YES
1.9694,YES
2.1495,YES
0.611,NO
1.2313,NO
0.2169,NO
1.3598,NO
0.6116,NO
1.2914,NO
0.3811,NO
0.9444,NO
0.7433,NO
0.4733,NO
1.2028,NO
0.34700000000000003,NO
0.8666,NO
1.6912,YES
1.1618,YES
1.1483,NO
0.7755,NO
0.3878,NO
0.7703,NO
1.6255,YES
1.4037,YES
0.779,NO
0.4395,NO
0.6319,NO
0.5543,NO
0.6477,NO
1.1248,NO
0.5783,NO
2.5304,YES
0.8835,NO
1.732,YES
0.7762,NO
1.9668,YES
0.9649,NO
0.2325,NO
0.4868,NO
0.5728,NO
0.254,NO
0.71,NO
0.4402,NO
0.6987,NO
1.3758,NO
0.2932,NO
1.9494,YES
3.9637,YES
3.4983,YES
2.7154,YES
1.1731,NO
0.6208,NO
2.2425,YES
1.0928,NO
2.1879,YES
0.9083,NO
1.2173,NO
1.6012,NO
1.2506,NO
0.9536,NO
3.989,YES
0.5396,NO
4.1073,YES
0.8501,NO
4.0928,YES
0.3525,NO
1.2585,NO
1.5095,NO
0.8012,NO
2.3798,YES
0.9806,NO
1.5598,YES
2.2005,YES
1.1436,YES
1.3603,NO
0.6618,NO
0.4078,NO
1.0521,NO
2.2937,YES
1.6441,YES
1.0474,NO
0.6063,NO
0.9369,NO
0.5579999999999999,NO
0.5453,NO
1.0290000000000001,NO
0.4125,NO
2.9533,YES
0.7419,NO
2.1069999999999998,YES
0.6701,NO
2.5785,YES
0.8441,NO
0.4967,NO
0.8498,NO
0.9236,NO
0.4527,NO
1.0282,NO
0.5863,NO
1.0031,NO
1.2896,NO
0.2273,NO
0.5299,NO
1.7193,NO
1.0035,NO
0.9265,NO
0.8836,NO
0.3804,NO
1.1093,NO
3.2756,YES
0.7675,NO
2.6722,YES
0.8077,NO
0.8874,NO
0.5527,NO
0.2701,NO
0.9388,NO
0.2239,NO
1.0425,NO
0.4148,NO
1.1484,NO
2.8662,YES
3.2354,YES
2.7669,YES
2.9743,YES
1.1684,NO
2.0924,YES
0.8007,NO
2.0677,YES
0.4076,YES
0.8131,NO
0.3329,NO
0.4143,NO
0.5263,NO
1.6304,YES
1.7542,YES
0.4291,NO
0.2147,NO
0.5035,NO
0.2089,NO
0.262,NO
0.754,NO
0.1463,NO
2.365,YES
0.36700000000000005,NO
2.0415,YES
0.4291,NO
1.9492,YES
0.6303,NO
0.1107,NO
0.3847,NO
0.3736,NO
0.1197,NO
0.5903,NO
0.4223,NO
0.3548,NO
1.2453,NO
0.2938,NO
0.9196,NO
1.9284,NO
0.7875,NO
1.2908,NO
0.9455,NO
0.4135,NO
1.7957,NO
3.1938,YES
1.2277,NO
2.6827,YES
1.1759,NO
1.1489,NO
0.9452,NO
0.3651,NO
1.2499,NO
0.2919,NO
1.1386,NO
0.4191,NO
1.0572,NO
2.8034,YES
3.3678,YES
2.9783,YES
2.9418,YES
1.5477,NO
1.9785,YES
1.4721,NO
