50Traced_NONETRACED_SUM_RAW_LSA_23_MEDIAN,Associated
0.2886,NO
0.599,NO
0.5717,NO
0.2657,NO
0.2615,NO
0.6605,NO
1.3507,YES
0.2662,NO
0.6906,YES
0.2748,NO
0.4115,NO
0.2045,NO
0.2997,NO
0.7291,NO
0.184,NO
0.563,NO
0.1702,NO
0.5251,NO
1.0349,YES
1.1675,YES
1.3484,YES
1.0969,YES
0.4714,NO
1.0231,YES
0.5179,NO
0.4705,NO
0.4799,NO
2.7835,YES
0.5618,YES
1.2114,YES
2.0058,YES
0.5669,NO
0.4998,NO
2.2417,YES
0.6442,NO
1.0183,YES
0.3671,NO
0.574,NO
0.4586,NO
0.3211,NO
0.3209,NO
1.4408,YES
0.4153,NO
0.6855,YES
0.3253,NO
0.5134,YES
0.7731,NO
0.8221,NO
0.9768,NO
0.4892,NO
1.2149,YES
0.7516,NO
1.3211,YES
0.3962,NO
0.195,NO
2.101,YES
0.3319,NO
0.40399999999999997,NO
1.9178,YES
0.1846,NO
0.1963,NO
1.3159,YES
0.6281,NO
0.4854,YES
0.2664,NO
0.3264,NO
0.3666,NO
0.2648,NO
0.171,NO
0.4958,NO
0.1567,NO
0.3673,NO
0.1451,NO
0.2777,NO
0.6679,NO
0.5996,NO
0.5684,NO
0.3678,NO
0.6399,YES
0.5376,NO
0.8753,YES
0.5102,NO
0.2926,NO
1.625,YES
0.8426,YES
1.2283,YES
1.3152,YES
0.3206,NO
0.1543,NO
1.1857,YES
0.5916,NO
0.7226,YES
0.1975,NO
0.292,NO
0.2155,NO
0.2048,NO
0.235,NO
2.2711,YES
0.2956,NO
2.2966,YES
0.20199999999999999,NO
1.9099,YES
0.6096,NO
0.5735,NO
0.622,NO
0.1918,NO
0.6744,YES
0.82,NO
0.7186,YES
0.2051,NO
0.1646,NO
2.7554,YES
0.2894,NO
0.5393,NO
2.5631,YES
0.3965,NO
0.153,NO
1.9524,YES
0.3743,NO
1.5772,YES
0.21100000000000002,NO
0.7867,NO
0.5475,NO
0.3312,NO
0.1775,NO
0.5876,NO
0.1654,NO
0.5832,NO
0.1614,NO
0.278,NO
0.4369,NO
0.5644,NO
0.4865,NO
0.2458,NO
1.5830000000000002,YES
0.5186,NO
1.5675,YES
0.4742,NO
0.2243,NO
1.4001,YES
1.3293,YES
2.0422,YES
0.6708,YES
0.4899,NO
0.2517,NO
1.2491,YES
0.5199,NO
0.3246,YES
0.3708,NO
0.3372,NO
0.3165,NO
0.3175,NO
0.27399999999999997,NO
3.5536,YES
0.2803,NO
3.4966,YES
0.1399,NO
3.3129,YES
0.6342,NO
0.5207,NO
0.6297,NO
0.3435,NO
0.6753,YES
0.455,NO
0.542,YES
0.7398,YES
0.9297,YES
0.8774,NO
0.4031,NO
0.3539,NO
0.5325,NO
0.5817,YES
1.4985,YES
0.5476,NO
0.4774,NO
0.1947,NO
0.1845,NO
0.2131,NO
0.3069,NO
0.1446,NO
1.1352,YES
0.6609999999999999,NO
0.706,YES
0.4339,NO
0.7125,YES
0.49,NO
0.445,NO
0.462,NO
0.5052,NO
0.2511,NO
0.4036,NO
0.40700000000000003,NO
0.3399,NO
0.3682,NO
0.1604,NO
4.5695,YES
0.5616,YES
0.7209,YES
4.3019,YES
0.6809999999999999,NO
0.2131,NO
3.3822,YES
0.5031,NO
2.0968,YES
0.2742,NO
0.8266,NO
0.3092,NO
0.2024,NO
0.2898,NO
0.7487,YES
0.1829,NO
0.813,YES
0.174,NO
0.4646,YES
0.5657,NO
0.7772,NO
0.8743,NO
0.3855,NO
2.26,YES
0.9157,NO
2.8216,YES
0.4905,NO
0.2342,NO
4.45,YES
0.7711,YES
1.0269,YES
4.1143,YES
0.5177,NO
0.2234,NO
3.0048,YES
0.8419,NO
2.0129,YES
0.5183,NO
0.7554,NO
0.4812,NO
0.249,NO
0.2853,NO
1.301,YES
0.226,NO
1.2004,YES
0.1968,NO
0.7366,YES
0.8957,NO
1.2092,NO
1.1413,NO
0.7136,NO
1.7292,YES
1.0358,NO
2.3607,YES
0.5985,NO
0.4655,NO
5.5187,YES
0.7325,YES
1.3356,YES
4.751,YES
0.6915,NO
0.3772,NO
3.7194,YES
0.7879,NO
2.1952,YES
0.564,NO
0.8358,NO
0.5669,NO
0.3684,NO
0.2034,NO
1.4979,YES
0.4587,NO
0.8496,YES
0.3046,NO
0.47600000000000003,YES
0.9912,NO
1.0047,NO
1.1087,NO
0.6732,NO
1.9795,YES
0.9783,NO
2.5195,YES
0.2848,NO
0.2863,NO
3.7871,YES
0.6627,YES
1.3502,YES
3.0517,YES
0.5094,NO
0.2581,NO
2.6415,YES
0.3871,NO
1.7657,YES
0.4465,NO
0.8351,NO
0.7,NO
0.4619,NO
0.163,NO
1.4955,YES
0.2291,NO
0.8985,YES
0.2378,NO
0.5555,YES
0.5412,NO
0.7045,NO
0.6596,NO
0.5708,NO
1.5630000000000002,YES
0.419,NO
1.7017,YES
0.4936,NO
0.3647,NO
1.761,YES
0.9367,YES
1.7308,YES
0.9916,YES
0.3417,NO
0.2756,NO
1.5056,YES
0.5496,NO
0.4194,YES
0.3956,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.2003,NO
2.6846,YES
0.3126,NO
2.1484,YES
0.1608,NO
1.9067,YES
0.6636,NO
0.489,NO
0.6523,NO
0.4101,NO
0.7481,YES
0.455,NO
0.669,YES
0.3697,NO
0.3055,NO
1.7817,YES
0.9357,YES
1.949,YES
0.9733,YES
0.3876,NO
0.2405,NO
1.4031,YES
0.3364,NO
0.6658,YES
0.4079,NO
0.4118,NO
0.3453,NO
0.2359,NO
0.1825,NO
2.9947,YES
0.3088,NO
2.4882,YES
0.1821,NO
2.0540000000000003,YES
0.5136,NO
0.4471,NO
0.5252,NO
0.4033,NO
0.7464,YES
0.2551,NO
0.6565,YES
0.2469,NO
0.1996,NO
0.7094,NO
0.4339,NO
0.4017,NO
0.5853,NO
0.3475,NO
0.3476,NO
0.6435,NO
0.3196,NO
0.4108,NO
0.2319,NO
1.4574,YES
2.0941,YES
1.3393,YES
0.1979,NO
0.6779999999999999,NO
0.1002,NO
0.4976,NO
0.3335,NO
0.4152,NO
0.3414,NO
0.7282,NO
0.4631,NO
0.3032,NO
0.4094,NO
0.4483,NO
0.6505,NO
0.4314,YES
0.5722,YES
0.4898,NO
0.2129,NO
0.1019,NO
0.2994,NO
0.4579,YES
1.2655,YES
0.2858,NO
0.2292,NO
0.1597,NO
0.1784,NO
0.2002,NO
0.217,NO
0.1562,NO
1.0779,YES
0.2095,NO
0.4235,YES
0.1104,NO
0.486,YES
0.1528,NO
0.2317,NO
0.4106,NO
0.2521,NO
0.0948,NO
0.3146,NO
0.1779,NO
0.2521,NO
0.5204,NO
0.278,NO
1.6735,YES
1.2979,YES
2.6613,YES
0.8052,YES
0.3925,NO
0.2802,NO
1.4337,YES
0.3999,NO
0.4811,YES
0.2462,NO
0.3613,NO
0.3785,NO
0.1805,NO
0.3106,NO
4.1357,YES
0.2813,NO
3.6921,YES
0.1948,NO
2.94,YES
0.5176,NO
0.6776,NO
0.4689,NO
0.2116,NO
0.7116,YES
0.5499,NO
0.5996,YES
1.3713,YES
1.6277,YES
0.8748,NO
0.46,NO
0.2297,NO
0.4733,NO
0.6507,YES
2.1733,YES
0.5403,NO
0.1248,NO
0.1601,NO
0.1058,NO
0.2582,NO
0.5299,NO
0.1435,NO
1.1948,YES
0.4625,NO
1.0174,YES
0.313,NO
0.9533,YES
0.3705,NO
0.1818,NO
0.2463,NO
0.1699,NO
0.0726,NO
0.34600000000000003,NO
0.1128,NO
0.3698,NO
0.2856,NO
0.1524,NO
0.6304,NO
0.2437,NO
0.68,NO
0.5018,NO
0.3518,NO
0.3037,NO
0.7278,NO
2.6197,YES
0.2568,NO
0.8585,YES
0.5141,NO
0.815,NO
0.4133,NO
0.3636,NO
0.7901,NO
0.2328,NO
0.5278,NO
0.2494,NO
0.5397,NO
1.9269,YES
2.7009,YES
2.5179,YES
1.6678,YES
0.5829,NO
2.3542,YES
0.5282,NO
0.6956,YES
0.9145,YES
0.3654,NO
0.171,NO
0.0742,NO
0.2762,NO
0.2752,YES
0.7746,YES
0.2347,NO
0.3218,NO
0.1226,NO
0.1578,NO
0.2459,NO
0.2808,NO
0.2121,NO
0.3085,YES
0.1598,NO
0.6762,YES
0.1248,NO
0.6274,YES
0.1651,NO
0.2823,NO
0.3859,NO
0.3304,NO
0.2107,NO
0.2302,NO
0.29100000000000004,NO
0.2463,NO
0.2981,NO
0.3226,NO
0.512,NO
0.1778,NO
0.442,NO
0.3966,NO
0.2797,NO
0.2335,NO
0.5327,NO
3.1594,YES
0.193,NO
1.4218,YES
0.4921,NO
0.7863,NO
0.3987,NO
0.3347,NO
0.5915,NO
0.4335,NO
0.2381,NO
0.3636,NO
0.2959,NO
2.5315,YES
2.3752,YES
3.1168,YES
2.2888,YES
0.5867,NO
2.366,YES
0.562,NO
