50Traced_NONETRACED_MAX_MULTI_LSA_32_MAX,Associated
1.0,YES
0.6382,YES
0.2544,NO
0.1725,NO
1.0,YES
0.3551,NO
1.0,YES
0.3044,NO
0.2453,NO
0.3522,NO
0.2048,NO
0.1928,NO
0.6773,YES
0.2331,NO
1.0,YES
0.2544,NO
0.6773,YES
0.5117,NO
0.5347,NO
0.314,NO
0.2658,NO
0.5820000000000001,YES
0.4444,NO
1.0,YES
0.2442,NO
0.1646,NO
1.0,YES
0.2819,NO
0.5554,NO
1.0,YES
0.3016,NO
0.153,NO
0.784,YES
0.159,NO
0.6707,YES
0.1456,NO
0.2554,NO
0.3005,NO
0.1277,NO
0.1775,NO
0.5554,NO
0.1654,NO
0.516,NO
0.1572,NO
0.5554,NO
0.2462,NO
0.2604,NO
0.5289,NO
0.21600000000000003,NO
0.7795,YES
0.3979,NO
0.7795,YES
0.3229,NO
0.1186,NO
0.2445,YES
0.7909,YES
1.0,YES
0.3029,YES
0.3189,NO
0.1148,NO
0.2445,YES
0.1268,NO
0.2445,YES
0.2022,NO
0.2453,NO
0.1733,NO
0.1785,NO
0.1493,NO
1.0,YES
0.1184,NO
1.0,YES
0.1387,NO
0.524,YES
0.3118,NO
0.5347,NO
0.1161,NO
0.1587,NO
0.2813,YES
0.153,NO
0.2445,YES
1.0,YES
1.0,YES
0.3634,NO
0.1548,NO
0.1494,NO
0.275,NO
0.7571,YES
1.0,YES
0.2541,NO
0.2273,NO
0.275,NO
0.2457,NO
0.4228,NO
0.4228,NO
0.4228,NO
0.8269,YES
0.2044,NO
1.0,YES
0.1494,NO
1.0,YES
0.1607,NO
0.2808,NO
0.2808,NO
0.2457,NO
0.2457,NO
0.2673,NO
0.1906,NO
0.1961,NO
0.2833,NO
0.1504,NO
1.0,YES
0.3525,YES
0.5502,YES
1.0,YES
0.3898,NO
0.1242,NO
1.0,YES
0.2237,NO
1.0,YES
0.4779,NO
0.42,NO
0.5037,NO
0.42,NO
0.2771,NO
0.4729,YES
0.1371,NO
0.5502,YES
0.2433,NO
0.4729,YES
0.4779,NO
0.3458,NO
0.6069,NO
0.4779,NO
0.9043,YES
0.578,NO
1.0,YES
0.3341,NO
0.2465,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.3898,NO
0.3341,NO
1.0,YES
0.3092,NO
1.0,YES
0.5579999999999999,NO
0.2976,NO
0.3865,NO
0.2404,NO
0.2771,NO
0.4942,YES
0.3341,NO
1.0,YES
0.3341,NO
0.4542,YES
0.5579999999999999,NO
0.4324,NO
0.6069,NO
0.5579999999999999,NO
1.0,YES
0.578,NO
1.0,YES
0.3011,NO
0.1504,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.4093,NO
0.1622,NO
1.0,YES
0.3543,NO
1.0,YES
0.1702,NO
0.4524,NO
0.474,NO
0.1716,NO
0.2771,NO
0.4942,YES
0.1975,NO
1.0,YES
0.2433,NO
0.4542,YES
0.2958,NO
0.4318,NO
0.6069,NO
0.2244,NO
1.0,YES
0.578,NO
1.0,YES
0.2916,NO
0.146,NO
1.0,YES
0.3611,YES
0.5636,YES
1.0,YES
0.4093,NO
0.1287,NO
1.0,YES
0.2302,NO
1.0,YES
0.1578,NO
0.4524,NO
0.474,NO
0.2744,NO
0.184,NO
0.4049,YES
0.1411,NO
0.5636,YES
0.308,NO
0.3831,YES
0.2375,NO
0.3458,NO
0.518,NO
0.24,NO
1.0,YES
0.475,NO
0.9305,YES
0.3229,NO
0.1881,NO
0.44299999999999995,YES
0.7909,YES
1.0,YES
0.3029,YES
0.3189,NO
0.1275,NO
0.44299999999999995,YES
0.2442,NO
0.44299999999999995,YES
0.2093,NO
0.2753,NO
0.3575,NO
0.2523,NO
0.1698,NO
1.0,YES
0.17,NO
1.0,YES
0.1881,NO
0.524,YES
0.3519,NO
0.5347,NO
0.1611,NO
0.1827,NO
0.2813,YES
0.1969,NO
0.44299999999999995,YES
0.3229,NO
0.10300000000000001,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.3189,NO
0.1414,NO
1.0,YES
0.3268,NO
1.0,YES
0.1729,NO
0.20800000000000002,NO
0.3522,NO
0.1716,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1414,NO
1.0,YES
0.2729,NO
0.4291,NO
0.3022,NO
0.1856,NO
0.5820000000000001,YES
0.4444,NO
1.0,YES
0.1963,NO
0.1943,NO
0.2784,NO
0.2297,NO
0.2904,NO
0.3316,NO
0.1943,NO
0.1963,NO
0.4623,NO
0.16399999999999998,NO
0.2219,NO
0.1636,NO
0.7691,YES
0.7691,YES
0.7691,YES
0.0766,NO
0.2439,NO
0.1963,NO
0.2904,NO
0.1963,NO
0.1816,NO
0.2363,NO
0.2708,NO
0.2286,NO
0.1636,NO
0.2784,NO
0.1836,NO
0.2105,NO
0.9153,YES
1.0,YES
0.2752,NO
0.1653,NO
0.14,NO
0.16699999999999998,NO
1.0,YES
0.6779999999999999,YES
0.1558,NO
0.18100000000000002,NO
0.16699999999999998,NO
0.1784,NO
0.2592,NO
0.3082,NO
0.2592,NO
0.5669,YES
0.1922,NO
0.904,YES
0.14,NO
1.0,YES
0.1256,NO
0.2608,NO
0.2608,NO
0.1354,NO
0.1354,NO
0.228,NO
0.1017,NO
0.0962,NO
0.2323,NO
0.1526,NO
0.6207,YES
1.0,YES
1.0,YES
0.5022,YES
0.2784,NO
0.1035,NO
0.6207,YES
0.1879,NO
0.6207,YES
0.1551,NO
0.3565,NO
0.3934,NO
0.3565,NO
0.1221,NO
1.0,YES
0.1669,NO
0.7959999999999999,YES
0.1526,NO
1.0,YES
0.2391,NO
0.41,NO
0.1254,NO
0.1856,NO
0.3891,YES
0.4382,NO
0.6207,YES
0.9153,YES
1.0,YES
0.3473,NO
0.1555,NO
0.2043,NO
0.1288,NO
1.0,YES
0.7773,YES
0.1144,NO
0.1017,NO
0.0991,NO
0.1058,NO
0.1741,NO
0.3082,NO
0.132,NO
0.2833,YES
0.2043,NO
0.904,YES
0.2043,NO
1.0,YES
0.1256,NO
0.0711,NO
0.2104,NO
0.1266,NO
0.0824,NO
0.228,NO
0.1382,NO
0.0962,NO
0.2425,NO
0.2582,NO
0.1923,NO
0.4029,NO
0.282,NO
0.2193,NO
0.2582,NO
0.2425,NO
0.2193,NO
0.6940000000000001,YES
0.2193,NO
0.5949,YES
0.3627,NO
0.3627,NO
0.3627,NO
0.1944,NO
0.282,NO
0.2425,NO
0.282,NO
0.2582,NO
0.2418,NO
1.0,YES
1.0,YES
0.3698,YES
0.5193,YES
0.1923,NO
0.3773,YES
0.1724,NO
0.8057,YES
0.8165,YES
0.2823,NO
0.1584,NO
0.1756,NO
0.1803,NO
0.8165,YES
0.8057,YES
0.1001,NO
0.1079,NO
0.1803,NO
0.1128,NO
0.1665,NO
0.2534,NO
0.1463,NO
0.2362,YES
0.1756,NO
0.8057,YES
0.1756,NO
0.8165,YES
0.1025,NO
0.1128,NO
0.1718,NO
0.1274,NO
0.1128,NO
0.2154,NO
0.1432,NO
0.1001,NO
0.3446,NO
0.3765,NO
0.414,NO
0.5644,NO
0.31,NO
0.414,NO
0.3765,NO
0.2906,NO
0.2888,NO
1.0,YES
0.414,NO
1.0,YES
0.3601,NO
0.3601,NO
0.3601,NO
0.2425,NO
0.36,NO
0.3404,NO
0.2888,NO
0.3765,NO
0.16899999999999998,NO
1.0,YES
1.0,YES
0.6467,YES
1.0,YES
0.3095,NO
0.3569,YES
0.2888,NO
