50Traced_NONETRACED_MAX_SINGLE_LSA_7_MAX,Associated
1.0,YES
1.0,YES
0.3634,NO
0.2369,NO
0.2094,NO
0.1506,NO
1.0,YES
1.0,YES
0.1575,NO
0.4076,NO
0.1517,NO
0.4076,NO
0.2131,NO
0.16,NO
0.1446,NO
1.0,YES
0.2315,NO
1.0,YES
0.2094,NO
1.0,YES
0.2094,NO
0.4076,NO
0.4076,NO
0.3547,NO
0.4076,NO
0.2177,NO
0.4076,NO
0.1397,NO
0.2216,NO
0.3141,NO
1.0,YES
0.4247,YES
0.5710000000000001,YES
1.0,YES
0.3986,NO
0.0763,NO
1.0,YES
0.4834,NO
1.0,YES
0.1629,NO
0.5147,NO
0.5147,NO
0.5147,NO
0.2557,NO
0.5710000000000001,YES
0.2282,NO
0.611,YES
0.2848,NO
0.3484,YES
0.4834,NO
0.2843,NO
0.6965,NO
0.4834,NO
1.0,YES
0.5757,NO
1.0,YES
0.1425,NO
0.2187,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.2366,NO
0.1337,NO
1.0,YES
0.4814,NO
1.0,YES
0.4814,NO
0.3659,NO
0.3659,NO
0.3659,NO
0.1486,NO
1.0,YES
0.1326,NO
1.0,YES
0.506,NO
0.4963,YES
0.4814,NO
0.4814,NO
0.48100000000000004,NO
0.4814,NO
1.0,YES
0.4814,NO
1.0,YES
0.1422,NO
0.3162,NO
1.0,YES
0.4102,YES
0.5515,YES
1.0,YES
0.3986,NO
0.1622,NO
1.0,YES
0.1102,NO
1.0,YES
0.1258,NO
0.1884,NO
0.2454,NO
0.2479,NO
0.2557,NO
0.5515,YES
0.2282,NO
0.6151,YES
0.3187,NO
0.2745,YES
0.25,NO
0.2052,NO
0.6965,NO
0.3552,NO
1.0,YES
0.5796,NO
1.0,YES
0.2216,NO
0.3162,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.3986,NO
0.1337,NO
1.0,YES
0.1003,NO
1.0,YES
0.1361,NO
0.2859,NO
0.4246,NO
0.2758,NO
0.2557,NO
1.0,YES
0.2282,NO
1.0,YES
0.506,NO
0.4963,YES
0.3725,NO
0.3721,NO
0.6965,NO
0.3422,NO
1.0,YES
0.5796,NO
1.0,YES
0.1483,NO
0.2059,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.257,NO
0.1483,NO
0.5022,YES
0.6109,NO
1.0,YES
0.4755,NO
0.4875,NO
0.4875,NO
0.4875,NO
0.1985,NO
1.0,YES
0.1763,NO
1.0,YES
0.4988,NO
1.0,YES
0.6109,NO
0.5464,NO
0.6109,NO
0.4755,NO
0.7068,YES
0.4755,NO
1.0,YES
0.1201,NO
0.1855,NO
0.7440000000000001,YES
1.0,YES
0.8229,YES
0.5865,YES
0.257,NO
0.0994,NO
0.5865,YES
0.4027,NO
0.7440000000000001,YES
0.166,NO
0.1448,NO
0.1873,NO
0.2052,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.3711,NO
1.0,YES
0.4027,NO
0.376,NO
0.4726,NO
0.4027,NO
0.5259,YES
0.4027,NO
0.7440000000000001,YES
0.2581,NO
0.3926,NO
0.4344,NO
0.3776,NO
0.3776,NO
0.3888,NO
0.4239,NO
0.2552,NO
0.6008,NO
0.3073,NO
0.4141,NO
0.3073,NO
1.0,YES
0.9658,YES
0.9975,YES
0.243,NO
0.4495,NO
0.2552,NO
0.3776,NO
0.3599,NO
0.3776,NO
0.3073,NO
0.3073,NO
0.2731,NO
0.3073,NO
0.4344,NO
0.3073,NO
0.5999,NO
1.0,YES
1.0,YES
0.2752,NO
0.21600000000000003,NO
0.2269,NO
0.2116,NO
1.0,YES
1.0,YES
0.2116,NO
0.3252,NO
0.2269,NO
0.3252,NO
0.2981,NO
0.2981,NO
0.2981,NO
1.0,YES
0.2269,NO
1.0,YES
0.2269,NO
1.0,YES
0.21600000000000003,NO
0.3252,NO
0.3252,NO
0.1474,NO
0.3252,NO
0.2116,NO
0.3252,NO
0.2269,NO
0.1425,NO
0.2059,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.2382,NO
0.1337,NO
0.5022,YES
0.1109,NO
1.0,YES
0.1539,NO
0.369,NO
0.3563,NO
0.368,NO
0.0927,NO
1.0,YES
0.1052,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.457,NO
0.4726,NO
0.2464,NO
0.7068,YES
0.4619,NO
1.0,YES
1.0,YES
1.0,YES
0.3473,NO
0.2287,NO
0.3075,NO
0.3139,NO
1.0,YES
1.0,YES
0.1796,NO
0.2506,NO
0.33399999999999996,NO
0.2506,NO
0.1741,NO
0.1558,NO
0.132,NO
1.0,YES
0.3075,NO
1.0,YES
0.3075,NO
1.0,YES
0.1526,NO
0.2506,NO
0.2506,NO
0.1844,NO
0.2506,NO
0.33399999999999996,NO
0.2506,NO
0.3075,NO
0.2831,NO
0.3133,NO
0.0991,NO
0.3895,NO
0.2874,NO
0.3464,NO
0.4224,NO
0.2605,NO
0.444,NO
1.0,YES
0.3591,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.3249,NO
0.5985,NO
0.2886,NO
0.4343,NO
0.2831,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1378,NO
1.0,YES
0.3939,NO
1.0,YES
0.9863,YES
0.2823,NO
0.2282,NO
0.2289,NO
0.1567,NO
1.0,YES
0.9863,YES
0.1657,NO
0.2223,NO
0.2289,NO
0.2223,NO
0.257,NO
0.257,NO
0.257,NO
1.0,YES
0.2289,NO
1.0,YES
0.2289,NO
1.0,YES
0.2282,NO
0.2223,NO
0.2223,NO
0.1274,NO
0.2223,NO
0.1618,NO
0.2223,NO
0.2289,NO
0.418,NO
0.263,NO
0.4855,NO
0.2254,NO
0.1821,NO
0.4563,NO
0.418,NO
0.3846,NO
0.2211,NO
1.0,YES
0.4855,NO
1.0,YES
0.3884,NO
0.3751,NO
0.3874,NO
0.418,NO
0.2203,NO
0.418,NO
0.1732,NO
0.418,NO
0.1356,NO
1.0,YES
1.0,YES
0.3643,YES
1.0,YES
0.4855,NO
1.0,YES
0.2077,NO
