50Traced_NONETRACED_SUM_RAW_VSM_26_MEDIAN,Associated
0.2172,NO
0.6303,NO
0.7726,NO
0.6444,NO
1.0032,NO
0.7288,NO
0.1729,NO
0.6749,NO
1.4703,YES
0.5597,NO
1.7507,YES
0.4173,NO
0.2169,NO
0.3127,NO
0.2484,NO
0.7761,NO
0.264,NO
0.5093,NO
0.2019,NO
0.2787,NO
2.9369,YES
1.3136,YES
1.921,YES
2.5269,YES
0.3515,NO
0.8368,YES
0.7145,NO
0.3601,NO
0.22,NO
0.5688,YES
1.1744,YES
1.4597,YES
0.7397,YES
0.3643,NO
0.1001,NO
0.4102,YES
0.6477,NO
0.3887,YES
0.5142,NO
0.4028,NO
0.3409,NO
0.2375,NO
0.204,NO
1.0298,YES
0.31,NO
0.7697,YES
0.142,NO
0.5479999999999999,YES
0.7232,NO
0.6376,NO
0.7112,NO
0.5144,NO
0.2808,YES
0.4295,NO
0.5612,YES
0.3502,NO
0.1474,NO
0.4146,NO
0.2239,NO
0.3658,NO
0.9003,NO
0.3763,NO
0.3041,NO
0.8262,NO
0.8115,YES
0.8119,NO
1.3545,YES
0.3592,NO
0.2036,NO
0.3219,NO
0.106,NO
0.5394,NO
0.1582,NO
0.4745,NO
0.2256,NO
0.1467,NO
1.9112,YES
0.7904,YES
1.5344,YES
1.6747,YES
0.4355,NO
0.7612,YES
0.6223,NO
0.3997,NO
0.2955,NO
0.8885,NO
0.5717,NO
0.3325,NO
1.0747,NO
0.6261,NO
0.2185,NO
0.9021,NO
2.365,YES
1.1381,NO
2.2934,YES
0.4514,NO
0.2907,NO
0.1329,NO
0.2265,NO
0.3949,NO
0.2314,NO
0.7421,NO
0.1309,NO
0.2819,NO
3.4014,YES
1.9377,YES
2.5803,YES
2.459,YES
0.7814,NO
1.0332,YES
0.9826,NO
0.33799999999999997,NO
0.2111,NO
0.6317,NO
0.7788,NO
0.5717,NO
1.2578,NO
0.6336,NO
0.3086,NO
0.8739,NO
1.8743,YES
0.8036,NO
2.2028,YES
0.5444,NO
0.3344,NO
0.2007,NO
0.1906,NO
0.5478,NO
0.1845,NO
0.5444,NO
0.1912,NO
0.2073,NO
3.0066,YES
1.7592,YES
2.0665,YES
2.5723,YES
0.4775,NO
0.9787,YES
0.7536,NO
0.2925,NO
0.2433,NO
0.4349,NO
0.7490000000000001,NO
0.5063,NO
0.5762,NO
0.43,NO
0.1126,NO
0.4592,NO
1.6613,YES
0.4021,NO
0.9702,YES
0.4258,NO
0.3715,NO
0.2045,NO
0.1079,NO
0.5968,NO
0.24600000000000002,NO
0.386,NO
0.1702,NO
0.2629,NO
2.1048,YES
1.1159999999999999,YES
1.5559,YES
1.2222,YES
0.348,NO
0.5779,YES
0.5354,NO
0.5521,NO
0.3308,NO
3.6319999999999997,YES
1.1563,YES
1.3337,YES
2.5810000000000004,YES
0.3242,NO
0.228,NO
1.7001,YES
0.2804,NO
2.8794,YES
0.2393,NO
0.6093,NO
0.4219,NO
0.4347,NO
0.2124,NO
0.9288,YES
0.3781,NO
0.8869,YES
0.2129,NO
0.4499,YES
0.6432,NO
0.5139,NO
0.8726,NO
0.4822,NO
1.8727,YES
0.8059,NO
3.0296,YES
0.2555,NO
0.1547,NO
1.1644,YES
0.4223,NO
0.6341,NO
1.8143,YES
0.3605,NO
0.2076,NO
1.7719999999999998,YES
0.191,NO
1.334,YES
0.3428,NO
0.3628,NO
0.3203,NO
0.2648,NO
0.171,NO
0.9295,NO
0.2061,NO
0.4254,NO
0.1451,NO
0.5443,NO
0.5196,NO
0.1784,NO
0.5985,NO
0.5329999999999999,NO
1.2648,YES
0.6374,NO
1.2914,YES
0.6251,NO
0.2503,NO
2.0207,YES
2.8618,YES
3.6892,YES
1.7486,YES
0.4075,NO
0.2757,NO
0.841,YES
0.948,NO
1.1329,YES
0.6883,NO
0.4311,NO
0.3317,NO
0.2048,NO
0.2082,NO
2.2955,YES
0.2446,NO
2.0749,YES
0.1224,NO
1.1392,YES
1.1945,NO
1.0666,NO
1.1176,NO
0.8595,NO
1.0431,YES
0.6719,NO
1.8769,YES
0.1917,NO
0.1646,NO
0.8115,YES
0.4101,NO
0.4025,NO
1.0641,YES
0.1681,NO
0.153,NO
0.8083,YES
0.159,NO
0.9898,YES
0.3144,NO
0.3333,NO
0.2899,NO
0.2115,NO
0.1775,NO
0.3453,NO
0.1654,NO
0.3557,NO
0.0977,NO
0.2663,NO
0.4619,NO
0.2281,NO
0.5193,NO
0.3501,NO
0.7491,YES
0.4103,NO
0.8296,YES
0.4091,NO
0.2128,NO
0.4128,YES
1.0099,YES
1.765,YES
0.4931,YES
0.1787,NO
0.1471,NO
0.3028,YES
0.248,NO
0.4312,YES
0.2596,NO
0.171,NO
0.1733,NO
0.1785,NO
0.1686,NO
0.9436,YES
0.2626,NO
1.287,YES
0.1347,NO
0.5899,YES
0.2445,NO
0.4667,NO
0.4245,NO
0.1666,NO
0.2322,YES
0.2924,NO
0.3908,YES
1.0006,YES
1.0582,YES
0.4086,NO
0.2132,NO
0.1977,NO
0.3614,NO
0.4294,YES
0.7068,YES
0.1829,NO
0.1686,NO
0.2774,NO
0.1271,NO
0.3634,NO
0.2568,NO
0.1446,NO
0.3325,YES
0.1219,NO
1.3149,YES
0.152,NO
0.3999,YES
0.08900000000000001,NO
0.1334,NO
0.2466,NO
0.1641,NO
0.1193,NO
0.2677,NO
0.2065,NO
0.1933,NO
0.7185,NO
0.3223,NO
2.7603,YES
0.8458,YES
1.0123,YES
3.326,YES
0.5133,NO
0.3179,NO
3.0605,YES
0.424,NO
3.0717,YES
0.2747,NO
0.899,NO
0.5212,NO
0.6614,NO
0.3073,NO
1.1462,YES
0.4763,NO
0.6094,YES
0.27,NO
0.6605,YES
0.8293,NO
0.4519,NO
0.8534,NO
0.591,NO
2.4675,YES
1.2556,NO
3.3011,YES
0.5207,NO
0.4312,NO
3.1584,YES
1.1067,YES
1.0702,YES
2.7689,YES
0.5251,NO
0.2756,NO
2.226,YES
0.8104,NO
2.9206,YES
0.7489,NO
0.695,NO
0.5371,NO
0.3863,NO
0.2674,NO
1.0315,YES
0.3878,NO
1.0524,YES
0.1968,NO
0.7358,YES
1.2601,NO
0.7948,NO
1.3205,NO
0.7719,NO
2.7651,YES
0.8420000000000001,NO
2.5151,YES
0.6789,NO
0.191,NO
3.1209,YES
1.3342,YES
1.4389,YES
2.7104,YES
0.5365,NO
0.16399999999999998,NO
1.9402,YES
0.5056,NO
2.4132,YES
0.6396,NO
0.6536,NO
0.3735,NO
0.3642,NO
0.2598,NO
0.818,YES
0.3118,NO
0.9056,YES
0.1773,NO
0.4417,YES
1.2336,NO
0.7152,NO
1.1196,NO
0.9398,NO
1.8088,YES
1.0981,NO
3.6583,YES
0.4335,NO
0.2474,NO
2.7474,YES
0.6083,YES
0.8028,YES
3.3029,YES
0.4069,NO
0.2795,NO
2.9896,YES
0.1793,NO
3.1794,YES
0.3561,NO
0.5067,NO
0.2533,NO
0.2762,NO
0.2953,NO
0.9515,YES
0.2747,NO
0.5832,YES
0.2198,NO
0.5058,YES
0.7318,NO
0.2739,NO
0.9423,NO
0.5362,NO
2.4569,YES
1.0342,NO
2.7573,YES
0.3731,NO
0.2126,NO
0.528,YES
2.6710000000000003,YES
3.6395,YES
0.8279,YES
0.3844,NO
0.1249,NO
0.426,YES
0.6181,NO
0.4577,YES
0.4794,NO
0.4204,NO
0.4559,NO
0.2523,NO
0.3413,NO
3.2539,YES
0.325,NO
1.3606,YES
0.1508,NO
1.6912,YES
0.5188,NO
0.5683,NO
0.5492,NO
0.5502,NO
0.4957,YES
0.4659,NO
0.3754,YES
0.4251,NO
0.2378,NO
1.6480000000000001,YES
3.4287,YES
4.4274,YES
1.7826,YES
0.4343,NO
0.1641,NO
0.8384,YES
0.5893,NO
0.8757,YES
0.6323,NO
0.4996,NO
0.4485,NO
0.2263,NO
0.2034,NO
3.4738,YES
0.2729,NO
1.7627,YES
0.1152,NO
1.9084,YES
0.6809999999999999,NO
0.6922,NO
0.9209999999999999,NO
0.6447,NO
1.0154,YES
0.7206,NO
1.6192,YES
0.5371,NO
0.1928,NO
0.5422,NO
0.5827,NO
0.6501,NO
0.6074,NO
0.3199,NO
0.2783,NO
0.3671,NO
0.3453,NO
0.3548,NO
0.1379,NO
1.2953,YES
1.1598,YES
0.7664,YES
0.0875,NO
0.6443,NO
0.3316,NO
0.3104,NO
0.1551,NO
0.2625,NO
0.2491,NO
0.3866,NO
0.2829,NO
0.1723,NO
0.2276,NO
0.4242,NO
0.4539,NO
2.1674,YES
0.4292,YES
0.8259,NO
0.3203,NO
0.4254,NO
0.4375,NO
1.2988,YES
1.1455,YES
0.2567,NO
0.1893,NO
0.4074,NO
0.1784,NO
0.4175,NO
0.3505,NO
0.1562,NO
1.188,YES
0.2494,NO
1.6345,YES
0.1493,NO
0.5732,YES
0.2651,NO
0.3531,NO
0.3378,NO
0.2958,NO
0.3371,NO
0.2722,NO
0.2738,NO
0.5217,NO
0.32,NO
0.1692,NO
1.22,YES
2.6954,YES
3.2348,YES
1.5236,YES
0.3487,NO
0.1397,NO
0.6112,YES
0.2826,NO
0.4396,YES
0.1989,NO
0.4568,NO
0.4532,NO
0.2459,NO
0.0909,NO
2.1619,YES
0.2089,NO
1.2117,YES
0.1039,NO
1.5383,YES
0.3206,NO
0.5396,NO
0.4833,NO
0.2537,NO
0.5084,YES
0.4916,NO
1.3139,YES
1.7078,YES
0.6547,YES
0.4917,NO
0.2204,NO
0.3335,NO
0.2018,NO
1.2111,YES
0.6274,YES
0.1332,NO
0.267,NO
0.2302,NO
0.2406,NO
0.2771,NO
0.2466,NO
0.2613,NO
1.1389,YES
0.1793,NO
1.6213,YES
0.2077,NO
0.5035,YES
0.2502,NO
0.363,NO
0.366,NO
0.4181,NO
0.2646,NO
0.2051,NO
0.2886,NO
0.3172,NO
0.2562,NO
0.1619,NO
0.3575,NO
0.2946,NO
0.2533,NO
0.6312,NO
0.5721,NO
0.1635,NO
0.4532,NO
1.0111,YES
0.5436,NO
1.5459,YES
0.5316,NO
0.3437,NO
0.3562,NO
0.2088,NO
0.6221,NO
0.1899,NO
0.3395,NO
0.2072,NO
0.1519,NO
2.4135,YES
0.9999,YES
1.4919,YES
2.2971,YES
0.1687,NO
0.6871,YES
0.2808,NO
1.6781,YES
1.0982,YES
0.5936,NO
0.2697,NO
0.2354,NO
0.4072,NO
0.5714,YES
1.3924,YES
0.2207,NO
0.2666,NO
0.3685,NO
0.2646,NO
0.44799999999999995,NO
0.2352,NO
0.2518,NO
0.4734,YES
0.2343,NO
1.6174,YES
0.1066,NO
0.6146,YES
0.0917,NO
0.386,NO
0.3232,NO
0.3034,NO
0.3104,NO
0.2501,NO
0.23800000000000002,NO
0.2258,NO
0.1422,NO
0.1743,NO
0.4937,NO
0.7426,NO
0.718,NO
0.836,NO
0.4389,NO
0.1098,NO
0.5979,NO
1.5713,YES
0.4623,NO
1.5153,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.1804,NO
0.667,NO
0.0862,NO
0.4464,NO
0.2286,NO
0.2665,NO
2.4059,YES
1.4813,YES
0.983,YES
2.269,YES
0.4384,NO
0.6277,YES
0.7078,NO
