50Traced_NONETRACED_SUM_MULTI_LSA_63_MAX,Associated
1.8664,NO
1.2012,NO
1.5434,NO
0.3973,NO
1.3846,NO
2.3585,YES
3.2771,YES
3.5579,YES
2.3351,YES
1.5836,NO
3.2364,YES
1.1445,NO
1.0358,NO
0.5708,NO
1.8321,NO
1.1243,NO
1.4385,NO
2.1363,NO
1.1027,NO
0.3631,NO
1.5964,NO
3.3681,YES
1.3306,NO
3.3011,YES
1.0195,NO
1.4011,NO
0.2231,NO
0.8499,NO
2.0702,NO
1.124,NO
1.6708,NO
0.4628,NO
1.9401,NO
2.2686,YES
3.3898,YES
3.8922,YES
2.5919,YES
2.2225,NO
3.6754,YES
1.5845,NO
1.7783,NO
0.9638,NO
2.3884,NO
1.4759,NO
1.7994,NO
2.2952,NO
1.5706,NO
0.8568,NO
1.6369999999999998,NO
3.7971,YES
1.2259,NO
3.5839999999999996,YES
0.9701,NO
1.2996,NO
0.2007,NO
1.4013,NO
2.4032,NO
1.5402,NO
2.037,NO
1.0923,NO
2.1682,NO
2.4161,YES
3.8653,YES
3.8718,YES
2.8173,YES
2.6076,NO
3.9762,YES
1.8066,NO
0.2451,NO
0.2532,NO
0.5032,NO
0.924,NO
0.9401,NO
1.1895,NO
0.6639,NO
0.0778,NO
0.3732,NO
3.1204,YES
0.2963,NO
2.8737,YES
0.6920000000000001,NO
1.1378,NO
0.2045,NO
0.6326,NO
1.3251,NO
0.7281,NO
0.8271,NO
0.1702,NO
1.1326,NO
2.2215,YES
3.1152,YES
3.4114,YES
2.0171,YES
0.8071,NO
3.3581,YES
0.337,NO
1.6225,NO
0.7393,NO
4.0567,YES
1.2152,YES
1.8657,YES
3.6591,YES
1.2473,NO
0.62,NO
4.2754,YES
1.3998,NO
3.2267,YES
1.1791,NO
0.9465,NO
0.9036,NO
0.1931,NO
0.3033,NO
2.1798,YES
0.9484,NO
2.1814,YES
1.0294,NO
2.3628,YES
0.3717,NO
1.2342,NO
1.6467,NO
0.9746,NO
4.473,YES
1.8695,NO
4.2924,YES
1.3627,NO
0.5374,NO
3.3956,YES
1.107,NO
1.3787,NO
3.3839,YES
1.0492,NO
0.4607,NO
3.9605,YES
1.5363,NO
3.2106,YES
1.1576,NO
1.2323,NO
1.6404,NO
0.5239,NO
0.2622,NO
1.9482,NO
0.8305,NO
1.8043,NO
0.7689,NO
1.7480000000000002,NO
0.5741,NO
1.4348,NO
2.0729,NO
0.8894,NO
3.9695,YES
1.9048,NO
3.7982,YES
1.5911,NO
0.958,NO
1.7355,YES
3.0443,YES
3.9826,YES
2.0946,YES
1.7485,NO
0.7841,NO
1.7112,YES
1.9279,NO
1.5015,YES
1.651,NO
0.593,NO
1.5109,NO
0.2048,NO
1.2006,NO
4.002,YES
1.3225,NO
3.3377,YES
1.0936,NO
3.5391,YES
1.2592,NO
2.2597,NO
1.5831,NO
0.8592,NO
2.5969,YES
1.7218,NO
2.0497,YES
0.8415,NO
0.3224,NO
2.4819,YES
0.6585,NO
0.9405,NO
2.7082,YES
0.7292,NO
0.2951,NO
3.3858,YES
0.8144,NO
2.8082,YES
0.3177,NO
0.6665,NO
0.9658,NO
0.425,NO
0.1775,NO
1.2265,NO
0.3369,NO
1.2424,NO
0.5123,NO
0.9401,NO
0.2218,NO
0.3403,NO
1.0132,NO
0.2902,NO
2.903,YES
1.1475,NO
2.8089,YES
0.9492,NO
0.4528,NO
1.6506,YES
3.4560000000000004,YES
4.3714,YES
1.7687,YES
1.2798,NO
0.3299,NO
1.2549,YES
1.2321,NO
1.0502,YES
0.8614,NO
1.0436,NO
1.5297,NO
0.6441,NO
0.6165,NO
3.7456,YES
0.8027,NO
3.5512,YES
0.7201,NO
3.755,YES
0.5717,NO
1.3519999999999999,NO
0.8137,NO
0.5743,NO
2.0648,YES
0.6741,NO
1.7756,YES
3.0372,YES
2.1415,YES
1.631,NO
0.5712,NO
0.8527,NO
1.0939,NO
2.0851,YES
1.8855,YES
1.1705,NO
1.1771,NO
0.9181,NO
1.0776,NO
0.7422,NO
0.8187,NO
0.4667,NO
2.7744,YES
1.2246,NO
2.2695,YES
0.9496,NO
1.9203,YES
0.6653,NO
0.8033,NO
1.3754,NO
1.3365,NO
0.9696,NO
1.5588,NO
0.9984,NO
0.9964,NO
1.6544,NO
0.6942,NO
5.4054,YES
1.5999,YES
2.1477,YES
5.2585,YES
1.7174,NO
0.5994,NO
6.1203,YES
1.4973,NO
4.689,YES
0.8724,NO
1.4357,NO
1.6916,NO
0.8627,NO
0.2328,NO
2.7033,YES
1.0003,NO
2.3674,YES
1.2337,NO
2.1577,YES
0.1658,NO
1.2658,NO
2.0664,NO
0.8053,NO
5.7078,YES
1.7504,NO
5.917999999999999,YES
1.8939,NO
0.9703,NO
4.8761,YES
1.3582,YES
1.6209,YES
4.8345,YES
1.9227,NO
0.682,NO
5.1191,YES
2.9535,NO
4.0225,YES
2.2962,NO
1.9454,NO
2.1147,NO
0.9198,NO
0.8199,NO
2.3371,YES
1.3689,NO
1.9869999999999999,YES
1.2399,NO
2.1216,YES
1.3057,NO
2.6145,NO
3.5255,NO
1.8481,NO
5.188,YES
3.4697,NO
4.8058,YES
1.1766,NO
0.5445,NO
3.6407,YES
1.1758,YES
1.5215,YES
3.7334,YES
1.2327,NO
0.4108,NO
3.9444,YES
2.0225,NO
3.2122,YES
1.6075,NO
1.2966,NO
1.44,NO
0.5343,NO
0.3937,NO
1.8852,YES
0.8084,NO
1.7255,YES
0.8069,NO
1.7659,YES
0.7911,NO
1.7208,NO
2.6145,NO
1.4341,NO
3.9326,YES
2.4389,NO
3.6618,YES
1.5978,NO
0.7095,NO
5.1085,YES
1.4867,YES
2.5263,YES
4.8484,YES
1.6509,NO
0.5434,NO
5.56,YES
1.423,NO
4.2457,YES
1.0917,NO
0.9651,NO
1.3534,NO
0.3196,NO
0.2321,NO
3.0208,YES
1.0331,NO
2.7446,YES
1.1567,NO
2.7133,YES
0.3437,NO
1.3226,NO
1.8330000000000002,NO
0.8955,NO
5.6647,YES
1.7347,NO
5.9174,YES
1.0655,NO
0.5855,NO
1.0155,YES
2.8261,YES
3.3206,YES
1.5314,YES
1.2215,NO
0.473,NO
0.7613,YES
1.3033,NO
0.638,YES
1.225,NO
0.7529,NO
1.2186,NO
0.5142,NO
0.9575,NO
3.2462,YES
0.9435,NO
2.7444,YES
0.7978,NO
3.0505,YES
0.7221,NO
2.0645,NO
1.0914,NO
1.0824,NO
1.1535,YES
1.0636,NO
0.8214,YES
0.9529,NO
0.34,NO
1.9788,YES
3.036,YES
3.7146,YES
2.1026,YES
1.1712,NO
0.1881,NO
1.6314,YES
1.3748,NO
1.1489,YES
1.4886,NO
0.7778,NO
1.0537,NO
0.3667,NO
0.3232,NO
3.8168,YES
0.8151,NO
3.208,YES
0.5931,NO
3.8964,YES
0.7053,NO
1.9719,NO
1.2085,NO
1.2151,NO
2.1825,YES
1.1746,NO
2.0314,YES
1.1318,NO
0.48200000000000004,NO
1.2595,NO
1.6822,NO
1.3574,NO
1.5106,NO
0.757,NO
0.5567,NO
1.5448,NO
0.9376,NO
1.3347,NO
0.40399999999999997,NO
1.6697,YES
2.0896,YES
1.4785,YES
0.6445,NO
1.5065,NO
0.8679,NO
1.401,NO
0.5457,NO
0.9779,NO
0.275,NO
0.932,NO
1.0531,NO
0.5059,NO
1.1634,NO
0.4656,NO
1.0862,NO
1.4758,YES
0.9415,YES
0.8876,NO
0.1653,NO
0.2369,NO
0.5402,NO
1.0961,YES
0.7033,YES
0.6664,NO
0.4455,NO
0.4988,NO
0.4842,NO
0.2777,NO
0.2552,NO
0.1562,NO
1.3236,YES
0.4193,NO
0.9324,YES
0.287,NO
0.9481,YES
0.2866,NO
0.3764,NO
0.5836,NO
0.5808,NO
0.3495,NO
0.9459,NO
0.526,NO
0.69,NO
1.2537,NO
0.5121,NO
2.3084,YES
3.8835,YES
4.5667,YES
2.6786,YES
1.4538,NO
0.4386,NO
2.3656,YES
1.5266,NO
1.9092,YES
1.298,NO
1.4556,NO
2.0077,NO
0.9043,NO
0.5516,NO
4.2746,YES
1.0126,NO
3.8463,YES
0.8195,NO
4.0885,YES
0.7224,NO
1.8982,NO
1.4597,NO
0.9548,NO
2.7939,YES
1.159,NO
2.4904,YES
2.178,YES
1.7678,YES
1.2383,NO
0.604,NO
0.845,NO
0.9673,NO
1.5921,YES
1.7112,YES
0.9472,NO
0.6353,NO
0.968,NO
0.5278,NO
1.0078,NO
1.0947,NO
0.5477,NO
1.9309,YES
0.8867,NO
1.8940000000000001,YES
0.7993,NO
1.6055,YES
0.5787,NO
0.3275,NO
0.6274,NO
0.8291,NO
0.5268,NO
1.4186,NO
0.4046,NO
0.8257,NO
0.4534,NO
0.5159,NO
0.6317,NO
0.9629,NO
1.0104,NO
1.493,NO
1.0861,NO
0.3169,NO
0.8441,NO
2.69,YES
0.6175,NO
2.5836,YES
0.9957,NO
1.4007,NO
0.4997,NO
0.8590000000000001,NO
1.3066,NO
0.9343,NO
0.8625,NO
0.3718,NO
0.8421,NO
2.0427,YES
2.8357,YES
3.0646,YES
1.8908,YES
0.9076,NO
2.9388,YES
0.4863,NO
3.2259,YES
2.464,YES
1.1969,NO
0.5535,NO
0.8414,NO
0.8023,NO
2.3887,YES
2.1138,YES
0.774,NO
0.7944,NO
0.6446,NO
0.7749,NO
0.8533,NO
0.9486,NO
0.4281,NO
3.1413,YES
1.0284,NO
2.4851,YES
0.7749,NO
2.2255,YES
0.6114,NO
0.6516,NO
1.0844,NO
0.7996,NO
0.6686,NO
1.2423,NO
0.7476,NO
0.6151,NO
1.268,NO
0.6716,NO
1.6273,NO
0.7654,NO
0.855,NO
1.4888,NO
1.0592,NO
0.5593,NO
0.9833,NO
3.405,YES
0.7662,NO
3.0497,YES
0.8844,NO
1.0675,NO
0.2176,NO
1.1397,NO
1.1842,NO
1.0843,NO
1.0553,NO
0.6746,NO
1.1165,NO
2.2293,YES
3.2921,YES
3.5468,YES
2.1955,YES
1.8724,NO
3.6669,YES
0.9751,NO
