50Traced_NONETRACED_MAX_MULTI_LSA_35_MEDIAN,Associated
0.32,NO
0.1493,NO
0.4218,NO
0.5644,NO
0.1985,NO
0.4218,NO
0.3258,NO
0.1536,NO
0.3327,NO
0.9462,YES
0.4218,NO
1.0,YES
0.4316,NO
0.3511,NO
0.4316,NO
0.1596,NO
0.4327,NO
0.318,NO
0.3529,NO
0.2256,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4218,NO
1.0,YES
0.2626,NO
0.32,NO
0.1871,NO
0.3271,NO
0.5644,NO
0.3237,NO
0.6333,NO
0.4164,NO
0.1871,NO
0.3745,NO
1.0,YES
0.4964,NO
1.0,YES
0.3104,NO
0.3824,NO
0.1078,NO
0.204,NO
0.4327,NO
0.318,NO
0.3529,NO
0.1871,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3271,NO
1.0,YES
0.3251,NO
0.32,NO
0.2435,NO
0.3821,NO
0.5644,NO
0.2813,NO
0.6333,NO
0.4164,NO
0.2435,NO
0.3138,NO
1.0,YES
0.4964,NO
1.0,YES
0.3104,NO
0.3824,NO
0.2007,NO
0.2014,NO
0.4327,NO
0.318,NO
0.3827,NO
0.2435,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3821,NO
1.0,YES
0.3251,NO
0.32,NO
0.2173,NO
0.3649,NO
0.5644,NO
0.3649,NO
0.4162,NO
0.3258,NO
0.2173,NO
0.3138,NO
0.9462,YES
0.3649,NO
1.0,YES
0.3435,NO
0.3673,NO
0.3435,NO
0.2173,NO
0.4327,NO
0.318,NO
0.3847,NO
0.2173,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3649,NO
1.0,YES
0.1643,NO
0.2433,NO
0.2538,NO
0.6549,YES
0.3242,YES
0.5061,YES
0.679,YES
0.2538,NO
0.2538,NO
0.679,YES
0.5358,NO
0.6549,YES
0.5358,NO
0.3885,NO
0.2945,NO
0.3885,NO
0.2538,NO
0.2501,YES
0.2212,NO
0.5061,YES
0.2465,NO
0.2299,YES
0.5358,NO
0.3467,NO
0.4412,NO
0.5358,NO
0.6549,YES
0.5358,NO
0.679,YES
0.3618,NO
0.1547,NO
0.5866,YES
0.6395,NO
0.6395,NO
0.9027,YES
0.4093,NO
0.1097,NO
1.0,YES
0.2414,NO
1.0,YES
0.2942,NO
0.5231,NO
0.474,NO
0.5231,NO
0.1747,NO
0.4049,NO
0.1398,NO
0.6395,NO
0.1725,NO
0.6395,NO
0.2256,NO
0.3121,NO
0.4676,NO
0.2942,NO
0.62,YES
0.4918,NO
0.7090000000000001,YES
0.3229,NO
0.3014,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.3014,NO
0.6062,YES
0.6231,NO
1.0,YES
0.6231,NO
0.3283,NO
0.2701,NO
0.2048,NO
0.3014,NO
1.0,YES
0.2627,NO
1.0,YES
0.2331,NO
0.7878,YES
0.6231,NO
0.6083,NO
0.6083,NO
0.6231,NO
1.0,YES
0.6231,NO
0.583,YES
0.3133,NO
0.1646,NO
1.0,YES
0.5554,NO
0.5554,NO
0.6838,YES
0.2311,NO
0.153,NO
0.8116,YES
0.5177,NO
0.6429,YES
0.5177,NO
0.534,NO
0.273,NO
0.1277,NO
0.1775,NO
0.2747,NO
0.1654,NO
0.5554,NO
0.1664,NO
0.5554,NO
0.5177,NO
0.335,NO
0.4524,NO
0.5177,NO
1.0,YES
0.5177,NO
0.6838,YES
0.27,NO
0.0804,NO
0.2445,YES
1.0,YES
1.0,YES
0.1561,YES
0.1175,NO
0.0324,NO
0.1278,YES
0.1538,NO
0.2445,YES
0.153,NO
0.2728,NO
0.3569,NO
0.2728,NO
0.0632,NO
0.4947,YES
0.1669,NO
1.0,YES
0.1347,NO
1.0,YES
0.1982,NO
0.2793,NO
0.1827,NO
0.1856,NO
0.3891,YES
0.1827,NO
0.3189,YES
1.0,YES
1.0,YES
0.3634,NO
0.1548,NO
0.1473,NO
0.275,NO
1.0,YES
1.0,YES
0.2437,NO
0.2457,NO
0.275,NO
0.2457,NO
0.2131,NO
0.3082,NO
0.1446,NO
1.0,YES
0.2278,NO
1.0,YES
0.1085,NO
1.0,YES
0.1607,NO
0.2457,NO
0.2289,NO
0.2273,NO
0.2457,NO
0.2796,NO
0.2457,NO
0.1961,NO
0.3618,NO
0.1531,NO
0.9043,YES
0.3525,YES
0.5502,YES
1.0,YES
0.4093,NO
0.1228,NO
1.0,YES
0.4779,NO
1.0,YES
0.4779,NO
0.5037,NO
0.474,NO
0.5037,NO
0.184,NO
0.4049,YES
0.1018,NO
0.5522,YES
0.2433,NO
0.3831,YES
0.4779,NO
0.3458,NO
0.518,NO
0.4779,NO
0.9043,YES
0.4918,NO
1.0,YES
0.3203,NO
0.3341,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.344,NO
0.3341,NO
1.0,YES
0.4565,NO
1.0,YES
0.1702,NO
0.4238,NO
0.3727,NO
0.3247,NO
0.3341,NO
0.4942,YES
0.2912,NO
1.0,YES
0.2465,NO
0.4542,YES
0.4825,NO
0.4825,NO
0.5289,NO
0.2229,NO
1.0,YES
0.5169,NO
1.0,YES
0.3618,NO
0.1845,NO
1.0,YES
0.2882,YES
0.4498,YES
1.0,YES
0.4093,NO
0.1845,NO
1.0,YES
0.2104,NO
1.0,YES
0.1022,NO
0.534,NO
0.474,NO
0.1849,NO
0.2034,NO
0.4049,YES
0.1975,NO
0.516,YES
0.1773,NO
0.3351,YES
0.2407,NO
0.2702,NO
0.5289,NO
0.2338,NO
1.0,YES
0.5169,NO
0.728,YES
0.3133,NO
0.1241,NO
1.0,YES
0.6407,YES
1.0,YES
0.7322,YES
0.3479,NO
0.1358,NO
0.85,YES
0.4462,NO
1.0,YES
0.4462,NO
0.534,NO
0.4029,NO
0.3489,NO
0.1567,NO
0.4942,YES
0.1093,NO
1.0,YES
0.1436,NO
0.4733,YES
0.4462,NO
0.2888,NO
0.5102,NO
0.4462,NO
1.0,YES
0.5104,NO
0.6773,YES
0.27,NO
0.1995,NO
0.44299999999999995,YES
1.0,YES
1.0,YES
0.2827,YES
0.1901,NO
0.1995,NO
0.2323,YES
0.3405,NO
0.44299999999999995,YES
0.415,NO
0.3569,NO
0.3569,NO
0.3569,NO
0.1698,NO
0.5962,YES
0.1669,NO
1.0,YES
0.1995,NO
1.0,YES
0.2843,NO
0.3774,NO
0.3519,NO
0.415,NO
0.44299999999999995,YES
0.415,NO
0.3189,YES
0.3011,NO
0.1414,NO
1.0,YES
0.8013,YES
1.0,YES
0.6382,YES
0.344,NO
0.1414,NO
0.5227,YES
0.3569,NO
1.0,YES
0.3984,NO
0.1667,NO
0.28600000000000003,NO
0.0943,NO
0.1825,NO
0.6695,YES
0.1772,NO
1.0,YES
0.0935,NO
0.8013,YES
0.3569,NO
0.3623,NO
0.3022,NO
0.3984,NO
1.0,YES
0.4444,NO
0.4367,YES
0.3471,NO
0.1943,NO
0.3341,NO
0.3716,NO
0.2015,NO
0.2093,NO
0.3816,NO
0.1943,NO
0.6011,NO
0.2278,NO
0.2219,NO
0.1729,NO
1.0,YES
0.7411,YES
1.0,YES
0.1943,NO
0.3171,NO
0.1943,NO
0.2904,NO
0.1943,NO
0.2904,NO
0.0804,NO
0.3202,NO
0.1279,NO
0.1547,NO
0.3341,NO
0.2436,NO
0.4784,NO
0.9589,YES
1.0,YES
0.3151,NO
0.1653,NO
0.1989,NO
0.1269,NO
1.0,YES
1.0,YES
0.1287,NO
0.1616,NO
0.1989,NO
0.1784,NO
0.2437,NO
0.1848,NO
0.2437,NO
1.0,YES
0.2278,NO
0.8716,YES
0.1989,NO
1.0,YES
0.1607,NO
0.1769,NO
0.2289,NO
0.1522,NO
0.0948,NO
0.2189,NO
0.2142,NO
0.0894,NO
0.3229,NO
0.07200000000000001,NO
0.6207,YES
1.0,YES
0.737,YES
0.3961,YES
0.3189,NO
0.0823,NO
0.3343,YES
0.1879,NO
0.6207,YES
0.15,NO
0.1977,NO
0.2589,NO
0.1805,NO
0.0994,NO
1.0,YES
0.1093,NO
0.7669,YES
0.1064,NO
0.7669,YES
0.1371,NO
0.4291,NO
0.1859,NO
0.15,NO
0.6207,YES
0.2759,NO
0.3343,YES
1.0,YES
1.0,YES
0.3473,NO
0.1762,NO
0.275,NO
0.1755,NO
1.0,YES
1.0,YES
0.1841,NO
0.2011,NO
0.275,NO
0.2011,NO
0.3062,NO
0.3082,NO
0.3062,NO
1.0,YES
0.2278,NO
1.0,YES
0.275,NO
1.0,YES
0.151,NO
0.2011,NO
0.1823,NO
0.1823,NO
0.2011,NO
0.275,NO
0.2011,NO
0.1465,NO
0.32,NO
0.2582,NO
0.1598,NO
0.2168,NO
0.0941,NO
0.4162,NO
0.2425,NO
0.2582,NO
0.3138,NO
0.8204,YES
0.1923,NO
1.0,YES
0.3551,NO
0.3511,NO
0.3551,NO
0.2582,NO
0.4327,NO
0.318,NO
0.3529,NO
0.2582,NO
0.4378,NO
0.6851,YES
0.9096,YES
0.7587,YES
1.0,YES
0.314,NO
1.0,YES
0.1275,NO
0.9589,YES
1.0,YES
0.2893,NO
0.1756,NO
0.2067,NO
0.1546,NO
1.0,YES
1.0,YES
0.1546,NO
0.1616,NO
0.2067,NO
0.1128,NO
0.2341,NO
0.2517,NO
0.2341,NO
1.0,YES
0.2278,NO
0.8716,YES
0.2067,NO
0.8165,YES
0.1398,NO
0.1128,NO
0.0754,NO
0.1274,NO
0.1128,NO
0.2067,NO
0.1778,NO
0.1546,NO
0.3765,NO
0.3765,NO
0.414,NO
0.5644,NO
0.2888,NO
0.4162,NO
0.3258,NO
0.3765,NO
0.3138,NO
0.9462,YES
0.414,NO
1.0,YES
0.3705,NO
0.3673,NO
0.3705,NO
0.3765,NO
0.4327,NO
0.3765,NO
0.3529,NO
0.3765,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.414,NO
1.0,YES
0.1724,NO
