50Traced_NONETRACED_MAX_SINGLE_VSM_9_MEDIAN,Associated
0.3916,NO
0.6139,NO
0.4413,NO
0.4023,NO
0.1684,NO
0.1513,NO
0.2637,NO
1.0,YES
0.4413,NO
1.0,YES
0.2729,NO
0.2636,NO
0.2729,NO
0.1246,NO
0.4176,NO
0.1876,NO
0.4413,NO
0.2201,NO
0.4413,NO
1.0,YES
1.0,YES
0.7522,YES
1.0,YES
0.4413,NO
1.0,YES
0.4413,NO
0.2057,NO
0.1352,NO
0.6593,NO
0.6139,NO
0.3369,NO
0.6773,NO
0.0605,NO
0.1352,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2846,NO
0.2749,NO
0.2846,NO
0.0849,NO
0.5133,NO
0.2179,NO
0.4343,NO
0.1827,NO
0.35600000000000004,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1375,NO
1.0,YES
0.3939,NO
0.2216,NO
0.3162,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.4103,NO
0.1816,NO
1.0,YES
0.2044,NO
1.0,YES
0.1629,NO
0.5579,NO
0.441,NO
0.441,NO
0.2557,NO
0.7517,YES
0.1816,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.3721,NO
0.5872,NO
0.3693,NO
1.0,YES
0.6789,NO
1.0,YES
0.2216,NO
0.3044,NO
1.0,YES
0.2937,NO
0.3948,NO
1.0,YES
0.4103,NO
0.1097,NO
1.0,YES
0.2628,NO
1.0,YES
0.1629,NO
0.5402,NO
0.5402,NO
0.5402,NO
0.1957,NO
0.5205,NO
0.1398,NO
0.537,NO
0.2054,NO
0.3948,NO
0.2695,NO
0.2628,NO
0.5719,NO
0.3693,NO
1.0,YES
0.6436,NO
0.9755,YES
0.1709,NO
0.2444,NO
0.8593,YES
1.0,YES
1.0,YES
0.8593,YES
0.2564,NO
0.1537,NO
0.8399,YES
0.7101,NO
1.0,YES
0.6271,NO
0.4794,NO
0.4298,NO
0.445,NO
0.2014,NO
1.0,YES
0.205,NO
1.0,YES
0.4988,NO
1.0,YES
0.7101,NO
0.7101,NO
0.6455,NO
0.7101,NO
1.0,YES
0.7101,NO
1.0,YES
0.1636,NO
0.3162,NO
1.0,YES
0.3813,NO
0.5126,NO
1.0,YES
0.2984,NO
0.153,NO
1.0,YES
0.439,NO
1.0,YES
0.2362,NO
0.5579,NO
0.1542,NO
0.3473,NO
0.2042,NO
0.6479,NO
0.1654,NO
0.6479,NO
0.2557,NO
0.5126,NO
0.439,NO
0.439,NO
0.5872,NO
0.439,NO
1.0,YES
0.5422,NO
1.0,YES
0.221,NO
0.2956,NO
0.3365,YES
1.0,YES
0.8452,YES
0.4202,YES
0.1652,NO
0.221,NO
0.3798,YES
0.3283,NO
0.6136,YES
0.1766,NO
0.7016,NO
0.7016,NO
0.7016,NO
0.1005,NO
1.0,YES
0.221,NO
1.0,YES
0.3061,NO
0.8689,YES
0.3283,NO
0.3862,NO
0.32299999999999995,NO
0.3283,NO
0.6136,YES
0.3283,NO
0.6136,YES
1.0,YES
0.9109,YES
0.4057,NO
0.2369,NO
0.1913,NO
0.4057,NO
0.345,YES
1.0,YES
0.3517,NO
0.4076,NO
0.3868,NO
0.4076,NO
0.5915,NO
0.5915,NO
0.5915,NO
0.345,YES
0.2853,NO
1.0,YES
0.2369,NO
1.0,YES
0.1425,NO
0.3269,NO
0.4076,NO
0.2459,NO
0.4076,NO
0.3517,NO
0.3269,NO
0.4057,NO
0.2003,NO
0.3141,NO
1.0,YES
0.4247,YES
0.5710000000000001,YES
1.0,YES
0.3709,NO
0.1381,NO
0.9932,YES
0.2684,NO
1.0,YES
0.4834,NO
0.5579,NO
0.3407,NO
0.3473,NO
0.2557,NO
0.4832,YES
0.1171,NO
0.5710000000000001,YES
0.2848,NO
0.5710000000000001,YES
0.4834,NO
0.2843,NO
0.5832,NO
0.4834,NO
1.0,YES
0.6789,NO
1.0,YES
0.2339,NO
0.3162,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.4103,NO
0.2339,NO
1.0,YES
0.4814,NO
1.0,YES
0.4814,NO
0.4544,NO
0.2539,NO
0.2972,NO
0.2557,NO
0.7517,YES
0.2339,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.4814,NO
0.5872,NO
0.4814,NO
1.0,YES
0.6789,NO
1.0,YES
0.1585,NO
0.2768,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.2984,NO
0.1622,NO
0.8754,YES
0.2778,NO
1.0,YES
0.679,NO
0.5579,NO
0.2834,NO
0.3473,NO
0.2557,NO
0.7517,YES
0.1975,NO
1.0,YES
0.4988,NO
1.0,YES
0.679,NO
0.3994,NO
0.679,NO
0.679,NO
1.0,YES
0.679,NO
1.0,YES
0.2216,NO
0.3162,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.4103,NO
0.1331,NO
1.0,YES
0.2655,NO
1.0,YES
0.4433,NO
0.5374,NO
0.3273,NO
0.3389,NO
0.1529,NO
0.7517,YES
0.1016,NO
1.0,YES
0.4988,NO
1.0,YES
0.4433,NO
0.3721,NO
0.5872,NO
0.4433,NO
1.0,YES
0.5388,NO
1.0,YES
0.1709,NO
0.2054,NO
0.368,YES
1.0,YES
0.9338,YES
0.4775,YES
0.1884,NO
0.0678,NO
0.433,YES
0.2819,NO
0.6711,YES
0.1418,NO
0.4875,NO
0.4875,NO
0.4875,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.3348,NO
0.9338,YES
0.318,NO
0.4267,NO
0.3533,NO
0.1018,NO
0.6711,YES
0.31,NO
0.6711,YES
0.1709,NO
0.2059,NO
0.5615,YES
1.0,YES
1.0,YES
0.5615,YES
0.1884,NO
0.1131,NO
0.433,YES
0.3019,NO
0.7440000000000001,YES
0.4027,NO
0.2807,NO
0.1481,NO
0.2833,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.3711,NO
1.0,YES
0.4027,NO
0.457,NO
0.4027,NO
0.4027,NO
0.7440000000000001,YES
0.4027,NO
0.7440000000000001,YES
0.2581,NO
0.3926,NO
0.4344,NO
0.3776,NO
0.3776,NO
0.4344,NO
0.1296,NO
0.2552,NO
0.5987,NO
0.157,NO
0.4141,NO
0.2198,NO
1.0,YES
0.9658,YES
1.0,YES
0.0967,NO
0.4495,NO
0.2552,NO
0.3776,NO
0.3543,NO
0.3776,NO
0.1414,NO
0.2067,NO
0.1846,NO
0.1414,NO
0.3451,NO
0.272,NO
0.4344,NO
1.0,YES
1.0,YES
0.2752,NO
0.18899999999999997,NO
0.2269,NO
0.2116,NO
1.0,YES
1.0,YES
0.1931,NO
0.3252,NO
0.2269,NO
0.3252,NO
0.3226,NO
0.3116,NO
0.3226,NO
1.0,YES
0.21600000000000003,NO
1.0,YES
0.2269,NO
1.0,YES
0.2269,NO
0.1688,NO
0.3252,NO
0.1354,NO
0.3252,NO
0.2269,NO
0.1441,NO
0.2269,NO
0.1709,NO
0.2059,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.1884,NO
0.0554,NO
0.5022,YES
0.3019,NO
1.0,YES
0.2002,NO
0.1977,NO
0.1778,NO
0.2833,NO
0.1146,NO
1.0,YES
0.1052,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.457,NO
0.5265,NO
0.2002,NO
1.0,YES
0.4619,NO
1.0,YES
1.0,YES
1.0,YES
0.3473,NO
0.2287,NO
0.3075,NO
0.3139,NO
0.316,YES
1.0,YES
0.1605,NO
0.2506,NO
0.33399999999999996,NO
0.2506,NO
0.3324,NO
0.3324,NO
0.3324,NO
0.316,YES
0.2311,NO
1.0,YES
0.3075,NO
1.0,YES
0.3075,NO
0.1844,NO
0.2506,NO
0.1619,NO
0.2506,NO
0.33399999999999996,NO
0.1844,NO
0.3075,NO
0.2831,NO
0.2831,NO
0.1092,NO
0.3895,NO
0.3315,NO
0.1364,NO
0.0797,NO
0.2831,NO
0.3377,NO
1.0,YES
0.1991,NO
1.0,YES
0.564,NO
0.5447,NO
0.564,NO
0.1414,NO
0.1753,NO
0.2886,NO
0.391,NO
0.2831,NO
0.4715,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.1991,NO
1.0,YES
0.1991,NO
1.0,YES
1.0,YES
0.2823,NO
0.1703,NO
0.2289,NO
0.1631,NO
0.3287,YES
1.0,YES
0.115,NO
0.2223,NO
0.2289,NO
0.2223,NO
0.257,NO
0.257,NO
0.257,NO
0.3287,YES
0.2282,NO
1.0,YES
0.2289,NO
1.0,YES
0.2289,NO
0.1431,NO
0.2223,NO
0.1274,NO
0.2223,NO
0.2289,NO
0.1431,NO
0.2289,NO
0.418,NO
0.418,NO
0.1994,NO
0.3895,NO
0.3315,NO
0.2048,NO
0.1529,NO
0.418,NO
0.2452,NO
1.0,YES
0.214,NO
1.0,YES
0.4072,NO
0.4072,NO
0.4072,NO
0.1104,NO
0.1964,NO
0.418,NO
0.391,NO
0.418,NO
0.4715,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.1937,NO
1.0,YES
0.1799,NO
