50Traced_NONETRACED_MAX_SINGLE_VSM_1_MAX,Associated
0.141,NO
1.0,YES
0.4123,NO
1.0,YES
0.5683,NO
0.6968,NO
0.6968,NO
0.6968,NO
0.5843,YES
0.462,NO
0.8266,YES
0.1415,NO
0.3133,NO
0.4239,NO
0.3384,NO
0.3369,NO
0.3984,NO
0.4224,NO
0.1536,NO
0.444,NO
1.0,YES
0.366,NO
1.0,YES
0.2519,NO
0.2391,NO
0.2033,NO
0.3249,NO
0.5985,NO
0.1308,NO
0.391,NO
0.2508,NO
0.1755,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4239,NO
1.0,YES
0.366,NO
0.0949,NO
0.3133,NO
0.4095,NO
0.3384,NO
0.3369,NO
0.4095,NO
0.4224,NO
0.1058,NO
0.444,NO
1.0,YES
0.4095,NO
1.0,YES
0.18899999999999997,NO
0.2391,NO
0.1176,NO
0.3249,NO
0.5985,NO
0.1655,NO
0.391,NO
0.2508,NO
0.3349,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3387,NO
1.0,YES
0.4095,NO
0.2093,NO
0.3133,NO
0.242,NO
0.4413,NO
0.3384,NO
0.4413,NO
0.2687,NO
0.2093,NO
0.4413,NO
1.0,YES
0.4413,NO
1.0,YES
0.2729,NO
0.2866,NO
0.2866,NO
0.3249,NO
0.5985,NO
0.2011,NO
0.391,NO
0.2508,NO
0.4413,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3119,NO
1.0,YES
0.4413,NO
0.0727,NO
0.2365,NO
0.1435,NO
0.3384,NO
0.3369,NO
0.2615,NO
0.4224,NO
0.1058,NO
0.444,NO
1.0,YES
0.0936,NO
1.0,YES
0.2118,NO
0.2391,NO
0.2045,NO
0.2453,NO
0.5133,NO
0.1308,NO
0.3335,NO
0.2508,NO
0.2005,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1753,NO
1.0,YES
0.1943,NO
0.2194,NO
0.3162,NO
1.0,YES
0.6673,YES
0.5116,YES
1.0,YES
0.3986,NO
0.2194,NO
1.0,YES
0.7244,NO
1.0,YES
0.196,NO
0.5121,NO
0.2193,NO
0.3188,NO
0.2557,NO
0.6673,YES
0.2194,NO
0.6649,YES
0.3901,NO
0.6673,YES
0.7244,NO
0.7244,NO
0.7244,NO
0.3976,NO
1.0,YES
0.7244,NO
1.0,YES
0.2097,NO
0.3233,NO
0.8095,YES
0.3948,NO
0.3646,NO
1.0,YES
0.3772,NO
0.134,NO
0.9727,YES
0.5079,NO
1.0,YES
0.1629,NO
0.4978,NO
0.5402,NO
0.5402,NO
0.171,NO
0.5127,NO
0.1398,NO
0.6811,NO
0.2054,NO
0.6811,NO
0.5079,NO
0.5079,NO
0.5079,NO
0.3026,NO
1.0,YES
0.5079,NO
0.7136,YES
0.1762,NO
0.2716,NO
0.7944,YES
1.0,YES
0.8408,YES
1.0,YES
0.3708,NO
0.1337,NO
1.0,YES
0.8778,NO
1.0,YES
0.382,NO
0.445,NO
0.445,NO
0.4439,NO
0.2307,NO
1.0,YES
0.0896,NO
1.0,YES
0.4988,NO
1.0,YES
0.8778,NO
0.8778,NO
0.8778,NO
0.7101,NO
0.8399,YES
0.8778,NO
1.0,YES
0.1636,NO
0.3162,NO
1.0,YES
0.5126,NO
0.39299999999999996,NO
1.0,YES
0.255,NO
0.153,NO
1.0,YES
0.6038,NO
1.0,YES
0.2362,NO
0.5082,NO
0.1542,NO
0.3163,NO
0.1775,NO
0.5126,NO
0.1654,NO
0.6479,NO
0.2557,NO
0.6479,NO
0.6038,NO
0.6038,NO
0.6038,NO
0.439,NO
0.9109,YES
0.6038,NO
0.9109,YES
0.221,NO
0.221,NO
0.3613,YES
1.0,YES
1.0,YES
0.6136,YES
0.2203,NO
0.221,NO
0.6136,YES
0.4207,NO
0.6136,YES
0.4207,NO
0.171,NO
0.1733,NO
0.2347,NO
0.2203,NO
1.0,YES
0.221,NO
1.0,YES
0.3061,NO
0.877,YES
0.2285,NO
0.4207,NO
0.4207,NO
0.4207,NO
0.4337,YES
0.2834,NO
0.6136,YES
1.0,YES
0.9109,YES
0.3988,NO
0.4952,NO
0.3796,NO
0.4952,NO
0.345,YES
1.0,YES
0.4952,NO
0.4076,NO
0.4952,NO
0.4076,NO
0.2131,NO
0.16,NO
0.1446,NO
0.345,YES
0.4952,NO
0.9606,YES
0.3642,NO
1.0,YES
0.4952,NO
0.3547,NO
0.4076,NO
0.4076,NO
0.4076,NO
0.3988,NO
0.3547,NO
0.4952,NO
0.1947,NO
0.3162,NO
1.0,YES
0.5710000000000001,YES
0.4378,YES
1.0,YES
0.3986,NO
0.1244,NO
1.0,YES
0.4834,NO
1.0,YES
0.1513,NO
0.5579,NO
0.4132,NO
0.4122,NO
0.2557,NO
0.5710000000000001,YES
0.0773,NO
0.6649,YES
0.3901,NO
0.5710000000000001,YES
0.4834,NO
0.4834,NO
0.5729,NO
0.3738,NO
1.0,YES
0.5692,NO
1.0,YES
0.2339,NO
0.3233,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.3986,NO
0.2339,NO
1.0,YES
0.1886,NO
1.0,YES
0.1629,NO
0.4544,NO
0.3659,NO
0.3659,NO
0.2557,NO
1.0,YES
0.2247,NO
0.7355,YES
0.4988,NO
1.0,YES
0.3725,NO
0.1846,NO
0.5265,NO
0.3307,NO
1.0,YES
0.4636,NO
1.0,YES
0.2097,NO
0.3233,NO
1.0,YES
0.5515,YES
0.4228,YES
1.0,YES
0.3986,NO
0.1622,NO
1.0,YES
0.5224,NO
1.0,YES
0.2811,NO
0.4503,NO
0.2193,NO
0.2972,NO
0.2557,NO
0.5515,YES
0.1975,NO
0.6709999999999999,YES
0.3901,NO
0.6709999999999999,YES
0.4261,NO
0.5224,NO
0.5224,NO
0.5224,NO
1.0,YES
0.5442,NO
1.0,YES
0.1574,NO
0.3162,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.3986,NO
0.1337,NO
1.0,YES
0.2655,NO
1.0,YES
0.1429,NO
0.5374,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.2557,NO
1.0,YES
0.1016,NO
0.7355,YES
0.4988,NO
1.0,YES
0.3725,NO
0.2655,NO
0.5518,NO
0.3738,NO
1.0,YES
0.5482,NO
1.0,YES
0.1425,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1337,NO
1.0,YES
0.4755,NO
1.0,YES
0.4755,NO
0.4862,NO
0.4875,NO
0.4875,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.4755,NO
0.5265,NO
0.4755,NO
0.7068,YES
0.4619,NO
1.0,YES
0.1201,NO
0.1855,NO
0.5865,YES
0.8229,YES
0.8229,YES
0.7440000000000001,YES
0.2229,NO
0.1131,NO
0.7440000000000001,YES
0.4027,NO
0.7440000000000001,YES
0.151,NO
0.2807,NO
0.1219,NO
0.1857,NO
0.1825,NO
0.8229,YES
0.1772,NO
1.0,YES
0.3711,NO
1.0,YES
0.4027,NO
0.4027,NO
0.4726,NO
0.2464,NO
0.5259,YES
0.4027,NO
0.7440000000000001,YES
0.2581,NO
0.2526,NO
0.36200000000000004,NO
0.3451,NO
0.2645,NO
0.3888,NO
0.243,NO
0.2526,NO
0.6008,NO
0.2128,NO
0.36200000000000004,NO
0.2128,NO
1.0,YES
1.0,YES
0.9975,YES
0.243,NO
0.4495,NO
0.2526,NO
0.2538,NO
0.3599,NO
0.3451,NO
0.2128,NO
0.2552,NO
0.1817,NO
0.2932,NO
0.36200000000000004,NO
0.272,NO
0.6577,NO
0.4171,YES
1.0,YES
0.2752,NO
0.18899999999999997,NO
0.18899999999999997,NO
0.1656,NO
1.0,YES
0.4171,YES
0.1763,NO
0.1519,NO
0.132,NO
0.1784,NO
0.1661,NO
0.1558,NO
0.1562,NO
1.0,YES
0.18899999999999997,NO
0.4171,YES
0.18899999999999997,NO
0.8571,YES
0.1137,NO
0.1163,NO
0.1024,NO
0.1354,NO
0.0948,NO
0.1763,NO
0.1024,NO
0.0894,NO
0.1425,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1337,NO
1.0,YES
0.3019,NO
1.0,YES
0.166,NO
0.3922,NO
0.4256,NO
0.4256,NO
0.0949,NO
1.0,YES
0.0896,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.457,NO
0.5265,NO
0.3307,NO
0.7068,YES
0.4619,NO
1.0,YES
1.0,YES
1.0,YES
0.3473,NO
0.3075,NO
0.2357,NO
0.3075,NO
1.0,YES
1.0,YES
0.3075,NO
0.2506,NO
0.3075,NO
0.2506,NO
0.3489,NO
0.3489,NO
0.3481,NO
1.0,YES
0.3075,NO
1.0,YES
0.2261,NO
1.0,YES
0.3075,NO
0.2094,NO
0.2506,NO
0.2506,NO
0.2506,NO
0.2173,NO
0.2094,NO
0.3075,NO
0.2831,NO
0.2831,NO
0.1147,NO
0.3471,NO
0.3471,NO
0.2268,NO
0.4224,NO
0.2831,NO
0.444,NO
1.0,YES
0.1991,NO
1.0,YES
0.501,NO
0.5436,NO
0.5436,NO
0.196,NO
0.5133,NO
0.2831,NO
0.3471,NO
0.2831,NO
0.2089,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1787,NO
1.0,YES
0.3499,NO
1.0,YES
1.0,YES
0.2823,NO
0.1584,NO
0.1294,NO
0.1837,NO
1.0,YES
1.0,YES
0.1955,NO
0.1102,NO
0.1631,NO
0.1095,NO
0.2636,NO
0.2636,NO
0.263,NO
1.0,YES
0.1294,NO
1.0,YES
0.1294,NO
1.0,YES
0.0778,NO
0.1102,NO
0.1196,NO
0.1274,NO
0.0773,NO
0.1955,NO
0.1102,NO
0.1734,NO
0.418,NO
0.418,NO
0.4855,NO
0.3384,NO
0.3369,NO
0.4563,NO
0.2687,NO
0.418,NO
0.4855,NO
1.0,YES
0.3635,NO
1.0,YES
0.3752,NO
0.4072,NO
0.4072,NO
0.2677,NO
0.4176,NO
0.418,NO
0.1949,NO
0.418,NO
0.1755,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4855,NO
1.0,YES
0.262,NO
