50Traced_NONETRACED_SUM_RAW_LSA_18_MEDIAN,Associated
0.2486,NO
2.5021,YES
0.9258,YES
1.4906,YES
2.8636,YES
0.3381,NO
0.2146,NO
2.9447,YES
0.9156,NO
1.7459,YES
0.5431,NO
0.5325,NO
0.8065,NO
0.4385,NO
0.1851,NO
1.5418,YES
0.222,NO
2.0736,YES
0.3858,NO
1.5944,YES
0.7079,NO
1.2616,NO
0.5664,NO
0.5838,NO
2.6088,YES
0.8544,NO
2.3109,YES
0.41,NO
0.4634,NO
2.4149,YES
0.4968,YES
0.6978,YES
2.1397,YES
0.4192,NO
0.3289,NO
2.7652,YES
0.3651,NO
2.2714,YES
0.551,NO
0.4212,NO
0.8133,NO
0.3879,NO
0.2695,NO
0.5831,YES
0.1975,NO
1.2412,YES
0.3119,NO
0.9508,YES
0.4967,NO
0.6316,NO
0.3619,NO
0.3554,NO
2.372,YES
0.8298,NO
1.7898,YES
0.47200000000000003,NO
0.2982,NO
3.9395,YES
0.7221,YES
0.9026,YES
3.7711,YES
0.3016,NO
0.2247,NO
3.3616,YES
0.2449,NO
2.8872,YES
0.29,NO
0.4642,NO
0.8935,NO
0.4212,NO
0.2027,NO
0.7451,YES
0.3574,NO
1.6275,YES
0.5181,NO
1.0364,YES
0.4923,NO
0.4832,NO
0.3135,NO
0.2431,NO
3.1521,YES
0.4021,NO
3.1871,YES
0.5053,NO
0.129,NO
0.6955,YES
2.908,YES
1.9167,YES
1.4468,YES
0.4318,NO
0.1618,NO
0.5925,YES
0.1971,NO
0.4587,YES
0.1418,NO
0.5316,NO
0.7399,NO
0.7112,NO
0.3055,NO
3.3485,YES
0.1648,NO
4.169,YES
0.305,NO
3.4466,YES
0.4095,NO
0.7722,NO
0.2002,NO
0.1835,NO
1.2506,YES
0.1186,NO
0.5478,YES
0.4965,NO
0.10300000000000001,NO
0.615,YES
3.0375,YES
1.3730000000000002,YES
0.9956,YES
0.4085,NO
0.1298,NO
0.8535,YES
0.4262,NO
0.4557,YES
0.2363,NO
0.3135,NO
0.6019,NO
0.4488,NO
0.2328,NO
2.7992,YES
0.1773,NO
3.6639,YES
0.221,NO
2.8828,YES
0.4563,NO
0.94,NO
0.3597,NO
0.3496,NO
0.8494,YES
0.3771,NO
0.6317,YES
0.3908,NO
0.2153,NO
0.3608,NO
0.3091,NO
0.34600000000000003,NO
0.4083,NO
0.161,NO
0.2882,NO
0.4589,NO
0.1435,NO
0.1775,NO
0.1274,NO
0.6246,YES
0.8654,YES
0.8252,YES
0.0887,NO
0.3377,NO
0.156,NO
0.4634,NO
0.1551,NO
0.3595,NO
0.1299,NO
0.2981,NO
0.1583,NO
0.0698,NO
0.2983,NO
0.1875,NO
0.2105,NO
2.5405,YES
2.0638,YES
0.6127,NO
0.5907,NO
0.3246,NO
0.4665,NO
1.33,YES
3.0131,YES
0.3308,NO
0.3929,NO
0.1855,NO
0.3122,NO
0.3152,NO
0.5317,NO
0.2596,NO
1.2823,YES
0.3927,NO
0.9985,YES
0.2683,NO
0.8065,YES
0.1744,NO
0.162,NO
0.3269,NO
0.2964,NO
0.3799,NO
0.4673,NO
0.5315,NO
0.2156,NO
0.7546,NO
0.3318,NO
0.5479,YES
3.1608,YES
1.9368,YES
1.5112,YES
0.4383,NO
0.4446,NO
0.8151,YES
0.4931,NO
0.4692,YES
0.3508,NO
0.2961,NO
0.317,NO
0.2842,NO
0.3777,NO
2.9581,YES
0.2329,NO
3.8387,YES
0.3437,NO
3.1039999999999996,YES
0.596,NO
0.9562,NO
0.28800000000000003,NO
0.4683,NO
1.249,YES
0.42100000000000004,NO
0.4307,YES
1.6804,YES
1.2332,YES
0.4546,NO
0.4073,NO
0.2441,NO
0.2771,NO
0.542,YES
2.1668,YES
0.3503,NO
0.2306,NO
0.2234,NO
0.2042,NO
0.1974,NO
0.4258,NO
0.2371,NO
0.4354,YES
0.2645,NO
0.8779,YES
0.19699999999999998,NO
0.6094,YES
0.1663,NO
0.1204,NO
0.1852,NO
0.2297,NO
0.2662,NO
0.3239,NO
0.2634,NO
0.1978,NO
0.66,NO
0.3842,NO
0.4259,NO
0.4832,NO
0.4384,NO
0.6139,NO
0.4012,NO
0.4822,NO
0.4388,NO
1.4427,YES
0.2041,NO
0.7252,YES
0.24100000000000002,NO
0.3527,NO
0.2504,NO
0.2411,NO
0.701,NO
0.2804,NO
0.6403,NO
0.2072,NO
0.561,NO
0.441,YES
1.5114,YES
1.204,YES
1.3022,YES
0.5087,NO
0.7085,YES
0.3501,NO
2.2639,YES
1.4734,YES
0.5026,NO
0.5177,NO
0.2714,NO
0.3424,NO
1.2435,YES
2.4493,YES
0.2893,NO
0.154,NO
0.2441,NO
0.2503,NO
0.1665,NO
0.3971,NO
0.1463,NO
1.2279,YES
0.3262,NO
0.7634,YES
0.3366,NO
0.6581,YES
0.3227,NO
0.1329,NO
0.146,NO
0.1274,NO
0.2331,NO
0.2881,NO
0.4033,NO
0.3227,NO
0.5536,NO
0.345,NO
0.7192,NO
0.5175,NO
0.5156,NO
1.0789,NO
0.3904,NO
0.2982,NO
0.5261,NO
2.3095,YES
0.3702,NO
1.5222,YES
0.4459,NO
0.6339,NO
0.2721,NO
0.2462,NO
0.9266,NO
0.2215,NO
0.9641,NO
0.2286,NO
0.8540000000000001,NO
0.7371,YES
2.4375,YES
1.5587,YES
2.1151,YES
0.7839,NO
1.5161,YES
0.5265,NO
