50Traced_NONETRACED_MAX_MULTI_LSA_10_MEDIAN,Associated
0.3171,NO
0.1416,NO
0.2654,NO
0.2264,NO
0.2654,NO
0.2363,NO
0.3202,NO
0.2053,NO
0.2363,NO
0.2813,NO
0.3398,NO
0.4702,NO
0.29600000000000004,YES
0.6856,YES
0.2752,NO
0.1989,NO
0.1989,NO
0.16699999999999998,NO
0.519,YES
0.3186,YES
0.1556,NO
0.1519,NO
0.1989,NO
0.1784,NO
0.2437,NO
0.1921,NO
0.2592,NO
0.5669,YES
0.14,NO
0.29600000000000004,YES
0.1989,NO
0.6856,YES
0.1989,NO
0.1213,NO
0.1569,NO
0.1354,NO
0.0948,NO
0.1501,NO
0.0828,NO
0.1989,NO
0.2522,NO
0.1089,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.1526,NO
0.5227,YES
0.3027,NO
1.0,YES
0.2022,NO
0.2926,NO
0.3522,NO
0.3565,NO
0.1567,NO
1.0,YES
0.138,NO
1.0,YES
0.304,NO
1.0,YES
0.3369,NO
0.1829,NO
0.1767,NO
0.2229,NO
0.5820000000000001,YES
0.1181,NO
1.0,YES
1.0,YES
1.0,YES
0.3473,NO
0.275,NO
0.275,NO
0.295,NO
1.0,YES
1.0,YES
0.2011,NO
0.2011,NO
0.275,NO
0.2011,NO
0.196,NO
0.1373,NO
0.132,NO
0.8269,YES
0.2043,NO
1.0,YES
0.275,NO
1.0,YES
0.275,NO
0.2011,NO
0.2456,NO
0.2011,NO
0.2011,NO
0.228,NO
0.2011,NO
0.295,NO
0.32,NO
0.0713,NO
0.1598,NO
0.4329,NO
0.31,NO
0.2707,NO
0.2582,NO
0.2582,NO
0.1921,NO
1.0,YES
0.2887,NO
1.0,YES
0.24100000000000002,NO
0.35200000000000004,NO
0.2504,NO
0.1414,NO
0.36,NO
0.318,NO
0.3529,NO
0.2582,NO
0.4378,NO
0.83,YES
1.0,YES
1.0,YES
0.5249,YES
0.2502,NO
1.0,YES
0.2458,NO
0.9153,YES
0.8057,YES
0.2856,NO
0.2304,NO
0.2061,NO
0.1923,NO
1.0,YES
1.0,YES
0.1546,NO
0.1453,NO
0.1546,NO
0.1189,NO
0.1922,NO
0.1735,NO
0.2341,NO
0.2833,YES
0.2061,NO
0.904,YES
0.2061,NO
1.0,YES
0.2061,NO
0.1152,NO
0.2104,NO
0.1274,NO
0.1128,NO
0.228,NO
0.1724,NO
0.1803,NO
0.3496,NO
0.0704,NO
0.5722,NO
0.2888,NO
0.2888,NO
0.2676,NO
0.4164,NO
0.3765,NO
0.4753,NO
1.0,YES
0.2888,NO
1.0,YES
0.3705,NO
0.2809,NO
0.3601,NO
0.1207,NO
0.3984,NO
0.3404,NO
0.2888,NO
0.3765,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3251,NO
