50Traced_NONETRACED_MAX_SINGLE_LSA_94_MEDIAN,Associated
1.0,YES
0.406,NO
0.4406,NO
0.4406,NO
0.1856,NO
0.4176,NO
0.0898,NO
0.2239,NO
0.2508,NO
0.2752,NO
1.0,YES
1.0,YES
0.7522,YES
1.0,YES
0.366,NO
1.0,YES
0.366,NO
0.1671,NO
0.3133,NO
0.5133,NO
0.4374,NO
0.3369,NO
0.5273,NO
0.2344,NO
0.1016,NO
0.3809,NO
1.0,YES
0.551,NO
1.0,YES
0.1661,NO
0.2085,NO
0.1133,NO
0.204,NO
0.5985,NO
0.1655,NO
0.4374,NO
0.2508,NO
0.3349,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4039,NO
1.0,YES
0.3916,NO
0.2093,NO
0.2036,NO
0.6593,NO
0.3103,NO
0.3369,NO
0.6773,NO
0.2093,NO
0.2093,NO
0.1751,NO
1.0,YES
0.7077,NO
1.0,YES
0.2729,NO
0.2729,NO
0.2722,NO
0.1438,NO
0.4176,NO
0.2011,NO
0.4343,NO
0.2508,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.2054,NO
0.1275,NO
0.2365,NO
0.6593,NO
0.31,NO
0.3369,NO
0.6773,NO
0.1769,NO
0.1352,NO
0.1557,NO
1.0,YES
0.7077,NO
1.0,YES
0.2134,NO
0.2391,NO
0.2045,NO
0.107,NO
0.4518,NO
0.1352,NO
0.4343,NO
0.1867,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
0.755,YES
0.5187,NO
1.0,YES
0.2054,NO
0.2097,NO
0.3162,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4103,NO
0.1677,NO
1.0,YES
0.2963,NO
1.0,YES
0.196,NO
0.4151,NO
0.36700000000000005,NO
0.2972,NO
0.1677,NO
0.7517,YES
0.0875,NO
1.0,YES
0.506,NO
1.0,YES
0.7244,NO
0.4261,NO
0.7244,NO
0.3976,NO
1.0,YES
0.7244,NO
1.0,YES
0.2097,NO
0.1547,NO
0.7653,YES
0.6811,NO
0.3646,NO
1.0,YES
0.4103,NO
0.134,NO
1.0,YES
0.2219,NO
1.0,YES
0.2628,NO
0.4151,NO
0.36700000000000005,NO
0.3377,NO
0.171,NO
0.5293,NO
0.1398,NO
0.6811,NO
0.3122,NO
0.4971,NO
0.2695,NO
0.2365,NO
0.5719,NO
0.3693,NO
1.0,YES
0.6436,NO
1.0,YES
0.1537,NO
0.2444,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.1884,NO
0.1537,NO
0.6365,YES
0.6271,NO
1.0,YES
0.7101,NO
0.4811,NO
0.5221,NO
0.5221,NO
0.1146,NO
1.0,YES
0.1477,NO
1.0,YES
0.4988,NO
1.0,YES
0.8778,NO
0.6351,NO
0.8778,NO
0.7101,NO
1.0,YES
0.8778,NO
0.6755,YES
0.1636,NO
0.3162,NO
0.7986,YES
0.1762,NO
0.1992,NO
1.0,YES
0.3184,NO
0.153,NO
0.8576,YES
0.247,NO
1.0,YES
0.1633,NO
0.38799999999999996,NO
0.2454,NO
0.1958,NO
0.1775,NO
0.3487,NO
0.1654,NO
0.6151,NO
0.3011,NO
0.2663,NO
0.6038,NO
0.3551,NO
0.6038,NO
0.3314,NO
1.0,YES
0.6038,NO
1.0,YES
0.1709,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.257,NO
0.2203,NO
0.5022,YES
0.2773,NO
1.0,YES
0.3283,NO
0.7871,NO
0.7871,NO
0.7852,NO
0.2203,NO
0.9773,YES
0.0614,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.3862,NO
0.4145,NO
0.3283,NO
1.0,YES
0.4619,NO
0.5859,YES
1.0,YES
1.0,YES
0.4952,NO
0.4952,NO
0.4952,NO
0.3517,NO
1.0,YES
1.0,YES
0.3813,NO
0.3269,NO
0.4952,NO
0.3269,NO
0.5451,NO
0.5915,NO
0.5915,NO
1.0,YES
0.3722,NO
0.9606,YES
0.4952,NO
1.0,YES
0.4952,NO
0.3269,NO
0.3269,NO
0.2459,NO
0.1861,NO
0.4952,NO
0.3269,NO
0.3807,NO
0.1947,NO
0.3162,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4103,NO
0.1279,NO
1.0,YES
0.0938,NO
1.0,YES
0.1607,NO
0.4743,NO
0.5147,NO
0.5147,NO
0.1204,NO
0.7517,YES
0.0773,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.2196,NO
0.5872,NO
0.3429,NO
1.0,YES
0.5975,NO
1.0,YES
0.2097,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3986,NO
0.134,NO
1.0,YES
0.6074,NO
1.0,YES
0.6074,NO
0.4151,NO
0.36700000000000005,NO
0.2894,NO
0.1297,NO
0.7517,YES
0.0882,NO
1.0,YES
0.4988,NO
1.0,YES
0.6074,NO
0.6074,NO
0.5719,NO
0.4814,NO
1.0,YES
0.6436,NO
1.0,YES
0.2097,NO
0.3162,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4103,NO
0.1622,NO
1.0,YES
0.4412,NO
1.0,YES
0.5224,NO
0.4151,NO
0.36700000000000005,NO
0.2972,NO
0.2034,NO
0.7517,YES
0.1975,NO
1.0,YES
0.506,NO
1.0,YES
0.4261,NO
0.4673,NO
0.5872,NO
0.5224,NO
1.0,YES
0.6436,NO
1.0,YES
0.2097,NO
0.3162,NO
1.0,YES
0.5693,YES
0.5693,YES
1.0,YES
0.4103,NO
0.134,NO
1.0,YES
0.1003,NO
1.0,YES
0.1361,NO
0.4151,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.1297,NO
0.5293,YES
0.1016,NO
0.6649,YES
0.506,NO
0.5693,YES
0.2695,NO
0.2365,NO
0.5872,NO
0.3693,NO
1.0,YES
0.6436,NO
1.0,YES
0.1709,NO
0.1509,NO
0.6711,YES
0.9338,YES
0.9338,YES
0.4595,YES
0.257,NO
0.0554,NO
0.337,YES
0.2304,NO
0.6711,YES
0.2304,NO
0.4862,NO
0.4862,NO
0.485,NO
0.1698,NO
0.9773,YES
0.1648,NO
0.7685,YES
0.3348,NO
0.7519,YES
0.25,NO
0.4267,NO
0.2796,NO
0.1734,NO
0.6711,YES
0.31,NO
0.3932,YES
0.1709,NO
0.1672,NO
0.7440000000000001,YES
1.0,YES
0.8229,YES
0.5094,YES
0.257,NO
0.1131,NO
0.4314,YES
0.1836,NO
0.7440000000000001,YES
0.1843,NO
0.1448,NO
0.3152,NO
0.2331,NO
0.1825,NO
0.9773,YES
0.1772,NO
1.0,YES
0.3711,NO
1.0,YES
0.4027,NO
0.376,NO
0.4726,NO
0.2464,NO
0.7440000000000001,YES
0.4027,NO
0.5031,YES
0.2581,NO
0.243,NO
0.294,NO
0.3027,NO
0.256,NO
0.4344,NO
0.243,NO
0.243,NO
0.6008,NO
0.3073,NO
0.4141,NO
0.3073,NO
1.0,YES
1.0,YES
0.9975,YES
0.243,NO
0.3097,NO
0.0797,NO
0.2436,NO
0.3599,NO
0.1907,NO
0.3073,NO
0.3073,NO
0.2239,NO
0.3073,NO
0.4344,NO
0.3073,NO
0.5999,NO
0.3934,YES
1.0,YES
0.2752,NO
0.1742,NO
0.1527,NO
0.1763,NO
1.0,YES
1.0,YES
0.1931,NO
0.1519,NO
0.132,NO
0.1784,NO
0.3226,NO
0.3226,NO
0.3218,NO
1.0,YES
0.1847,NO
0.4171,YES
0.1452,NO
0.8571,YES
0.1137,NO
0.1688,NO
0.1001,NO
0.1354,NO
0.0948,NO
0.1763,NO
0.0878,NO
0.0894,NO
0.1709,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.257,NO
0.0538,NO
0.5022,YES
0.1109,NO
1.0,YES
0.22399999999999998,NO
0.3922,NO
0.4256,NO
0.4256,NO
0.1146,NO
1.0,YES
0.0277,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.457,NO
0.4726,NO
0.2464,NO
1.0,YES
0.4619,NO
0.5859,YES
1.0,YES
1.0,YES
0.3473,NO
0.1555,NO
0.0906,NO
0.245,NO
1.0,YES
1.0,YES
0.245,NO
0.2506,NO
0.245,NO
0.2506,NO
0.3064,NO
0.3324,NO
0.3324,NO
1.0,YES
0.0788,NO
1.0,YES
0.1629,NO
1.0,YES
0.0641,NO
0.2506,NO
0.2506,NO
0.1387,NO
0.2506,NO
0.192,NO
0.2506,NO
0.245,NO
0.1341,NO
0.18899999999999997,NO
0.6593,NO
0.235,NO
0.3369,NO
0.6773,NO
0.1963,NO
0.0869,NO
0.3377,NO
1.0,YES
0.7077,NO
1.0,YES
0.564,NO
0.564,NO
0.5626,NO
0.1438,NO
0.4176,NO
0.1658,NO
0.4343,NO
0.2508,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.2054,NO
0.9863,YES
1.0,YES
0.2823,NO
0.2289,NO
0.2289,NO
0.1955,NO
1.0,YES
1.0,YES
0.1657,NO
0.2223,NO
0.2289,NO
0.2223,NO
0.2369,NO
0.257,NO
0.257,NO
1.0,YES
0.1972,NO
1.0,YES
0.2289,NO
1.0,YES
0.2289,NO
0.2223,NO
0.2223,NO
0.1274,NO
0.2223,NO
0.2289,NO
0.2223,NO
0.1654,NO
0.3943,NO
0.418,NO
0.6593,NO
0.3895,NO
0.2874,NO
0.6773,NO
0.418,NO
0.418,NO
0.2625,NO
1.0,YES
0.7077,NO
1.0,YES
0.3752,NO
0.4072,NO
0.4072,NO
0.2677,NO
0.5985,NO
0.418,NO
0.4343,NO
0.418,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.262,NO
