50Traced_NONETRACED_MAX_MULTI_VSM_75_MAX,Associated
0.3376,NO
0.3002,NO
0.1349,NO
1.0,YES
0.1393,NO
1.0,YES
0.1347,NO
1.0,YES
0.3118,NO
0.4291,NO
0.4471,NO
0.0962,NO
0.3891,YES
0.254,NO
0.1644,YES
1.0,YES
0.0976,YES
0.3634,NO
0.2304,NO
0.1459,NO
0.2796,NO
1.0,YES
1.0,YES
0.2541,NO
0.0758,NO
0.275,NO
0.1216,NO
0.3471,NO
0.4228,NO
0.4228,NO
1.0,YES
0.2278,NO
1.0,YES
0.1289,NO
1.0,YES
0.1398,NO
0.102,NO
0.0927,NO
0.1259,NO
0.1193,NO
0.2796,NO
0.15,NO
0.2796,NO
0.3527,NO
0.1531,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.3898,NO
0.1327,NO
1.0,YES
0.3004,NO
1.0,YES
0.3004,NO
0.534,NO
0.391,NO
0.21600000000000003,NO
0.184,NO
0.4942,YES
0.1767,NO
0.6036,YES
0.304,NO
1.0,YES
0.3369,NO
0.462,NO
0.518,NO
0.242,NO
1.0,YES
0.5169,NO
1.0,YES
0.3618,NO
0.146,NO
1.0,YES
0.6385,YES
0.3568,YES
1.0,YES
0.4093,NO
0.3341,NO
1.0,YES
0.1886,NO
1.0,YES
0.1578,NO
0.4524,NO
0.474,NO
0.3247,NO
0.3341,NO
0.4049,YES
0.3341,NO
0.5522,YES
0.3341,NO
0.6385,YES
0.2462,NO
0.3547,NO
0.6069,NO
0.242,NO
1.0,YES
0.578,NO
1.0,YES
0.3618,NO
0.1531,NO
1.0,YES
0.4498,YES
0.2514,YES
1.0,YES
0.4093,NO
0.1622,NO
1.0,YES
0.5289,NO
1.0,YES
0.1713,NO
0.534,NO
0.474,NO
0.21600000000000003,NO
0.2771,NO
0.4049,YES
0.1975,NO
0.5522,YES
0.1773,NO
0.4498,YES
0.2668,NO
0.3547,NO
0.6069,NO
0.242,NO
1.0,YES
0.578,NO
1.0,YES
0.3618,NO
0.1531,NO
1.0,YES
0.5636,YES
0.315,YES
1.0,YES
0.4093,NO
0.1198,NO
1.0,YES
0.4462,NO
1.0,YES
0.2806,NO
0.4969,NO
0.474,NO
0.3489,NO
0.2771,NO
0.4733,YES
0.1767,NO
0.5522,YES
0.1713,NO
0.5636,YES
0.2806,NO
0.3547,NO
0.6069,NO
0.2335,NO
1.0,YES
0.578,NO
1.0,YES
0.2522,NO
0.11599999999999999,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.3189,NO
0.1881,NO
1.0,YES
0.415,NO
0.4491,YES
0.415,NO
0.3575,NO
0.3376,NO
0.3575,NO
0.1881,NO
1.0,YES
0.17,NO
1.0,YES
0.304,NO
1.0,YES
0.415,NO
0.462,NO
0.4471,NO
0.1208,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
0.1689,NO
0.10300000000000001,NO
0.6109,YES
1.0,YES
0.6695,YES
0.5022,YES
0.3189,NO
0.1414,NO
0.6109,YES
0.1836,NO
0.4131,YES
0.1729,NO
0.2531,NO
0.226,NO
0.1612,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1857,NO
1.0,YES
0.2087,NO
0.4291,NO
0.4471,NO
0.1556,NO
0.4751,YES
0.2746,NO
0.2667,YES
0.2897,NO
0.1362,NO
0.2654,NO
0.3716,NO
0.2904,NO
0.3341,NO
0.3816,NO
0.08199999999999999,NO
0.6011,NO
0.1291,NO
0.2417,NO
0.1729,NO
0.8209,YES
1.0,YES
1.0,YES
0.1869,NO
0.3171,NO
0.0797,NO
0.1838,NO
0.2264,NO
0.2904,NO
0.1223,NO
0.1226,NO
0.2286,NO
0.1547,NO
0.3341,NO
0.125,NO
0.3371,NO
1.0,YES
0.408,YES
0.3151,NO
0.2304,NO
0.1236,NO
0.1893,NO
0.7571,YES
1.0,YES
0.1556,NO
0.18100000000000002,NO
0.1084,NO
0.1784,NO
0.2437,NO
0.3413,NO
0.2437,NO
1.0,YES
0.2044,NO
0.904,YES
0.1045,NO
1.0,YES
0.1607,NO
0.2608,NO
0.2289,NO
0.1522,NO
0.2608,NO
0.228,NO
0.1206,NO
0.1146,NO
0.1934,NO
0.0804,NO
0.6207,YES
1.0,YES
0.7669,YES
0.5022,YES
0.3189,NO
0.0823,NO
0.6207,YES
0.1538,NO
0.4131,YES
0.1729,NO
0.2926,NO
0.3565,NO
0.3565,NO
0.1349,NO
1.0,YES
0.1393,NO
1.0,YES
0.1887,NO
1.0,YES
0.2391,NO
0.4291,NO
0.4471,NO
0.1809,NO
0.3891,YES
0.2759,NO
0.3347,YES
0.9589,YES
0.408,YES
0.3473,NO
0.1836,NO
0.1236,NO
0.2376,NO
1.0,YES
1.0,YES
0.1841,NO
0.158,NO
0.295,NO
0.1216,NO
0.2514,NO
0.3413,NO
0.3062,NO
1.0,YES
0.2278,NO
1.0,YES
0.2043,NO
1.0,YES
0.2043,NO
0.0838,NO
0.2289,NO
0.1522,NO
0.1107,NO
0.295,NO
0.1461,NO
0.295,NO
0.3496,NO
0.0879,NO
0.2269,NO
0.3822,NO
0.2051,NO
0.6333,NO
0.1632,NO
0.0869,NO
0.2269,NO
1.0,YES
0.1875,NO
0.3773,YES
0.3104,NO
0.3627,NO
0.3627,NO
0.2155,NO
0.3984,NO
0.1658,NO
0.282,NO
0.2072,NO
0.3438,NO
0.5249,YES
0.6471,YES
0.8236,YES
0.5249,YES
0.1923,NO
1.0,YES
0.1875,NO
1.0,YES
0.408,YES
0.3151,NO
0.2304,NO
0.1236,NO
0.1546,NO
1.0,YES
1.0,YES
0.1144,NO
0.158,NO
0.1803,NO
0.1388,NO
0.196,NO
0.3413,NO
0.1463,NO
1.0,YES
0.2278,NO
1.0,YES
0.1029,NO
1.0,YES
0.1607,NO
0.2015,NO
0.2289,NO
0.1522,NO
0.2015,NO
0.2673,NO
0.0894,NO
0.1803,NO
0.2947,NO
0.1196,NO
0.2676,NO
0.1778,NO
0.2287,NO
0.2445,NO
0.222,NO
0.1133,NO
0.2676,NO
0.6940000000000001,YES
0.2676,NO
0.5949,YES
0.3705,NO
0.2809,NO
0.3705,NO
0.2932,NO
0.1448,NO
0.188,NO
0.1448,NO
0.2286,NO
0.1819,NO
1.0,YES
0.6533,YES
0.3698,YES
1.0,YES
0.2676,NO
0.3124,YES
0.2445,NO
