50Traced_NONETRACED_SUM_RAW_VSM_61_MEDIAN,Associated
0.7912,YES
4.9888,YES
0.6334,NO
0.2258,NO
3.9218,YES
0.2175,NO
3.4530000000000003,YES
0.1938,NO
0.6163,NO
0.4327,NO
0.3606,NO
0.11,NO
0.6285,YES
0.1564,NO
0.6254,YES
0.4548,NO
0.5922,YES
0.1494,NO
0.3512,NO
0.611,NO
0.4836,NO
2.9866,YES
0.8307,NO
2.3582,YES
0.8073,NO
0.3121,NO
2.9065,YES
1.3252,YES
1.0369,YES
5.9818,YES
0.7881,NO
0.3576,NO
5.1958,YES
0.6439,NO
4.3124,YES
0.3158,NO
0.8853,NO
0.6862,NO
0.4642,NO
0.3587,NO
1.1225,YES
0.3961,NO
0.9363,YES
0.7145,NO
0.9441,YES
0.4306,NO
0.7703,NO
1.1777,NO
0.7019,NO
3.5025,YES
1.0691,NO
2.7335,YES
0.588,NO
0.244,NO
1.4821,YES
0.8893,YES
0.8461,YES
3.1586,YES
0.442,NO
0.2807,NO
3.1497,YES
0.5102,NO
2.3946,YES
0.2449,NO
0.484,NO
0.1701,NO
0.1182,NO
0.2903,NO
0.6938,YES
0.4236,NO
0.8594,YES
0.4885,NO
0.6221,YES
0.414,NO
0.5159,NO
0.8261,NO
0.4588,NO
1.7469,YES
0.6402,NO
1.3624,YES
0.5257,NO
0.2345,NO
1.7206,YES
0.758,YES
0.7698,YES
3.4407,YES
0.4664,NO
0.28600000000000003,NO
3.1141,YES
0.3587,NO
2.255,YES
0.2118,NO
0.5474,NO
0.4693,NO
0.3843,NO
0.2055,NO
0.3553,YES
0.2369,NO
0.6132,YES
0.3251,NO
0.5657,YES
0.303,NO
0.3128,NO
0.7829999999999999,NO
0.4843,NO
2.3094,YES
0.6816,NO
1.5843,YES
0.4485,NO
0.1471,NO
1.2254,YES
2.6065,YES
2.4496,YES
1.5421,YES
0.2988,NO
0.0867,NO
1.3196,YES
0.1971,NO
1.1902,YES
0.2549,NO
0.3839,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.9066,YES
0.2147,NO
2.1354,YES
0.3029,NO
2.5305,YES
0.2935,NO
0.3879,NO
0.4764,NO
0.1123,NO
0.627,YES
0.5771,NO
1.1243,YES
0.3236,NO
0.10300000000000001,NO
0.7439,YES
2.0702,YES
1.8841,YES
0.8634,YES
0.3323,NO
0.1294,NO
0.8723,YES
0.1836,NO
0.6775,YES
0.1342,NO
0.3749,NO
0.1036,NO
0.0702,NO
0.1825,NO
1.8301,YES
0.1849,NO
2.6563,YES
0.1912,NO
1.44,YES
0.2792,NO
0.3945,NO
0.2985,NO
0.1349,NO
0.4409,YES
0.3002,NO
0.601,YES
0.4023,NO
0.2482,NO
0.2976,NO
0.3131,NO
0.237,NO
0.7529,NO
0.4959,NO
0.1863,NO
0.9384,NO
0.1291,NO
0.6034,NO
0.1658,NO
0.5964,YES
1.4267,YES
0.6903,YES
0.0766,NO
0.39399999999999996,NO
0.2132,NO
0.3385,NO
0.2271,NO
0.2441,NO
0.0463,NO
0.2746,NO
0.1186,NO
0.1058,NO
0.5632,NO
0.2425,NO
0.2646,NO
1.609,YES
0.5881,YES
0.2752,NO
0.4178,NO
0.1793,NO
0.2213,NO
0.7207,YES
0.7541,YES
0.1106,NO
0.2974,NO
0.0858,NO
0.2018,NO
0.222,NO
0.41,NO
0.1562,NO
1.1888,YES
0.3157,NO
1.4709999999999999,YES
0.1717,NO
1.1978,YES
0.2182,NO
0.2002,NO
0.2523,NO
0.2364,NO
0.183,NO
0.1407,NO
0.3089,NO
0.1554,NO
0.2181,NO
0.0331,NO
0.5038,YES
2.5314,YES
1.4513,YES
0.7023,YES
0.2172,NO
0.0377,NO
0.6584,YES
0.2395,NO
0.5236,YES
0.27399999999999997,NO
0.4436,NO
0.2186,NO
0.1805,NO
0.0782,NO
2.3283,YES
0.1065,NO
2.1516,YES
0.233,NO
1.8493,YES
0.3339,NO
0.5475,NO
0.4009,NO
0.19,NO
0.4184,YES
0.4431,NO
0.5403,YES
1.0978,YES
0.6196,YES
0.3473,NO
0.256,NO
0.1466,NO
0.3865,NO
0.7134,YES
0.4729,YES
0.4007,NO
0.2155,NO
0.3045,NO
0.1058,NO
0.1822,NO
0.2902,NO
0.132,NO
0.5667,YES
0.2262,NO
0.789,YES
0.1538,NO
0.6272,YES
0.2372,NO
0.0846,NO
0.2199,NO
0.1485,NO
0.0726,NO
0.2932,NO
0.1553,NO
0.1187,NO
0.524,NO
0.365,NO
0.5835,NO
0.6041,NO
0.4389,NO
0.6609999999999999,NO
0.3961,NO
0.2921,NO
0.5462,NO
1.6397,YES
0.4391,NO
1.3955,YES
0.382,NO
0.6143,NO
0.2504,NO
0.2544,NO
0.4407,NO
0.3997,NO
0.3219,NO
0.2662,NO
0.1519,NO
1.4299,YES
1.7916,YES
1.5130000000000001,YES
1.4539,YES
0.5223,NO
1.6903,YES
0.2632,NO
1.9332,YES
1.4667,YES
0.4101,NO
0.4688,NO
0.2753,NO
0.6284,NO
1.5725,YES
1.3094,YES
0.5268,NO
0.1879,NO
0.4699,NO
0.1095,NO
0.1665,NO
0.3857,NO
0.1549,NO
0.8918,YES
0.2543,NO
1.6387,YES
0.2561,NO
0.8601,YES
0.2343,NO
0.0974,NO
0.1502,NO
0.285,NO
0.0681,NO
0.2821,NO
0.2224,NO
0.3202,NO
0.7921,NO
0.2584,NO
0.5623,NO
0.6429,NO
0.5728,NO
0.7139,NO
0.3416,NO
0.4023,NO
0.7931,NO
2.2314,YES
0.4685,NO
1.3739,YES
0.3693,NO
0.6464,NO
0.2176,NO
0.5045,NO
0.7596,NO
0.6322,NO
0.3331,NO
0.4929,NO
0.3227,NO
1.5114,YES
2.2869,YES
0.8792,YES
1.3792,YES
0.6193,NO
1.517,YES
0.2797,NO
