50Traced_NONETRACED_MAX_MULTI_LSA_43_MEDIAN,Associated
0.3519,NO
0.3575,NO
0.3376,NO
0.3575,NO
0.1881,NO
0.594,YES
0.17,NO
0.6162,YES
0.1508,NO
1.0,YES
0.2843,NO
0.5347,NO
0.415,NO
0.1827,NO
0.2578,YES
0.415,NO
0.44299999999999995,YES
0.2522,NO
0.1089,NO
0.4187,YES
1.0,YES
1.0,YES
0.6109,YES
0.20600000000000002,NO
0.0883,NO
0.6109,YES
0.1849,NO
0.6109,YES
0.1342,NO
0.2453,NO
0.3376,NO
0.0943,NO
0.1825,NO
0.594,YES
0.1772,NO
1.0,YES
0.1387,NO
1.0,YES
0.1696,NO
0.5347,NO
0.4471,NO
0.1856,NO
0.3555,YES
0.2715,NO
0.6109,YES
0.4042,NO
0.1943,NO
0.2784,NO
0.3949,NO
0.2904,NO
0.3322,NO
0.0963,NO
0.1317,NO
0.2654,NO
0.2736,NO
0.3096,NO
0.1729,NO
1.0,YES
0.758,YES
1.0,YES
0.1943,NO
0.386,NO
0.1756,NO
0.2654,NO
0.2378,NO
0.2904,NO
0.1636,NO
0.3778,NO
0.1636,NO
0.1316,NO
0.2813,NO
0.3398,NO
0.2654,NO
1.0,YES
1.0,YES
0.2752,NO
0.2044,NO
0.1473,NO
0.2387,NO
1.0,YES
1.0,YES
0.1084,NO
0.2608,NO
0.1276,NO
0.2608,NO
0.2592,NO
0.3144,NO
0.2437,NO
1.0,YES
0.1402,NO
1.0,YES
0.0863,NO
1.0,YES
0.14,NO
0.1177,NO
0.2456,NO
0.2608,NO
0.1354,NO
0.2673,NO
0.1724,NO
0.1469,NO
0.3229,NO
0.1526,NO
0.5033,YES
1.0,YES
1.0,YES
1.0,YES
0.3189,NO
0.1476,NO
1.0,YES
0.3027,NO
1.0,YES
0.1702,NO
0.2453,NO
0.3376,NO
0.1805,NO
0.1729,NO
0.594,YES
0.1669,NO
1.0,YES
0.1476,NO
1.0,YES
0.1371,NO
0.5347,NO
0.4471,NO
0.2229,NO
0.5820000000000001,YES
0.4444,NO
1.0,YES
1.0,YES
0.7969,YES
0.3473,NO
0.275,NO
0.2043,NO
0.275,NO
0.7773,YES
1.0,YES
0.275,NO
0.1823,NO
0.275,NO
0.1058,NO
0.3062,NO
0.2456,NO
0.19,NO
0.8269,YES
0.2044,NO
1.0,YES
0.275,NO
1.0,YES
0.1462,NO
0.1823,NO
0.2289,NO
0.1823,NO
0.0845,NO
0.2189,NO
0.2142,NO
0.275,NO
0.2425,NO
0.2425,NO
0.5722,NO
0.2168,NO
0.2151,NO
0.6333,NO
0.4164,NO
0.2425,NO
0.4753,NO
0.5249,YES
0.1099,NO
1.0,YES
0.3627,NO
0.2692,NO
0.3551,NO
0.1414,NO
0.3984,NO
0.2425,NO
0.3844,NO
0.2425,NO
0.2151,NO
0.5044,YES
0.6471,YES
1.0,YES
0.3196,YES
0.4758,NO
0.7756,YES
0.11900000000000001,NO
1.0,YES
1.0,YES
0.3151,NO
0.2067,NO
0.1756,NO
0.2067,NO
0.8057,YES
1.0,YES
0.2067,NO
0.2015,NO
0.2067,NO
0.2015,NO
0.2289,NO
0.3082,NO
0.2289,NO
1.0,YES
0.2044,NO
1.0,YES
0.2067,NO
1.0,YES
0.1256,NO
0.1388,NO
0.2289,NO
0.2015,NO
0.1046,NO
0.228,NO
0.2142,NO
0.2067,NO
0.32,NO
0.1196,NO
0.5722,NO
0.2888,NO
0.3069,NO
0.6333,NO
0.4164,NO
0.2932,NO
0.4753,NO
0.8204,YES
0.414,NO
1.0,YES
0.3705,NO
0.3511,NO
0.3705,NO
0.2425,NO
0.4327,NO
0.318,NO
0.3844,NO
0.2932,NO
0.4378,NO
0.6851,YES
1.0,YES
1.0,YES
0.3631,YES
0.4758,NO
1.0,YES
0.414,NO
