50Traced_NONETRACED_MAX_SINGLE_VSM_33_MEDIAN,Associated
0.5710000000000001,YES
0.2684,NO
0.2684,NO
0.6965,NO
0.3552,NO
1.0,YES
0.6789,NO
1.0,YES
0.2339,NO
0.3044,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.2366,NO
0.2339,NO
1.0,YES
0.6074,NO
1.0,YES
0.4814,NO
0.5579,NO
0.4246,NO
0.3659,NO
0.1486,NO
1.0,YES
0.2339,NO
0.7355,YES
0.506,NO
1.0,YES
0.6074,NO
0.6074,NO
0.5729,NO
0.6074,NO
1.0,YES
0.6074,NO
1.0,YES
0.1422,NO
0.3233,NO
1.0,YES
0.5515,YES
0.6709999999999999,YES
1.0,YES
0.3986,NO
0.1622,NO
1.0,YES
0.1242,NO
1.0,YES
0.1629,NO
0.4503,NO
0.2193,NO
0.217,NO
0.2557,NO
0.5515,YES
0.2282,NO
0.6709999999999999,YES
0.506,NO
0.6709999999999999,YES
0.2146,NO
0.2052,NO
0.6965,NO
0.2868,NO
1.0,YES
0.6789,NO
1.0,YES
0.2216,NO
0.3044,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.3986,NO
0.1381,NO
1.0,YES
0.2044,NO
1.0,YES
0.1607,NO
0.5579,NO
0.4246,NO
0.33799999999999997,NO
0.2557,NO
1.0,YES
0.2282,NO
0.7355,YES
0.2429,NO
1.0,YES
0.3725,NO
0.3721,NO
0.6965,NO
0.3552,NO
1.0,YES
0.6789,NO
1.0,YES
0.1425,NO
0.1238,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.257,NO
0.1238,NO
1.0,YES
0.3019,NO
0.6283,YES
0.1607,NO
0.4875,NO
0.4875,NO
0.4875,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.3725,NO
0.457,NO
0.2743,NO
0.2304,NO
0.7068,YES
0.4619,NO
1.0,YES
0.1201,NO
0.1633,NO
0.5865,YES
0.9216,YES
1.0,YES
0.7440000000000001,YES
0.257,NO
0.0792,NO
0.7440000000000001,YES
0.2484,NO
0.5865,YES
0.1342,NO
0.2807,NO
0.14,NO
0.2331,NO
0.1825,NO
0.9773,YES
0.1772,NO
1.0,YES
0.1786,NO
1.0,YES
0.2771,NO
0.376,NO
0.2985,NO
0.1787,NO
0.5865,YES
0.4518,NO
0.7440000000000001,YES
0.08900000000000001,NO
0.243,NO
0.1621,NO
0.285,NO
0.2345,NO
0.2184,NO
0.243,NO
0.0606,NO
0.6446,NO
0.3073,NO
0.1368,NO
0.3073,NO
1.0,YES
1.0,YES
1.0,YES
0.243,NO
0.3108,NO
0.243,NO
0.1002,NO
0.2082,NO
0.193,NO
0.3073,NO
0.3073,NO
0.3073,NO
0.3073,NO
0.1685,NO
0.2918,NO
0.6577,NO
1.0,YES
1.0,YES
0.2752,NO
0.2269,NO
0.1739,NO
0.2269,NO
1.0,YES
1.0,YES
0.2269,NO
0.1519,NO
0.1425,NO
0.1784,NO
0.2981,NO
0.2981,NO
0.2981,NO
1.0,YES
0.2269,NO
1.0,YES
0.1668,NO
1.0,YES
0.2269,NO
0.1441,NO
0.1441,NO
0.1354,NO
0.1441,NO
0.1763,NO
0.1441,NO
0.2269,NO
0.1105,NO
0.1297,NO
0.425,YES
1.0,YES
1.0,YES
0.7752,YES
0.257,NO
0.0554,NO
0.7752,YES
0.3019,NO
0.5679,YES
0.1246,NO
0.4256,NO
0.4256,NO
0.4256,NO
0.1146,NO
1.0,YES
0.0764,NO
1.0,YES
0.1449,NO
1.0,YES
0.2887,NO
0.457,NO
0.2743,NO
0.1856,NO
0.5479,YES
0.4518,NO
0.7752,YES
1.0,YES
1.0,YES
0.3473,NO
0.3075,NO
0.2357,NO
0.33399999999999996,NO
1.0,YES
1.0,YES
0.33399999999999996,NO
0.1844,NO
0.2501,NO
0.1058,NO
0.3489,NO
0.337,NO
0.3481,NO
1.0,YES
0.3075,NO
1.0,YES
0.2261,NO
1.0,YES
0.3075,NO
0.1844,NO
0.1844,NO
0.1706,NO
0.1844,NO
0.33399999999999996,NO
0.1844,NO
0.33399999999999996,NO
0.1503,NO
0.1685,NO
0.1092,NO
0.2168,NO
0.3369,NO
0.1991,NO
0.2687,NO
0.1058,NO
0.1991,NO
1.0,YES
0.3591,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1685,NO
0.2942,NO
0.1685,NO
0.391,NO
0.2072,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.2574,NO
1.0,YES
1.0,YES
0.2823,NO
0.1748,NO
0.2282,NO
0.1955,NO
1.0,YES
1.0,YES
0.1955,NO
0.2223,NO
0.1464,NO
0.2223,NO
0.2636,NO
0.2546,NO
0.263,NO
0.3287,YES
0.1972,NO
1.0,YES
0.2282,NO
1.0,YES
0.2282,NO
0.2223,NO
0.2223,NO
0.2223,NO
0.2223,NO
0.1955,NO
0.1431,NO
0.1955,NO
0.263,NO
0.2677,NO
0.4855,NO
0.1778,NO
0.1025,NO
0.4855,NO
0.2677,NO
0.263,NO
0.4855,NO
1.0,YES
0.3635,NO
1.0,YES
0.4072,NO
0.4072,NO
0.4072,NO
0.2677,NO
0.2942,NO
0.2677,NO
0.391,NO
0.263,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4855,NO
1.0,YES
0.4855,NO
