50Traced_NONETRACED_MAX_MULTI_VSM_19_MAX,Associated
0.1106,NO
0.3649,NO
0.5644,NO
0.3649,NO
0.3004,NO
0.3258,NO
0.1473,NO
0.1907,NO
1.0,YES
0.3649,NO
0.7406,YES
0.2118,NO
0.35200000000000004,NO
0.2045,NO
0.2431,NO
0.3649,NO
0.2173,NO
0.3649,NO
0.2173,NO
0.1769,NO
1.0,YES
1.0,YES
0.6467,YES
1.0,YES
0.2124,NO
1.0,YES
0.2031,NO
0.3618,NO
0.1531,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.4093,NO
0.1861,NO
1.0,YES
0.5358,NO
1.0,YES
0.1713,NO
0.4524,NO
0.474,NO
0.3885,NO
0.2771,NO
1.0,YES
0.2734,NO
1.0,YES
0.308,NO
0.4542,YES
0.5358,NO
0.3467,NO
0.5358,NO
0.242,NO
1.0,YES
0.578,NO
1.0,YES
0.3183,NO
0.1547,NO
0.7454,YES
0.6395,NO
0.2717,NO
0.7629,YES
0.3518,NO
0.1097,NO
0.9027,YES
0.191,NO
0.7454,YES
0.1547,NO
0.3984,NO
0.4022,NO
0.2648,NO
0.1965,NO
0.3163,NO
0.1902,NO
0.6395,NO
0.1451,NO
0.3894,NO
0.1991,NO
0.2069,NO
0.3943,NO
0.2166,NO
0.62,YES
0.4098,NO
0.9027,YES
0.2328,NO
0.2331,NO
0.6693,YES
0.7909,YES
1.0,YES
0.5285,YES
0.2651,NO
0.1725,NO
0.6062,YES
0.6231,NO
0.6693,YES
0.3044,NO
0.3536,NO
0.3193,NO
0.2673,NO
0.2544,NO
1.0,YES
0.2544,NO
1.0,YES
0.2544,NO
1.0,YES
0.6231,NO
0.6083,NO
0.6231,NO
0.6083,NO
0.5285,YES
0.6083,NO
0.6062,YES
0.2442,NO
0.1646,NO
0.8554,YES
0.2226,NO
0.1649,NO
0.7795,YES
0.2676,NO
0.153,NO
0.8554,YES
0.159,NO
0.8554,YES
0.1456,NO
0.4162,NO
0.3005,NO
0.1319,NO
0.1895,NO
0.2701,NO
0.1834,NO
0.3557,NO
0.1572,NO
0.2867,NO
0.2218,NO
0.2228,NO
0.4524,NO
0.21600000000000003,NO
0.7795,YES
0.4421,NO
0.528,YES
0.1148,NO
0.11599999999999999,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.1327,NO
0.5227,YES
0.1827,NO
1.0,YES
0.1729,NO
0.3031,NO
0.3522,NO
0.2728,NO
0.1567,NO
1.0,YES
0.1216,NO
1.0,YES
0.1347,NO
1.0,YES
0.3369,NO
0.1827,NO
0.2456,NO
0.2229,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
0.9153,YES
0.2393,YES
0.3634,NO
0.2304,NO
0.3389,NO
0.2796,NO
1.0,YES
0.6779999999999999,YES
0.2796,NO
0.2808,NO
0.3389,NO
0.16699999999999998,NO
0.4028,NO
0.4028,NO
0.4028,NO
1.0,YES
0.3389,NO
1.0,YES
0.3389,NO
1.0,YES
0.1539,NO
0.1267,NO
0.2808,NO
0.145,NO
0.2808,NO
0.2796,NO
0.1506,NO
0.275,NO
0.3618,NO
0.1531,NO
1.0,YES
0.4729,YES
0.5502,YES
1.0,YES
0.4093,NO
0.1228,NO
1.0,YES
0.3004,NO
1.0,YES
0.3004,NO
0.5037,NO
0.5037,NO
0.5037,NO
0.2771,NO
0.5502,YES
0.2682,NO
0.5502,YES
0.308,NO
0.3613,YES
0.2213,NO
0.2918,NO
0.4753,NO
0.24,NO
1.0,YES
0.578,NO
1.0,YES
0.3618,NO
0.1504,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.4093,NO
0.1672,NO
1.0,YES
0.4825,NO
1.0,YES
0.1702,NO
0.534,NO
0.474,NO
0.2014,NO
0.2465,NO
1.0,YES
0.2465,NO
1.0,YES
0.308,NO
0.4542,YES
0.4825,NO
0.4825,NO
0.5289,NO
0.4825,NO
1.0,YES
0.5169,NO
1.0,YES
0.3618,NO
0.1504,NO
1.0,YES
0.5239,YES
0.4498,YES
1.0,YES
0.4093,NO
0.1622,NO
1.0,YES
0.4318,NO
1.0,YES
0.4318,NO
0.4524,NO
0.474,NO
0.2127,NO
0.2771,NO
0.4498,YES
0.2682,NO
0.5239,YES
0.308,NO
0.3613,YES
0.2958,NO
0.3928,NO
0.5289,NO
0.242,NO
1.0,YES
0.578,NO
1.0,YES
0.3527,NO
0.1531,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.3898,NO
0.1358,NO
1.0,YES
0.4462,NO
1.0,YES
0.1713,NO
0.534,NO
0.4456,NO
0.1716,NO
0.1636,NO
1.0,YES
0.1583,NO
1.0,YES
0.14800000000000002,NO
0.4542,YES
0.4462,NO
0.2888,NO
0.5187,NO
0.24,NO
1.0,YES
0.4987,NO
1.0,YES
0.27,NO
0.0905,NO
0.44299999999999995,YES
1.0,YES
0.5962,YES
0.2827,YES
0.2784,NO
0.1275,NO
0.2323,YES
0.415,NO
0.44299999999999995,YES
0.415,NO
0.3575,NO
0.3575,NO
0.3575,NO
0.1881,NO
1.0,YES
0.1881,NO
1.0,YES
0.1881,NO
1.0,YES
0.2843,NO
0.3774,NO
0.3148,NO
0.3519,NO
0.2578,YES
0.4382,NO
0.3189,YES
0.2164,NO
0.11599999999999999,NO
1.0,YES
0.8013,YES
1.0,YES
0.6382,YES
0.344,NO
0.1327,NO
0.5227,YES
0.2555,NO
1.0,YES
0.1702,NO
0.3031,NO
0.3522,NO
0.1716,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.0985,NO
0.6695,YES
0.3369,NO
0.358,NO
0.2985,NO
0.2229,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
0.2897,NO
0.1869,NO
0.3341,NO
0.2831,NO
0.2904,NO
0.3341,NO
0.2934,NO
0.1439,NO
0.4623,NO
0.2363,NO
0.2654,NO
0.1493,NO
0.7168,YES
0.7168,YES
0.7168,YES
0.1963,NO
0.2904,NO
0.1963,NO
0.2904,NO
0.1943,NO
0.2904,NO
0.1067,NO
0.2708,NO
0.2286,NO
0.2363,NO
0.3341,NO
0.125,NO
0.368,NO
1.0,YES
0.6856,YES
0.2893,NO
0.2304,NO
0.175,NO
0.1889,NO
1.0,YES
0.7333,YES
0.1893,NO
0.1519,NO
0.1893,NO
0.1784,NO
0.2437,NO
0.3144,NO
0.2437,NO
1.0,YES
0.175,NO
1.0,YES
0.175,NO
1.0,YES
0.1256,NO
0.1468,NO
0.2456,NO
0.1354,NO
0.1468,NO
0.2673,NO
0.1469,NO
0.124,NO
0.1768,NO
0.1476,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.1327,NO
0.5227,YES
0.2926,NO
1.0,YES
0.1702,NO
0.3934,NO
0.3934,NO
0.3934,NO
0.1567,NO
1.0,YES
0.1216,NO
1.0,YES
0.1039,NO
1.0,YES
0.3369,NO
0.41,NO
0.2467,NO
0.2229,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
1.0,YES
0.2814,YES
0.3473,NO
0.2044,NO
0.0906,NO
0.1533,NO
1.0,YES
0.7333,YES
0.2279,NO
0.2321,NO
0.2279,NO
0.1381,NO
0.1793,NO
0.3144,NO
0.132,NO
1.0,YES
0.0766,NO
1.0,YES
0.0565,NO
0.7969,YES
0.1001,NO
0.1048,NO
0.2456,NO
0.1266,NO
0.2321,NO
0.2673,NO
0.1317,NO
0.1025,NO
0.2947,NO
0.0724,NO
0.5722,NO
0.3822,NO
0.282,NO
0.6333,NO
0.4164,NO
0.1779,NO
0.1921,NO
1.0,YES
0.4964,NO
0.5949,YES
0.3104,NO
0.3673,NO
0.2504,NO
0.2582,NO
0.3984,NO
0.2582,NO
0.3844,NO
0.2582,NO
0.2418,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1875,NO
0.7756,YES
0.1875,NO
1.0,YES
0.2856,YES
0.2893,NO
0.2304,NO
0.2067,NO
0.1889,NO
1.0,YES
0.7333,YES
0.1546,NO
0.2015,NO
0.2067,NO
0.1199,NO
0.1793,NO
0.3144,NO
0.1463,NO
1.0,YES
0.2067,NO
1.0,YES
0.2067,NO
1.0,YES
0.1256,NO
0.1388,NO
0.2456,NO
0.1274,NO
0.2015,NO
0.2673,NO
0.1388,NO
0.0975,NO
0.2947,NO
0.2932,NO
0.5722,NO
0.3822,NO
0.2813,NO
0.6333,NO
0.4164,NO
0.1187,NO
0.2676,NO
1.0,YES
0.4964,NO
1.0,YES
0.3705,NO
0.3705,NO
0.3705,NO
0.3282,NO
0.4327,NO
0.1164,NO
0.3844,NO
0.2286,NO
0.2418,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.414,NO
1.0,YES
0.414,NO
