50Traced_NONETRACED_MAX_SINGLE_VSM_34_MAX,Associated
1.0,YES
0.2823,NO
0.2282,NO
0.2289,NO
0.1955,NO
1.0,YES
1.0,YES
0.115,NO
0.153,NO
0.2289,NO
0.2223,NO
0.1665,NO
0.1472,NO
0.1463,NO
1.0,YES
0.1972,NO
1.0,YES
0.2289,NO
1.0,YES
0.2289,NO
0.1152,NO
0.2223,NO
0.2223,NO
0.2223,NO
0.1955,NO
0.1102,NO
0.2289,NO
0.1503,NO
0.2677,NO
0.2904,NO
0.2254,NO
0.2874,NO
0.4855,NO
0.2677,NO
0.2677,NO
0.444,NO
1.0,YES
0.3635,NO
1.0,YES
0.3884,NO
0.4072,NO
0.4072,NO
0.2677,NO
0.5133,NO
0.2677,NO
0.4343,NO
0.2677,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.4855,NO
