50Traced_NONETRACED_MAX_SINGLE_LSA_4_MEDIAN,Associated
0.4039,NO
0.2057,NO
0.3133,NO
0.1953,NO
0.3895,NO
0.3369,NO
0.3464,NO
0.2687,NO
0.1204,NO
0.1751,NO
1.0,YES
0.1828,NO
1.0,YES
0.2729,NO
0.2729,NO
0.2722,NO
0.3249,NO
0.5133,NO
0.1246,NO
0.4343,NO
0.1912,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.3939,NO
0.1671,NO
0.3133,NO
0.1901,NO
0.3895,NO
0.3369,NO
0.3464,NO
0.2687,NO
0.1352,NO
0.1421,NO
1.0,YES
0.0693,NO
1.0,YES
0.2846,NO
0.2846,NO
0.2839,NO
0.3249,NO
0.3335,NO
0.1352,NO
0.2511,NO
0.1702,NO
0.2005,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.1872,NO
0.2194,NO
0.3162,NO
1.0,YES
0.6673,YES
0.5116,YES
1.0,YES
0.3986,NO
0.2194,NO
1.0,YES
0.1364,NO
1.0,YES
0.1314,NO
0.5579,NO
0.2959,NO
0.2334,NO
0.2194,NO
0.5016,YES
0.2194,NO
0.6649,YES
0.506,NO
0.3571,YES
0.2571,NO
0.1369,NO
0.6965,NO
0.3738,NO
1.0,YES
0.5692,NO
1.0,YES
0.2097,NO
0.2094,NO
1.0,YES
0.3948,NO
0.3646,NO
1.0,YES
0.3051,NO
0.1097,NO
0.9727,YES
0.2219,NO
1.0,YES
0.1629,NO
0.3264,NO
0.36700000000000005,NO
0.2894,NO
0.171,NO
0.5205,NO
0.1398,NO
0.6811,NO
0.2986,NO
0.4971,NO
0.5079,NO
0.2987,NO
0.5719,NO
0.3693,NO
1.0,YES
0.6436,NO
1.0,YES
0.1805,NO
0.2199,NO
0.7876,YES
1.0,YES
1.0,YES
0.7876,YES
0.314,NO
0.1537,NO
0.982,YES
0.8445,NO
0.982,YES
0.8445,NO
0.4811,NO
0.5221,NO
0.5221,NO
0.1537,NO
1.0,YES
0.1477,NO
1.0,YES
0.3073,NO
0.7299,YES
0.8778,NO
0.8445,NO
0.8778,NO
0.8445,NO
0.982,YES
0.8778,NO
0.5753,YES
0.1636,NO
0.3162,NO
1.0,YES
0.1762,NO
0.1814,NO
0.9109,YES
0.2276,NO
0.153,NO
0.9109,YES
0.3707,NO
1.0,YES
0.2362,NO
0.5082,NO
0.3363,NO
0.3363,NO
0.1775,NO
0.3099,NO
0.1654,NO
0.4914,NO
0.1704,NO
0.3164,NO
0.6038,NO
0.3927,NO
0.6038,NO
0.3738,NO
0.9109,YES
0.6038,NO
1.0,YES
0.221,NO
0.2956,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.3191,NO
0.221,NO
1.0,YES
0.2895,NO
1.0,YES
0.4207,NO
0.6466,NO
0.7016,NO
0.7016,NO
0.221,NO
1.0,YES
0.221,NO
1.0,YES
0.221,NO
0.8689,YES
0.4207,NO
0.3338,NO
0.4207,NO
0.4207,NO
1.0,YES
0.4207,NO
0.5859,YES
1.0,YES
1.0,YES
0.3634,NO
0.4952,NO
0.3796,NO
0.4057,NO
1.0,YES
1.0,YES
0.4952,NO
0.3269,NO
0.4952,NO
0.4076,NO
0.6218,NO
0.6218,NO
0.6202,NO
1.0,YES
0.3722,NO
1.0,YES
0.3642,NO
1.0,YES
0.2458,NO
0.4076,NO
0.3269,NO
0.4076,NO
0.4076,NO
0.4952,NO
0.4076,NO
0.409,NO
0.2097,NO
0.3141,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.3986,NO
0.1156,NO
1.0,YES
0.2044,NO
1.0,YES
0.1629,NO
0.5579,NO
0.5147,NO
0.5147,NO
0.1058,NO
0.7517,YES
0.0773,NO
0.7355,YES
0.3901,NO
0.4963,YES
0.4834,NO
0.2843,NO
0.6965,NO
0.3713,NO
1.0,YES
0.6436,NO
1.0,YES
0.2216,NO
0.3044,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.4103,NO
0.1279,NO
1.0,YES
0.3262,NO
1.0,YES
0.2157,NO
0.4544,NO
0.3659,NO
0.3659,NO
0.1393,NO
0.7517,YES
0.0882,NO
0.7355,YES
0.506,NO
0.4963,YES
0.7974,NO
0.469,NO
0.7974,NO
0.4377,NO
1.0,YES
0.7974,NO
0.9755,YES
0.2216,NO
0.3044,NO
1.0,YES
0.5515,YES
0.4228,YES
1.0,YES
0.4103,NO
0.1622,NO
1.0,YES
0.2778,NO
1.0,YES
0.1837,NO
0.4503,NO
0.36700000000000005,NO
0.2894,NO
0.2034,NO
0.5205,YES
0.1975,NO
0.6709999999999999,YES
0.506,NO
0.4897,YES
0.679,NO
0.3994,NO
0.6965,NO
0.3727,NO
1.0,YES
0.679,NO
1.0,YES
0.2097,NO
0.3162,NO
1.0,YES
0.5693,YES
0.4365,YES
1.0,YES
0.3598,NO
0.1121,NO
1.0,YES
0.2242,NO
1.0,YES
0.1629,NO
0.5374,NO
0.36700000000000005,NO
0.33799999999999997,NO
0.1393,NO
0.5205,YES
0.1016,NO
0.537,YES
0.506,NO
0.3889,YES
0.4433,NO
0.2608,NO
0.5719,NO
0.3738,NO
1.0,YES
0.6436,NO
1.0,YES
0.1709,NO
0.1914,NO
0.368,YES
1.0,YES
1.0,YES
0.4595,YES
0.1884,NO
0.0621,NO
0.6711,YES
0.5159,NO
0.6711,YES
0.4755,NO
0.2488,NO
0.3152,NO
0.2646,NO
0.1985,NO
1.0,YES
0.1648,NO
1.0,YES
0.1892,NO
1.0,YES
0.6109,NO
0.5464,NO
0.6109,NO
0.4755,NO
0.6711,YES
0.4755,NO
0.3932,YES
0.1709,NO
0.1306,NO
0.5615,YES
1.0,YES
1.0,YES
0.6847,YES
0.2238,NO
0.0792,NO
1.0,YES
0.2044,NO
1.0,YES
0.1843,NO
0.2807,NO
0.3152,NO
0.2758,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.2191,NO
0.7957,YES
0.196,NO
0.3338,NO
0.3911,NO
0.2464,NO
1.0,YES
0.4518,NO
0.5859,YES
0.2769,NO
0.4212,NO
0.3139,NO
0.2921,NO
0.3169,NO
0.4172,NO
0.4548,NO
0.2552,NO
0.6446,NO
0.2128,NO
0.2402,NO
0.3073,NO
1.0,YES
1.0,YES
1.0,YES
0.2552,NO
0.3169,NO
0.2526,NO
0.3169,NO
0.2526,NO
0.2417,NO
0.3073,NO
0.2128,NO
0.3073,NO
0.3073,NO
0.3219,NO
0.3073,NO
0.6577,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.0814,NO
0.2116,NO
1.0,YES
1.0,YES
0.2116,NO
0.2238,NO
0.1763,NO
0.3252,NO
0.3226,NO
0.3226,NO
0.3218,NO
1.0,YES
0.1003,NO
1.0,YES
0.1407,NO
1.0,YES
0.0877,NO
0.3252,NO
0.1936,NO
0.3252,NO
0.3252,NO
0.1763,NO
0.3252,NO
0.2122,NO
0.1584,NO
0.0872,NO
0.425,YES
1.0,YES
1.0,YES
0.5308,YES
0.1884,NO
0.0474,NO
0.7752,YES
0.1584,NO
0.7752,YES
0.22399999999999998,NO
0.369,NO
0.369,NO
0.368,NO
0.0718,NO
1.0,YES
0.1052,NO
1.0,YES
0.2026,NO
1.0,YES
0.2002,NO
0.3094,NO
0.2332,NO
0.2464,NO
0.7752,YES
0.4518,NO
0.4541,YES
1.0,YES
1.0,YES
0.3473,NO
0.3075,NO
0.2357,NO
0.245,NO
0.316,YES
1.0,YES
0.3075,NO
0.1844,NO
0.3075,NO
0.1844,NO
0.3489,NO
0.3489,NO
0.3481,NO
1.0,YES
0.2311,NO
1.0,YES
0.2261,NO
1.0,YES
0.1526,NO
0.1844,NO
0.1844,NO
0.1844,NO
0.1844,NO
0.3075,NO
0.1192,NO
0.2295,NO
0.2831,NO
0.3133,NO
0.1901,NO
0.3895,NO
0.3471,NO
0.3464,NO
0.2472,NO
0.2831,NO
0.3504,NO
0.8445,YES
0.1991,NO
1.0,YES
0.564,NO
0.564,NO
0.5626,NO
0.3249,NO
0.5133,NO
0.2831,NO
0.4343,NO
0.2831,NO
0.3295,NO
1.0,YES
0.8945,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.2823,NO
0.2282,NO
0.2282,NO
0.1631,NO
0.3287,YES
1.0,YES
0.1631,NO
0.153,NO
0.1316,NO
0.2223,NO
0.1665,NO
0.1472,NO
0.1463,NO
1.0,YES
0.1972,NO
1.0,YES
0.1897,NO
1.0,YES
0.2282,NO
0.2223,NO
0.1324,NO
0.2223,NO
0.2223,NO
0.1475,NO
0.2223,NO
0.0992,NO
0.418,NO
0.418,NO
0.2215,NO
0.3384,NO
0.3369,NO
0.2215,NO
0.2687,NO
0.418,NO
0.2598,NO
1.0,YES
0.2598,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.418,NO
0.1952,NO
0.418,NO
0.1949,NO
0.418,NO
0.1289,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2598,NO
1.0,YES
0.2215,NO
