50Traced_NONETRACED_SUM_SINGLE_LSA_60_MEDIAN,Associated
0.9242,NO
1.2725,NO
0.6686,NO
1.077,NO
0.6388,NO
1.3205,NO
3.1572,YES
3.198,YES
3.8109,YES
3.6406,YES
1.2458,NO
3.2028,YES
0.843,NO
0.2831,NO
0.2829,NO
2.0397,YES
4.2256,YES
4.0133,YES
1.8624,YES
1.1141,NO
0.1877,NO
2.3375,YES
1.2326,NO
2.0954,YES
1.406,NO
0.7043,NO
1.1681,NO
1.0552,NO
0.1927,NO
4.5582,YES
0.141,NO
3.8976,YES
0.3795,NO
3.8479,YES
1.3812,NO
1.6609,NO
1.9881,NO
1.4813,NO
1.829,YES
1.5972,NO
2.052,YES
0.6583,NO
0.9179999999999999,NO
1.483,NO
0.2837,NO
0.8899,NO
1.5119999999999998,NO
1.0493,NO
0.6345,NO
1.7676,NO
2.7692,YES
1.4222,NO
2.9061,YES
0.7687,NO
1.0004,NO
0.6124,NO
0.9043,NO
1.0407,NO
0.6097,NO
0.794,NO
0.8333,NO
0.9851,NO
2.1808,YES
2.4599,YES
3.0606,YES
2.8031,YES
1.7865,NO
2.2068,YES
1.1736,NO
0.6554,NO
0.5878,NO
1.7401,NO
1.187,NO
1.6362,NO
2.1088,NO
1.4163,NO
0.64,NO
1.9366,NO
3.5643,YES
1.7162,NO
3.301,YES
0.514,NO
0.7712,NO
0.3996,NO
0.8821,NO
2.234,NO
0.7645,NO
1.7528,NO
0.6396,NO
1.9253,NO
3.0580000000000003,YES
3.1022,YES
3.9136,YES
3.4182,YES
1.7937,NO
3.926,YES
1.9065,NO
0.5001,NO
0.5754,NO
1.2881,NO
0.7727,NO
1.2485,NO
1.3166,NO
1.1081,NO
0.5412,NO
1.3241,NO
3.2506,YES
1.3413,NO
3.0963,YES
0.6196,NO
0.7359,NO
0.5664,NO
0.8346,NO
1.3244,NO
0.6761,NO
1.0686,NO
0.6655,NO
1.3730000000000002,NO
2.5443,YES
2.8405,YES
3.5057,YES
3.1721,YES
1.2409999999999999,NO
2.7232,YES
1.4232,NO
0.2738,NO
0.1904,NO
0.7591,NO
0.7859,NO
1.2893,NO
0.6439,NO
0.9587,NO
0.1641,NO
0.8739,NO
3.2845,YES
0.996,NO
2.8327,YES
0.8628,NO
0.9404,NO
0.7847,NO
0.5616,NO
1.5156,NO
0.4014,NO
1.125,NO
0.3837,NO
1.5899,NO
2.8171,YES
2.7856,YES
3.219,YES
3.1697,YES
0.7611,NO
2.6388,YES
0.7812,NO
0.6379,NO
1.0069,NO
6.4827,YES
1.5766,YES
1.8058,YES
5.9879999999999995,YES
1.9109,NO
0.4308,NO
6.117999999999999,YES
0.1628,NO
5.9568,YES
0.7698,NO
0.5316,NO
1.5073,NO
1.4691,NO
0.706,NO
2.6260000000000003,YES
0.2443,NO
2.6256,YES
0.4974,NO
1.4635,YES
0.5338,NO
1.2996,NO
3.3115,NO
1.1840000000000002,NO
5.9408,YES
1.7849,NO
5.9727,YES
0.2399,NO
0.3743,NO
2.6608,YES
0.6676,NO
0.5193,NO
3.1043,YES
0.9514,NO
0.2812,NO
3.1293,YES
0.191,NO
2.6415,YES
0.4159,NO
0.4112,NO
1.1017,NO
0.6745,NO
0.17600000000000002,NO
1.3249,NO
0.1398,NO
0.8922,NO
0.3288,NO
0.8098,NO
0.2206,NO
0.4289,NO
1.3602,NO
0.3016,NO
2.8280000000000003,YES
1.5598,NO
2.9097,YES
0.6963,NO
0.2878,NO
4.1723,YES
4.2839,YES
4.3115,YES
3.574,YES
1.7221,NO
0.1958,NO
3.6047,YES
1.8368,NO
3.7992,YES
1.7082,NO
0.8351,NO
1.3353,NO
1.4784,NO
0.7979999999999999,NO
4.5712,YES
0.39799999999999996,NO
4.8882,YES
0.45,NO
4.0724,YES
2.2771,NO
2.404,NO
3.2889999999999997,NO
2.29,NO
3.1275,YES
2.5832,NO
3.4019,YES
0.4023,NO
0.4611,NO
3.78,YES
1.4595,NO
1.5452,NO
3.8416,YES
1.2733,NO
0.153,NO
3.4034,YES
0.7102,NO
3.2739,YES
0.8914,NO
0.698,NO
0.8698,NO
1.2172,NO
0.4028,NO
1.6980000000000002,NO
0.1654,NO
2.0675,NO
0.1872,NO
1.1392,NO
0.7527,NO
0.8393,NO
2.4723,NO
0.9706,NO
3.5007,YES
1.5016,NO
3.6060000000000003,YES
1.1047,NO
0.9634,NO
2.45,YES
4.6182,YES
4.2832,YES
2.0446,YES
1.5828,NO
0.7335,NO
2.3242,YES
0.6818,NO
2.2958,YES
0.7919,NO
0.8561,NO
1.4591,NO
1.4046,NO
0.9745,NO
5.0425,YES
0.8170000000000001,NO
4.6054,YES
0.9541,NO
3.9987,YES
1.1383,NO
1.2848,NO
1.6422,NO
1.2252,NO
1.8455,YES
1.1176,NO
2.1734,YES
2.3984,YES
2.448,YES
1.2852,NO
0.1881,NO
0.1459,NO
1.1392,NO
1.3730000000000002,YES
2.3602,YES
0.8786,NO
0.0758,NO
0.9276,NO
0.1779,NO
0.6629,NO
1.0075,NO
0.941,NO
2.4817,YES
0.1838,NO
2.3999,YES
0.4185,NO
2.5894,YES
0.2227,NO
0.2109,NO
0.3225,NO
0.428,NO
0.1193,NO
0.9973,NO
0.3731,NO
1.1625,NO
0.4408,NO
0.8619,NO
5.9881,YES
1.0106,YES
1.1559,YES
6.266,YES
2.0604,NO
0.402,NO
6.4638,YES
0.69,NO
5.8343,YES
1.2488,NO
1.0996,NO
2.0946,NO
1.8052,NO
0.5569,NO
2.4015,YES
0.0818,NO
2.2058,YES
0.5126,NO
1.1147,YES
0.8497,NO
1.339,NO
3.7588,NO
1.3898,NO
6.4064,YES
2.2536,NO
6.28,YES
0.6389,NO
1.0432,NO
5.9969,YES
1.5982,YES
1.9658,YES
5.649,YES
1.8934,NO
0.629,NO
6.16,YES
1.2107,NO
6.0627,YES
1.5332,NO
0.5284,NO
1.8558,NO
1.4193,NO
0.8640000000000001,NO
3.2111,YES
0.4421,NO
2.6903,YES
0.6494,NO
1.9276,YES
1.5772,NO
2.1058,NO
4.2048,NO
2.1029,NO
6.0912,YES
2.6332,NO
6.0405,YES
0.3789,NO
0.7097,NO
6.0895,YES
2.0305,YES
2.1297,YES
6.2099,YES
1.8944,NO
0.4031,NO
5.8749,YES
0.8170000000000001,NO
5.5418,YES
1.2684,NO
0.2602,NO
0.983,NO
1.0172,NO
0.4907,NO
2.9588,YES
0.1975,NO
3.0299,YES
0.2278,NO
1.8567,YES
0.8911,NO
1.4009,NO
3.8573,NO
1.4136,NO
5.8776,YES
2.4767,NO
6.2606,YES
0.3456,NO
0.6559999999999999,NO
5.9358,YES
1.3126,YES
1.3242,YES
5.7807,YES
1.6699,NO
0.3152,NO
6.0846,YES
0.4903,NO
5.8427,YES
0.8344,NO
0.4706,NO
1.4644,NO
1.3744,NO
0.4749,NO
2.5093,YES
0.145,NO
2.2205,YES
0.2947,NO
1.3633,YES
0.6872,NO
1.2535,NO
3.3302,NO
1.3128,NO
5.8674,YES
2.0141,NO
6.0367,YES
0.44299999999999995,NO
0.2829,NO
1.2987,YES
4.0985,YES
3.6145,YES
1.0244,YES
1.0377,NO
0.242,NO
1.0245,YES
1.4025,NO
1.3539,YES
1.1154,NO
0.2488,NO
0.5814,NO
0.5668,NO
0.5271,NO
4.3101,YES
0.4429,NO
3.8809,YES
0.2411,NO
3.7460000000000004,YES
1.3387,NO
1.4262,NO
1.7893,NO
1.4752,NO
0.7418,YES
1.161,NO
1.2075,YES
0.4673,NO
0.2868,NO
3.5694,YES
4.5319,YES
4.1846,YES
3.5045,YES
1.6667,NO
0.2378,NO
3.1806,YES
1.1878,NO
3.2056,YES
1.1335,NO
0.4416,NO
0.9599,NO
0.9767,NO
0.4708,NO
4.8846,YES
0.2542,NO
4.7731,YES
0.2185,NO
4.0701,YES
1.3652,NO
1.5843,NO
2.6827,NO
1.3005,NO
2.8854,YES
2.0448,NO
3.4019,YES
0.624,NO
0.912,NO
2.0031,NO
1.6991,NO
1.704,NO
1.8422,NO
1.5584,NO
0.4097,NO
2.2523,NO
0.5774,NO
2.06,NO
0.8794,NO
1.9668,YES
2.2883,YES
2.4017,YES
0.4729,NO
2.0999,NO
0.3666,NO
1.329,NO
1.0341,NO
1.6068,NO
0.625,NO
0.9458,NO
1.777,NO
0.9388,NO
1.8133,NO
0.9316,NO
2.444,NO
1.8433,YES
1.8338,YES
0.8109999999999999,NO
0.2833,NO
0.3787,NO
0.6264,NO
1.5806,YES
1.8251,YES
0.4504,NO
0.6183,NO
0.4587,NO
0.655,NO
0.4223,NO
0.4937,NO
0.6182,NO
1.94,YES
0.1948,NO
1.8377,YES
0.4149,NO
1.9299,YES
0.3599,NO
0.6623,NO
0.5034,NO
0.7731,NO
0.5284,NO
0.531,NO
0.4923,NO
0.6837,NO
0.4383,NO
0.4185,NO
2.7864,YES
4.7454,YES
4.3042,YES
2.6965,YES
1.4653,NO
0.2441,NO
2.7776,YES
0.6578,NO
2.7286,YES
0.8411,NO
0.9849,NO
1.485,NO
1.6251,NO
0.3258,NO
4.8767,YES
0.2072,NO
4.4474,YES
0.4355,NO
3.8635,YES
0.8994,NO
1.1124,NO
2.0602,NO
1.1079999999999999,NO
2.3622,YES
1.1740000000000002,NO
3.1934,YES
2.4836,YES
2.5465,YES
1.7821,NO
0.6346,NO
0.6563,NO
1.2889,NO
1.383,YES
2.2706,YES
1.4763,NO
0.1017,NO
1.4885,NO
0.3053,NO
0.3433,NO
0.7429,NO
0.8262,NO
2.4793,YES
0.8684,NO
2.3381,YES
0.8999,NO
2.4454,YES
0.5739,NO
0.1925,NO
0.536,NO
0.741,NO
0.253,NO
1.3151,NO
0.3192,NO
1.1838,NO
0.6037,NO
0.6236,NO
0.5672,NO
0.7717,NO
1.0917,NO
0.8106,NO
1.2698,NO
0.4055,NO
0.8905,NO
3.3591,YES
0.7104,NO
3.0969,YES
0.865,NO
0.9285,NO
0.6248,NO
0.8642,NO
1.8322,NO
0.6292,NO
1.3164,NO
0.5608,NO
1.5072,NO
2.5677,YES
2.7084,YES
3.3984,YES
3.0762,YES
0.8013,NO
2.5976,YES
0.4738,NO
3.01,YES
3.0446,YES
1.1459,NO
0.4372,NO
0.4181,NO
0.7658,NO
1.7696,YES
2.9494,YES
0.7608,NO
0.3515,NO
0.7639,NO
0.5136,NO
0.1665,NO
0.3065,NO
0.4331,NO
3.1016,YES
0.5443,NO
2.9863,YES
0.7240000000000001,NO
2.9836,YES
0.5055,NO
0.4322,NO
0.4757,NO
0.6847,NO
0.3839,NO
0.7444,NO
0.365,NO
0.7468,NO
0.1422,NO
0.2086,NO
0.9981,NO
0.42700000000000005,NO
0.8689,NO
1.7054,NO
0.9944,NO
0.2737,NO
1.524,NO
3.1823,YES
0.9361,NO
3.201,YES
0.8591,NO
0.7997,NO
0.4608,NO
0.3617,NO
0.8582,NO
0.1633,NO
0.8418,NO
0.3564,NO
0.9806,NO
2.3273,YES
2.45,YES
3.1461,YES
2.8059,YES
1.6408,NO
2.6362,YES
1.3228,NO
