50Traced_NONETRACED_MAX_SINGLE_LSA_81_MEDIAN,Associated
0.3252,NO
0.1354,NO
0.3252,NO
0.1763,NO
0.3252,NO
0.2116,NO
0.1179,NO
0.2059,NO
0.7752,YES
1.0,YES
1.0,YES
0.5308,YES
0.2322,NO
0.1036,NO
0.3893,YES
0.3019,NO
0.7752,YES
0.22399999999999998,NO
0.3922,NO
0.4256,NO
0.4256,NO
0.0856,NO
1.0,YES
0.0871,NO
1.0,YES
0.1697,NO
1.0,YES
0.0929,NO
0.457,NO
0.4081,NO
0.2563,NO
0.5479,YES
0.2273,NO
0.4541,YES
1.0,YES
1.0,YES
0.3473,NO
0.2137,NO
0.2137,NO
0.33399999999999996,NO
1.0,YES
1.0,YES
0.33399999999999996,NO
0.2094,NO
0.33399999999999996,NO
0.1058,NO
0.3489,NO
0.337,NO
0.3489,NO
1.0,YES
0.2088,NO
1.0,YES
0.1642,NO
1.0,YES
0.2137,NO
0.1688,NO
0.1232,NO
0.2094,NO
0.2094,NO
0.33399999999999996,NO
0.2094,NO
0.2295,NO
0.2411,NO
0.3133,NO
0.1991,NO
0.3471,NO
0.3471,NO
0.3464,NO
0.2687,NO
0.2411,NO
0.1921,NO
1.0,YES
0.3591,NO
1.0,YES
0.501,NO
0.5436,NO
0.5436,NO
0.3249,NO
0.4176,NO
0.2316,NO
0.2668,NO
0.2411,NO
0.3471,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.3499,NO
0.9863,YES
1.0,YES
0.2823,NO
0.2289,NO
0.2289,NO
0.1567,NO
1.0,YES
1.0,YES
0.1631,NO
0.2223,NO
0.2289,NO
0.2223,NO
0.1665,NO
0.1472,NO
0.1463,NO
1.0,YES
0.2282,NO
1.0,YES
0.2282,NO
1.0,YES
0.2289,NO
0.1688,NO
0.2223,NO
0.1274,NO
0.2223,NO
0.1618,NO
0.2223,NO
0.1631,NO
0.1671,NO
0.3133,NO
0.2598,NO
0.2598,NO
0.3315,NO
0.3464,NO
0.2344,NO
0.1098,NO
0.2325,NO
1.0,YES
0.3591,NO
1.0,YES
0.3884,NO
0.4072,NO
0.4072,NO
0.3249,NO
0.2203,NO
0.1308,NO
0.191,NO
0.2286,NO
0.2598,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.2322,NO
1.0,YES
0.262,NO
