50Traced_NONETRACED_MAX_MULTI_VSM_25_MAX,Associated
0.3581,NO
1.0,YES
0.1876,NO
0.3673,NO
0.1078,NO
0.204,NO
0.4327,NO
0.318,NO
0.4156,NO
0.1871,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.3271,NO
0.2947,NO
0.0994,NO
0.3406,NO
0.5077,NO
0.3069,NO
0.4162,NO
0.307,NO
0.2636,NO
0.3138,NO
1.0,YES
0.2964,NO
1.0,YES
0.281,NO
0.3673,NO
0.3649,NO
0.2435,NO
0.4327,NO
0.318,NO
0.3827,NO
0.307,NO
0.4378,NO
1.0,YES
0.9096,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.3821,NO
0.2173,NO
0.0714,NO
0.2714,NO
0.5644,NO
0.31,NO
0.4162,NO
0.1975,NO
0.2173,NO
0.3138,NO
1.0,YES
0.2887,NO
0.7316,YES
0.2118,NO
0.35200000000000004,NO
0.2045,NO
0.0849,NO
0.4327,NO
0.318,NO
0.3847,NO
0.2173,NO
0.4378,NO
0.83,YES
1.0,YES
1.0,YES
0.7316,YES
0.314,NO
1.0,YES
0.2031,NO
0.3527,NO
0.1291,NO
1.0,YES
0.5061,YES
0.5061,YES
1.0,YES
0.4024,NO
0.1329,NO
1.0,YES
0.5358,NO
1.0,YES
0.5358,NO
0.4413,NO
0.3727,NO
0.3885,NO
0.2771,NO
0.4136,YES
0.2682,NO
0.5061,YES
0.308,NO
0.4136,YES
0.5358,NO
0.5358,NO
0.6069,NO
0.5358,NO
0.7476,YES
0.5562,NO
1.0,YES
0.3183,NO
0.1547,NO
0.9027,YES
0.4032,NO
0.4032,NO
1.0,YES
0.4093,NO
0.12,NO
0.9273,YES
0.2942,NO
1.0,YES
0.1578,NO
0.4524,NO
0.474,NO
0.5231,NO
0.1965,NO
0.4049,NO
0.1902,NO
0.4144,NO
0.1451,NO
0.2927,NO
0.2311,NO
0.3121,NO
0.4303,NO
0.2166,NO
0.62,YES
0.5021,NO
0.9027,YES
0.2331,NO
0.0951,NO
0.6693,YES
1.0,YES
0.6940000000000001,YES
0.6149,YES
0.2595,NO
0.2331,NO
0.6149,YES
0.6231,NO
0.6693,YES
0.6231,NO
0.3536,NO
0.3193,NO
0.4308,NO
0.2331,NO
0.6773,YES
0.2331,NO
1.0,YES
0.2331,NO
1.0,YES
0.6231,NO
0.6231,NO
0.6231,NO
0.6231,NO
0.6693,YES
0.6231,NO
0.6149,YES
0.18100000000000002,NO
0.1646,NO
1.0,YES
0.44,NO
0.44,NO
1.0,YES
0.2579,NO
0.153,NO
1.0,YES
0.5177,NO
1.0,YES
0.5177,NO
0.3625,NO
0.2676,NO
0.2898,NO
0.1775,NO
0.2701,NO
0.1654,NO
0.4609,NO
0.0902,NO
0.3073,NO
0.5177,NO
0.5177,NO
0.5177,NO
0.5177,NO
0.5544,YES
0.5177,NO
1.0,YES
0.11900000000000001,NO
0.0483,NO
0.2445,YES
1.0,YES
0.6940000000000001,YES
0.2909,YES
0.1673,NO
0.1184,NO
0.4664,YES
0.3816,NO
0.2445,YES
0.1102,NO
0.2453,NO
0.3569,NO
0.1785,NO
0.1349,NO
1.0,YES
0.1216,NO
1.0,YES
0.1347,NO
1.0,YES
0.3118,NO
0.2793,NO
0.3056,NO
0.0545,NO
0.2445,YES
0.1602,NO
0.3189,YES
1.0,YES
0.0976,YES
0.3634,NO
0.3389,NO
0.3389,NO
0.2219,NO
0.6735,YES
1.0,YES
0.2219,NO
0.1949,NO
0.3389,NO
0.2808,NO
0.3471,NO
0.3133,NO
0.4228,NO
0.2833,YES
0.1676,NO
1.0,YES
0.3389,NO
1.0,YES
0.1539,NO
0.2808,NO
0.1835,NO
0.2808,NO
0.2808,NO
0.3389,NO
0.2808,NO
0.2219,NO
0.3527,NO
0.1352,NO
1.0,YES
0.5502,YES
0.5502,YES
1.0,YES
0.4093,NO
0.1329,NO
1.0,YES
0.4779,NO
1.0,YES
0.4779,NO
0.4524,NO
0.474,NO
0.5037,NO
0.2771,NO
0.4729,YES
0.2682,NO
0.5502,YES
0.308,NO
0.4729,YES
0.4779,NO
0.4779,NO
0.6069,NO
0.4779,NO
0.7476,YES
0.5562,NO
1.0,YES
0.2465,NO
0.1291,NO
1.0,YES
0.6385,YES
0.6385,YES
1.0,YES
0.4093,NO
0.2465,NO
1.0,YES
0.1933,NO
1.0,YES
0.1578,NO
0.4524,NO
0.474,NO
0.21600000000000003,NO
0.1308,NO
0.4049,YES
0.2465,NO
0.6385,YES
0.2465,NO
0.3132,YES
0.2256,NO
0.295,NO
0.3004,NO
0.1423,NO
0.6385,YES
0.4918,NO
1.0,YES
0.3527,NO
0.1504,NO
1.0,YES
0.4498,YES
0.4498,YES
1.0,YES
0.4093,NO
0.1622,NO
1.0,YES
0.5289,NO
1.0,YES
0.5289,NO
0.4524,NO
0.474,NO
0.1849,NO
0.2771,NO
0.4049,YES
0.2682,NO
0.516,YES
0.308,NO
0.3351,YES
0.5289,NO
0.5289,NO
0.6069,NO
0.5289,NO
0.7476,YES
0.5562,NO
1.0,YES
0.3527,NO
0.1451,NO
1.0,YES
0.5636,YES
0.5636,YES
1.0,YES
0.4093,NO
0.1329,NO
1.0,YES
0.1706,NO
1.0,YES
0.1713,NO
0.4524,NO
0.474,NO
0.4412,NO
0.1636,NO
0.4733,YES
0.1583,NO
0.5636,YES
0.14800000000000002,NO
0.4733,YES
0.256,NO
0.3458,NO
0.5102,NO
0.24,NO
0.6869,YES
0.5562,NO
1.0,YES
0.3229,NO
0.0905,NO
0.44299999999999995,YES
1.0,YES
1.0,YES
0.3029,YES
0.3189,NO
0.1995,NO
0.4664,YES
0.2629,NO
0.44299999999999995,YES
0.1729,NO
0.293,NO
0.42,NO
0.3569,NO
0.1995,NO
1.0,YES
0.1995,NO
1.0,YES
0.1995,NO
1.0,YES
0.1973,NO
0.2793,NO
0.2456,NO
0.1304,NO
0.44299999999999995,YES
0.2377,NO
0.3189,YES
0.3229,NO
0.10300000000000001,NO
0.6109,YES
1.0,YES
1.0,YES
0.3899,YES
0.3189,NO
0.1037,NO
0.3738,YES
0.2629,NO
0.6109,YES
0.1729,NO
0.1667,NO
0.42,NO
0.11800000000000001,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1414,NO
0.8013,YES
0.2087,NO
0.2822,NO
0.2985,NO
0.1362,NO
0.6109,YES
0.2298,NO
0.3198,YES
0.1943,NO
0.1362,NO
0.301,NO
0.2904,NO
0.2015,NO
0.3322,NO
0.3816,NO
0.1943,NO
0.301,NO
0.16399999999999998,NO
0.301,NO
0.2363,NO
0.8209,YES
0.7411,YES
1.0,YES
0.1869,NO
0.2767,NO
0.1943,NO
0.2904,NO
0.2264,NO
0.2904,NO
0.2363,NO
0.3202,NO
0.2363,NO
0.2363,NO
0.2813,NO
0.2363,NO
0.3371,NO
1.0,YES
0.408,YES
0.3151,NO
0.2576,NO
0.1989,NO
0.16699999999999998,NO
1.0,YES
1.0,YES
0.1287,NO
0.1616,NO
0.1989,NO
0.1784,NO
0.2127,NO
0.3144,NO
0.2592,NO
1.0,YES
0.1921,NO
1.0,YES
0.1989,NO
1.0,YES
0.1607,NO
0.1218,NO
0.2289,NO
0.1522,NO
0.1206,NO
0.2673,NO
0.2142,NO
0.16699999999999998,NO
0.3229,NO
0.0747,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.3189,NO
0.1526,NO
0.5227,YES
0.3027,NO
1.0,YES
0.2467,NO
0.3029,NO
0.42,NO
0.3934,NO
0.1567,NO
1.0,YES
0.1526,NO
1.0,YES
0.1526,NO
1.0,YES
0.2467,NO
0.462,NO
0.2467,NO
0.2467,NO
1.0,YES
0.2467,NO
0.4367,YES
1.0,YES
0.408,YES
0.3473,NO
0.275,NO
0.275,NO
0.1755,NO
0.7773,YES
1.0,YES
0.1642,NO
0.2011,NO
0.275,NO
0.2011,NO
0.1741,NO
0.2444,NO
0.132,NO
1.0,YES
0.2043,NO
1.0,YES
0.275,NO
1.0,YES
0.1607,NO
0.2011,NO
0.2289,NO
0.2011,NO
0.2011,NO
0.275,NO
0.2142,NO
0.1642,NO
0.3496,NO
0.0879,NO
0.5722,NO
0.5644,NO
0.31,NO
0.4162,NO
0.4164,NO
0.2582,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.24100000000000002,NO
0.3673,NO
0.2504,NO
0.2155,NO
0.4327,NO
0.318,NO
0.3529,NO
0.2582,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.1875,NO
1.0,YES
0.408,YES
0.3151,NO
0.2576,NO
0.1756,NO
0.1546,NO
0.8057,YES
1.0,YES
0.1287,NO
0.1398,NO
0.1028,NO
0.2015,NO
0.172,NO
0.2534,NO
0.1463,NO
1.0,YES
0.2061,NO
1.0,YES
0.1756,NO
1.0,YES
0.1624,NO
0.2015,NO
0.2289,NO
0.2015,NO
0.2015,NO
0.2189,NO
0.2142,NO
0.1184,NO
0.2932,NO
0.1196,NO
0.2888,NO
0.5644,NO
0.31,NO
0.4162,NO
0.2906,NO
0.2932,NO
0.3138,NO
1.0,YES
0.2888,NO
0.6992,YES
0.2853,NO
0.35200000000000004,NO
0.3705,NO
0.2932,NO
0.4327,NO
0.318,NO
0.3529,NO
0.2932,NO
0.4378,NO
0.83,YES
1.0,YES
1.0,YES
0.6992,YES
0.314,NO
1.0,YES
0.2676,NO
