50Traced_NONETRACED_MAX_MULTI_LSA_27_MAX,Associated
1.0,YES
0.2964,NO
0.6779,YES
0.2101,NO
0.3011,NO
0.1168,NO
0.5033,YES
0.7449,YES
0.6115,YES
1.0,YES
0.344,NO
0.1327,NO
1.0,YES
0.433,NO
0.4491,YES
0.4066,NO
0.3108,NO
0.3108,NO
0.2375,NO
0.1567,NO
1.0,YES
0.1669,NO
1.0,YES
0.142,NO
1.0,YES
0.4576,NO
0.462,NO
0.2959,NO
0.4576,NO
0.5820000000000001,YES
0.1633,NO
0.4367,YES
0.32,NO
0.2988,NO
0.2383,NO
0.2736,NO
0.2386,NO
0.42700000000000005,NO
0.3056,NO
0.2988,NO
0.42700000000000005,NO
1.0,YES
0.3347,NO
1.0,YES
0.4316,NO
0.4018,NO
0.4316,NO
0.2816,NO
0.42700000000000005,NO
0.318,NO
0.3529,NO
0.2816,NO
0.42700000000000005,NO
1.0,YES
1.0,YES
0.7587,YES
1.0,YES
0.314,NO
1.0,YES
0.3347,NO
0.3071,NO
0.1339,NO
0.3271,NO
0.1967,NO
0.31,NO
0.6333,NO
0.4164,NO
0.1027,NO
0.2886,NO
0.9462,YES
0.4964,NO
0.4983,YES
0.3104,NO
0.3824,NO
0.0647,NO
0.204,NO
0.1547,NO
0.2925,NO
0.3246,NO
0.1309,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3263,NO
0.32,NO
0.0769,NO
0.2964,NO
0.2342,NO
0.2788,NO
0.6333,NO
0.4164,NO
0.1204,NO
0.3138,NO
0.8511,YES
0.4964,NO
0.8232,YES
0.3649,NO
0.3824,NO
0.3649,NO
0.1435,NO
0.2555,NO
0.318,NO
0.3529,NO
0.1912,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
0.8995,YES
0.4758,NO
1.0,YES
0.3821,NO
0.32,NO
0.2173,NO
0.1616,NO
0.3847,NO
0.3847,NO
0.6333,NO
0.4164,NO
0.2173,NO
0.3138,NO
0.9462,YES
0.4964,NO
0.7316,YES
0.3435,NO
0.3824,NO
0.3221,NO
0.1596,NO
0.3847,NO
0.318,NO
0.3847,NO
0.1702,NO
0.3847,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3251,NO
0.3618,NO
0.2538,NO
1.0,YES
0.3242,YES
0.2829,YES
1.0,YES
0.3898,NO
0.2538,NO
1.0,YES
0.2378,NO
1.0,YES
0.1983,NO
0.534,NO
0.474,NO
0.3885,NO
0.1747,NO
0.5061,YES
0.2212,NO
0.4609,YES
0.2538,NO
0.5061,YES
0.256,NO
0.3547,NO
0.5187,NO
0.1983,NO
1.0,YES
0.5562,NO
1.0,YES
0.3183,NO
0.1547,NO
0.9027,YES
0.2583,NO
0.2253,NO
0.7629,YES
0.3518,NO
0.12,NO
0.9027,YES
0.2325,NO
0.7090000000000001,YES
0.1528,NO
0.5231,NO
0.3965,NO
0.5231,NO
0.171,NO
0.4032,NO
0.1902,NO
0.3915,NO
0.1725,NO
0.4032,NO
0.4965,NO
0.4965,NO
0.4965,NO
0.1917,NO
0.7318,YES
0.5021,NO
0.9027,YES
0.289,NO
0.3014,NO
0.6149,YES
1.0,YES
1.0,YES
0.6693,YES
0.3189,NO
0.3014,NO
0.6693,YES
0.5117,NO
0.586,YES
0.5117,NO
0.4651,NO
0.4308,NO
0.4651,NO
0.2331,NO
1.0,YES
0.2627,NO
1.0,YES
0.3014,NO
1.0,YES
0.6231,NO
0.6231,NO
0.6231,NO
0.5117,NO
0.6149,YES
0.6231,NO
0.6062,YES
0.2442,NO
0.1646,NO
0.7795,YES
0.2819,NO
0.2459,NO
0.7795,YES
0.3016,NO
0.153,NO
1.0,YES
0.3096,NO
1.0,YES
0.1456,NO
0.4238,NO
0.3005,NO
0.1277,NO
0.1775,NO
0.5554,NO
0.1834,NO
0.5554,NO
0.1664,NO
0.44,NO
0.2585,NO
0.3773,NO
0.415,NO
0.21600000000000003,NO
0.7795,YES
0.3979,NO
1.0,YES
0.3011,NO
0.1186,NO
0.5033,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.1327,NO
1.0,YES
0.3816,NO
0.4491,YES
0.2022,NO
0.3002,NO
0.3002,NO
0.1863,NO
0.1567,NO
1.0,YES
0.1669,NO
1.0,YES
0.1347,NO
1.0,YES
0.1982,NO
0.5347,NO
0.2456,NO
0.2229,NO
0.5820000000000001,YES
0.153,NO
0.4367,YES
0.9153,YES
1.0,YES
0.3634,NO
0.2576,NO
0.1894,NO
0.3389,NO
1.0,YES
1.0,YES
0.3389,NO
0.2151,NO
0.2103,NO
0.1102,NO
0.4228,NO
0.4228,NO
0.4028,NO
1.0,YES
0.3389,NO
0.904,YES
0.2045,NO
1.0,YES
0.3389,NO
0.2273,NO
0.2273,NO
0.1522,NO
0.2273,NO
0.2796,NO
0.1724,NO
0.2103,NO
0.3618,NO
0.146,NO
1.0,YES
0.6407,YES
0.5589,YES
1.0,YES
0.3898,NO
0.1329,NO
1.0,YES
0.2465,NO
1.0,YES
0.1332,NO
0.534,NO
0.474,NO
0.5037,NO
0.1747,NO
1.0,YES
0.2682,NO
0.6036,YES
0.2433,NO
1.0,YES
0.256,NO
0.462,NO
0.6069,NO
0.2229,NO
1.0,YES
0.5562,NO
1.0,YES
0.3527,NO
0.3341,NO
1.0,YES
0.6407,YES
0.5589,YES
1.0,YES
0.3898,NO
0.3341,NO
1.0,YES
0.2378,NO
1.0,YES
0.1088,NO
0.534,NO
0.3856,NO
0.3865,NO
0.1567,NO
1.0,YES
0.2912,NO
0.6036,YES
0.3341,NO
1.0,YES
0.256,NO
0.462,NO
0.5187,NO
0.2229,NO
1.0,YES
0.5562,NO
1.0,YES
0.3618,NO
0.1504,NO
1.0,YES
0.6407,YES
0.5589,YES
1.0,YES
0.3898,NO
0.1622,NO
1.0,YES
0.2378,NO
1.0,YES
0.1347,NO
0.4413,NO
0.474,NO
0.18,NO
0.2034,NO
1.0,YES
0.1975,NO
0.6036,YES
0.1773,NO
1.0,YES
0.256,NO
0.462,NO
0.4418,NO
0.2229,NO
1.0,YES
0.5562,NO
1.0,YES
0.3133,NO
0.1504,NO
1.0,YES
0.3611,YES
0.315,YES
1.0,YES
0.3069,NO
0.1242,NO
1.0,YES
0.2089,NO
1.0,YES
0.1347,NO
0.534,NO
0.4029,NO
0.4412,NO
0.1485,NO
0.5636,YES
0.1583,NO
0.4733,YES
0.1436,NO
0.5636,YES
0.4462,NO
0.4462,NO
0.5187,NO
0.1773,NO
1.0,YES
0.5104,NO
1.0,YES
0.3011,NO
0.1995,NO
0.5033,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.1512,NO
1.0,YES
0.3816,NO
0.4491,YES
0.2022,NO
0.2531,NO
0.2731,NO
0.2523,NO
0.1995,NO
1.0,YES
0.1648,NO
1.0,YES
0.1995,NO
1.0,YES
0.2377,NO
0.5347,NO
0.2456,NO
0.2377,NO
0.5820000000000001,YES
0.1186,NO
0.4367,YES
0.3011,NO
0.1414,NO
0.5033,YES
1.0,YES
0.6695,YES
1.0,YES
0.344,NO
0.1414,NO
1.0,YES
0.2629,NO
0.4491,YES
0.1729,NO
0.2531,NO
0.1222,NO
0.1612,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1414,NO
1.0,YES
0.1982,NO
0.462,NO
0.2985,NO
0.2229,NO
0.5820000000000001,YES
0.2408,NO
0.4367,YES
0.3471,NO
0.1943,NO
0.3341,NO
0.3716,NO
0.1867,NO
0.3341,NO
0.1943,NO
0.1943,NO
0.6011,NO
0.2363,NO
0.2417,NO
0.2363,NO
1.0,YES
1.0,YES
0.7168,YES
0.1464,NO
0.3171,NO
0.1756,NO
0.2437,NO
0.1551,NO
0.2437,NO
0.2363,NO
0.3202,NO
0.2286,NO
0.2363,NO
0.3341,NO
0.1705,NO
0.3371,NO
0.9153,YES
1.0,YES
0.2752,NO
0.2576,NO
0.14,NO
0.1989,NO
1.0,YES
1.0,YES
0.1989,NO
0.2608,NO
0.1043,NO
0.2608,NO
0.2437,NO
0.3082,NO
0.2437,NO
1.0,YES
0.2044,NO
0.904,YES
0.175,NO
1.0,YES
0.1989,NO
0.2608,NO
0.2608,NO
0.1522,NO
0.2608,NO
0.228,NO
0.1724,NO
0.1342,NO
0.3011,NO
0.1474,NO
0.5033,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.1474,NO
1.0,YES
0.3816,NO
0.4491,YES
0.2022,NO
0.3934,NO
0.2982,NO
0.3934,NO
0.1567,NO
1.0,YES
0.1669,NO
1.0,YES
0.1474,NO
1.0,YES
0.2467,NO
0.5347,NO
0.2467,NO
0.2229,NO
0.5820000000000001,YES
0.2467,NO
0.4367,YES
0.9153,YES
1.0,YES
0.3473,NO
0.2576,NO
0.1537,NO
0.275,NO
1.0,YES
1.0,YES
0.275,NO
0.1725,NO
0.2279,NO
0.1102,NO
0.2938,NO
0.3082,NO
0.2938,NO
1.0,YES
0.275,NO
0.904,YES
0.2043,NO
1.0,YES
0.275,NO
0.1823,NO
0.2104,NO
0.1522,NO
0.1823,NO
0.228,NO
0.1724,NO
0.1642,NO
0.1259,NO
0.2155,NO
0.1598,NO
0.2168,NO
0.2051,NO
0.2269,NO
0.1632,NO
0.0869,NO
0.2269,NO
0.5249,YES
0.1923,NO
0.5249,YES
0.3627,NO
0.3627,NO
0.2504,NO
0.2155,NO
0.2269,NO
0.1658,NO
0.282,NO
0.2155,NO
0.282,NO
0.5249,YES
0.5249,YES
0.2863,YES
0.5249,YES
0.1923,NO
0.3773,YES
0.1875,NO
0.9589,YES
1.0,YES
0.2893,NO
0.2576,NO
0.128,NO
0.2387,NO
1.0,YES
1.0,YES
0.2067,NO
0.2015,NO
0.1276,NO
0.2015,NO
0.2289,NO
0.3082,NO
0.2289,NO
1.0,YES
0.2278,NO
0.904,YES
0.128,NO
1.0,YES
0.2067,NO
0.2015,NO
0.2456,NO
0.1522,NO
0.2015,NO
0.228,NO
0.1778,NO
0.1469,NO
0.32,NO
0.2932,NO
0.2676,NO
0.201,NO
0.1819,NO
0.414,NO
0.3056,NO
0.2906,NO
0.3138,NO
0.8204,YES
0.414,NO
0.6992,YES
0.3601,NO
0.3601,NO
0.2234,NO
0.2932,NO
0.2171,NO
0.318,NO
0.3529,NO
0.2932,NO
0.2698,NO
0.6992,YES
1.0,YES
0.7587,YES
0.6992,YES
0.314,NO
1.0,YES
0.414,NO
