50Traced_NONETRACED_SUM_SINGLE_VSM_27_MAX,Associated
4.7537,YES
0.1807,NO
4.6068,YES
0.2907,NO
3.9619999999999997,YES
1.1777,NO
1.6195,NO
1.4467,NO
1.3188,NO
2.1732,YES
1.5723,NO
2.6737,YES
0.5208,NO
0.313,NO
1.3134,NO
1.8826,NO
0.9401,NO
1.9042,NO
1.337,NO
0.3789,NO
1.2914,NO
3.5455,YES
1.3371,NO
2.8411,YES
0.4492,NO
0.7492,NO
0.7486,NO
0.2496,NO
2.0677,NO
0.4713,NO
1.5582,NO
0.6366,NO
1.3397,NO
3.8974,YES
3.7363,YES
3.5271,YES
3.3648,YES
1.6189,NO
2.2043,YES
1.5098,NO
0.6231,NO
0.875,NO
1.6686,YES
4.7016,YES
4.2539,YES
2.2728,YES
1.6834,NO
0.4137,NO
1.9603,YES
2.355,NO
2.0863,YES
2.1757,NO
1.1695,NO
1.7386,NO
1.8998,NO
0.4312,NO
5.1041,YES
0.4015,NO
4.518,YES
0.6135,NO
4.0415,YES
3.1971,NO
3.5202,NO
2.9822,NO
2.753,NO
1.8264,YES
2.0572,NO
2.1058,YES
0.639,NO
0.8438,NO
1.7613,NO
1.3277,NO
1.0695,NO
2.3197,NO
1.4153,NO
0.5968,NO
2.1185,NO
2.8107,YES
1.6598,NO
2.0494,YES
0.6455,NO
0.7271,NO
1.0583,NO
0.4212,NO
2.0888,NO
0.5318,NO
1.5266,NO
0.7576,NO
1.4409,NO
2.966,YES
2.7553,YES
2.9028,YES
2.8939,YES
2.0701,NO
2.1534,YES
2.1047,NO
0.4135,NO
0.3662,NO
1.5374,NO
1.4936,NO
0.5119,NO
2.4431,NO
1.4307,NO
0.2742,NO
1.9164,NO
3.3851,YES
2.0543,NO
2.4736,YES
0.5001,NO
0.6507,NO
0.3336,NO
0.3974,NO
1.8351,NO
0.4419,NO
1.8458,NO
0.5044,NO
1.1793,NO
3.6201,YES
3.3639,YES
3.3977,YES
3.4828,YES
1.819,NO
3.1317,YES
1.8876,NO
0.4726,NO
0.6358,NO
1.0785,NO
1.6658,NO
0.7594,NO
2.0566,NO
1.4432,NO
0.4804,NO
1.4852,NO
3.4987,YES
1.2809,NO
2.7039999999999997,YES
0.6096,NO
0.8022,NO
0.7342,NO
0.3424,NO
1.9209,NO
0.4816,NO
1.2962,NO
0.6383,NO
1.273,NO
3.7186,YES
3.4461,YES
3.4368,YES
3.3171,YES
1.5455,NO
2.3292,YES
1.4455,NO
0.2689,NO
0.3442,NO
0.5335,NO
1.6039,NO
0.3619,NO
1.4745,NO
1.3823,NO
0.3753,NO
0.6642,NO
3.5888,YES
0.5866,NO
2.6085,YES
0.4637,NO
0.703,NO
0.4989,NO
0.3637,NO
1.6554,NO
0.3646,NO
1.1182,NO
0.6424,NO
0.9653,NO
3.7675,YES
3.3943,YES
3.5047,YES
3.2960000000000003,YES
0.8798,NO
2.1863,YES
0.6915,NO
1.0779,NO
1.0729,NO
5.865,YES
1.2807,YES
1.9455,YES
6.0752,YES
1.8261,NO
0.7173,NO
6.398,YES
0.9604,NO
6.4051,YES
0.6553,NO
1.8085,NO
1.6921,NO
1.6569999999999998,NO
0.8,NO
2.6676,YES
0.4382,NO
3.2569,YES
0.8048,NO
2.4165,YES
1.1701,NO
1.3915,NO
1.9052,NO
2.5499,NO
6.1787,YES
4.159,NO
6.577999999999999,YES
0.7211,NO
0.4522,NO
3.9041,YES
0.675,NO
1.1156,NO
3.8727,YES
0.9692,NO
0.3644,NO
4.1226,YES
0.191,NO
4.2544,YES
0.2705,NO
1.3353,NO
1.3723,NO
1.1027,NO
0.4111,NO
1.0979,NO
0.1398,NO
1.9415,NO
0.486,NO
1.5169,NO
0.1991,NO
0.4792,NO
0.8511,NO
1.1234,NO
4.3157,YES
2.3405,NO
4.2659,YES
0.6896,NO
0.5531,NO
4.2873,YES
3.6927,YES
4.1255,YES
4.2767,YES
1.3403,NO
0.2613,NO
4.1167,YES
0.3127,NO
4.5511,YES
0.4966,NO
1.5976,NO
2.1283,NO
2.4174,NO
0.4704,NO
4.7589,YES
0.2413,NO
5.0082,YES
0.3172,NO
4.0753,YES
1.081,NO
1.7483,NO
1.7299,NO
1.5101,NO
4.0757,YES
2.6021,NO
4.4977,YES
0.5116,NO
0.6736,NO
3.0164,YES
0.5743,NO
0.6545,NO
3.1477,YES
1.1242,NO
0.153,NO
3.7275,YES
1.1565,NO
3.6318,YES
0.8532,NO
1.1778,NO
0.8759999999999999,NO
0.9306,NO
0.3814,NO
1.5263,NO
0.1654,NO
1.828,NO
0.3125,NO
0.8629,NO
1.2013,NO
1.4012,NO
1.2053,NO
2.0738,NO
3.1035,YES
2.9151,NO
3.2948,YES
0.4475,NO
0.5401,NO
1.6251,YES
4.1353,YES
4.2472,YES
1.9553,YES
1.1118,NO
0.4844,NO
1.5696,YES
0.4971,NO
2.0798,YES
0.465,NO
0.2757,NO
0.9194,NO
0.9936,NO
0.5101,NO
4.6078,YES
0.373,NO
4.6778,YES
0.496,NO
3.9372,YES
1.3283,NO
1.5977,NO
1.3783,NO
1.2086,NO
1.7534,YES
1.4926,NO
2.2631,YES
2.4506,YES
2.5515,YES
1.7261,NO
1.2705,NO
0.8955,NO
1.902,NO
2.303,YES
3.1961,YES
1.6795,NO
1.1046,NO
1.7325,NO
1.1725,NO
1.1484,NO
1.3392,NO
1.2703,NO
1.7007,YES
1.3212,NO
2.3739,YES
1.1117,NO
3.3678,YES
0.9425,NO
1.2724,NO
1.3361,NO
1.2857,NO
1.6301,NO
1.9467,NO
1.4577,NO
1.8726,NO
0.7826,NO
0.6432,NO
5.0581,YES
0.5892,YES
1.3055,YES
4.5103,YES
0.8087,NO
0.3038,NO
5.2129,YES
0.2006,NO
5.2612,YES
0.3672,NO
1.3271,NO
1.0281,NO
1.1317,NO
0.3926,NO
1.3566,YES
0.1195,NO
1.909,YES
0.4432,NO
1.5441,YES
0.2928,NO
0.7118,NO
0.9383,NO
1.4982,NO
5.0288,YES
2.9831,NO
5.4083,YES
1.0287,NO
0.6186,NO
4.9771,YES
1.6013,YES
1.6755,YES
5.1059,YES
1.6008,NO
0.5423,NO
5.4254,YES
1.9755,NO
5.0453,YES
1.3094,NO
1.4748,NO
1.4921,NO
1.4723,NO
0.5255,NO
2.3259,YES
0.4871,NO
2.668,YES
0.6475,NO
2.3812,YES
2.2253,NO
2.2355,NO
2.8563,NO
2.9198,NO
5.2135,YES
3.9617,NO
5.3742,YES
0.847,NO
0.6708,NO
5.9553,YES
0.794,YES
1.6834,YES
5.207999999999999,YES
1.1084,NO
0.3055,NO
6.1445,YES
0.2297,NO
6.0534,YES
0.3276,NO
1.4237,NO
1.1887,NO
1.2176,NO
0.5361,NO
1.5683,YES
0.1975,NO
2.5195,YES
0.4327,NO
1.9157,YES
0.3725,NO
0.8308,NO
1.0984,NO
1.7216,NO
5.8839,YES
3.472,NO
6.2135,YES
0.9156,NO
0.8071,NO
5.928999999999999,YES
1.3991,YES
2.2017,YES
5.5624,YES
1.1889,NO
0.3531,NO
5.9324,YES
0.2354,NO
6.2374,YES
0.4368,NO
1.6908,NO
1.5303,NO
1.6656,NO
0.5154,NO
2.4373,YES
0.1526,NO
3.0279,YES
0.5623,NO
2.5107,YES
0.5482,NO
0.9885,NO
1.3874,NO
1.7884,NO
6.0232,YES
3.4389999999999996,NO
6.5488,YES
0.4764,NO
0.7409,NO
0.9016,YES
3.7337,YES
3.9128,YES
1.4197,YES
1.1171,NO
0.4381,NO
1.1645,YES
0.927,NO
1.4765,YES
1.0868,NO
0.6576,NO
1.1843,NO
1.3985,NO
0.3972,NO
4.2952,YES
0.441,NO
3.9495,YES
0.452,NO
3.5571,YES
1.6689,NO
2.0138,NO
1.6669,NO
1.4037,NO
0.8796,YES
1.0942,NO
1.4233,YES
0.4534,NO
0.2811,NO
2.5584,YES
4.011,YES
4.0387,YES
2.6025,YES
0.9897,NO
0.2327,NO
2.3916,YES
0.7046,NO
3.0091,YES
0.7108,NO
0.4818,NO
1.062,NO
1.1847,NO
0.3946,NO
4.5285,YES
0.3319,NO
4.8905,YES
0.2785,NO
3.8487,YES
1.5469,NO
2.0081,NO
1.7357,NO
1.5783,NO
2.2928,YES
2.2918,NO
2.7923,YES
0.8883,NO
0.6692,NO
0.8036,NO
1.2309,NO
1.198,NO
1.3492,NO
1.0794,NO
0.5303,NO
1.3603,NO
0.7476,NO
1.0325,NO
0.9059,NO
2.164,YES
2.3005,YES
2.3289,YES
0.1863,NO
1.6615,NO
0.431,NO
0.9643,NO
0.7641,NO
1.2219,NO
0.9029,NO
1.2162,NO
1.2958,NO
1.1013,NO
0.9809,NO
0.5412,NO
0.8517,NO
1.5252,YES
1.5414,YES
0.3706,NO
0.6757,NO
0.5332,NO
0.1435,NO
1.3978,YES
2.4282,YES
0.1315,NO
0.1519,NO
0.2483,NO
0.1784,NO
0.1661,NO
0.3599,NO
0.3701,NO
1.3259,YES
0.5774,NO
1.6764,YES
0.5373,NO
2.2976,YES
0.4422,NO
0.1905,NO
0.1965,NO
0.1354,NO
0.2837,NO
0.2525,NO
0.2457,NO
0.2261,NO
0.2996,NO
0.4264,NO
1.7685,YES
3.8517,YES
4.1247,YES
2.1233,YES
0.7559999999999999,NO
0.0931,NO
2.0473,YES
0.3586,NO
2.2707,YES
0.3911,NO
0.5606,NO
0.8540000000000001,NO
1.0619,NO
0.2233,NO
4.2795,YES
0.1236,NO
4.1993,YES
0.2172,NO
3.7868,YES
1.1012,NO
1.3537,NO
1.2916,NO
1.2249,NO
1.8954,YES
1.7015,NO
2.5203,YES
2.3331,YES
2.4161,YES
0.6776,NO
0.522,NO
0.3996,NO
0.8104,NO
2.0467,YES
3.1129,YES
0.8452,NO
0.5307,NO
0.769,NO
0.5871,NO
0.8625,NO
1.1259,NO
1.0408,NO
1.6031,YES
0.7069,NO
2.3293,YES
0.5824,NO
3.1032,YES
0.3561,NO
0.6113,NO
0.669,NO
0.6124,NO
0.9448,NO
0.7502,NO
0.7104,NO
0.6401,NO
0.7478,NO
0.7423,NO
0.6056,NO
1.0323,NO
0.6475,NO
1.3169,NO
1.1759,NO
0.5231,NO
0.8164,NO
2.4601,YES
1.0266,NO
2.1736,YES
1.2498,NO
1.4788,NO
1.3923,NO
0.1969,NO
1.6697,NO
0.5335,NO
0.9383,NO
0.7764,NO
0.8102,NO
2.7056,YES
2.7956,YES
2.8223,YES
2.7084,YES
0.5639,NO
1.3672,YES
0.6014,NO
2.109,YES
1.4889,YES
0.7452,NO
0.772,NO
0.6899,NO
0.6149,NO
1.0546,YES
2.3754,YES
0.5892,NO
0.4612,NO
0.6823,NO
0.4776,NO
0.1665,NO
0.354,NO
0.3514,NO
0.8941,YES
0.7302,NO
2.1253,YES
0.8147,NO
2.3609,YES
0.6688,NO
0.5659,NO
0.5847,NO
0.5041,NO
0.5954,NO
0.8142,NO
0.4479,NO
0.7507,NO
0.4808,NO
0.7228,NO
0.8128,NO
1.3404,NO
0.5807,NO
1.8446,NO
1.6139,NO
0.5099,NO
1.5034,NO
3.2007,YES
0.9815,NO
2.5729,YES
1.1722,NO
1.2886,NO
1.2013,NO
0.4793,NO
1.525,NO
0.3928,NO
0.9582,NO
0.795,NO
1.1823,NO
3.2677,YES
3.0534,YES
3.1908,YES
3.0107,YES
1.4017,NO
2.0501,YES
1.2433,NO
