50Traced_NONETRACED_SUM_RAW_VSM_56_MEDIAN,Associated
0.6398,YES
0.4218,NO
0.5031,NO
0.6017,NO
0.1934,NO
0.3534,NO
3.3572,YES
0.2027,NO
2.2801,YES
0.2224,NO
2.0195,YES
0.2464,NO
0.44299999999999995,NO
0.2182,NO
0.1765,NO
0.6244,YES
0.6603,NO
0.7957,YES
0.7332,NO
0.2526,NO
1.0954,NO
0.6651,NO
0.9619,NO
0.9169,NO
0.4514,NO
0.5305,NO
1.1799,NO
2.6599,YES
0.5660000000000001,NO
2.4078,YES
0.7301,NO
0.9605,NO
0.1863,NO
0.6037,NO
0.6095,NO
0.3628,NO
0.2975,NO
0.3677,NO
0.8216,NO
1.2349,YES
2.9609,YES
2.6796,YES
3.2021,YES
0.6674,NO
2.5867,YES
0.7461,NO
0.4923,NO
0.1426,NO
1.3571,YES
1.2316,YES
1.9515,YES
1.0675,YES
0.5071,NO
0.1869,NO
0.3957,YES
0.5595,NO
0.4892,YES
0.6883,NO
0.3223,NO
0.6453,NO
0.2375,NO
0.2643,NO
1.3619999999999999,YES
0.141,NO
1.8511,YES
0.142,NO
1.0704,YES
0.2965,NO
0.4755,NO
0.6009,NO
0.6181,NO
1.0661,YES
0.8892,NO
1.1420000000000001,YES
0.187,NO
0.0745,NO
0.7499,NO
0.3489,NO
0.7035,NO
0.8512,NO
0.1653,NO
0.1536,NO
0.7806,NO
1.1256,YES
0.3991,NO
0.9206,YES
0.2829,NO
0.4323,NO
0.2033,NO
0.2311,NO
0.4423,NO
0.1615,NO
0.3094,NO
0.2256,NO
0.5385,NO
0.6306,YES
1.5672,YES
1.4741,YES
1.7539,YES
0.5775,NO
1.0169,YES
0.6321,NO
0.3319,NO
0.1339,NO
0.455,NO
0.1967,NO
0.2529,NO
0.3333,NO
0.2391,NO
0.1111,NO
0.4201,NO
0.9676,YES
0.3332,NO
0.8234,YES
0.183,NO
0.2194,NO
0.0647,NO
0.2879,NO
0.2422,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
0.4789,YES
1.1815,YES
1.0726,YES
1.2086,YES
0.3569,NO
0.9693,YES
0.3569,NO
0.5761,NO
0.0769,NO
0.6934,NO
0.4341,NO
0.8672,NO
0.4751,NO
0.3438,NO
0.2761,NO
0.455,NO
2.4523,YES
0.392,NO
2.2698,YES
0.6093,NO
0.5344,NO
0.2007,NO
0.6116,NO
0.4089,NO
0.2586,NO
0.4216,NO
0.3072,NO
0.5287,NO
1.0161,YES
2.1525,YES
2.4055,YES
2.5180000000000002,YES
0.5866,NO
1.8304,YES
0.5643,NO
0.7745,NO
0.2198,NO
0.7837,NO
0.7301,NO
0.9414,NO
0.5117,NO
0.4881,NO
0.3698,NO
0.7658,NO
2.42,YES
0.4287,NO
2.2822,YES
0.5788,NO
0.6004,NO
0.2045,NO
0.4582,NO
0.6495,NO
0.1657,NO
0.4039,NO
0.1972,NO
0.7555,NO
1.0111,YES
2.3241,YES
1.9915,YES
2.5589,YES
0.4633,NO
2.3442,YES
0.588,NO
0.7194,NO
0.34700000000000003,NO
2.9385,YES
0.6744,YES
0.8059999999999999,YES
4.3402,YES
0.9331,NO
0.3762,NO
3.7069,YES
0.5193,NO
1.7025,YES
0.5044,NO
0.8716,NO
0.9906,NO
0.2183,NO
0.4872,NO
0.5112,YES
0.1449,NO
0.8095,YES
0.2542,NO
0.5131,YES
0.5572,NO
0.7568,NO
0.4053,NO
0.7644,NO
2.6465,YES
1.3063,NO
2.6435,YES
0.3596,NO
0.1547,NO
1.4157,YES
0.5084,NO
0.6249,NO
1.5719999999999998,YES
0.5223,NO
0.1357,NO
1.649,YES
0.271,NO
0.8965,YES
0.3011,NO
0.6627,NO
0.7172,NO
0.2648,NO
0.2413,NO
0.5672,NO
0.1398,NO
0.5932,NO
0.1451,NO
0.5547,NO
0.3161,NO
0.541,NO
0.3767,NO
0.4739,NO
0.9631,YES
0.7340000000000001,NO
1.4031,YES
0.7355,NO
0.1223,NO
2.1825,YES
1.5951,YES
2.2967,YES
2.2038,YES
0.5747,NO
0.2429,NO
1.1589,YES
0.9898,NO
1.0381,YES
1.014,NO
0.6779,NO
0.9387,NO
0.2365,NO
0.5108,NO
2.2338,YES
0.2182,NO
2.6437,YES
0.2486,NO
1.4180000000000001,YES
0.5592,NO
1.1165,NO
1.0745,NO
1.1789,NO
1.8659,YES
1.4182,NO
1.7863,YES
0.3054,NO
0.1646,NO
1.3909,YES
0.3444,NO
0.56,NO
2.0386,YES
0.4772,NO
0.153,NO
1.6135,YES
0.2038,NO
0.9431,YES
0.2544,NO
0.4163,NO
0.4875,NO
0.1277,NO
0.1922,NO
0.3009,NO
0.1654,NO
0.5479999999999999,NO
0.1818,NO
0.2663,NO
0.2218,NO
0.4198,NO
0.3901,NO
0.4026,NO
1.8454,YES
0.5626,NO
1.4975,YES
0.32,NO
0.0678,NO
0.6617,YES
2.3323,YES
2.4294,YES
0.3967,YES
0.2997,NO
0.1239,NO
0.4274,YES
0.1152,NO
0.4411,YES
0.2285,NO
0.171,NO
0.5739,NO
0.1785,NO
0.1299,NO
2.5349,YES
0.0996,NO
1.3039,YES
0.1347,NO
1.774,YES
0.1795,NO
0.4681,NO
0.1728,NO
0.2276,NO
0.2991,YES
0.3251,NO
0.2688,YES
0.5806,YES
0.4263,YES
0.544,NO
0.2268,NO
0.3524,NO
0.5727,NO
0.4238,YES
0.5239,YES
0.3928,NO
0.2276,NO
0.2385,NO
0.2844,NO
0.4994,NO
0.47100000000000003,NO
0.2049,NO
0.5843,YES
0.2609,NO
0.3574,YES
0.4001,NO
0.5101,YES
0.1454,NO
0.1293,NO
0.2703,NO
0.3308,NO
0.1483,NO
0.5122,NO
0.3243,NO
0.6007,NO
0.4718,NO
0.1253,NO
2.838,YES
0.7171,YES
0.8095,YES
4.2403,YES
0.8385,NO
0.1808,NO
3.4801,YES
0.3268,NO
1.5634,YES
0.3892,NO
0.8932,NO
1.1118,NO
0.2024,NO
0.4289,NO
0.4649,YES
0.1801,NO
0.8555,YES
0.2194,NO
0.5773,YES
0.3906,NO
0.5315,NO
0.5584,NO
0.3999,NO
2.5842,YES
0.9607,NO
2.0006,YES
0.5721,NO
0.3308,NO
2.6608,YES
0.7579,YES
0.9294,YES
3.485,YES
0.9463,NO
0.3983,NO
3.2907,YES
0.3206,NO
1.4123,YES
0.3811,NO
0.83,NO
0.8289,NO
0.2143,NO
0.4572,NO
0.6751,YES
0.2215,NO
1.0745,YES
0.2727,NO
0.3948,YES
0.3093,NO
0.6046,NO
0.4565,NO
0.5926,NO
2.401,YES
1.0666,NO
2.3402,YES
0.3857,NO
0.2235,NO
2.6273,YES
0.5829,YES
0.7624,YES
3.5738,YES
0.741,NO
0.3118,NO
3.3803,YES
0.4037,NO
1.4892,YES
0.3823,NO
0.6509999999999999,NO
0.8279,NO
0.157,NO
0.315,NO
0.5903,YES
0.1975,NO
0.8179,YES
0.20600000000000002,NO
0.3643,YES
0.3831,NO
0.7914,NO
0.6413,NO
0.7787,NO
2.4589,YES
1.0407,NO
2.3337,YES
0.5945,NO
0.1758,NO
4.8823,YES
0.9764,YES
1.5496,YES
6.3420000000000005,YES
1.0998,NO
0.2723,NO
5.1617,YES
0.5406,NO
2.6175,YES
0.5785,NO
1.1241,NO
1.1871,NO
0.2858,NO
0.483,NO
0.789,YES
0.1345,NO
1.5281,YES
0.259,NO
0.795,YES
0.5874,NO
0.9069,NO
0.7171,NO
0.8008,NO
4.2223,YES
1.5006,NO
4.0606,YES
0.5642,NO
0.2193,NO
1.5490000000000002,YES
2.2385,YES
2.8198,YES
1.4096,YES
0.4202,NO
0.2637,NO
0.7023,YES
0.5194,NO
0.637,YES
0.6958,NO
0.5729,NO
0.6672,NO
0.2523,NO
0.2418,NO
2.7339,YES
0.1795,NO
2.7889,YES
0.1508,NO
1.885,YES
0.2445,NO
0.564,NO
0.4835,NO
0.526,NO
1.1824,YES
0.8391,NO
1.2633,YES
0.4559,NO
0.1118,NO
1.3366,YES
2.1378,YES
2.7975,YES
1.4698,YES
0.4025,NO
0.1501,NO
0.8242,YES
0.3263,NO
0.5445,YES
0.4629,NO
0.4796,NO
0.5522,NO
0.1393,NO
0.3048,NO
2.7374,YES
0.2056,NO
2.5504,YES
0.1147,NO
1.8149,YES
0.2024,NO
0.5822,NO
0.5875,NO
0.4004,NO
1.1747,YES
0.6744,NO
1.1875,YES
0.225,NO
0.1516,NO
0.5786,NO
0.3963,NO
0.4428,NO
0.6894,NO
0.3212,NO
0.1957,NO
0.718,NO
0.3025,NO
0.3071,NO
0.4096,NO
0.6932,YES
0.7472,YES
0.3938,YES
0.0909,NO
0.2941,NO
0.1317,NO
0.3609,NO
0.1551,NO
0.3096,NO
0.1525,NO
0.3811,NO
0.3357,NO
0.2935,NO
0.5002,NO
0.3509,NO
0.6506,NO
0.9877,YES
1.0866,YES
0.4448,NO
0.2995,NO
0.3117,NO
0.3693,NO
0.6494,YES
1.1131,YES
0.3568,NO
0.2588,NO
0.22899999999999998,NO
0.2574,NO
0.1936,NO
0.23800000000000002,NO
0.1562,NO
0.7372,YES
0.3359,NO
0.5751,YES
0.1986,NO
0.5619,YES
0.1853,NO
0.1163,NO
0.3648,NO
0.2898,NO
0.2046,NO
0.29100000000000004,NO
0.2599,NO
0.3586,NO
0.4591,NO
0.0867,NO
1.7328,YES
2.2013,YES
2.8343,YES
1.869,YES
0.5742,NO
0.1335,NO
1.1791,YES
0.3483,NO
0.7113,YES
0.47100000000000003,NO
0.4793,NO
0.6204,NO
0.1805,NO
0.2925,NO
2.8099,YES
0.156,NO
2.5659,YES
0.1039,NO
1.5003,YES
0.2165,NO
0.5602,NO
0.4716,NO
0.5361,NO
1.4492,YES
0.7148,NO
1.4411,YES
1.6895,YES
1.2193,YES
0.6724,NO
0.3234,NO
0.4892,NO
0.4778,NO
1.3265,YES
1.2201,YES
0.4009,NO
0.2866,NO
0.17600000000000002,NO
0.3309,NO
0.2201,NO
0.1373,NO
0.132,NO
1.6003,YES
0.2056,NO
0.7381,YES
0.2507,NO
0.9497,YES
0.2376,NO
0.1105,NO
0.4534,NO
0.2384,NO
0.4609,NO
0.4424,NO
0.4239,NO
0.4434,NO
0.502,NO
0.205,NO
0.6518,NO
0.3285,NO
0.7028,NO
0.4613,NO
0.3374,NO
0.3062,NO
0.5275,NO
1.6262,YES
0.2256,NO
1.507,YES
0.3534,NO
0.6689,NO
0.2504,NO
0.1659,NO
0.4005,NO
0.1658,NO
0.3965,NO
0.2072,NO
0.4079,NO
0.785,YES
1.8236,YES
1.7103,YES
1.6662,YES
0.4576,NO
2.1815,YES
0.5692,NO
0.6118,YES
0.4815,YES
0.295,NO
0.1584,NO
0.1056,NO
0.1854,NO
0.3916,YES
0.6056,YES
0.2065,NO
0.1662,NO
0.1014,NO
0.1852,NO
0.2909,NO
0.2635,NO
0.1463,NO
0.6939,YES
0.0736,NO
0.4113,YES
0.0644,NO
0.6052,YES
0.0827,NO
0.0942,NO
0.2725,NO
0.2443,NO
0.1673,NO
0.1427,NO
0.2865,NO
0.1818,NO
0.552,NO
0.0613,NO
0.6773,NO
0.5005,NO
0.7257,NO
0.7232,NO
0.2176,NO
0.2369,NO
0.6337,NO
2.1424,YES
0.3891,NO
2.1362,YES
0.4979,NO
0.6136,NO
0.2176,NO
0.3921,NO
0.4417,NO
0.1444,NO
0.5147,NO
0.317,NO
0.4661,NO
0.7702,YES
1.1785,YES
1.4639,YES
1.5158,YES
0.6134,NO
1.5567,YES
0.7206,NO
