50Traced_NONETRACED_SUM_MULTI_VSM_25_MAX,Associated
0.3673,NO
0.188,NO
0.3619,NO
0.6775,NO
1.2772,NO
0.9875,NO
0.609,NO
2.3928,YES
1.8091,NO
1.7031,YES
1.8949,NO
0.5052,NO
4.2047,YES
3.6482,YES
3.5847,YES
3.7868,YES
1.865,NO
0.9339,NO
3.97,YES
1.9048,NO
3.2614,YES
1.8334,NO
1.7393,NO
1.8169,NO
1.0138,NO
1.2429,NO
3.7934,YES
1.0411,NO
3.5871,YES
1.161,NO
3.3734,YES
2.2785,NO
2.4324,NO
3.0411,NO
1.7257,NO
3.5978,YES
3.6524,NO
2.7311,YES
0.3662,NO
0.3135,NO
2.4621,YES
0.6471,NO
0.7979,NO
2.2139,YES
0.4492,NO
0.4062,NO
2.4446,YES
0.5944,NO
2.0269,YES
0.3974,NO
0.9322,NO
0.6669,NO
0.6135,NO
0.4676,NO
0.6429,NO
0.354,NO
1.126,NO
0.2742,NO
1.1025,NO
1.107,NO
0.8526,NO
1.3014,NO
0.4997,NO
2.0027,YES
1.7157,NO
2.2535,YES
0.8657,NO
0.1641,NO
1.1803,YES
2.4077,YES
2.9137,YES
0.9054,YES
0.5453,NO
0.2178,NO
1.2371,YES
0.6112,NO
1.0873,YES
0.5911,NO
1.2206,NO
1.0679,NO
0.7529,NO
0.32299999999999995,NO
2.7747,YES
0.2673,NO
2.1167,YES
0.3617,NO
2.4627,YES
0.8027,NO
1.0816,NO
0.856,NO
0.4475,NO
1.2476,YES
0.8615,NO
1.0225,YES
3.2974,YES
1.5935,YES
1.3298,NO
0.7815,NO
0.3604,NO
1.3997,NO
1.7997,YES
2.9362,YES
1.4219,NO
0.7901,NO
0.7663,NO
0.7633,NO
1.4838,NO
0.887,NO
0.9126,NO
1.4962,YES
0.7512,NO
2.9418,YES
0.5758,NO
2.8192,YES
0.594,NO
0.7948,NO
1.0862,NO
0.9814,NO
0.5632,NO
0.7771,NO
1.2231,NO
0.7521,NO
1.3211,NO
0.4006,NO
4.9534,YES
2.0414,YES
1.6116,YES
4.8384,YES
1.3889,NO
0.6296,NO
5.5913,YES
1.123,NO
4.5223,YES
0.7263,NO
1.3347,NO
0.8742,NO
0.7507,NO
0.9373,NO
1.7214,YES
0.7694,NO
2.3923,YES
0.5429999999999999,NO
2.0304,YES
1.2567,NO
1.1471,NO
1.8857,NO
0.5024,NO
5.0119,YES
3.3063,NO
4.0185,YES
1.6862,NO
0.6713,NO
4.2205,YES
1.6849,YES
0.912,YES
4.5621,YES
1.5282,NO
1.1603,NO
5.0932,YES
1.327,NO
3.6937,YES
1.3522,NO
1.7315,NO
1.3537,NO
0.8069,NO
1.1837,NO
1.1609,YES
1.2256,NO
1.6284,YES
1.0245,NO
1.3375,YES
1.4202,NO
1.8086,NO
2.1492,NO
1.2694,NO
4.1168,YES
3.3602,NO
3.3118,YES
1.5285,NO
0.4434,NO
4.8932,YES
2.1543,YES
1.1538,YES
4.9146,YES
1.3585,NO
0.7615,NO
5.7919,YES
1.3078,NO
4.2155,YES
1.2186,NO
1.6302,NO
0.9765,NO
0.8819,NO
1.0031,NO
1.5783,YES
1.0090000000000001,NO
2.463,YES
0.7773,NO
1.5959,YES
1.1911,NO
1.2513,NO
1.8798,NO
0.9081,NO
5.0725,YES
3.5251,NO
3.7393,YES
1.155,NO
0.3222,NO
5.1346,YES
1.9911,YES
0.9211,YES
5.2764,YES
1.265,NO
0.5145,NO
6.0812,YES
1.3864,NO
4.5713,YES
1.1854,NO
1.4551,NO
0.9681,NO
0.7568,NO
0.9562,NO
1.218,YES
0.7276,NO
2.2307,YES
0.5159,NO
1.5108,YES
1.4159,NO
1.3205,NO
2.1904,NO
0.9762,NO
5.1822,YES
3.8057,NO
4.0634,YES
1.1045,NO
0.3031,NO
1.7173,YES
3.4448,YES
3.7005,YES
1.4836,YES
0.8077,NO
0.2577,NO
1.7480000000000002,YES
1.2462,NO
1.4866,YES
1.028,NO
1.4889,NO
1.4573,NO
0.9046,NO
0.5973,NO
3.4511,YES
0.2915,NO
2.8315,YES
0.3692,NO
3.0667,YES
1.4009,NO
1.6296,NO
1.6171,NO
1.1542,NO
1.7892,YES
1.6218,NO
1.4784,YES
1.5562,NO
0.4894,NO
2.6764,YES
3.6127,YES
4.0994,YES
2.2683,YES
1.0084,NO
0.5955,NO
2.8358,YES
0.9867,NO
2.1126,YES
0.7291,NO
1.2693,NO
1.1001,NO
0.6459999999999999,NO
0.8014,NO
3.4143,YES
0.7077,NO
3.6447,YES
0.703,NO
3.6416,YES
1.1429,NO
1.0914,NO
1.5237,NO
0.6793,NO
2.3679,YES
1.6514,NO
2.1011,YES
0.8387,NO
0.259,NO
1.5564,NO
0.4884,NO
0.4033,NO
1.1348,NO
0.4701,NO
0.4285,NO
1.5707,NO
0.4587,NO
1.2603,NO
0.8523,NO
1.9553,YES
1.7298,YES
1.6248,YES
0.377,NO
0.7743,NO
0.384,NO
0.563,NO
0.5218,NO
0.8385,NO
0.674,NO
1.0363,NO
1.0055,NO
0.5846,NO
1.3696,NO
1.0212,NO
1.6379,NO
1.7744,YES
0.7621,YES
0.6071,NO
0.5688,NO
0.4869,NO
0.7085,NO
1.3299,YES
1.6045,YES
0.7093,NO
0.3071,NO
0.5579999999999999,NO
0.1784,NO
0.5519,NO
0.2877,NO
0.4431,NO
1.0294,YES
0.8789,NO
1.5636,YES
0.4751,NO
1.5696,YES
0.4654,NO
0.3202,NO
0.414,NO
0.3085,NO
0.16699999999999998,NO
0.5535,NO
0.5282,NO
0.4154,NO
1.5959999999999999,NO
0.469,NO
1.7142,YES
3.9348,YES
4.4047,YES
1.2074,YES
1.1299,NO
0.5877,NO
1.3909,YES
1.1671,NO
1.1345,YES
0.8109,NO
0.8017,NO
0.9662,NO
0.3377,NO
0.7838,NO
3.8159,YES
0.6951,NO
3.4898,YES
0.6932,NO
3.5493,YES
1.2687,NO
1.4149,NO
1.4992,NO
0.7948,NO
1.4409999999999998,YES
1.3259999999999998,NO
0.9415,YES
2.4433,YES
1.2409,YES
1.1558,NO
0.8704,NO
0.4978,NO
1.3139,NO
1.1766,YES
2.1049,YES
1.1381,NO
0.5163,NO
0.7193,NO
0.3794,NO
0.5557,NO
0.2502,NO
0.1542,NO
0.9824,YES
0.6046,NO
2.2202,YES
0.5045,NO
1.9935,YES
0.4612,NO
0.4484,NO
0.6115,NO
0.6247,NO
0.2952,NO
0.7758,NO
0.9324,NO
0.4185,NO
0.9847,NO
0.3675,NO
1.0749,NO
1.4031,NO
0.8401,NO
1.2656,NO
0.4215,NO
0.4793,NO
0.9712,NO
1.8817,YES
0.5575,NO
2.0128,YES
0.9292,NO
0.6443,NO
0.5551,NO
0.3731,NO
0.6976,NO
0.57,NO
0.4312,NO
0.517,NO
0.9009999999999999,NO
1.9109,YES
2.0687,YES
2.2933,YES
1.2824,YES
1.1038,NO
2.3522,YES
0.757,NO
1.9974,YES
1.0531,YES
0.6581,NO
0.7779,NO
0.4653,NO
0.7449,NO
0.8762,YES
1.776,YES
0.7263,NO
0.5671,NO
0.3956,NO
0.6206,NO
0.6687,NO
0.3587,NO
0.2804,NO
0.7403,YES
0.5086,NO
1.8246,YES
0.3373,NO
1.6631,YES
0.423,NO
0.5657,NO
0.7953,NO
0.7227,NO
0.3749,NO
0.3825,NO
0.7561,NO
0.2823,NO
1.0037,NO
0.2182,NO
1.1756,NO
1.1238,NO
0.5113,NO
1.6344,NO
0.8318,NO
0.4524,NO
0.9806,NO
1.9086,YES
0.5542,NO
1.7813,YES
0.9271,NO
0.9103,NO
0.4908,NO
0.6477,NO
0.71,NO
0.5791,NO
0.4869,NO
0.6119,NO
0.6969,NO
1.8847,YES
2.2455,YES
2.3884,YES
1.8865,YES
1.0489,NO
2.6886,YES
0.9459,NO
