50Traced_NONETRACED_RFSMOTE_SINGLE_LSA_48_SUM,Associated
0.06361470142248538,NO
0.06404794570005054,NO
0.048812188605675495,NO
0.07011336558596287,YES
0.2562639901797964,YES
0.17568055455267528,YES
0.08903169903964184,YES
0.05682720774063109,NO
0.03653693407466243,NO
0.14224853780056324,YES
0.1805184489854863,NO
0.06946349916961513,YES
0.09827424362769874,NO
0.15553469564589503,NO
0.17856884973644305,NO
0.16441620333598092,NO
0.09784099935013359,NO
0.15502924398873566,YES
0.0947360820275832,NO
0.9043974294172863,YES
0.09545815582352515,NO
0.17741353166293594,YES
0.14087659758827353,NO
0.15221315618456205,NO
0.15380171853563435,NO
0.06744169254097768,NO
0.09841865838688714,YES
0.07350711242689002,NO
0.08867066214167087,YES
0.09509711892555417,NO
0.04671817459744385,NO
0.1648494476135461,NO
0.13011769802873854,NO
0.10462849303198786,NO
0.1371218138493754,NO
0.11228247526897248,NO
0.10383421185645171,NO
0.1372662286085638,NO
0.13654415481262186,YES
0.14058776806989673,NO
0.16961513466676295,YES
0.17481406599754495,NO
0.139937901653549,NO
0.8617950754567116,NO
0.03141021012347461,NO
0.06874142537367318,NO
0.03335980937251786,NO
0.07329049028810744,NO
0.15582352516427178,NO
0.06433677521842732,NO
0.12860134305726045,YES
0.8193371362553252,YES
0.13018990540833272,YES
0.21734421257852554,YES
0.16658242472380677,NO
0.11257130478734925,YES
0.08903169903964184,NO
0.06144848003465954,NO
0.08960935807639539,NO
0.15466820709076465,NO
0.1349555924615496,NO
0.09661347389703227,NO
0.14304281897609936,NO
0.8116831540183405,NO
0.06274821286735503,NO
0.1516354971478085,NO
0.24045057404866776,YES
0.16217777456856092,NO
0.11827568777529061,YES
0.08903169903964184,NO
0.045996100801501905,NO
0.03964185139721279,NO
0.14022673117192577,NO
0.08874286952126507,NO
0.11242689002816088,NO
0.21676655354177196,NO
0.08744313668856955,NO
0.1964762798758033,NO
0.2847859051195032,YES
0.2309191999422341,YES
0.3497003393746841,YES
0.12166943461621775,YES
0.13228391941656437,NO
0.1859340024550509,YES
0.11755361397934869,NO
0.09683009603581486,NO
0.04845115170770452,NO
0.13394468914723084,NO
0.1620333598093725,NO
0.14073218282908512,NO
0.12455772979998554,NO
0.1145209040363925,NO
0.07986136183117913,NO
0.11935879846920354,NO
0.25135388836739114,YES
0.12491876669795653,NO
0.14333164849447613,YES
0.15553469564589503,NO
0.14029893855151998,NO
0.13784388764531735,NO
0.028882951837677806,NO
0.09509711892555417,NO
0.030110477290779113,NO
0.08007798396996173,NO
0.13098418658386887,NO
0.09401400823164127,NO
0.2844970756011264,YES
0.2452162611018846,YES
0.1950321322839194,YES
0.18607841721423932,YES
0.15221315618456205,NO
0.13755505812694058,YES
0.07726189616578814,NO
0.04541844176474835,NO
0.04447974583002383,NO
0.07090764676149902,NO
0.20131417430861434,NO
0.09596360748068451,NO
0.05466098635280526,NO
0.7586829373962017,NO
0.03133800274388042,NO
0.09553036320311935,NO
0.3104195248754422,YES
0.03675355621344501,NO
0.16239439670734349,YES
0.14585890678027294,NO
0.14080439020867933,NO
0.14058776806989673,NO
0.05422774207524009,NO
0.06765831467976026,NO
0.05242255758538522,NO
0.0633258719041086,NO
0.115820636869088,NO
0.10253447902375622,NO
0.23640696079139287,YES
0.23142465159939343,YES
0.21965484872553975,YES
0.08368835294967146,YES
0.0922088237417864,NO
0.07437360098202035,YES
0.06440898259802151,NO
0.07011336558596287,NO
0.02548920499675067,NO
0.36082027583219,YES
0.0962524369990613,YES
0.08152213156184561,YES
0.19849808650444076,YES
0.1544515849519821,NO
0.0698245360675861,NO
0.22875297855440826,YES
0.0632536645245144,NO
0.23041374828507474,YES
0.06939129179002093,NO
0.14679760271499748,NO
0.10094591667268395,NO
0.09935735432161166,NO
0.0580547331937324,NO
0.0646256047368041,YES
0.056105133944689134,NO
0.16398295905841576,YES
0.1466531879558091,NO
0.0883096252436999,YES
0.08469925626399016,NO
0.050689580475124556,NO
0.21135100007220736,NO
0.07957253231280235,NO
0.23835656004043612,YES
0.17459744385876236,NO
0.14318723373528774,YES
0.12282475268972488,NO
0.10462849303198786,NO
0.25250920644089825,YES
0.14860278720485234,NO
0.10376200447685753,NO
0.29323416853202394,YES
0.12484655931836232,NO
0.07213517221460033,NO
0.3863094808289407,YES
0.13083977182468048,NO
0.3092642068019351,YES
0.10325655281969816,NO
0.22860856379521988,NO
0.22420391363997397,NO
0.18412881796519603,NO
0.11639829590584158,NO
0.15105783811105494,NO
0.09386959347245288,NO
0.2581413820492454,NO
0.09769658459094518,NO
0.18333453678965989,NO
0.13668856957181025,NO
0.12174164199581196,NO
0.2649288757310997,NO
0.13134522348183986,NO
0.266878474980143,YES
0.23546826485666833,NO
0.20044768575348398,YES
0.05054516571593616,NO
0.019207162972055745,NO
0.17163694129540039,YES
0.19467109538594843,YES
0.15409054805401112,YES
0.15271860784172142,YES
0.08195537583941079,NO
0.02714997472741714,NO
0.1950321322839194,YES
0.1610224564950538,NO
0.18124052278142824,YES
0.07199075745541193,NO
0.16369412954003898,NO
0.14174308614340386,NO
0.14080439020867933,NO
0.02585024189472164,NO
0.12253592317134811,YES
0.024839338580402916,NO
0.18788360170409418,YES
0.08130550942306303,NO
0.13105639396346308,YES
0.16600476568705322,NO
0.1453534551231136,NO
0.20485233590872987,NO
0.0763232002310636,NO
0.16838760921366164,YES
0.134377933424796,NO
0.1358942883962741,YES
0.11105494981587116,NO
0.11177702361181312,NO
0.2731605170048379,YES
0.12015307964473969,NO
0.1119936457505957,NO
0.29597804895660335,YES
0.11430428189760992,NO
0.10340096757888655,NO
0.33504224131706256,YES
0.10773341035453822,NO
0.34890605819914794,YES
0.09805762148891617,NO
0.15495703660914145,NO
0.10426745613401689,NO
0.08513250054155534,NO
0.1210917755794642,NO
0.1449924182251426,NO
0.11235468264856667,NO
0.24976532601631884,NO
0.0580547331937324,NO
0.18521192865910893,NO
0.1530796447396924,NO
0.12029749440392808,NO
0.2746046645967218,NO
0.14889161672322912,NO
0.28319734276843095,YES
0.2517149252653621,NO
0.226803379305365,YES
0.026644523070257775,NO
0.00620983464510073,NO
0.032204491299010755,YES
0.1349555924615496,YES
0.08325510867210627,YES
0.030904758466315255,YES
0.021012347461910604,NO
0.0,NO
0.07986136183117913,YES
0.07610657809228102,NO
0.024261679543649356,YES
0.06469781211639829,NO
0.11639829590584158,NO
0.11805906563650805,NO
0.12181384937540614,NO
0.03855874070329988,NO
0.1122102678893783,YES
0.03725900787060438,NO
0.10361758971766913,YES
0.09018701711314894,NO
0.0804390208679327,YES
0.003754783738898115,NO
0.04447974583002383,NO
0.043324427756516716,NO
0.01819625965773702,NO
0.04144703588706765,YES
0.020218066286374466,NO
0.03891977760127085,YES
0.21127879269261318,YES
0.027727633764170694,YES
0.25532529424507183,NO
0.10470070041158205,NO
0.09827424362769874,NO
0.10166799046862589,NO
0.8878619394902159,YES
0.9816593255830744,YES
0.09430283775001805,NO
0.04765687053216839,NO
0.10246227164416202,NO
0.04130262112787927,NO
0.14679760271499748,NO
0.10845548415048017,NO
0.09733554769297421,NO
0.05386670517726912,YES
0.06152068741425373,NO
0.1675933280381255,YES
0.011697595494259513,NO
0.2084627048884396,YES
0.020145858906780268,NO
0.06657520398584735,NO
0.059859917683587255,NO
0.08383276770885985,NO
0.079067080655643,NO
0.15011914217633043,NO
0.10123474619106071,NO
0.06484222687558668,NO
0.05350566827929814,NO
0.04144703588706765,NO
0.21445591739475775,YES
0.07625099285146941,YES
0.05083399523431294,YES
0.2215322405949888,YES
0.055599682287529775,NO
0.041808072785038626,NO
0.38688713986569423,YES
0.06065419885912339,NO
0.26521770524947647,YES
0.04816232218932774,NO
0.2125785255253087,NO
0.12773485450213012,NO
0.13907141309841867,NO
0.05357787565889234,NO
0.07430139360242616,YES
0.048739981226081294,NO
0.2096902303415409,YES
0.052205935446602646,NO
0.13510000722073795,YES
0.09062026139071412,NO
0.06094302837750018,NO
0.211206585313019,NO
0.07791176258213589,NO
0.20709076467614987,YES
0.18217921871615278,NO
0.25510867210628924,YES
0.07798396996173008,NO
0.02714997472741714,NO
0.30175463932413893,YES
0.15279081522131563,YES
0.13784388764531735,YES
0.17105928225864683,YES
0.15120225287024333,NO
0.07704527402700556,NO
0.2120730738681493,YES
0.1291067947144198,NO
0.20391363997400536,YES
0.07148530579825257,NO
0.15733988013574987,NO
0.1202252870243339,NO
0.11885334681204417,NO
0.061376272655065345,NO
0.1026788937829446,YES
0.056610585601848507,NO
0.15661780633980793,YES
0.13502779984114377,NO
0.10657809228103111,YES
0.14701422485378007,NO
0.12621849953065203,NO
0.2098346451007293,NO
0.0883818326232941,NO
0.2123619033865261,YES
0.16196115242977832,NO
0.14723084699256264,YES
0.089825980215178,NO
0.07227958697378871,NO
0.37273449346523213,YES
0.11011625388114664,YES
0.8591234024117264,YES
0.23099140732182827,YES
0.1568344284785905,NO
0.11004404650155246,NO
0.23640696079139287,YES
0.0724962091125713,NO
0.2746046645967218,YES
0.06671961874503574,NO
0.1000072207379594,NO
0.05516643800996461,NO
0.03834211856451729,NO
0.1397934868943606,NO
0.11437648927720412,YES
0.13553325149830314,NO
0.2400173297711026,YES
0.12094736082027584,NO
0.174453029099574,YES
0.11957542060798614,NO
0.086865477651816,NO
0.2542421835511589,NO
0.11675933280381255,NO
0.24218355115892845,YES
0.22824752689724892,NO
0.1792187161527908,YES
0.04411870893205286,NO
0.04577947866271933,NO
0.2163333092642068,YES
0.7937757238789803,YES
0.7630153801718534,YES
0.205285580186295,YES
0.040869376850314096,NO
0.033070979854141085,NO
0.3704960646978121,YES
0.06534767853274605,NO
0.253159072857246,YES
0.05646617084266012,NO
0.1993645750595711,NO
0.08412159722723661,NO
0.10101812405227813,NO
0.0685248032348906,NO
0.06736948516138348,YES
0.06628637446747057,NO
0.21431150263556933,YES
0.039064192360459236,NO
0.14795292078850458,YES
0.08513250054155534,NO
0.05162827640984908,NO
0.21929381182756877,NO
0.07199075745541193,NO
0.2109899631742364,YES
0.16398295905841576,NO
0.3007437360098202,YES
0.07603437071268683,NO
0.05827135533251497,NO
0.0671528630226009,YES
0.2504151924326666,YES
0.18434544010397863,YES
0.10426745613401689,YES
0.06079861361831179,NO
0.032926565094952696,NO
0.14001010903314318,YES
0.13524442197992634,NO
0.07422918622283198,YES
0.09531374106433678,NO
0.17257563723012492,NO
0.1901220304715142,NO
0.17510289551592173,NO
0.11553180735071124,NO
0.15654559896021372,YES
0.1119214383710015,NO
0.19113293378583293,YES
0.10181240522781426,NO
0.184489854863167,YES
0.08000577659036753,NO
0.1093941800852047,NO
0.10924976532601631,NO
0.06643078922665896,NO
0.1026788937829446,YES
0.07856162899848364,NO
0.08007798396996173,YES
0.07964473969239655,NO
0.0672972777817893,NO
0.17633042096902304,YES
0.23012491876669797,YES
0.2546032204491299,YES
0.18015741208751532,YES
0.06375911618167376,NO
0.050111921438371,NO
0.20355260307603437,YES
0.1254964257347101,NO
0.2123619033865261,YES
0.089825980215178,NO
0.09747996245216262,NO
0.06773052205935445,NO
0.04361325727489349,NO
0.12470214455917393,NO
0.20499675066791828,YES
0.12087515344068163,NO
0.40652754711531514,YES
0.05733265939779045,NO
0.32464437865549856,YES
0.11401545237923313,NO
0.09841865838688714,NO
0.2084627048884396,NO
0.09025922449274315,NO
0.17192577081377716,YES
0.15885623510722796,NO
0.1622499819481551,YES
0.05718824463860207,NO
0.021373384359881575,NO
0.09264206801935157,NO
0.145136832984331,NO
0.041735865405444425,NO
0.06202613907141309,NO
0.062459383348978256,NO
0.02433388692324355,NO
0.9021590006498662,NO
0.08614340385587406,NO
0.04960646978121164,NO
0.06888584013286157,NO
0.2979998555852408,YES
0.2361181312730161,YES
0.27727633764170695,YES
0.04823452956892194,NO
0.04426312369124124,NO
0.050472958336341966,NO
0.031265795364286225,NO
0.10491732255036464,NO
0.04852335908729872,NO
0.026355693551881,NO
0.04671817459744385,NO
0.06614195970828218,NO
0.03198786916022817,NO
0.11459311141598671,NO
0.03198786916022817,NO
0.1449202108455484,NO
0.08238862011697594,YES
0.9236767997689362,YES
0.19163838544299228,NO
0.11228247526897248,NO
0.05170048378944328,NO
0.037908874286952124,NO
0.2304859556646689,YES
0.0831106939129179,YES
0.06282042024694923,NO
0.10260668640335043,NO
0.03141021012347461,NO
0.12174164199581196,NO
0.11286013430572603,NO
0.1015235757094375,NO
0.10571160372590079,NO
0.2149613690519171,YES
0.03603148241750307,NO
0.12398007076323199,YES
0.017185356343418293,NO
0.2626182395840855,YES
0.056249548703877536,NO
0.07690085926781716,NO
0.023106361470142243,NO
0.09069246877030832,NO
0.061376272655065345,NO
0.09451945988880062,NO
0.052205935446602646,NO
0.057477074156978836,NO
0.022961946710953855,NO
0.00238284352660842,NO
0.07978915445158495,YES
0.9233879702505595,YES
0.20080872265145497,YES
0.08636002599465664,YES
0.028882951837677806,NO
0.0029605025633619745,NO
0.1372662286085638,YES
0.07300166076973066,NO
0.09321972705610512,YES
0.06484222687558668,NO
0.1356776662574915,NO
0.11755361397934869,NO
0.12325799696729005,NO
0.0076539822369846204,NO
0.1462199436782439,YES
0.007220737959419454,NO
0.24824897104484078,YES
0.06794714419813705,NO
0.9191277348545019,YES
0.023684020506895803,NO
0.020867932702722216,NO
0.08159433894143982,NO
0.01985702938840349,NO
0.09105350566827929,YES
0.05126723951187811,NO
0.0737237345656726,YES
0.2426167954364936,YES
0.01198642501263629,YES
0.24369990613040654,NO
0.10520615206874141,NO
0.05834356271210918,NO
0.07018557296555707,NO
0.15611235468264859,YES
0.29503935302187884,YES
0.07314607552891905,NO
0.06635858184706477,NO
0.06296483500613761,NO
0.06931908441042674,NO
0.1186367246732616,NO
0.09206440898259802,NO
0.0882374178641057,NO
0.0750956747779623,YES
0.04823452956892194,NO
0.22702000144414758,YES
0.014369268539244709,NO
0.23893421907718967,YES
0.020867932702722216,NO
0.037764459527763736,NO
0.04780128529135677,NO
0.0843382193660192,NO
0.04534623438515416,NO
0.13156184562062243,NO
0.07437360098202035,NO
0.05162827640984908,NO
0.08231641273738174,NO
0.040508339952343125,NO
0.0644811899776157,NO
0.14946927575998267,NO
0.060870820997905986,NO
0.08144992418225142,NO
0.050472958336341966,NO
0.05567188966712398,NO
0.13163405300021663,NO
0.14593111415986715,YES
0.05393891255686331,NO
0.13466676294317279,YES
0.16694346162177776,NO
0.18282908513250054,NO
0.17373095530363203,NO
0.09502491154595999,NO
0.06390353094086215,NO
0.11264351216694346,NO
0.08917611379883024,NO
0.14253736731893998,NO
0.10260668640335043,NO
0.08152213156184561,YES
0.08852624738248248,YES
0.10708354393819047,YES
0.1320672972777818,YES
0.09242544588056899,NO
0.06296483500613761,YES
0.07885045851686043,NO
0.2537367318939996,YES
0.750234673983681,YES
0.19676510939418007,NO
0.10730016607697307,NO
0.03985847353599538,NO
0.04188028016463282,NO
0.8342840638313235,YES
0.3177846775940501,YES
0.06130406527547115,NO
0.07083543938190483,NO
0.0394974366380244,NO
0.07199075745541193,NO
0.11314896382410282,NO
0.09921293956242327,NO
0.09856307314607553,NO
0.08397718246804822,YES
0.031049173225503643,NO
0.26666185284136035,YES
0.016679904686258934,NO
0.2512094736082028,YES
0.03769225214816954,NO
0.027366596866199723,NO
0.025922449274315834,NO
0.08491587840277276,NO
0.0420969023034154,NO
0.09596360748068451,NO
0.05097840999350133,NO
0.04845115170770452,NO
0.09560257058271354,NO
0.037186800491010176,NO
0.1000794281175536,NO
0.1213083977182468,NO
0.06693624088381832,NO
0.10448407827279947,NO
0.10332876019929237,NO
0.07220737959419452,NO
0.11950321322839193,NO
0.12340241172647844,YES
0.0896815654559896,NO
0.19640407249620911,YES
0.1689652682504152,NO
0.16513827713192286,NO
0.15004693479673623,NO
0.05119503213228391,NO
0.063109249765326,NO
0.05516643800996461,NO
0.051772691169037474,NO
0.15798974655209763,NO
0.05097840999350133,NO
0.063109249765326,YES
0.06874142537367318,YES
0.08224420535778756,YES
0.1901220304715142,YES
0.13278937107372374,NO
0.07603437071268683,YES
0.06888584013286157,NO
