50Traced_NONETRACED_MAX_MULTI_VSM_78_MEDIAN,Associated
0.242,NO
1.0,YES
0.5169,NO
1.0,YES
0.2333,NO
0.1547,NO
0.7318,YES
0.2789,NO
0.6395,NO
0.8451,YES
0.264,NO
0.1097,NO
0.9051,YES
0.4965,NO
1.0,YES
0.4965,NO
0.5231,NO
0.5231,NO
0.3254,NO
0.1965,NO
0.6395,NO
0.1398,NO
0.509,NO
0.1725,NO
0.6395,NO
0.2942,NO
0.3213,NO
0.518,NO
0.2942,NO
0.7090000000000001,YES
0.5562,NO
0.7318,YES
0.3014,NO
0.2544,NO
0.6149,YES
0.6407,YES
1.0,YES
0.6382,YES
0.3014,NO
0.2331,NO
0.6149,YES
0.6231,NO
0.6149,YES
0.6231,NO
0.4651,NO
0.4651,NO
0.2893,NO
0.3014,NO
1.0,YES
0.2627,NO
1.0,YES
0.304,NO
1.0,YES
0.5486,NO
0.499,NO
0.6231,NO
0.5486,NO
1.0,YES
0.6231,NO
1.0,YES
0.2043,NO
0.1646,NO
0.7795,YES
0.2819,NO
0.5554,NO
0.7795,YES
0.2676,NO
0.153,NO
1.0,YES
0.5177,NO
0.7795,YES
0.5177,NO
0.4162,NO
0.3191,NO
0.1803,NO
0.1895,NO
0.5554,NO
0.1654,NO
0.516,NO
0.1664,NO
0.5554,NO
0.2612,NO
0.335,NO
0.5289,NO
0.242,NO
0.6838,YES
0.5177,NO
1.0,YES
0.3229,NO
0.1186,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.1186,NO
0.0804,NO
0.5227,YES
0.3027,NO
0.4491,YES
0.1729,NO
0.2728,NO
0.3522,NO
0.1785,NO
0.1567,NO
1.0,YES
0.1393,NO
1.0,YES
0.304,NO
1.0,YES
0.3369,NO
0.5347,NO
0.3056,NO
0.2229,NO
1.0,YES
0.4444,NO
1.0,YES
1.0,YES
1.0,YES
0.3634,NO
0.2171,NO
0.1894,NO
0.275,NO
1.0,YES
0.6779999999999999,YES
0.275,NO
0.2457,NO
0.2219,NO
0.2457,NO
0.4228,NO
0.3133,NO
0.2623,NO
0.6735,YES
0.3389,NO
0.904,YES
0.3389,NO
1.0,YES
0.1539,NO
0.124,NO
0.159,NO
0.2457,NO
0.1193,NO
0.3389,NO
0.2457,NO
0.3389,NO
0.3618,NO
0.1504,NO
1.0,YES
0.6407,YES
0.5589,YES
1.0,YES
0.4093,NO
0.0789,NO
1.0,YES
0.4779,NO
1.0,YES
0.4779,NO
0.534,NO
0.5037,NO
0.3133,NO
0.1661,NO
1.0,YES
0.1133,NO
1.0,YES
0.304,NO
0.4542,YES
0.3369,NO
0.462,NO
0.5289,NO
0.3004,NO
1.0,YES
0.5562,NO
1.0,YES
0.3011,NO
0.2465,NO
1.0,YES
0.6407,YES
0.5589,YES
1.0,YES
0.2465,NO
0.1672,NO
1.0,YES
0.4324,NO
0.5648,YES
0.4324,NO
0.3865,NO
0.3865,NO
0.2404,NO
0.1911,NO
1.0,YES
0.2229,NO
1.0,YES
0.304,NO
0.4542,YES
0.3769,NO
0.462,NO
0.4531,NO
0.4324,NO
1.0,YES
0.4951,NO
1.0,YES
0.3011,NO
0.1504,NO
1.0,YES
0.6407,YES
0.5589,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.3027,NO
1.0,YES
0.1347,NO
0.4413,NO
0.3522,NO
0.1323,NO
0.2771,NO
1.0,YES
0.1975,NO
1.0,YES
0.304,NO
0.5239,YES
0.3369,NO
0.462,NO
0.6069,NO
0.242,NO
1.0,YES
0.5562,NO
1.0,YES
0.3618,NO
0.1451,NO
1.0,YES
0.6407,YES
0.5589,YES
1.0,YES
0.4093,NO
0.08800000000000001,NO
1.0,YES
0.3027,NO
1.0,YES
0.1578,NO
0.534,NO
0.3856,NO
0.1497,NO
0.2771,NO
1.0,YES
0.1093,NO
1.0,YES
0.304,NO
0.4733,YES
0.3369,NO
0.462,NO
0.6069,NO
0.2335,NO
1.0,YES
0.5104,NO
1.0,YES
0.3229,NO
0.0905,NO
0.2369,YES
1.0,YES
1.0,YES
0.3029,YES
0.094,NO
0.0554,NO
0.4664,YES
0.2629,NO
0.2099,YES
0.1729,NO
0.3575,NO
0.3575,NO
0.2523,NO
0.1729,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.3118,NO
0.5347,NO
0.4471,NO
0.1856,NO
0.44299999999999995,YES
0.4382,NO
0.44299999999999995,YES
0.3229,NO
0.10300000000000001,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.1486,NO
0.1037,NO
0.5227,YES
0.3984,NO
0.4751,YES
0.3984,NO
0.2531,NO
0.3522,NO
0.0702,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.304,NO
1.0,YES
0.3984,NO
0.5347,NO
0.3583,NO
0.3984,NO
1.0,YES
0.4444,NO
1.0,YES
0.267,NO
0.19,NO
0.3578,NO
0.3949,NO
0.2507,NO
0.20800000000000002,NO
0.1415,NO
0.1869,NO
0.6384,NO
0.2736,NO
0.3096,NO
0.2363,NO
1.0,YES
1.0,YES
0.622,YES
0.1649,NO
0.386,NO
0.1869,NO
0.2564,NO
0.2378,NO
0.2533,NO
0.1707,NO
0.3778,NO
0.2363,NO
0.2363,NO
0.2164,NO
0.3398,NO
0.2784,NO
0.3186,YES
1.0,YES
0.2752,NO
0.175,NO
0.175,NO
0.16699999999999998,NO
0.7571,YES
1.0,YES
0.16699999999999998,NO
0.2608,NO
0.1084,NO
0.2608,NO
0.2592,NO
0.1921,NO
0.1608,NO
0.8269,YES
0.14,NO
1.0,YES
0.1099,NO
0.504,YES
0.175,NO
0.1769,NO
0.1704,NO
0.2608,NO
0.2608,NO
0.1407,NO
0.2608,NO
0.16699999999999998,NO
0.3011,NO
0.1526,NO
0.5033,YES
1.0,YES
0.7194,YES
0.6382,YES
0.1526,NO
0.1476,NO
0.5227,YES
0.3027,NO
0.4491,YES
0.15,NO
0.1977,NO
0.3522,NO
0.1805,NO
0.1567,NO
1.0,YES
0.1476,NO
1.0,YES
0.304,NO
1.0,YES
0.3369,NO
0.462,NO
0.2927,NO
0.2229,NO
1.0,YES
0.4444,NO
1.0,YES
1.0,YES
1.0,YES
0.3473,NO
0.1762,NO
0.1537,NO
0.295,NO
1.0,YES
1.0,YES
0.295,NO
0.2321,NO
0.2011,NO
0.2321,NO
0.1793,NO
0.3144,NO
0.132,NO
1.0,YES
0.275,NO
1.0,YES
0.275,NO
1.0,YES
0.1607,NO
0.1769,NO
0.1517,NO
0.2321,NO
0.2321,NO
0.275,NO
0.2321,NO
0.295,NO
0.1259,NO
0.2155,NO
0.1352,NO
0.2168,NO
0.1423,NO
0.4162,NO
0.3056,NO
0.2155,NO
0.1985,NO
1.0,YES
0.2193,NO
1.0,YES
0.3627,NO
0.3511,NO
0.2504,NO
0.1782,NO
0.2051,NO
0.2155,NO
0.3529,NO
0.2072,NO
0.4378,NO
1.0,YES
0.9096,YES
0.7587,YES
1.0,YES
0.314,NO
1.0,YES
0.2458,NO
1.0,YES
0.8165,YES
0.2823,NO
0.1584,NO
0.1155,NO
0.2387,NO
1.0,YES
0.7333,YES
0.1251,NO
0.2015,NO
0.1546,NO
0.2015,NO
0.1793,NO
0.3144,NO
0.1463,NO
1.0,YES
0.2278,NO
0.8716,YES
0.2067,NO
1.0,YES
0.1398,NO
0.1388,NO
0.1388,NO
0.2015,NO
0.2015,NO
0.2673,NO
0.2015,NO
0.2067,NO
0.3496,NO
0.2932,NO
0.5722,NO
0.5644,NO
0.31,NO
0.414,NO
0.4164,NO
0.2932,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.3705,NO
0.3824,NO
0.2305,NO
0.2425,NO
0.2171,NO
0.2932,NO
0.2102,NO
0.2286,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
0.6992,YES
0.4758,NO
1.0,YES
0.414,NO
