50Traced_NONETRACED_MAX_MULTI_LSA_40_MEDIAN,Associated
0.2412,NO
0.1493,NO
1.0,YES
0.2493,NO
1.0,YES
0.2493,NO
1.0,YES
0.2431,NO
0.4291,NO
0.4471,NO
0.1856,NO
0.3603,YES
0.4382,NO
0.3189,YES
0.3071,NO
0.2866,NO
0.3565,NO
0.5644,NO
0.3613,NO
0.3946,NO
0.3258,NO
0.2102,NO
0.2367,NO
1.0,YES
0.3093,NO
0.9187,YES
0.3166,NO
0.35200000000000004,NO
0.19699999999999998,NO
0.2225,NO
0.4528,NO
0.2866,NO
0.4528,NO
0.2019,NO
0.3132,NO
0.83,YES
1.0,YES
1.0,YES
0.4771,YES
0.2635,NO
1.0,YES
0.2756,NO
0.27,NO
0.174,NO
0.2644,YES
1.0,YES
0.6115,YES
0.3353,YES
0.2784,NO
0.174,NO
0.2746,YES
0.4608,NO
0.2359,YES
0.4608,NO
0.2252,NO
0.42,NO
0.2375,NO
0.1513,NO
1.0,YES
0.174,NO
1.0,YES
0.174,NO
1.0,YES
0.4608,NO
0.4608,NO
0.4608,NO
0.2111,NO
0.3057,YES
0.4608,NO
0.3189,YES
0.2947,NO
0.2988,NO
0.3327,NO
0.42700000000000005,NO
0.2386,NO
0.4218,NO
0.2988,NO
0.2988,NO
0.4218,NO
0.6940000000000001,YES
0.3327,NO
1.0,YES
0.2519,NO
0.3673,NO
0.2033,NO
0.0991,NO
0.42700000000000005,NO
0.2988,NO
0.42700000000000005,NO
0.2988,NO
0.19399999999999998,NO
0.4757,YES
0.6533,YES
1.0,YES
0.5193,YES
0.3153,NO
0.4757,YES
0.1865,NO
0.3071,NO
0.1339,NO
0.4128,NO
0.5644,NO
0.31,NO
0.4569,NO
0.3258,NO
0.1871,NO
0.3023,NO
1.0,YES
0.3905,NO
0.9199,YES
0.2522,NO
0.35200000000000004,NO
0.0665,NO
0.3019,NO
0.3237,NO
0.2925,NO
0.3308,NO
0.1309,NO
0.4027,NO
0.9199,YES
1.0,YES
1.0,YES
0.2829,YES
0.3905,NO
1.0,YES
0.2345,NO
0.307,NO
0.307,NO
0.5722,NO
0.5077,NO
0.3827,NO
0.6333,NO
0.4164,NO
0.2636,NO
0.2964,NO
1.0,YES
0.4964,NO
1.0,YES
0.3649,NO
0.3824,NO
0.22699999999999998,NO
0.3282,NO
0.4809,NO
0.318,NO
0.4809,NO
0.2636,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
0.4275,YES
0.314,NO
1.0,YES
0.3251,NO
0.2947,NO
0.2173,NO
0.5722,NO
0.5348,NO
0.2937,NO
0.6333,NO
0.4164,NO
0.2562,NO
0.2065,NO
1.0,YES
0.4964,NO
1.0,YES
0.3221,NO
0.3824,NO
0.2131,NO
0.2562,NO
0.3984,NO
0.2562,NO
0.0975,NO
0.2173,NO
0.3242,NO
1.0,YES
1.0,YES
1.0,YES
0.5193,YES
0.2371,NO
1.0,YES
0.3251,NO
0.3011,NO
0.1291,NO
1.0,YES
1.0,YES
0.5589,YES
0.679,YES
0.344,NO
0.2465,NO
0.8116,YES
0.5358,NO
1.0,YES
0.1983,NO
0.534,NO
0.3856,NO
0.21600000000000003,NO
0.2465,NO
1.0,YES
0.2465,NO
1.0,YES
0.2129,NO
0.4542,YES
0.5358,NO
0.5358,NO
0.5187,NO
0.2338,NO
0.679,YES
0.5358,NO
1.0,YES
0.3618,NO
0.1547,NO
1.0,YES
0.2918,NO
0.2918,NO
1.0,YES
0.4093,NO
0.1287,NO
1.0,YES
0.2104,NO
1.0,YES
0.1528,NO
0.5231,NO
0.474,NO
0.3254,NO
0.184,NO
0.4049,NO
0.1411,NO
0.3915,NO
0.1451,NO
0.2927,NO
0.1991,NO
0.3547,NO
0.518,NO
0.24,NO
1.0,YES
0.4918,NO
0.6631,YES
0.3011,NO
0.11599999999999999,NO
0.586,YES
1.0,YES
0.6066,YES
0.6382,YES
0.344,NO
0.0754,NO
0.5434,YES
0.6083,NO
0.586,YES
0.2145,NO
0.4651,NO
0.42,NO
0.2893,NO
0.1567,NO
1.0,YES
0.154,NO
1.0,YES
0.1224,NO
1.0,YES
0.5048,NO
0.6083,NO
0.6083,NO
0.2229,NO
0.586,YES
0.6083,NO
0.4367,YES
0.2043,NO
0.1646,NO
1.0,YES
0.2856,NO
0.23600000000000002,NO
0.6327,YES
0.3433,NO
0.153,NO
0.8116,YES
0.159,NO
1.0,YES
0.1456,NO
0.534,NO
0.3856,NO
0.21600000000000003,NO
0.1775,NO
0.2747,NO
0.1654,NO
0.516,NO
0.0929,NO
0.3382,NO
0.2407,NO
0.2604,NO
0.5289,NO
0.2338,NO
0.5646,YES
0.3584,NO
1.0,YES
0.27,NO
0.1186,NO
0.1231,YES
1.0,YES
1.0,YES
0.2909,YES
0.2784,NO
0.1186,NO
0.1805,YES
0.1538,NO
0.1098,YES
0.2022,NO
0.2728,NO
0.3376,NO
0.1863,NO
0.0882,NO
0.594,YES
0.1669,NO
1.0,YES
0.1347,NO
0.6089,YES
0.3118,NO
0.5347,NO
0.4471,NO
0.1856,NO
0.2813,YES
0.4382,NO
0.3189,YES
1.0,YES
1.0,YES
0.3634,NO
0.3389,NO
0.1894,NO
0.275,NO
1.0,YES
1.0,YES
0.275,NO
0.2457,NO
0.2796,NO
0.2808,NO
0.4028,NO
0.3053,NO
0.2505,NO
0.2833,YES
0.3389,NO
1.0,YES
0.3389,NO
1.0,YES
0.1539,NO
0.2457,NO
0.2457,NO
0.2808,NO
0.1458,NO
0.2673,NO
0.2457,NO
0.2796,NO
0.3009,NO
0.1291,NO
1.0,YES
0.5502,YES
0.3075,YES
1.0,YES
0.4024,NO
0.1358,NO
1.0,YES
0.4779,NO
1.0,YES
0.3004,NO
0.534,NO
0.4456,NO
0.2606,NO
0.184,NO
0.5502,YES
0.1164,NO
0.5522,YES
0.0835,NO
0.3613,YES
0.4779,NO
0.4779,NO
0.5187,NO
0.24,NO
1.0,YES
0.4779,NO
1.0,YES
0.3618,NO
0.146,NO
1.0,YES
0.6385,YES
0.3568,YES
1.0,YES
0.4093,NO
0.2411,NO
1.0,YES
0.5579999999999999,NO
1.0,YES
0.4324,NO
0.534,NO
0.474,NO
0.2404,NO
0.2411,NO
0.6385,YES
0.2411,NO
0.6385,YES
0.1968,NO
0.3613,YES
0.5579999999999999,NO
0.5579999999999999,NO
0.5289,NO
0.24,NO
1.0,YES
0.5579999999999999,NO
1.0,YES
0.3011,NO
0.1392,NO
1.0,YES
1.0,YES
0.5589,YES
0.728,YES
0.344,NO
0.1622,NO
0.8116,YES
0.5289,NO
1.0,YES
0.1702,NO
0.534,NO
0.3856,NO
0.21600000000000003,NO
0.2034,NO
1.0,YES
0.1975,NO
1.0,YES
0.1773,NO
0.4542,YES
0.5289,NO
0.5289,NO
0.5187,NO
0.2338,NO
0.728,YES
0.5289,NO
1.0,YES
0.3075,NO
0.1291,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.4024,NO
0.1358,NO
1.0,YES
0.2806,NO
1.0,YES
0.2806,NO
0.534,NO
0.4456,NO
0.2744,NO
0.184,NO
1.0,YES
0.1767,NO
1.0,YES
0.0896,NO
0.4542,YES
0.3369,NO
0.3015,NO
0.5187,NO
0.24,NO
1.0,YES
0.4951,NO
1.0,YES
0.3011,NO
0.11599999999999999,NO
0.5033,YES
1.0,YES
0.5654,YES
0.6382,YES
0.344,NO
0.1995,NO
0.5227,YES
0.415,NO
0.4491,YES
0.415,NO
0.3031,NO
0.2731,NO
0.2523,NO
0.1995,NO
1.0,YES
0.1995,NO
1.0,YES
0.1508,NO
0.5962,YES
0.415,NO
0.415,NO
0.4856,NO
0.2229,NO
0.5820000000000001,YES
0.415,NO
0.4367,YES
0.3011,NO
0.1414,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.1037,NO
0.5227,YES
0.3984,NO
0.4491,YES
0.3984,NO
0.3031,NO
0.3376,NO
0.1716,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.0935,NO
1.0,YES
0.3984,NO
0.5347,NO
0.4856,NO
0.2229,NO
0.5820000000000001,YES
0.3984,NO
0.4367,YES
0.1778,NO
0.1943,NO
0.301,NO
0.2904,NO
0.2904,NO
0.301,NO
0.1943,NO
0.1943,NO
0.4623,NO
0.1752,NO
0.301,NO
0.2363,NO
0.7168,YES
0.7691,YES
0.4772,YES
0.1869,NO
0.2767,NO
0.1943,NO
0.2904,NO
0.1943,NO
0.1816,NO
0.1088,NO
0.2708,NO
0.2363,NO
0.1227,NO
0.2784,NO
0.2436,NO
0.368,NO
0.9153,YES
1.0,YES
0.2752,NO
0.2304,NO
0.14,NO
0.1374,NO
1.0,YES
1.0,YES
0.0968,NO
0.1519,NO
0.1043,NO
0.1784,NO
0.172,NO
0.1504,NO
0.1562,NO
0.6856,YES
0.1922,NO
1.0,YES
0.14,NO
1.0,YES
0.1256,NO
0.1218,NO
0.1569,NO
0.1468,NO
0.0948,NO
0.1407,NO
0.1724,NO
0.1035,NO
0.1869,NO
0.1474,NO
0.3515,YES
1.0,YES
1.0,YES
0.3961,YES
0.2651,NO
0.1081,NO
0.3347,YES
0.15,NO
0.3515,YES
0.2022,NO
0.2926,NO
0.3565,NO
0.2212,NO
0.1074,NO
0.7194,YES
0.1474,NO
1.0,YES
0.1039,NO
1.0,YES
0.3118,NO
0.5347,NO
0.3014,NO
0.1383,NO
0.3612,YES
0.2869,NO
0.271,YES
1.0,YES
1.0,YES
0.3473,NO
0.2576,NO
0.1473,NO
0.2004,NO
1.0,YES
1.0,YES
0.1841,NO
0.2011,NO
0.2011,NO
0.1058,NO
0.2938,NO
0.3062,NO
0.19,NO
1.0,YES
0.2278,NO
1.0,YES
0.0978,NO
0.7969,YES
0.1607,NO
0.2011,NO
0.2289,NO
0.1823,NO
0.1087,NO
0.2673,NO
0.2142,NO
0.2011,NO
0.3071,NO
0.0879,NO
0.5722,NO
0.5644,NO
0.31,NO
0.6333,NO
0.4164,NO
0.2155,NO
0.1921,NO
1.0,YES
0.4964,NO
1.0,YES
0.2522,NO
0.3824,NO
0.2504,NO
0.3282,NO
0.3984,NO
0.318,NO
0.2051,NO
0.2072,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
0.3196,YES
0.314,NO
1.0,YES
0.3251,NO
1.0,YES
1.0,YES
0.2823,NO
0.2067,NO
0.1473,NO
0.1803,NO
0.8165,YES
0.8165,YES
0.1803,NO
0.1616,NO
0.1546,NO
0.2015,NO
0.1793,NO
0.1472,NO
0.1463,NO
0.2856,YES
0.2278,NO
1.0,YES
0.2067,NO
0.8165,YES
0.1398,NO
0.0909,NO
0.1316,NO
0.2015,NO
0.1087,NO
0.2673,NO
0.1778,NO
0.1001,NO
0.3446,NO
0.3765,NO
0.2809,NO
0.5644,NO
0.31,NO
0.4162,NO
0.3765,NO
0.3765,NO
0.2676,NO
1.0,YES
0.2887,NO
1.0,YES
0.3705,NO
0.35200000000000004,NO
0.2305,NO
0.3282,NO
0.14300000000000002,NO
0.3765,NO
0.1153,NO
0.3765,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
0.3631,YES
0.314,NO
1.0,YES
0.2445,NO
