50Traced_NONETRACED_SUM_SINGLE_LSA_59_MAX,Associated
0.7843,NO
0.5101,NO
2.4446,NO
0.5895,NO
1.1418,NO
0.7034,NO
0.675,NO
3.8113,YES
3.5518,YES
3.9496,YES
2.555,YES
1.4728,NO
3.3362,YES
1.9765,NO
0.3443,NO
0.1621,NO
0.7521,YES
3.9247,YES
4.0680000000000005,YES
1.7419,YES
0.2995,NO
0.3285,NO
1.5615,YES
1.6886,NO
1.5090000000000001,YES
1.6425,NO
1.2829,NO
1.5272,NO
1.2756,NO
0.1635,NO
4.617,YES
0.141,NO
4.1452,YES
0.6925,NO
3.5306,YES
2.1197,NO
2.2153,NO
2.6709,NO
1.1832,NO
1.3741,YES
1.4077,NO
2.033,YES
0.9138,NO
0.7728,NO
1.3825,NO
1.1997,NO
1.5029,NO
2.0419,NO
0.6628,NO
0.7293,NO
2.1254,NO
2.6307,YES
2.2045,NO
2.5008,YES
1.4633,NO
1.5459,NO
1.2098,NO
0.6315,NO
2.045,NO
0.647,NO
1.0349,NO
1.1572,NO
0.9037,NO
3.1752,YES
2.8669,YES
3.1614,YES
2.2385,YES
2.1472,NO
2.6841,YES
2.8842,NO
0.728,NO
0.594,NO
1.7833,NO
1.7671,NO
1.8927,NO
2.565,NO
0.8843,NO
0.5421,NO
2.7246,NO
3.3777,YES
2.9581,NO
3.2564,YES
0.9202,NO
1.1149,NO
0.5323,NO
0.6198,NO
3.2509,NO
0.7751,NO
1.8924,NO
0.6988,NO
1.4774,NO
4.2256,YES
3.8857,YES
4.3917,YES
2.7171,YES
2.6659,NO
4.3106,YES
3.0873,NO
0.4406,NO
0.1588,NO
0.1953,NO
1.0161,NO
1.16,NO
0.4655,NO
0.4031,NO
0.3625,NO
0.3763,NO
3.1412,YES
0.5605,NO
3.0589,YES
0.2395,NO
0.7052,NO
0.2568,NO
0.376,NO
1.9126,NO
0.5934,NO
0.5978,NO
0.3919,NO
0.3602,NO
3.4221,YES
3.1727,YES
3.5809,YES
2.2346,YES
0.501,NO
2.8575,YES
0.8396,NO
0.5828,NO
0.1417,NO
0.2486,NO
0.9278,NO
1.165,NO
0.7262,NO
0.3378,NO
0.3484,NO
0.7984,NO
3.4766,YES
1.0844,NO
3.3103,YES
0.7536,NO
1.4124,NO
0.7128,NO
0.4509,NO
2.0644,NO
0.5481,NO
0.7134,NO
0.4207,NO
0.3388,NO
3.8729,YES
3.6364,YES
4.141,YES
2.5326,YES
0.8586,NO
3.3944,YES
1.5008,NO
0.9599,NO
1.2448,NO
5.1374,YES
1.8309,YES
1.7814,YES
6.176,YES
1.536,NO
0.6754,NO
6.6988,YES
0.8568,NO
6.5319,YES
0.7138,NO
2.1521,NO
1.4911,NO
1.3545,NO
0.7441,NO
2.8901,YES
0.6109,NO
2.5037,YES
1.5272,NO
1.9962,YES
2.3105,NO
2.1426,NO
1.8778,NO
1.331,NO
6.547999999999999,YES
2.9602,NO
7.3172,YES
0.4544,NO
1.0077,NO
3.3159,YES
0.8099,NO
0.7764,NO
3.5864,YES
0.852,NO
0.2668,NO
4.2583,YES
0.8269,NO
4.0542,YES
0.7592,NO
1.7033,NO
0.838,NO
0.9649,NO
0.4179,NO
1.6088,NO
0.3829,NO
1.0877,NO
0.3215,NO
0.9234,NO
1.5867,NO
1.5966,NO
1.1733,NO
1.1551,NO
4.2299,YES
2.8378,NO
4.4362,YES
0.5772,NO
0.4459,NO
1.078,YES
3.7532,YES
3.7067,YES
2.2786,YES
0.6769,NO
0.6155,NO
2.1595,YES
0.951,NO
2.2671,YES
0.9256,NO
1.0738,NO
1.1175,NO
0.8054,NO
0.2953,NO
4.335,YES
0.3435,NO
4.2927,YES
0.8219,NO
3.6326,YES
1.7348,NO
1.5045,NO
2.2019,NO
0.8245,NO
1.8268,YES
1.6741,NO
2.1346,YES
0.4906,NO
0.7254,NO
3.6503,YES
0.8869,NO
0.7398,NO
3.8498,YES
0.9752,NO
0.2947,NO
4.4245,YES
0.5512,NO
4.4579,YES
0.4148,NO
1.2089,NO
0.7138,NO
0.4592,NO
0.4526,NO
1.4214,NO
0.311,NO
1.4217,NO
0.7417,NO
0.8924,NO
1.7838,NO
1.2962,NO
1.1933,NO
0.8509,NO
4.4829,YES
2.1353,NO
4.6724,YES
0.4812,NO
0.44799999999999995,NO
1.0756,YES
4.0664,YES
3.9237,YES
1.8268,YES
0.6228,NO
0.4808,NO
1.3463,YES
0.9837,NO
1.8318,YES
0.9312,NO
1.2157,NO
1.4035,NO
1.113,NO
0.3586,NO
4.8269,YES
0.3973,NO
4.6496,YES
0.7020000000000001,NO
3.9293,YES
1.5773,NO
1.5564,NO
2.0241,NO
0.7601,NO
1.6734,YES
1.3824,NO
2.073,YES
2.4164,YES
2.6355,YES
1.5268,NO
0.5178,NO
0.5421,NO
1.4326,NO
2.5802,YES
2.3852,YES
1.4374,NO
0.1572,NO
1.53,NO
0.1143,NO
0.9715,NO
0.8986,NO
0.7733,NO
1.8144,YES
0.7736,NO
2.367,YES
0.6397,NO
2.5519,YES
0.5989,NO
0.40399999999999997,NO
0.4694,NO
0.2382,NO
0.3592,NO
1.9082,NO
0.7096,NO
2.1354,NO
0.6441,NO
1.1542,NO
4.6994,YES
1.2522,YES
1.3714,YES
5.7661,YES
1.2494,NO
0.4557,NO
5.9597,YES
0.6735,NO
5.7624,YES
0.6547,NO
2.4338,NO
1.4083,NO
1.555,NO
0.6532,NO
2.2209,YES
0.4311,NO
1.8466,YES
0.8437,NO
1.8095,YES
1.5772,NO
1.5194,NO
1.2712,NO
0.9540000000000001,NO
5.577999999999999,YES
2.77,NO
6.477,YES
0.9502,NO
1.2202,NO
5.003,YES
1.9741,YES
2.112,YES
6.0456,YES
1.5934,NO
0.7296,NO
6.5609,YES
2.2413,NO
6.2989,YES
2.1478,NO
1.9194,NO
1.3881,NO
1.0943,NO
0.9265,NO
3.4561,YES
0.7741,NO
2.5045,YES
1.4681,NO
2.1349,YES
3.5536,NO
3.3034,NO
3.3471,NO
2.2429,NO
6.1993,YES
4.0489999999999995,NO
7.0015,YES
0.8029999999999999,NO
1.2225,NO
5.0533,YES
1.7046,YES
1.6354,YES
6.311,YES
1.4866,NO
0.5877,NO
6.2723,YES
1.2395,NO
6.6706,YES
1.1909999999999998,NO
1.719,NO
0.8675,NO
0.8612,NO
0.9644,NO
3.3307,YES
0.7251,NO
2.489,YES
1.3044,NO
2.1916,YES
2.6612,NO
2.4049,NO
2.3276,NO
1.6783,NO
6.3506,YES
3.8517,NO
6.8384,YES
0.5703,NO
1.0012,NO
4.6655,YES
1.1945,YES
1.1306,YES
5.6865,YES
1.0562,NO
0.3997,NO
6.0405,YES
0.6277,NO
5.937,YES
0.5764,NO
1.8736,NO
0.9289,NO
1.0636,NO
0.5085,NO
2.088,YES
0.2921,NO
1.5267,YES
1.1267,NO
1.3923,YES
1.7659,NO
1.5402,NO
1.3102,NO
1.2257,NO
5.9026,YES
2.7941,NO
6.4549,YES
0.5569,NO
0.1829,NO
0.7836,YES
4.4862,YES
4.3285,YES
2.1393,YES
0.6812,NO
0.5487,NO
1.5776,YES
1.4614,NO
1.6959,YES
1.4785,NO
0.8051,NO
1.2024,NO
0.7967,NO
0.4378,NO
5.1912,YES
0.4573,NO
4.8138,YES
0.7044,NO
3.9986,YES
1.9136,NO
1.9711,NO
2.7884,NO
0.9697,NO
1.2565,YES
1.7994,NO
1.8023,YES
0.2995,NO
0.1548,NO
0.6683,YES
3.9331,YES
3.7544,YES
1.6334,YES
0.3777,NO
0.3213,NO
0.9963,YES
0.4299,NO
1.5998,YES
0.4459,NO
0.4176,NO
0.5596,NO
0.4423,NO
0.3361,NO
4.695,YES
0.205,NO
4.5783,YES
0.7815,NO
3.8213,YES
1.0403,NO
1.0864,NO
1.5492,NO
0.3478,NO
1.1911,YES
0.6511,NO
1.3008,YES
0.8765,NO
0.6699,NO
1.3898,NO
0.4117,NO
0.7035,NO
1.9587,NO
0.5664,NO
0.5733,NO
2.2084,NO
0.23,NO
1.8167,NO
0.115,NO
2.2949,YES
2.0962,YES
2.1508,YES
0.4427,NO
0.4102,NO
0.2824,NO
0.6133,NO
0.573,NO
0.4518,NO
0.5063,NO
0.7871,NO
0.6195,NO
0.2271,NO
1.6537,NO
0.7732,NO
2.9618,NO
1.9253,YES
1.8613,YES
0.8863,NO
0.8293,NO
0.7614,NO
0.9059999999999999,NO
1.9991,YES
1.9218,YES
0.8985,NO
0.4926,NO
0.8132,NO
0.5317,NO
0.4403,NO
0.6005,NO
0.3251,NO
1.6373,YES
0.9426,NO
1.9265,YES
0.9079,NO
2.0241,YES
0.7213,NO
0.5659,NO
0.5998,NO
0.7516,NO
0.542,NO
0.8334,NO
0.5802,NO
1.1329,NO
0.5429,NO
0.5199,NO
1.7774,YES
4.1985,YES
4.0308,YES
2.9746,YES
0.527,NO
0.419,NO
2.7291,YES
0.6293,NO
3.0396,YES
0.585,NO
1.5807,NO
1.361,NO
1.33,NO
0.3486,NO
4.9895,YES
0.2004,NO
4.7578,YES
0.8232,NO
3.9727,YES
1.4393,NO
1.5576,NO
1.8562,NO
0.7654,NO
2.7468,YES
1.7165,NO
3.1794,YES
2.5688,YES
2.5231,YES
0.9969,NO
0.6238,NO
0.7855,NO
0.9185,NO
2.5316,YES
2.4382,YES
1.1028,NO
0.3238,NO
0.9362,NO
0.2826,NO
0.9348,NO
1.0923,NO
0.7775,NO
1.7053,YES
0.6909,NO
2.3765,YES
0.83,NO
2.5168,YES
0.5605,NO
0.4474,NO
0.5671,NO
0.5268,NO
0.2711,NO
1.1081,NO
0.3161,NO
1.4504,NO
0.8505,NO
0.6976,NO
0.3118,NO
1.3967,NO
1.2874,NO
0.6199,NO
0.8938,NO
0.8931,NO
0.3955,NO
2.1061,YES
0.3999,NO
2.0899,YES
0.24100000000000002,NO
0.6016,NO
0.2504,NO
0.72,NO
1.699,NO
1.0091,NO
0.8778,NO
0.9222,NO
0.7869,NO
2.1194,YES
1.7737,YES
2.3177,YES
1.615,YES
0.546,NO
1.8877,YES
0.7394,NO
3.0761,YES
3.0860000000000003,YES
0.6915,NO
0.3802,NO
0.4255,NO
0.3686,NO
3.0312,YES
3.0318,YES
0.3154,NO
0.1244,NO
0.4396,NO
0.1286,NO
0.3879,NO
0.5397,NO
0.3266,NO
2.3209999999999997,YES
0.4765,NO
3.0104,YES
0.4545,NO
3.1235,YES
0.2554,NO
0.228,NO
0.3642,NO
0.2924,NO
0.3262,NO
0.7229,NO
0.3501,NO
0.7299,NO
0.5052,NO
0.42100000000000004,NO
1.0368,NO
0.6965,NO
0.9073,NO
1.3119999999999998,NO
0.4823,NO
0.48,NO
1.1712,NO
2.4025,YES
1.3539,NO
2.3065,YES
0.7304,NO
0.9564,NO
0.5848,NO
0.4654,NO
1.3525,NO
0.4706,NO
0.4036,NO
0.8611,NO
0.4767,NO
2.766,YES
2.2911,YES
2.6686,YES
1.9006,YES
1.4367,NO
2.0915,YES
1.9580000000000002,NO
