50Traced_NONETRACED_MAX_RAW_LSA_35_MAX,Associated
0.3905,YES
0.2344,NO
1.0,YES
0.1331,NO
0.1766,NO
0.0647,NO
0.204,NO
0.1327,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
0.3905,YES
1.0,YES
0.3865,YES
0.193,NO
0.4856,YES
0.2213,NO
0.1686,NO
0.1479,NO
0.2688,NO
0.2342,NO
0.2174,NO
0.2171,NO
0.1684,NO
0.1204,NO
0.2252,NO
0.4754,YES
0.2347,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2034,NO
0.1479,NO
0.2174,NO
0.1479,NO
0.2174,NO
0.1912,NO
0.2174,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1743,NO
0.1495,NO
0.0785,NO
0.1377,NO
0.2886,NO
0.1427,NO
0.1986,NO
0.1488,NO
0.1348,NO
0.1421,NO
1.0,YES
0.1412,NO
0.3916,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.159,NO
0.1035,NO
0.1348,NO
0.1059,NO
0.1702,NO
0.1518,NO
0.3916,YES
1.0,YES
1.0,YES
0.2631,YES
0.1526,NO
1.0,YES
0.1219,NO
0.17,NO
0.077,NO
1.0,YES
0.1431,YES
0.2328,YES
1.0,YES
0.2237,NO
0.1065,NO
1.0,YES
0.1183,NO
0.3289,YES
0.1253,NO
0.2131,NO
0.2246,NO
0.1474,NO
0.0941,NO
0.1935,YES
0.0875,NO
0.2369,YES
0.2129,NO
0.2328,YES
0.1271,NO
0.08,NO
0.3025,NO
0.12,NO
1.0,YES
0.2616,NO
1.0,YES
0.1799,NO
0.1547,NO
0.47700000000000004,YES
0.2156,NO
0.1535,NO
1.0,YES
0.1827,NO
0.1097,NO
1.0,YES
0.191,NO
0.4381,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
1.0,YES
0.3359,NO
0.47700000000000004,YES
0.1768,NO
0.1427,NO
0.3605,YES
0.3292,YES
1.0,YES
0.3605,YES
0.1533,NO
0.1768,NO
0.3605,YES
0.33,NO
0.2608,YES
0.1095,NO
0.2414,NO
0.2414,NO
0.2414,NO
0.1427,NO
0.3292,YES
0.1533,NO
1.0,YES
0.1768,NO
1.0,YES
0.3374,NO
0.3374,NO
0.33,NO
0.3374,NO
0.243,YES
0.3374,NO
0.3605,YES
0.1636,NO
0.1646,NO
1.0,YES
0.1762,NO
0.1649,NO
1.0,YES
0.1681,NO
0.153,NO
1.0,YES
0.159,NO
0.493,YES
0.1456,NO
0.2516,NO
0.1848,NO
0.1277,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2848,NO
0.2848,NO
0.3901,NO
0.2848,NO
1.0,YES
0.3584,NO
1.0,YES
0.1468,NO
0.0635,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.0866,NO
0.071,NO
1.0,YES
0.1475,NO
0.2134,YES
0.0994,NO
0.1762,NO
0.1762,NO
0.1785,NO
0.0632,NO
0.2541,YES
0.0806,NO
1.0,YES
0.1481,NO
0.3658,YES
0.0312,NO
0.0757,NO
0.2298,NO
0.035,NO
0.2732,YES
0.0756,NO
1.0,YES
1.0,YES
0.1458,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1955,NO
1.0,YES
1.0,YES
0.1955,NO
0.1398,NO
0.1517,NO
0.1665,NO
0.2374,NO
0.2374,NO
0.2374,NO
0.1458,YES
0.095,NO
1.0,YES
0.0922,NO
0.3626,YES
0.0422,NO
0.1665,NO
0.149,NO
0.1665,NO
0.149,NO
0.2177,NO
0.15,NO
0.1955,NO
0.17,NO
0.077,NO
1.0,YES
0.2996,YES
0.2628,YES
1.0,YES
0.1658,NO
0.0711,NO
1.0,YES
0.1475,NO
0.3771,YES
0.0928,NO
0.3042,NO
0.2246,NO
0.2024,NO
0.136,NO
0.2337,YES
0.0806,NO
0.3002,YES
0.1481,NO
0.2624,YES
0.1353,NO
0.1426,NO
0.3023,NO
0.1177,NO
1.0,YES
0.2714,NO
1.0,YES
0.1931,NO
0.1467,NO
1.0,YES
0.2214,YES
0.2007,YES
1.0,YES
0.2192,NO
0.1931,NO
1.0,YES
0.2672,NO
0.3131,YES
0.2422,NO
0.2516,NO
0.2246,NO
0.1744,NO
0.1467,NO
0.1935,YES
0.1494,NO
0.2267,YES
0.1968,NO
0.1574,YES
0.2422,NO
0.2672,NO
0.3004,NO
0.1322,NO
1.0,YES
0.2672,NO
1.0,YES
0.17,NO
0.1099,NO
1.0,YES
0.2996,YES
0.2628,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.1475,NO
0.3901,YES
0.1022,NO
0.2516,NO
0.2118,NO
0.0923,NO
0.2034,NO
0.2337,YES
0.1975,NO
0.3422,YES
0.1773,NO
0.2514,YES
0.2904,NO
0.2904,NO
0.3619,NO
0.2904,NO
1.0,YES
0.3259,NO
1.0,YES
0.1523,NO
0.077,NO
1.0,YES
0.11199999999999999,YES
0.2626,YES
1.0,YES
0.1658,NO
0.0692,NO
1.0,YES
0.106,NO
0.3604,YES
0.08800000000000001,NO
0.2859,NO
0.2246,NO
0.1497,NO
0.136,NO
0.1935,YES
0.1016,NO
0.3066,YES
0.1208,NO
0.2626,YES
0.2491,NO
0.2491,NO
0.3135,NO
0.2491,NO
1.0,YES
0.2714,NO
1.0,YES
0.1468,NO
0.1259,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1202,NO
0.1202,NO
1.0,YES
0.1971,NO
0.2134,YES
0.1418,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.1516,NO
0.2519,NO
0.2298,NO
0.1018,NO
0.2732,YES
0.145,NO
1.0,YES
0.1566,NO
0.10300000000000001,NO
1.0,YES
0.3606,YES
1.0,YES
1.0,YES
0.1366,NO
0.0792,NO
1.0,YES
0.1836,NO
0.3039,YES
0.1342,NO
0.1477,NO
0.2003,NO
0.0702,NO
0.1825,NO
0.3606,YES
0.1772,NO
1.0,YES
0.1481,NO
1.0,YES
0.2045,NO
0.2045,NO
0.2985,NO
0.2045,NO
0.2732,YES
0.2298,NO
1.0,YES
0.1675,NO
0.1196,NO
0.1381,NO
0.2108,NO
0.0676,NO
0.1653,NO
0.0963,NO
0.0435,NO
0.2592,NO
0.1291,NO
0.0816,NO
0.1052,NO
1.0,YES
1.0,YES
1.0,YES
0.1196,NO
0.0711,NO
0.1196,NO
0.0749,NO
0.1551,NO
0.0996,NO
0.0503,NO
0.0745,NO
0.1014,NO
0.0705,NO
0.1685,NO
0.1187,NO
0.2266,NO
1.0,YES
0.3686,YES
0.2752,NO
0.1653,NO
0.0814,NO
0.1256,NO
0.32899999999999996,YES
1.0,YES
0.1256,NO
0.1519,NO
0.0687,NO
0.1784,NO
0.1661,NO
0.1557,NO
0.1562,NO
0.3686,YES
0.0597,NO
0.4035,YES
0.0576,NO
1.0,YES
0.0877,NO
0.1565,NO
0.1218,NO
0.1565,NO
0.0948,NO
0.1407,NO
0.0865,NO
0.1256,NO
0.1468,NO
0.1,NO
1.0,YES
0.4092,YES
1.0,YES
1.0,YES
0.0866,NO
0.071,NO
1.0,YES
0.1475,NO
0.2134,YES
0.1166,NO
0.1977,NO
0.1726,NO
0.1805,NO
0.1,NO
0.4092,YES
0.1,NO
1.0,YES
0.1481,NO
0.4092,YES
0.1166,NO
0.1031,NO
0.2298,NO
0.0373,NO
0.2732,YES
0.1012,NO
1.0,YES
1.0,YES
0.1668,YES
0.3473,NO
0.1555,NO
0.0906,NO
0.1636,NO
1.0,YES
1.0,YES
0.1636,NO
0.1173,NO
0.09699999999999999,NO
0.1058,NO
0.1792,NO
0.1792,NO
0.1792,NO
0.1668,YES
0.0766,NO
1.0,YES
0.0463,NO
0.4144,YES
0.0545,NO
0.0621,NO
0.1173,NO
0.1266,NO
0.0726,NO
0.192,NO
0.1173,NO
0.1636,NO
0.1686,NO
0.0785,NO
0.2688,NO
0.2168,NO
0.1379,NO
0.1986,NO
0.1552,NO
0.1552,NO
0.2252,NO
1.0,YES
0.2347,NO
0.2884,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.159,NO
0.1906,NO
0.1658,NO
0.1333,NO
0.2072,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1219,NO
1.0,YES
1.0,YES
0.2823,NO
0.1584,NO
0.0902,NO
0.1295,NO
1.0,YES
1.0,YES
0.1295,NO
0.1079,NO
0.0687,NO
0.1269,NO
0.1665,NO
0.1528,NO
0.1463,NO
1.0,YES
0.1033,NO
1.0,YES
0.0902,NO
1.0,YES
0.0902,NO
0.1269,NO
0.1218,NO
0.1274,NO
0.0681,NO
0.1427,NO
0.0889,NO
0.1295,NO
0.2143,NO
0.1727,NO
0.2688,NO
0.1778,NO
0.1379,NO
0.233,NO
0.2143,NO
0.2143,NO
0.2252,NO
1.0,YES
0.2347,NO
0.3754,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.1727,NO
0.1906,NO
0.2143,NO
0.1059,NO
0.2286,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1705,NO
