50Traced_NONETRACED_SUM_RAW_LSA_26_MEDIAN,Associated
0.8063,NO
0.8078,NO
0.7956,NO
0.5379,NO
3.9282,YES
1.0101,NO
2.9855,YES
0.7328,NO
0.5773,NO
3.6521,YES
1.5871,YES
1.6648,YES
3.4651,YES
0.5667,NO
0.4935,NO
4.3092,YES
0.7559,NO
5.6409,YES
0.376,NO
0.9508,NO
0.64,NO
0.1744,NO
0.4479,NO
1.7262,YES
0.3783,NO
1.0643,YES
0.4513,NO
1.6685,YES
1.0344,NO
1.0488,NO
0.9618,NO
0.4849,NO
3.3788,YES
1.2099,NO
2.3784,YES
0.4648,NO
0.5518,NO
2.9632,YES
1.5872,YES
1.5641,YES
2.7992,YES
0.5508,NO
0.2993,NO
4.4429,YES
0.3431,NO
5.0385,YES
0.2698,NO
0.7041,NO
0.5501,NO
0.1019,NO
0.4165,NO
1.7001,YES
0.3037,NO
0.9758,YES
0.4563,NO
1.4687,YES
0.6622,NO
0.5077,NO
0.4836,NO
0.4493,NO
3.6321,YES
0.9007,NO
2.753,YES
0.2366,NO
0.2728,NO
2.4798,YES
1.4714,YES
1.4843,YES
3.2671,YES
0.5304,NO
0.1196,NO
3.5841,YES
0.5233,NO
4.7372,YES
0.5023,NO
0.7095,NO
0.7181,NO
0.1775,NO
0.2924,NO
1.541,YES
0.2344,NO
0.9794,YES
0.2095,NO
1.2830000000000001,YES
0.8211,NO
0.7832,NO
0.6838,NO
0.5125,NO
3.148,YES
0.9054,NO
2.3224,YES
0.4081,NO
0.2785,NO
0.5989,YES
3.0734,YES
2.7304,YES
1.0039,YES
0.4692,NO
0.218,NO
0.9549,YES
0.2316,NO
1.0016,YES
0.3018,NO
0.2488,NO
0.7567,NO
0.2523,NO
0.1698,NO
3.6197,YES
0.1648,NO
4.1169,YES
0.2121,NO
2.2141,YES
0.4175,NO
0.6393,NO
0.3088,NO
0.1984,NO
0.8434,YES
0.8932,NO
0.5194,YES
0.2728,NO
0.1827,NO
0.6412,YES
2.0771,YES
1.4426,YES
0.9162,YES
0.2651,NO
0.1428,NO
1.0342,YES
0.1836,NO
1.1671,YES
0.1342,NO
0.1983,NO
0.5253,NO
0.0702,NO
0.1825,NO
1.7596,YES
0.1772,NO
2.3083,YES
0.0998,NO
1.2567,YES
0.2674,NO
0.2906,NO
0.2985,NO
0.1584,NO
0.8314,YES
0.3897,NO
0.4354,YES
0.3853,NO
0.1808,NO
0.3504,NO
0.3514,NO
0.5870000000000001,NO
0.7046,NO
0.0963,NO
0.2412,NO
0.4058,NO
0.1877,NO
0.5004,NO
0.1193,NO
1.2838,YES
1.5454,YES
0.4254,YES
0.203,NO
0.5034,NO
0.2087,NO
0.5621,NO
0.1905,NO
0.3266,NO
0.2312,NO
0.3868,NO
0.3098,NO
0.094,NO
0.6318,NO
0.3064,NO
0.4545,NO
1.2874,YES
1.5611,YES
0.4268,NO
0.4118,NO
0.3788,NO
0.4618,NO
1.2205,YES
1.215,YES
0.4237,NO
0.1992,NO
0.3982,NO
0.1946,NO
0.2821,NO
0.235,NO
0.1562,NO
0.4758,YES
0.4808,NO
0.594,YES
0.2857,NO
1.452,YES
0.3533,NO
0.2512,NO
0.4328,NO
0.1772,NO
0.1491,NO
0.3974,NO
0.4439,NO
0.2233,NO
0.1788,NO
0.1207,NO
0.4889,YES
2.6665,YES
2.1693,YES
0.8596,YES
0.27399999999999997,NO
0.0705,NO
1.2837,YES
0.2849,NO
1.3553,YES
0.1382,NO
0.4486,NO
0.6668,NO
0.1805,NO
0.0413,NO
2.4451,YES
0.0505,NO
2.4673,YES
0.1039,NO
2.0054,YES
0.5182,NO
0.4436,NO
0.2745,NO
0.18,NO
1.2968,YES
0.4902,NO
0.2945,YES
1.0634,YES
1.8715,YES
0.41,NO
0.4129,NO
0.4035,NO
0.349,NO
0.9096,YES
0.9203,YES
0.4787,NO
0.3049,NO
0.3914,NO
0.1598,NO
0.4427,NO
0.4941,NO
0.1393,NO
0.8928,YES
0.4146,NO
0.5293,YES
0.2491,NO
1.5991,YES
0.3207,NO
0.2317,NO
0.4792,NO
0.32,NO
0.1861,NO
0.4674,NO
0.4143,NO
0.1717,NO
0.5879,NO
0.5992,NO
0.3714,NO
0.5369,NO
0.4328,NO
0.6074,NO
0.2892,NO
0.3462,NO
0.6940000000000001,NO
1.1023,YES
0.4467,NO
1.3056,YES
0.6283,NO
0.5243,NO
0.2504,NO
0.2839,NO
0.6303,NO
0.428,NO
0.3449,NO
0.4959,NO
0.363,NO
1.5692,YES
1.7871,YES
1.1122,YES
0.425,YES
0.5554,NO
2.286,YES
0.2663,NO
1.6686,YES
2.4675,YES
0.4437,NO
0.2613,NO
0.1243,NO
0.4087,NO
0.9697,YES
1.5085,YES
0.4331,NO
0.3157,NO
0.4412,NO
0.1644,NO
0.4803,NO
0.45899999999999996,NO
0.1507,NO
1.4869999999999999,YES
0.2646,NO
0.7811,YES
0.1753,NO
1.7623,YES
0.09,NO
0.2487,NO
0.5663,NO
0.3221,NO
0.2279,NO
0.45799999999999996,NO
0.4666,NO
0.2775,NO
0.2869,NO
0.2976,NO
0.639,NO
0.505,NO
0.3783,NO
0.6867,NO
0.2478,NO
0.1098,NO
0.6292,NO
1.023,YES
0.6077,NO
1.3622,YES
0.4162,NO
0.4523,NO
0.2176,NO
0.2335,NO
0.5728,NO
0.2401,NO
0.485,NO
0.3242,NO
0.1476,NO
0.9451,YES
1.6846,YES
1.6414,YES
0.4963,YES
0.42100000000000004,NO
1.6476,YES
0.4428,NO
