50Traced_NONETRACED_SUM_MULTI_LSA_0_MAX,Associated
3.2571,YES
1.4297,NO
2.3481,YES
0.6944,NO
1.1104,NO
1.5176,NO
0.7559,NO
0.4899,NO
3.0901,YES
0.8189,NO
3.634,YES
0.7616,NO
3.8406,YES
0.7205,NO
2.2175,NO
1.7209,NO
0.8365,NO
3.2747,YES
1.597,NO
2.6875,YES
3.2029,YES
3.1472,YES
1.145,NO
0.9606,NO
0.6138,NO
1.0257,NO
1.851,YES
1.8844,YES
0.8534,NO
1.1266,NO
0.6519,NO
0.5635,NO
1.0692,NO
1.1335,NO
0.4448,NO
1.6366,YES
0.0897,NO
3.094,YES
0.3604,NO
3.1973,YES
0.3989,NO
0.542,NO
0.8597,NO
1.1646,NO
0.4009,NO
1.1529,NO
0.8552,NO
1.0015,NO
0.8287,NO
0.5651,NO
0.9675,NO
1.3499,NO
0.7124,NO
1.0626,NO
0.7765,NO
0.3412,NO
1.1211,NO
2.8319,YES
1.1858,NO
1.7311,YES
0.4747,NO
1.1773,NO
0.3189,NO
0.2282,NO
0.2269,NO
0.5516,NO
0.7597,NO
0.3127,NO
0.9117,NO
2.1785,YES
3.2453,YES
3.071,YES
1.7123,YES
1.9467,NO
2.4632,YES
1.6599,NO
2.0822,YES
2.019,YES
0.9027,NO
1.0668,NO
0.7632,NO
0.632,NO
1.084,YES
1.5021,YES
0.5847,NO
0.9142,NO
0.498,NO
0.4212,NO
0.7722,NO
0.7913,NO
0.3775,NO
0.8128,YES
0.47100000000000003,NO
2.0068,YES
0.6595,NO
2.0017,YES
0.6702,NO
0.4978,NO
0.6814,NO
0.6416,NO
0.3626,NO
0.815,NO
0.5777,NO
0.6734,NO
0.8639,NO
0.5031,NO
0.9024,NO
1.3719,NO
1.0084,NO
0.8572,NO
0.8995,NO
0.3733,NO
1.3312,NO
2.553,YES
0.9691,NO
1.2886,YES
0.6331,NO
1.1651,NO
0.2953,NO
0.1394,NO
0.5237,NO
0.6084,NO
0.9472,NO
0.4769,NO
1.1777,NO
1.9201,YES
3.0779,YES
2.6153,YES
1.5753,YES
1.4833,NO
2.1755,YES
1.344,NO
