50Traced_NONETRACED_SUM_MULTI_VSM_12_MEDIAN,Associated
1.0871,NO
0.2104,NO
0.6885,NO
0.9813,NO
0.7367,NO
1.1097,NO
0.4382,NO
2.06,NO
2.5689,YES
3.3641,YES
3.2261,YES
3.8021,YES
1.8769999999999998,NO
2.762,YES
1.3751,NO
1.0359,NO
0.3588,NO
1.921,YES
3.4801,YES
3.3629,YES
2.0169,YES
0.8422,NO
0.4476,NO
1.5589,YES
0.7663,NO
1.5043,YES
0.6977,NO
0.3818,NO
1.0356,NO
0.2375,NO
0.3282,NO
2.7399,YES
0.423,NO
2.9039,YES
0.2792,NO
2.7572,YES
0.7771,NO
1.5101,NO
0.8959,NO
0.882,NO
1.4889,YES
0.9390000000000001,NO
1.5007,YES
1.5885,NO
0.7415,NO
1.1535,NO
1.4513,NO
1.1547,NO
1.1939,NO
1.8662,NO
0.8843,NO
1.2292,NO
2.8999,YES
1.0279,NO
2.9967,YES
0.4371,NO
0.9357,NO
0.2033,NO
0.6667,NO
0.8072,NO
0.6909,NO
0.3999,NO
0.4763,NO
1.729,NO
2.4473,YES
3.365,YES
3.1781,YES
3.5464,YES
1.5242,NO
2.43,YES
1.0452,NO
1.1496,NO
0.4628,NO
1.215,NO
1.1213,NO
0.7678,NO
1.6491,NO
1.2279,NO
0.3956,NO
1.1896,NO
2.6658,YES
1.2763,NO
2.9808,YES
0.1499,NO
0.8833,NO
0.1578,NO
0.2663,NO
0.5159,NO
0.2727,NO
0.5396,NO
0.1644,NO
1.6164,NO
2.515,YES
3.1847,YES
3.3758,YES
3.5132,YES
1.8364,NO
2.7411,YES
1.073,NO
0.7944,NO
0.3073,NO
0.9058,NO
1.6445,NO
1.1908,NO
1.1586,NO
0.9819,NO
0.2588,NO
1.0242,NO
2.4856,YES
0.8648,NO
2.8735,YES
0.3867,NO
0.8615,NO
0.2007,NO
0.2931,NO
0.7652,NO
0.3156,NO
1.0522,NO
0.1912,NO
1.7423,NO
2.2195,YES
2.7863,YES
2.6772,YES
3.2727,YES
1.4101,NO
2.0623,YES
1.0439,NO
1.4824,NO
0.6569,NO
0.7657,NO
1.163,NO
0.8795,NO
0.7819,NO
1.5902,NO
0.8396,NO
0.6816,NO
2.6483,YES
0.7077,NO
2.7263,YES
0.696,NO
1.1821,NO
0.4209,NO
0.5553,NO
0.5854,NO
0.6001,NO
0.3737,NO
0.4791,NO
1.4409,NO
2.3153,YES
3.1044,YES
2.9552,YES
3.3473,YES
1.0691,NO
2.1879,YES
0.7297,NO
2.2107,NO
0.7229,NO
4.6301,YES
1.6471,YES
1.7622,YES
5.7161,YES
2.6328,NO
1.2134,NO
4.7875,YES
0.9687,NO
4.9259,YES
1.3745,NO
0.7044,NO
0.6416,NO
0.5907,NO
0.9784,NO
1.5819,YES
1.1883,NO
1.9176,YES
0.9235,NO
1.9494,YES
1.0469,NO
1.2858,NO
1.6782,NO
1.2593,NO
5.4858,YES
2.8795,NO
4.7769,YES
1.2444,NO
0.3496,NO
2.8574,YES
1.5264,NO
1.0093,NO
3.3289999999999997,YES
1.3273,NO
0.5486,NO
3.6185,YES
0.7140000000000001,NO
3.0965,YES
0.4159,NO
0.8719,NO
0.6264,NO
1.0356,NO
0.2243,NO
1.3637,NO
0.4348,NO
1.247,NO
0.5182,NO
1.3108,NO
0.5111,NO
0.8572,NO
0.8524,NO
0.7164,NO
3.3029,YES
1.9222,NO
2.6749,YES
1.7446,NO
0.6783,NO
3.0036,YES
4.2893,YES
3.7777,YES
3.2779,YES
1.5578,NO
0.8693,NO
2.504,YES
1.7691,NO
1.9944,YES
2.6161,NO
1.2212,NO
1.5936,NO
0.5920000000000001,NO
0.7815,NO
2.9993,YES
0.9049,NO
3.8494,YES
0.4841,NO
3.4138,YES
1.7966,NO
2.6573,NO
1.9589,NO
2.5094,NO
2.6414,YES
1.8912,NO
2.7199,YES
0.8642,NO
0.2349,NO
2.1361,YES
1.0216,NO
0.7526,NO
2.9348,YES
0.7702,NO
0.1843,NO
2.6032,YES
0.3893,NO
2.3412,YES
0.4998,NO
0.8838,NO
0.5077,NO
0.4863,NO
0.3173,NO
0.5893,NO
0.4142,NO
1.6283,NO
0.4492,NO
1.33,NO
0.4478,NO
0.2246,NO
0.9951,NO
0.5286,NO
2.5834,YES
1.7505,NO
2.7488,YES
0.7659999999999999,NO
0.1971,NO
1.3396,YES
2.3835,YES
1.7169,YES
0.9951,YES
0.6168,NO
0.3032,NO
1.1289,YES
0.5621,NO
0.6812,YES
0.4973,NO
0.5032,NO
0.6413,NO
0.3942,NO
0.2364,NO
1.6884,YES
0.531,NO
1.8865,YES
0.3204,NO
2.052,YES
0.5354,NO
0.7440000000000001,NO
0.6661,NO
0.6663,NO
0.7172,YES
0.8152,NO
0.7296,YES
2.9665,YES
1.1957,YES
1.7792,NO
0.4778,NO
0.9657,NO
1.3405,NO
2.9189,YES
2.4798,YES
1.3206,NO
0.2707,NO
1.2653,NO
0.3145,NO
0.5941,NO
0.4956,NO
0.2356,NO
1.4821,YES
1.0376,NO
1.9380000000000002,YES
0.8167,NO
1.5213,YES
0.8207,NO
0.4021,NO
0.6104,NO
0.3957,NO
0.3458,NO
1.5147,NO
0.8728,NO
1.2947,NO
1.6769999999999998,NO
0.4265,NO
4.1032,YES
1.8437,YES
1.8309,YES
4.9787,YES
1.8436,NO
0.6559999999999999,NO
4.7994,YES
0.9056,NO
4.6384,YES
0.8249,NO
0.6557,NO
0.5735,NO
0.5283,NO
0.5842,NO
1.4934,YES
0.6089,NO
2.0621,YES
0.5811,NO
2.1139,YES
0.9973,NO
1.0661,NO
1.361,NO
1.0583,NO
4.8727,YES
2.6607,NO
4.4149,YES
1.7825,NO
0.3856,NO
4.6996,YES
2.1802,YES
2.3064,YES
5.7101,YES
1.9149,NO
0.7746,NO
4.5447,YES
1.0008,NO
4.8505,YES
1.2483,NO
0.8857,NO
1.0208,NO
0.9545,NO
0.527,NO
2.121,YES
0.7631,NO
2.121,YES
0.745,NO
1.9812,YES
0.96,NO
1.5322,NO
1.6107,NO
1.1740000000000002,NO
4.9801,YES
2.3329,NO
4.6109,YES
1.9858,NO
0.5584,NO
4.6748,YES
2.3141,YES
2.0879,YES
5.7996,YES
2.3365,NO
0.8557,NO
5.3527,YES
1.037,NO
5.3449,YES
0.9633,NO
1.0275,NO
0.8814,NO
0.8323,NO
0.7091,NO
1.7542,YES
0.9798,NO
2.4767,YES
0.7726,NO
2.4499,YES
1.0819,NO
1.2209,NO
1.564,NO
1.2633,NO
5.7213,YES
3.2577,NO
5.1801,YES
1.8925,NO
0.516,NO
5.0446,YES
2.2238,YES
2.0002,YES
6.1896,YES
1.8047,NO
0.6523,NO
4.9739,YES
1.0873,NO
5.4404,YES
1.3917,NO
1.4155,NO
1.4676,NO
1.1755,NO
0.5978,NO
1.5505,YES
0.642,NO
2.3652,YES
0.6048,NO
2.2646,YES
1.3236,NO
1.6221,NO
1.8144,NO
1.6228,NO
5.6377,YES
3.1844,NO
5.5479,YES
1.1197,NO
0.2218,NO
2.2789,YES
4.4623,YES
4.0053,YES
2.4703,YES
1.0042,NO
0.3586,NO
1.8074,YES
1.2747,NO
1.4224,YES
1.5305,NO
1.3217,NO
1.6599,NO
0.7979999999999999,NO
0.4118,NO
3.4523,YES
0.5552,NO
3.7619,YES
0.3976,NO
3.1802,YES
0.9173,NO
1.9412,NO
1.2288,NO
1.3084,NO
1.6327,YES
0.7316,NO
1.8958,YES
1.1457,NO
0.3125,NO
2.6894,YES
4.8713,YES
4.2438,YES
2.5597,YES
1.0061,NO
0.4261,NO
2.4259,YES
0.809,NO
1.7841,YES
0.9029,NO
0.7215,NO
1.188,NO
0.4534,NO
0.4603,NO
3.7946,YES
0.5855,NO
4.2378,YES
0.4199,NO
3.7867,YES
0.7315,NO
1.3606,NO
0.8321,NO
0.7674,NO
1.8424,YES
0.7491,NO
1.7975,YES
0.9269,NO
0.1521,NO
1.7806,NO
1.7546,NO
1.1657,NO
2.2326,NO
1.1207,NO
0.3378,NO
1.5692,NO
0.9641,NO
1.6731,NO
0.9418,NO
1.7719,YES
1.6408,YES
1.4133,YES
0.3323,NO
1.305,NO
0.4784,NO
1.2466,NO
0.4298,NO
0.9576,NO
0.4789,NO
1.2437,NO
0.9286,NO
0.772,NO
1.8219999999999998,NO
0.8938,NO
2.1092,NO
3.2285,YES
1.5402,YES
1.2085,NO
0.48,NO
0.7997,NO
0.5049,NO
3.1049,YES
2.7811,YES
0.45399999999999996,NO
0.536,NO
0.3559,NO
0.7094,NO
0.6058,NO
0.4943,NO
0.1733,NO
1.5309,YES
0.8941,NO
2.3599,YES
0.5259,NO
1.6778,YES
0.8021,NO
0.5758,NO
0.9562,NO
0.6404,NO
0.7808,NO
0.7616,NO
0.8577,NO
0.5448,NO
1.0958,NO
0.1884,NO
2.4364,YES
4.3952,YES
3.639,YES
2.5663,YES
1.037,NO
0.364,NO
2.3595,YES
0.8046,NO
1.5435,YES
0.8388,NO
0.9075,NO
1.2359,NO
0.6556,NO
0.5075,NO
3.4568,YES
0.5188,NO
3.7093,YES
0.4753,NO
3.3612,YES
0.6394,NO
1.3564,NO
1.0811,NO
0.7004,NO
1.5939,YES
1.1041,NO
1.7937,YES
3.0486,YES
1.5277,YES
1.4677,NO
0.7118,NO
0.8339,NO
0.8615,NO
3.096,YES
2.6598,YES
0.6404,NO
0.7352,NO
0.6568,NO
0.8505,NO
1.1595,NO
1.0893,NO
0.6682,NO
1.5767,YES
1.0368,NO
2.1873,YES
0.5486,NO
1.639,YES
0.7755,NO
0.6573,NO
1.2334,NO
0.7929999999999999,NO
0.8016,NO
0.9056,NO
0.7688,NO
1.0125,NO
1.4265,NO
0.3896,NO
1.5284,NO
1.1338,NO
0.8935,NO
1.5808,NO
1.2905,NO
0.5901,NO
1.0294,NO
2.3008,YES
0.9955,NO
2.8515,YES
0.6451,NO
1.0452,NO
0.4265,NO
0.5095,NO
0.74,NO
0.4857,NO
0.6251,NO
0.4137,NO
1.6389,NO
2.1954,YES
2.7596,YES
2.9359,YES
3.1195,YES
1.3631,NO
2.1382,YES
1.1509,NO
3.093,YES
1.3452,YES
1.3878,NO
0.6553,NO
0.8899,NO
0.8264,NO
3.197,YES
2.5936,YES
0.7397,NO
0.6809,NO
0.5645,NO
0.8059999999999999,NO
0.9172,NO
0.6944,NO
0.3965,NO
1.6129,YES
1.0729,NO
2.2259,YES
0.7049,NO
1.6759,YES
0.9947,NO
0.5914,NO
0.9531,NO
0.892,NO
0.7859999999999999,NO
1.0025,NO
0.9893,NO
0.7799,NO
1.8625,NO
0.8728,NO
1.6474,NO
1.4187,NO
1.2221,NO
1.5942,NO
1.5173,NO
0.915,NO
1.0962,NO
2.3867,YES
1.0916,NO
2.8391,YES
0.4759,NO
0.7093,NO
0.2176,NO
0.5328,NO
0.6338,NO
0.7678,NO
0.5561,NO
0.5051,NO
1.7062,NO
2.1155,YES
2.9473,YES
2.8849,YES
3.4695,YES
1.8274,NO
2.5255,YES
1.103,NO
