50Traced_NONETRACED_MAX_MULTI_LSA_19_MAX,Associated
0.2964,NO
0.8511,YES
0.4809,NO
0.8995,YES
0.2912,NO
0.3547,NO
0.3547,NO
0.2435,NO
0.4809,NO
0.2435,NO
0.4809,NO
0.1912,NO
0.4809,NO
0.8995,YES
0.8995,YES
0.6371,YES
0.5952,YES
0.3821,NO
0.6371,YES
0.4809,NO
0.32,NO
0.1045,NO
0.1192,NO
0.5644,NO
0.1532,NO
0.4162,NO
0.3258,NO
0.2562,NO
0.3138,NO
1.0,YES
0.2887,NO
1.0,YES
0.3221,NO
0.35200000000000004,NO
0.2045,NO
0.2562,NO
0.18899999999999997,NO
0.318,NO
0.263,NO
0.1702,NO
0.263,NO
1.0,YES
1.0,YES
1.0,YES
0.4743,YES
0.2502,NO
1.0,YES
0.2458,NO
0.3009,NO
0.2734,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.4024,NO
0.2734,NO
1.0,YES
0.3027,NO
1.0,YES
0.1983,NO
0.534,NO
0.3885,NO
0.3146,NO
0.2771,NO
1.0,YES
0.2682,NO
1.0,YES
0.304,NO
1.0,YES
0.256,NO
0.2702,NO
0.4856,NO
0.242,NO
1.0,YES
0.5104,NO
1.0,YES
0.2115,NO
0.1547,NO
0.5866,YES
0.4032,NO
0.2253,NO
0.7629,YES
0.264,NO
0.1097,NO
0.9027,YES
0.2942,NO
0.9027,YES
0.2942,NO
0.5231,NO
0.5231,NO
0.3567,NO
0.171,NO
0.4032,NO
0.1398,NO
0.4032,NO
0.1451,NO
0.4032,NO
0.2311,NO
0.2942,NO
0.3767,NO
0.2166,NO
0.7318,YES
0.3736,NO
0.9027,YES
0.3014,NO
0.3014,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.3014,NO
0.6062,YES
0.6231,NO
1.0,YES
0.6083,NO
0.4651,NO
0.4651,NO
0.4308,NO
0.3014,NO
1.0,YES
0.2627,NO
1.0,YES
0.304,NO
1.0,YES
0.6083,NO
0.6083,NO
0.6231,NO
0.6231,NO
0.583,YES
0.6231,NO
1.0,YES
0.2057,NO
0.1646,NO
0.5633,YES
0.44,NO
0.2459,NO
1.0,YES
0.2752,NO
0.153,NO
0.784,YES
0.3773,NO
0.7795,YES
0.3773,NO
0.4238,NO
0.3191,NO
0.1684,NO
0.1895,NO
0.44,NO
0.1834,NO
0.44,NO
0.1338,NO
0.44,NO
0.2585,NO
0.3773,NO
0.3901,NO
0.242,NO
0.7795,YES
0.3979,NO
1.0,YES
0.2522,NO
0.1186,NO
0.4187,YES
0.7909,YES
1.0,YES
0.5022,YES
0.2784,NO
0.1186,NO
0.4664,YES
0.3816,NO
0.2445,YES
0.153,NO
0.20800000000000002,NO
0.3569,NO
0.1785,NO
0.0882,NO
1.0,YES
0.1669,NO
1.0,YES
0.1347,NO
1.0,YES
0.1048,NO
0.5347,NO
0.3056,NO
0.1856,NO
0.2813,YES
0.2509,NO
0.2445,YES
1.0,YES
1.0,YES
0.3634,NO
0.2576,NO
0.1473,NO
0.2004,NO
1.0,YES
1.0,YES
0.1961,NO
0.2457,NO
0.1517,NO
0.2808,NO
0.3471,NO
0.4228,NO
0.4228,NO
1.0,YES
0.1341,NO
1.0,YES
0.1676,NO
0.568,YES
0.1607,NO
0.2273,NO
0.2808,NO
0.2457,NO
0.2457,NO
0.2189,NO
0.2457,NO
0.0996,NO
0.3009,NO
0.1531,NO
1.0,YES
0.5502,YES
0.3075,YES
1.0,YES
0.4093,NO
0.1287,NO
1.0,YES
0.2378,NO
1.0,YES
0.1578,NO
0.534,NO
0.5037,NO
0.42,NO
0.2771,NO
0.5502,YES
0.2682,NO
0.5502,YES
0.1673,NO
0.5502,YES
0.256,NO
0.2702,NO
0.4531,NO
0.24,NO
1.0,YES
0.5104,NO
1.0,YES
0.3009,NO
0.1531,NO
1.0,YES
0.6385,YES
0.3568,YES
0.8451,YES
0.4024,NO
0.1165,NO
1.0,YES
0.5579999999999999,NO
1.0,YES
0.1347,NO
0.3016,NO
0.3247,NO
0.3247,NO
0.2771,NO
0.6385,YES
0.2682,NO
0.6385,YES
0.1968,NO
0.6385,YES
0.2815,NO
0.3611,NO
0.5579999999999999,NO
0.5579999999999999,NO
1.0,YES
0.5579999999999999,NO
1.0,YES
0.3009,NO
0.146,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.4093,NO
0.1622,NO
1.0,YES
0.4318,NO
1.0,YES
0.4318,NO
0.534,NO
0.3522,NO
0.21600000000000003,NO
0.2771,NO
1.0,YES
0.2682,NO
1.0,YES
0.304,NO
1.0,YES
0.2958,NO
0.4318,NO
0.4856,NO
0.2244,NO
1.0,YES
0.5104,NO
1.0,YES
0.1784,NO
0.1531,NO
1.0,YES
0.5636,YES
0.315,YES
1.0,YES
0.4093,NO
0.1287,NO
1.0,YES
0.2378,NO
1.0,YES
0.1578,NO
0.4969,NO
0.4412,NO
0.3489,NO
0.184,NO
0.5636,YES
0.1583,NO
0.5636,YES
0.1713,NO
0.5636,YES
0.256,NO
0.2553,NO
0.4531,NO
0.24,NO
1.0,YES
0.475,NO
1.0,YES
0.1995,NO
0.1881,NO
0.44299999999999995,YES
0.5962,YES
1.0,YES
0.5022,YES
0.2784,NO
0.1995,NO
0.4664,YES
0.415,NO
0.44299999999999995,YES
0.415,NO
0.2488,NO
0.3569,NO
0.2523,NO
0.1995,NO
1.0,YES
0.1995,NO
0.7959999999999999,YES
0.1508,NO
1.0,YES
0.2843,NO
0.415,NO
0.415,NO
0.1856,NO
0.2578,YES
0.415,NO
0.44299999999999995,YES
0.3229,NO
0.1089,NO
0.6109,YES
1.0,YES
0.8013,YES
0.4024,YES
0.2651,NO
0.0935,NO
0.4316,YES
0.3816,NO
0.6109,YES
0.1556,NO
0.2531,NO
0.3376,NO
0.1762,NO
0.1825,NO
0.8013,YES
0.1772,NO
1.0,YES
0.1857,NO
0.8013,YES
0.18,NO
0.5347,NO
0.3569,NO
0.3569,NO
0.4316,YES
0.3569,NO
0.6109,YES
0.2897,NO
0.1963,NO
0.2654,NO
0.2654,NO
0.2015,NO
0.3316,NO
0.3122,NO
0.1963,NO
0.301,NO
0.2278,NO
0.301,NO
0.1636,NO
0.8209,YES
1.0,YES
1.0,YES
0.1963,NO
0.3171,NO
0.1869,NO
0.2904,NO
0.2264,NO
0.2654,NO
0.1636,NO
0.3202,NO
0.2286,NO
0.1316,NO
0.2614,NO
0.2436,NO
0.3371,NO
1.0,YES
1.0,YES
0.2856,NO
0.2576,NO
0.1473,NO
0.2004,NO
1.0,YES
1.0,YES
0.1251,NO
0.18100000000000002,NO
0.1989,NO
0.2608,NO
0.1793,NO
0.3413,NO
0.1562,NO
1.0,YES
0.1989,NO
1.0,YES
0.1989,NO
0.5838,YES
0.1989,NO
0.1769,NO
0.2608,NO
0.1354,NO
0.1354,NO
0.2189,NO
0.2142,NO
0.1989,NO
0.2522,NO
0.1089,NO
0.6207,YES
0.7909,YES
0.6940000000000001,YES
0.3961,YES
0.2651,NO
0.039,NO
0.3775,YES
0.3816,NO
0.6207,YES
0.1809,NO
0.2926,NO
0.3565,NO
0.3565,NO
0.1349,NO
0.6547,YES
0.1216,NO
1.0,YES
0.1887,NO
1.0,YES
0.1245,NO
0.5347,NO
0.3056,NO
0.2467,NO
0.3612,YES
0.2759,NO
0.6207,YES
1.0,YES
1.0,YES
0.3473,NO
0.2576,NO
0.1473,NO
0.2376,NO
1.0,YES
1.0,YES
0.1642,NO
0.1725,NO
0.295,NO
0.2321,NO
0.2938,NO
0.3413,NO
0.1828,NO
1.0,YES
0.1134,NO
1.0,YES
0.1462,NO
0.5838,YES
0.1607,NO
0.1823,NO
0.2321,NO
0.1337,NO
0.1206,NO
0.295,NO
0.2142,NO
0.295,NO
0.32,NO
0.2425,NO
0.1629,NO
0.5644,NO
0.0941,NO
0.4162,NO
0.3258,NO
0.2425,NO
0.3138,NO
1.0,YES
0.2887,NO
1.0,YES
0.2522,NO
0.3673,NO
0.2504,NO
0.2425,NO
0.1063,NO
0.318,NO
0.2102,NO
0.2072,NO
0.1971,NO
1.0,YES
1.0,YES
1.0,YES
0.5193,YES
0.2502,NO
1.0,YES
0.2458,NO
1.0,YES
1.0,YES
0.2823,NO
0.2576,NO
0.1473,NO
0.2004,NO
1.0,YES
1.0,YES
0.1546,NO
0.1616,NO
0.0975,NO
0.2015,NO
0.1793,NO
0.3413,NO
0.1463,NO
1.0,YES
0.1027,NO
1.0,YES
0.1756,NO
0.568,YES
0.1607,NO
0.1769,NO
0.2015,NO
0.1274,NO
0.1087,NO
0.2189,NO
0.2142,NO
0.0975,NO
0.1498,NO
0.0704,NO
0.414,NO
0.2817,NO
0.1572,NO
0.3335,NO
0.1979,NO
0.1098,NO
0.26,NO
0.4852,YES
0.414,NO
0.6992,YES
0.3705,NO
0.3705,NO
0.3601,NO
0.136,NO
0.1578,NO
0.0862,NO
0.2698,NO
0.2286,NO
0.1897,NO
0.3156,YES
0.6992,YES
0.3124,YES
0.3631,YES
0.414,NO
0.3124,YES
0.414,NO
