50Traced_NONETRACED_SUM_SINGLE_VSM_57_MAX,Associated
1.2744,NO
0.5259,NO
1.2461,NO
1.9769,NO
0.5817,NO
0.1626,NO
1.6996,NO
3.0185,YES
2.447,NO
3.0208,YES
0.5595,NO
0.6515,NO
0.4382,NO
0.2295,NO
1.4359,NO
0.1655,NO
1.2969,NO
0.3876,NO
1.7403,NO
3.1862,YES
3.5456,YES
3.2261,YES
2.1871,YES
2.0745,NO
3.3636,YES
1.7876,NO
0.5904,NO
0.557,NO
0.1981,NO
0.6402,NO
0.9648,NO
0.7605,NO
0.6425,NO
0.2932,NO
0.5529999999999999,NO
3.09,YES
1.0772,NO
2.9704,YES
0.9129,NO
1.0447,NO
0.9251,NO
0.5069,NO
0.9387,NO
0.33799999999999997,NO
0.8789,NO
0.5121,NO
1.3195,NO
2.7663,YES
3.1155,YES
3.0038,YES
2.1987,YES
0.9485,NO
3.1356,YES
0.9123,NO
0.5153,NO
0.5579,NO
0.3071,NO
0.8649,NO
1.3285,NO
1.1467,NO
0.6361,NO
0.312,NO
0.6594,NO
3.3314,YES
1.4034,NO
3.1608,YES
0.7965,NO
0.9041,NO
0.7219,NO
0.4789,NO
1.3422,NO
0.1595,NO
1.2177,NO
0.5383,NO
1.6741,NO
3.1826,YES
3.7402,YES
3.5446,YES
2.4133,YES
1.2027,NO
3.6652,YES
1.0576,NO
0.7444,NO
0.8115,NO
5.4783,YES
0.7223,YES
1.4519,YES
5.9367,YES
1.0441,NO
0.6568,NO
5.9612,YES
0.5468,NO
6.0391,YES
0.9689,NO
0.3982,NO
1.1101,NO
0.9092,NO
0.7574,NO
1.7122,YES
0.5256,NO
1.8778,YES
1.3093,NO
1.7036,YES
1.1801,NO
1.2646,NO
1.56,NO
1.4477,NO
6.1725,YES
2.3164,NO
4.8435,YES
0.439,NO
0.3923,NO
3.6608,YES
0.95,NO
1.6702,NO
4.4403,YES
1.0111,NO
0.2402,NO
4.1386,YES
0.5085,NO
4.3353,YES
0.7534,NO
1.089,NO
1.7715,NO
1.5457,NO
0.2316,NO
1.7905,NO
0.2074,NO
1.5178,NO
0.7546,NO
1.9361,NO
0.9643,NO
0.7799,NO
0.9011,NO
1.177,NO
4.1613,YES
1.6030000000000002,NO
4.0015,YES
0.4213,NO
0.3965,NO
3.6315,YES
3.3931,YES
4.4459,YES
4.592,YES
1.228,NO
0.0971,NO
4.7411,YES
1.2397,NO
4.0994,YES
1.5045,NO
0.848,NO
1.5082,NO
1.905,NO
0.4039,NO
5.1136,YES
0.4266,NO
4.9891,YES
0.2729,NO
4.3955,YES
0.9461,NO
1.8305,NO
1.8419,NO
1.2105,NO
4.5491,YES
1.6924,NO
4.2096,YES
0.5529,NO
0.3101,NO
3.7223,YES
0.6009,NO
1.5314,NO
4.3341,YES
0.7709,NO
0.2552,NO
3.9992,YES
0.8894,NO
4.4938,YES
1.1097,NO
0.2307,NO
0.9747,NO
0.6562,NO
0.1798,NO
2.0407,NO
0.1654,NO
1.6687,NO
0.7349,NO
1.9482,NO
1.4092,NO
1.2985,NO
1.3528,NO
1.5906,NO
4.2755,YES
1.9345,NO
4.0274,YES
0.5883,NO
0.7924,NO
1.3839,YES
3.4664,YES
3.9756,YES
2.3966,YES
1.3832,NO
0.4489,NO
2.015,YES
0.5818,NO
1.5773,YES
0.5863,NO
1.032,NO
1.4952,NO
1.6226,NO
0.4251,NO
4.2288,YES
0.7466,NO
3.7591,YES
0.6786,NO
3.6783,YES
0.3326,NO
0.9884,NO
0.7435,NO
0.3601,NO
1.7523,YES
1.023,NO
1.5714,YES
1.8955,YES
2.379,YES
0.6107,NO
0.5653,NO
0.5901,NO
0.7298,NO
2.5666,YES
2.2835,YES
0.8155,NO
0.6003,NO
0.7313,NO
0.7246,NO
0.6889,NO
0.8754,NO
0.8854,NO
1.7611,YES
0.4741,NO
2.0644,YES
0.3377,NO
2.5406,YES
0.6057,NO
0.4123,NO
0.4879,NO
0.4673,NO
0.5857,NO
0.8198,NO
0.7218,NO
0.3195,NO
0.6064,NO
0.4791,NO
5.7733,YES
1.1863,YES
2.0307,YES
6.4855,YES
1.06,NO
0.2562,NO
6.4304,YES
0.6146,NO
6.3335,YES
1.1147,NO
0.4477,NO
1.2044,NO
0.9546,NO
0.4663,NO
2.7560000000000002,YES
0.2785,NO
2.4685,YES
0.9806,NO
2.3418,YES
1.175,NO
1.2997,NO
1.4143,NO
1.475,NO
6.2912,YES
2.3542,NO
5.457000000000001,YES
0.8871,NO
0.8114,NO
5.0996,YES
1.5711,YES
2.2982,YES
5.9155,YES
1.2271,NO
0.4776,NO
5.9769,YES
1.5701,NO
5.9835,YES
1.9459,NO
0.943,NO
1.4912,NO
1.2911,NO
0.871,NO
2.614,YES
0.6064,NO
2.6081,YES
1.0861,NO
2.4859,YES
2.1064,NO
2.5001,NO
2.3006,NO
1.6883,NO
6.0258,YES
3.2439999999999998,NO
4.5439,YES
0.6561,NO
0.7793,NO
5.6742,YES
1.1787,YES
1.6871,YES
5.7748,YES
1.2559,NO
0.4067,NO
6.3479,YES
0.1805,NO
5.7963,YES
0.7190000000000001,NO
0.4573,NO
1.2829,NO
1.0817,NO
0.7287,NO
2.4544,YES
0.5276,NO
2.265,YES
0.9619,NO
1.8428,YES
0.5331,NO
0.5723,NO
0.7379,NO
0.888,NO
5.8939,YES
1.5872,NO
5.1906,YES
0.6735,NO
0.5969,NO
5.954,YES
1.3719999999999999,YES
2.1369,YES
6.6868,YES
1.3222,NO
0.2519,NO
6.9235,YES
0.7187,NO
6.6059,YES
1.2357,NO
0.8641,NO
1.7299,NO
1.3223,NO
0.6109,NO
2.8264,YES
0.4045,NO
2.7081,YES
0.9537,NO
2.5868,YES
1.2159,NO
1.3009,NO
1.6146,NO
1.439,NO
6.5698,YES
2.6307,NO
5.5097,YES
0.256,NO
0.6374,NO
1.0943,YES
3.4909,YES
3.8431,YES
1.8825,YES
1.0722,NO
0.1678,NO
1.6802,YES
1.3091,NO
1.2711,YES
1.213,NO
1.3423,NO
1.7307,NO
1.9761,NO
0.2899,NO
4.0185,YES
0.3881,NO
3.5784,YES
0.4021,NO
3.4618,YES
0.731,NO
1.6321,NO
1.2494,NO
0.8328,NO
1.5215,YES
1.4642,NO
1.6779,YES
0.4738,NO
0.5422,NO
2.8538,YES
3.3104,YES
4.085,YES
3.847,YES
0.9418,NO
0.1932,NO
3.3725,YES
0.8921,NO
3.1914,YES
0.9214,NO
0.5076,NO
1.1679,NO
1.0498,NO
0.3709,NO
4.7375,YES
0.42700000000000005,NO
4.5713,YES
0.4738,NO
4.2192,YES
0.9193,NO
1.7248,NO
1.7284,NO
1.1837,NO
3.4239,YES
2.1315,NO
2.9891,YES
0.08900000000000001,NO
0.3113,NO
1.1375,NO
1.2544,NO
1.1465,NO
1.6993,NO
1.0555,NO
0.1312,NO
1.9726,NO
0.4643,NO
1.6114,NO
0.5335,NO
2.1239,YES
2.1102,YES
2.313,YES
0.2601,NO
0.8194,NO
0.096,NO
0.8317,NO
0.2317,NO
0.9019,NO
0.3023,NO
0.6920000000000001,NO
0.2753,NO
0.2491,NO
1.6478,NO
0.4536,NO
1.6885,NO
0.9552,YES
1.9584,YES
0.3945,NO
0.6047,NO
0.5224,NO
0.4969,NO
2.0826,YES
1.8294,YES
0.4805,NO
0.3085,NO
0.4996,NO
0.2846,NO
0.7253,NO
0.9656,NO
0.8532,NO
1.6157,YES
0.4458,NO
1.1718,YES
0.551,NO
1.8204,YES
0.5897,NO
0.368,NO
0.4219,NO
0.5111,NO
0.1595,NO
0.4995,NO
0.5206,NO
0.5457,NO
0.2084,NO
0.5815,NO
2.3244,YES
3.6392,YES
4.2724,YES
3.1879,YES
0.9325,NO
0.096,NO
2.8297,YES
0.5812,NO
2.3429,YES
0.6015,NO
0.7687,NO
1.2782,NO
1.5495,NO
0.3139,NO
4.7075,YES
0.3135,NO
4.1842,YES
0.3751,NO
3.8196,YES
0.3155,NO
1.2662,NO
0.9653,NO
0.4858,NO
2.6956,YES
1.3077,NO
2.6737,YES
2.0674,YES
2.5062,YES
1.2438,NO
0.4623,NO
0.4893,NO
1.2396,NO
2.4929,YES
2.3391,YES
1.2341,NO
0.4917,NO
1.1793,NO
0.6502,NO
0.1741,NO
0.4076,NO
0.3895,NO
1.7781,YES
0.6882,NO
2.1636,YES
0.5798,NO
2.5431,YES
0.5394,NO
0.4854,NO
0.6329,NO
0.5787,NO
0.5599,NO
1.3059,NO
0.9329,NO
0.9885,NO
0.5865,NO
0.4564,NO
0.488,NO
0.6764,NO
1.3052,NO
1.4685,NO
0.7251,NO
0.2889,NO
1.0374,NO
3.5675,YES
1.8209,NO
3.4534,YES
1.0297,NO
1.2272,NO
0.8956,NO
0.4924,NO
1.229,NO
0.253,NO
1.2142,NO
0.6143,NO
1.9201,NO
3.4914,YES
3.7113,YES
3.8609,YES
2.5843,YES
1.4879,NO
3.9352,YES
1.0149,NO
2.0289,YES
2.3932,YES
0.7658,NO
0.3373,NO
0.3564,NO
0.9454,NO
2.5447,YES
2.3426,YES
0.8589,NO
0.5037,NO
0.8948,NO
0.6475,NO
0.4056,NO
0.5428,NO
0.5671,NO
1.7034,YES
0.4176,NO
2.1128,YES
0.2677,NO
2.4801,YES
0.369,NO
0.5696,NO
0.6331,NO
0.4983,NO
0.5248,NO
0.9258,NO
0.6991,NO
0.6457,NO
1.1112,NO
1.232,NO
0.5106,NO
0.1778,NO
0.5006,NO
0.6482,NO
1.2683,NO
0.983,NO
0.6961,NO
3.1425,YES
1.1175,NO
3.1642,YES
0.2818,NO
0.4539,NO
0.315,NO
0.8886,NO
0.7318,NO
0.8604,NO
0.6169,NO
1.2885,NO
1.0841,NO
2.7115,YES
2.9292,YES
2.9989999999999997,YES
2.1359,YES
0.9133,NO
3.1121,YES
1.0598,NO
