50Traced_NONETRACED_MAX_MULTI_VSM_98_MEDIAN,Associated
0.3567,NO
0.184,NO
0.4049,NO
0.1411,NO
0.4591,NO
0.1451,NO
0.3831,NO
0.2942,NO
0.3458,NO
0.3767,NO
0.2942,NO
1.0,YES
0.5562,NO
1.0,YES
0.3229,NO
0.3014,NO
0.583,YES
1.0,YES
1.0,YES
0.6382,YES
0.3189,NO
0.2331,NO
0.6149,YES
0.5486,NO
1.0,YES
0.5486,NO
0.3283,NO
0.2417,NO
0.2048,NO
0.2331,NO
1.0,YES
0.2627,NO
1.0,YES
0.2544,NO
1.0,YES
0.5486,NO
0.5486,NO
0.4162,NO
0.5486,NO
0.6149,YES
0.337,NO
1.0,YES
0.2442,NO
0.1646,NO
1.0,YES
0.2238,NO
0.2298,NO
0.6327,YES
0.2752,NO
0.153,NO
1.0,YES
0.5177,NO
1.0,YES
0.5177,NO
0.4238,NO
0.2548,NO
0.1803,NO
0.1775,NO
0.3158,NO
0.1834,NO
0.516,NO
0.1013,NO
0.3351,NO
0.5177,NO
0.5177,NO
0.4264,NO
0.5177,NO
0.7795,YES
0.5177,NO
1.0,YES
0.3229,NO
0.0547,NO
0.1804,YES
1.0,YES
1.0,YES
0.1969,YES
0.3189,NO
0.0422,NO
0.4664,YES
0.2629,NO
0.2445,YES
0.1827,NO
0.2728,NO
0.3569,NO
0.1785,NO
0.1729,NO
1.0,YES
0.1669,NO
1.0,YES
0.1347,NO
1.0,YES
0.1827,NO
0.4291,NO
0.4471,NO
0.0962,NO
0.3891,YES
0.4382,NO
0.2445,YES
1.0,YES
1.0,YES
0.3634,NO
0.2171,NO
0.1894,NO
0.2163,NO
1.0,YES
1.0,YES
0.2571,NO
0.2457,NO
0.3389,NO
0.2457,NO
0.4028,NO
0.4228,NO
0.4228,NO
1.0,YES
0.3389,NO
0.904,YES
0.2045,NO
1.0,YES
0.3389,NO
0.2457,NO
0.2457,NO
0.2024,NO
0.2457,NO
0.228,NO
0.2457,NO
0.3389,NO
0.3133,NO
0.146,NO
1.0,YES
0.6407,YES
0.5589,YES
0.8452,YES
0.4093,NO
0.1327,NO
1.0,YES
0.2104,NO
1.0,YES
0.1702,NO
0.534,NO
0.3818,NO
0.3133,NO
0.1747,NO
1.0,YES
0.2682,NO
0.6036,YES
0.13,NO
1.0,YES
0.3369,NO
0.2922,NO
0.5187,NO
0.2244,NO
1.0,YES
0.578,NO
1.0,YES
0.3527,NO
0.2411,NO
1.0,YES
0.4091,YES
0.3568,YES
1.0,YES
0.4024,NO
0.2411,NO
1.0,YES
0.5579999999999999,NO
1.0,YES
0.5579999999999999,NO
0.4413,NO
0.4456,NO
0.18,NO
0.2411,NO
0.6385,YES
0.2682,NO
0.4591,YES
0.1968,NO
0.6385,YES
0.5579999999999999,NO
0.5579999999999999,NO
0.4825,NO
0.5579999999999999,NO
1.0,YES
0.578,NO
1.0,YES
0.3011,NO
0.1494,NO
1.0,YES
0.6407,YES
0.5589,YES
0.8056,YES
0.4024,NO
0.1622,NO
1.0,YES
0.5289,NO
1.0,YES
0.5289,NO
0.4238,NO
0.3727,NO
0.1716,NO
0.2034,NO
1.0,YES
0.2682,NO
0.6036,YES
0.1773,NO
1.0,YES
0.5289,NO
0.5289,NO
0.4356,NO
0.5289,NO
0.7476,YES
0.578,NO
1.0,YES
0.3527,NO
0.1531,NO
1.0,YES
0.6407,YES
0.5589,YES
1.0,YES
0.3898,NO
0.1327,NO
1.0,YES
0.4462,NO
1.0,YES
0.4462,NO
0.534,NO
0.4456,NO
0.3489,NO
0.184,NO
1.0,YES
0.1583,NO
0.6036,YES
0.13,NO
1.0,YES
0.4462,NO
0.4462,NO
0.5187,NO
0.4462,NO
1.0,YES
0.5562,NO
1.0,YES
0.3229,NO
0.1995,NO
0.2323,YES
1.0,YES
1.0,YES
0.2827,YES
0.3189,NO
0.1995,NO
0.2323,YES
0.3816,NO
0.44299999999999995,YES
0.1729,NO
0.2531,NO
0.2731,NO
0.2523,NO
0.1995,NO
1.0,YES
0.17,NO
1.0,YES
0.1881,NO
1.0,YES
0.3118,NO
0.4291,NO
0.3056,NO
0.1587,NO
0.2578,YES
0.254,NO
0.44299999999999995,YES
0.3229,NO
0.11599999999999999,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.3189,NO
0.1327,NO
0.5227,YES
0.3569,NO
1.0,YES
0.3569,NO
0.3031,NO
0.3569,NO
0.1716,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1064,NO
1.0,YES
0.3569,NO
0.4291,NO
0.4471,NO
0.3569,NO
0.5820000000000001,YES
0.4382,NO
1.0,YES
0.2897,NO
0.1963,NO
0.1948,NO
0.3716,NO
0.2015,NO
0.3322,NO
0.3816,NO
0.1869,NO
0.4576,NO
0.2363,NO
0.2148,NO
0.2363,NO
0.8209,YES
1.0,YES
1.0,YES
0.1869,NO
0.3171,NO
0.1711,NO
0.1859,NO
0.2264,NO
0.1962,NO
0.2363,NO
0.2363,NO
0.2363,NO
0.1316,NO
0.3341,NO
0.2436,NO
0.3371,NO
1.0,YES
1.0,YES
0.3151,NO
0.1921,NO
0.1473,NO
0.2387,NO
1.0,YES
1.0,YES
0.1287,NO
0.2608,NO
0.1276,NO
0.2608,NO
0.1793,NO
0.3413,NO
0.1562,NO
1.0,YES
0.2278,NO
0.904,YES
0.1921,NO
1.0,YES
0.1607,NO
0.2608,NO
0.2608,NO
0.2608,NO
0.1354,NO
0.2673,NO
0.1778,NO
0.1893,NO
0.27,NO
0.1474,NO
0.3515,YES
1.0,YES
1.0,YES
0.3961,YES
0.2651,NO
0.1081,NO
0.4664,YES
0.3816,NO
0.6207,YES
0.1244,NO
0.2926,NO
0.3569,NO
0.3565,NO
0.1729,NO
0.737,YES
0.1669,NO
0.7959999999999999,YES
0.1039,NO
1.0,YES
0.3118,NO
0.3087,NO
0.4471,NO
0.1587,NO
0.3891,YES
0.4382,NO
0.6207,YES
1.0,YES
1.0,YES
0.3473,NO
0.2043,NO
0.2043,NO
0.2387,NO
0.7969,YES
0.7333,YES
0.2011,NO
0.2011,NO
0.1293,NO
0.2011,NO
0.2514,NO
0.3062,NO
0.3062,NO
0.2814,YES
0.2278,NO
0.8716,YES
0.2043,NO
0.7969,YES
0.2043,NO
0.2011,NO
0.2011,NO
0.1823,NO
0.2011,NO
0.2673,NO
0.2011,NO
0.1469,NO
0.2425,NO
0.2425,NO
0.2809,NO
0.4329,NO
0.31,NO
0.2707,NO
0.1632,NO
0.2155,NO
0.2267,NO
1.0,YES
0.2193,NO
1.0,YES
0.3551,NO
0.3627,NO
0.3627,NO
0.3282,NO
0.4327,NO
0.2114,NO
0.282,NO
0.2072,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
0.5682,YES
0.2458,NO
1.0,YES
1.0,YES
0.3151,NO
0.1756,NO
0.1756,NO
0.2387,NO
1.0,YES
1.0,YES
0.1287,NO
0.1616,NO
0.1276,NO
0.1216,NO
0.1793,NO
0.3413,NO
0.1463,NO
1.0,YES
0.2278,NO
0.904,YES
0.1756,NO
1.0,YES
0.1756,NO
0.1769,NO
0.2104,NO
0.1522,NO
0.1128,NO
0.2673,NO
0.1778,NO
0.1546,NO
0.1498,NO
0.0724,NO
0.414,NO
0.4029,NO
0.31,NO
0.3335,NO
0.2831,NO
0.1133,NO
0.414,NO
1.0,YES
0.2156,NO
1.0,YES
0.3705,NO
0.3601,NO
0.3601,NO
0.1944,NO
0.3104,NO
0.0862,NO
0.2698,NO
0.2286,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
0.5193,YES
0.3095,NO
0.3569,YES
0.26,NO
