50Traced_NONETRACED_SUM_SINGLE_LSA_58_MEDIAN,Associated
3.7908,YES
1.4435,NO
1.6579,NO
5.0315,YES
1.3389,NO
0.4547,NO
4.8201,YES
0.526,NO
5.0135,YES
0.3756,NO
1.1857,NO
0.9353,NO
0.8642,NO
0.3731,NO
1.7955,NO
0.3029,NO
1.932,NO
0.8726,NO
1.8897,NO
1.4907,NO
0.9302,NO
2.5261,NO
1.6343,NO
4.796,YES
1.2435,NO
5.4796,YES
0.8598,NO
0.6168,NO
2.6715,YES
3.9009,YES
4.178999999999999,YES
3.7962,YES
1.2958,NO
0.2476,NO
3.3657,YES
2.0338,NO
2.9565,YES
1.2324,NO
0.3316,NO
0.6859,NO
0.5948,NO
0.466,NO
4.3291,YES
0.4286,NO
4.3663,YES
0.951,NO
4.4658,YES
2.6549,NO
2.3635,NO
3.4476,NO
2.031,NO
3.0888,YES
2.6727,NO
3.3239,YES
0.3212,NO
0.2059,NO
1.8594,YES
0.2805,NO
0.4776,NO
2.6805,YES
0.4159,NO
0.261,NO
2.6774,YES
0.66,NO
2.6982,YES
0.7145,NO
0.6671,NO
0.1542,NO
0.4246,NO
0.1775,NO
0.7007,NO
0.1654,NO
0.7169,NO
0.4692,NO
0.6109,NO
1.2018,NO
0.7909999999999999,NO
1.5824,NO
1.2342,NO
2.1857,YES
0.5116,NO
2.5788,YES
0.7327,NO
0.4537,NO
0.711,YES
3.4608,YES
4.063,YES
1.3018,YES
0.8435,NO
0.251,NO
0.7386,YES
1.3608,NO
0.866,YES
1.1986,NO
1.024,NO
1.3095,NO
1.0612,NO
0.4481,NO
4.3208,YES
0.4573,NO
3.7005,YES
0.9553,NO
4.461,YES
1.845,NO
1.5266,NO
1.9498,NO
1.0107,NO
1.1685,YES
1.7534,NO
1.0170000000000001,YES
2.4246,YES
2.4365,YES
0.7112,NO
1.0923,NO
0.7319,NO
0.7563,NO
2.6656,YES
3.0402,YES
0.4718,NO
0.9773,NO
0.5119,NO
0.6544,NO
1.3294,NO
1.5501,NO
1.5196,NO
2.2429,YES
1.0282,NO
3.0789,YES
0.7413,NO
3.4547,YES
0.9413,NO
1.0061,NO
0.8127,NO
1.0476,NO
0.8539,NO
0.7514,NO
0.9443,NO
0.3452,NO
0.6758,NO
0.8438,NO
4.3984,YES
1.1141,YES
1.2111,YES
5.8026,YES
1.0167,NO
0.4186,NO
5.479,YES
0.6677,NO
5.4308,YES
0.6864,NO
1.1827,NO
0.7559999999999999,NO
0.8401,NO
0.2748,NO
1.33,YES
0.2104,NO
1.2774,YES
0.9017,NO
1.4943,YES
1.815,NO
1.1814,NO
2.7851,NO
1.9667,NO
5.2859,YES
1.2623,NO
5.7871,YES
0.7633,NO
0.9056,NO
4.797,YES
1.7824,YES
1.6913,YES
6.1501,YES
1.1924,NO
0.4314,NO
5.3669,YES
1.1632,NO
5.6737,YES
1.2919,NO
1.0270000000000001,NO
0.7982,NO
0.9872,NO
0.3691,NO
1.993,YES
0.2446,NO
1.8189,YES
1.0399,NO
1.9524,YES
2.3068,NO
1.6544,NO
3.4371,NO
2.4273,NO
5.8292,YES
1.7882,NO
6.0082,YES
0.8374,NO
0.986,NO
5.1644,YES
1.6571,YES
1.7103,YES
6.7504,YES
1.4234,NO
0.541,NO
6.0774,YES
0.9561,NO
6.3064,YES
1.0554,NO
0.9458,NO
0.5856,NO
0.7446,NO
0.4248,NO
2.1379,YES
0.3656,NO
1.7208,YES
1.1722,NO
2.0308,YES
2.2183,NO
1.6498,NO
3.452,NO
2.3263,NO
6.2858,YES
1.7621,NO
6.5859,YES
0.7195,NO
0.9343,NO
4.425,YES
1.2425,YES
0.9891,YES
5.6318,YES
1.0962,NO
0.4415,NO
5.3081,YES
0.8352,NO
5.1959,YES
0.4826,NO
1.5402,NO
1.1198,NO
1.1872,NO
0.2815,NO
1.2675,YES
0.2059,NO
1.3003,YES
1.0194,NO
1.2232,YES
1.6856,NO
1.2713,NO
3.0587,NO
1.9187,NO
5.0136,YES
1.5417,NO
5.4408,YES
0.4049,NO
0.6609999999999999,NO
0.7464,YES
3.9866,YES
4.337,YES
1.4608,YES
1.2503,NO
0.297,NO
0.9111,YES
1.9066,NO
1.3266,YES
1.6105,NO
0.7193,NO
1.0063,NO
0.8464,NO
0.4116,NO
5.1066,YES
0.3819,NO
4.165,YES
0.8635,NO
4.7968,YES
2.3201,NO
2.0658,NO
2.2832,NO
1.281,NO
1.5451,YES
2.1426,NO
1.1906,YES
0.3581,NO
0.5419,NO
0.7913,YES
3.4330000000000003,YES
3.9624,YES
1.6762,YES
0.8476,NO
0.2225,NO
1.3130000000000002,YES
0.5375,NO
1.3897,YES
0.2527,NO
0.1847,NO
0.4742,NO
0.2237,NO
0.3514,NO
4.2813,YES
0.3412,NO
3.8222,YES
0.6897,NO
4.165,YES
1.1263,NO
1.0258,NO
1.2043,NO
0.5894,NO
1.6703,YES
1.0671,NO
1.6565,YES
0.6236,NO
1.021,NO
0.7077,NO
1.2698,NO
1.0232,NO
1.3515,NO
1.3259999999999998,NO
0.7408,NO
1.0211,NO
0.7142,NO
1.4121,NO
0.3965,NO
2.0134,YES
2.0562,YES
2.0418,YES
0.3887,NO
1.4085,NO
0.65,NO
1.0556,NO
1.3086,NO
1.2223,NO
0.7846,NO
0.5097,NO
0.8492,NO
0.8028,NO
1.5726,NO
0.546,NO
1.1453,NO
1.0722,YES
1.6453,YES
0.5529999999999999,NO
0.6771,NO
0.4362,NO
0.7149,NO
1.6994,YES
1.8475,YES
0.5298,NO
0.4666,NO
0.6281,NO
0.5122,NO
0.7453,NO
0.9024,NO
0.9039,NO
1.5352,YES
0.7285,NO
1.8235,YES
0.4393,NO
2.1442,YES
0.6233,NO
0.7678,NO
0.4288,NO
0.6545,NO
0.6437,NO
0.8027,NO
0.5589,NO
0.5728,NO
0.4331,NO
0.5002,NO
1.6058,YES
3.6538,YES
3.9942,YES
2.3826,YES
0.823,NO
0.1079,NO
2.011,YES
0.8953,NO
1.9464,YES
0.5137,NO
0.4564,NO
0.5144,NO
0.233,NO
0.2722,NO
4.4666,YES
0.1836,NO
3.7785,YES
0.6398,NO
4.4075,YES
1.5064,NO
1.3406,NO
1.8798,NO
0.9145,NO
2.0607,YES
1.5171,NO
2.1854,YES
2.169,YES
2.1874,YES
0.3473,NO
0.2469,NO
0.1303,NO
0.4791,NO
2.2279,YES
2.9368,YES
0.3177,NO
0.2943,NO
0.3117,NO
0.3521,NO
0.3869,NO
0.5967,NO
0.6256,NO
2.2295,YES
0.1298,NO
3.0128,YES
0.0812,NO
3.0956,YES
0.1726,NO
0.5534,NO
0.3064,NO
0.17,NO
0.5647,NO
0.5334,NO
0.1402,NO
0.3814,NO
0.6075,NO
0.5197,NO
1.1052,NO
1.5298,NO
0.2981,NO
1.3609,NO
1.1324,NO
0.5091,NO
0.9312,NO
3.7276,YES
0.8689,NO
2.8893,YES
0.6897,NO
0.7472,NO
0.9182,NO
0.2973,NO
1.1862,NO
0.4723,NO
0.4958,NO
0.6263,NO
0.8909,NO
3.2901,YES
3.282,YES
2.8769,YES
2.4605,YES
0.826,NO
2.9544,YES
0.5942,NO
2.1084,YES
1.4213,YES
0.3084,NO
0.3371,NO
0.2673,NO
0.2582,NO
1.5769,YES
2.2635,YES
0.1309,NO
0.3046,NO
0.153,NO
0.3754,NO
0.1665,NO
0.1472,NO
0.2031,NO
1.5449,YES
0.3411,NO
2.3428,YES
0.2168,NO
2.3471,YES
0.3136,NO
0.4039,NO
0.3103,NO
0.2051,NO
0.4015,NO
0.2556,NO
0.1397,NO
0.1289,NO
0.5692,NO
0.4636,NO
0.6947,NO
1.6680000000000001,NO
0.7923,NO
1.06,NO
1.2769,NO
0.598,NO
0.6015,NO
3.4094,YES
0.8823,NO
3.1818,YES
0.5647,NO
0.6725,NO
0.9058,NO
0.3653,NO
1.724,NO
0.5637,NO
0.8013,NO
0.851,NO
1.2963,NO
3.3683,YES
3.0380000000000003,YES
2.6359,YES
2.2856,YES
0.8869,NO
2.7768,YES
0.4633,NO
