50Traced_NONETRACED_MAX_MULTI_LSA_86_MEDIAN,Associated
0.3824,NO
0.1069,NO
0.204,NO
0.4156,NO
0.2925,NO
0.3308,NO
0.1309,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3855,NO
1.0,YES
0.3855,NO
0.307,NO
0.0951,NO
0.2964,NO
0.4809,NO
0.3827,NO
0.6333,NO
0.1684,NO
0.2252,NO
0.4753,NO
0.8995,YES
0.4809,NO
1.0,YES
0.2912,NO
0.3824,NO
0.3547,NO
0.307,NO
0.4809,NO
0.2676,NO
0.2902,NO
0.1912,NO
0.2768,NO
1.0,YES
0.8995,YES
0.8995,YES
1.0,YES
0.2964,NO
0.8995,YES
0.2798,NO
0.1989,NO
0.1106,NO
0.20800000000000002,NO
0.3649,NO
0.3847,NO
0.6333,NO
0.1403,NO
0.1473,NO
0.4753,NO
1.0,YES
0.3649,NO
1.0,YES
0.3221,NO
0.3824,NO
0.3221,NO
0.1712,NO
0.3984,NO
0.2355,NO
0.2371,NO
0.1702,NO
0.2916,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2124,NO
0.9475,YES
0.2042,NO
0.1994,NO
0.0958,NO
0.7838,YES
0.5061,YES
0.2829,YES
1.0,YES
0.2237,NO
0.1065,NO
1.0,YES
0.2509,NO
1.0,YES
0.5358,NO
0.4524,NO
0.474,NO
0.1849,NO
0.2771,NO
0.5061,YES
0.1157,NO
0.311,YES
0.2433,NO
0.2927,YES
0.5358,NO
0.3467,NO
0.4412,NO
0.5358,NO
0.6549,YES
0.4918,NO
1.0,YES
0.2115,NO
0.1547,NO
1.0,YES
0.2156,NO
0.2205,NO
1.0,YES
0.2279,NO
0.1097,NO
0.9051,YES
0.2325,NO
0.7090000000000001,YES
0.4965,NO
0.5231,NO
0.5231,NO
0.5231,NO
0.1965,NO
0.4013,NO
0.1398,NO
0.3673,NO
0.1725,NO
0.3831,NO
0.4965,NO
0.3458,NO
0.4089,NO
0.4965,NO
1.0,YES
0.5562,NO
0.7090000000000001,YES
0.3011,NO
0.0928,NO
0.6062,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.1725,NO
0.583,YES
0.6083,NO
1.0,YES
0.6231,NO
0.2365,NO
0.3569,NO
0.2048,NO
0.1616,NO
1.0,YES
0.2544,NO
1.0,YES
0.304,NO
1.0,YES
0.6231,NO
0.6083,NO
0.6083,NO
0.6231,NO
0.6062,YES
0.6083,NO
0.583,YES
0.3133,NO
0.1646,NO
1.0,YES
0.44,NO
0.2459,NO
1.0,YES
0.3433,NO
0.153,NO
1.0,YES
0.3096,NO
1.0,YES
0.5177,NO
0.534,NO
0.3191,NO
0.2898,NO
0.1775,NO
0.44,NO
0.1654,NO
0.516,NO
0.1338,NO
0.3073,NO
0.5177,NO
0.3432,NO
0.4264,NO
0.5177,NO
1.0,YES
0.5104,NO
1.0,YES
0.3011,NO
0.1089,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.1327,NO
0.5227,YES
0.1152,NO
1.0,YES
0.2022,NO
0.2464,NO
0.3522,NO
0.3002,NO
0.1567,NO
1.0,YES
0.0802,NO
0.6162,YES
0.304,NO
0.5238,YES
0.0652,NO
0.1581,NO
0.3056,NO
0.1587,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
0.6735,YES
0.2393,YES
0.3634,NO
0.1548,NO
0.1494,NO
0.2796,NO
0.2394,YES
0.4939,YES
0.2796,NO
0.2808,NO
0.2796,NO
0.2808,NO
0.4028,NO
0.4028,NO
0.4028,NO
0.6735,YES
0.132,NO
0.6145,YES
0.132,NO
0.3826,YES
0.132,NO
0.2457,NO
0.2808,NO
0.2808,NO
0.2808,NO
0.2796,NO
0.1906,NO
0.2437,NO
0.3011,NO
0.1531,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.344,NO
0.1327,NO
1.0,YES
0.2465,NO
1.0,YES
0.4779,NO
0.4829,NO
0.391,NO
0.2024,NO
0.1911,NO
1.0,YES
0.1767,NO
0.6036,YES
0.304,NO
0.4542,YES
0.4779,NO
0.3458,NO
0.4531,NO
0.4779,NO
1.0,YES
0.5562,NO
1.0,YES
0.3341,NO
0.1531,NO
1.0,YES
0.6385,YES
0.3568,YES
1.0,YES
0.3433,NO
0.245,NO
1.0,YES
0.4825,NO
1.0,YES
0.4825,NO
0.534,NO
0.3727,NO
0.3247,NO
0.3341,NO
0.6385,YES
0.2912,NO
0.516,YES
0.2433,NO
0.3831,YES
0.4005,NO
0.4825,NO
0.4825,NO
0.4825,NO
1.0,YES
0.5562,NO
1.0,YES
0.1906,NO
0.1494,NO
0.6507,YES
0.4498,YES
0.5239,YES
1.0,YES
0.3069,NO
0.1622,NO
1.0,YES
0.2104,NO
1.0,YES
0.1578,NO
0.4524,NO
0.474,NO
0.2127,NO
0.2034,NO
0.5239,YES
0.1975,NO
0.4171,YES
0.1773,NO
0.319,YES
0.2129,NO
0.2553,NO
0.4531,NO
0.1773,NO
1.0,YES
0.4951,NO
1.0,YES
0.3133,NO
0.1531,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.344,NO
0.1358,NO
1.0,YES
0.1789,NO
1.0,YES
0.1713,NO
0.534,NO
0.4412,NO
0.4412,NO
0.2771,NO
1.0,YES
0.1767,NO
0.6036,YES
0.304,NO
0.4542,YES
0.2375,NO
0.3458,NO
0.4531,NO
0.2338,NO
1.0,YES
0.5562,NO
1.0,YES
0.3011,NO
0.1995,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.1995,NO
0.5227,YES
0.3405,NO
1.0,YES
0.2377,NO
0.3575,NO
0.3575,NO
0.3575,NO
0.1995,NO
1.0,YES
0.1881,NO
1.0,YES
0.304,NO
1.0,YES
0.415,NO
0.4291,NO
0.3148,NO
0.415,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
0.27,NO
0.10300000000000001,NO
0.4937,YES
0.6109,YES
1.0,YES
0.5022,YES
0.2784,NO
0.1037,NO
0.4937,YES
0.3268,NO
0.6109,YES
0.1556,NO
0.2305,NO
0.3569,NO
0.0932,NO
0.1825,NO
1.0,YES
0.1772,NO
0.7959999999999999,YES
0.1857,NO
0.6493,YES
0.3984,NO
0.3623,NO
0.3022,NO
0.3984,NO
0.4937,YES
0.2715,NO
0.4937,YES
0.3471,NO
0.1869,NO
0.301,NO
0.2297,NO
0.2904,NO
0.3316,NO
0.3816,NO
0.1869,NO
0.6011,NO
0.2278,NO
0.1824,NO
0.1493,NO
0.8209,YES
0.7411,YES
1.0,YES
0.1963,NO
0.3171,NO
0.1943,NO
0.1859,NO
0.2264,NO
0.1962,NO
0.1088,NO
0.3202,NO
0.2286,NO
0.1088,NO
0.301,NO
0.2387,NO
0.4784,NO
0.6856,YES
0.6856,YES
0.2752,NO
0.1653,NO
0.175,NO
0.1893,NO
0.6856,YES
0.6856,YES
0.1893,NO
0.1519,NO
0.1893,NO
0.1784,NO
0.2127,NO
0.1921,NO
0.2592,NO
0.6856,YES
0.1921,NO
0.3186,YES
0.1921,NO
0.3735,YES
0.1921,NO
0.1213,NO
0.1569,NO
0.1354,NO
0.1206,NO
0.16699999999999998,NO
0.1469,NO
0.1893,NO
0.27,NO
0.0835,NO
0.3775,YES
0.6207,YES
1.0,YES
0.5022,YES
0.2784,NO
0.0823,NO
0.4664,YES
0.1809,NO
0.6207,YES
0.1809,NO
0.3934,NO
0.3934,NO
0.3934,NO
0.1349,NO
1.0,YES
0.1002,NO
1.0,YES
0.1887,NO
1.0,YES
0.1982,NO
0.3087,NO
0.2343,NO
0.1809,NO
0.3891,YES
0.2759,NO
0.3515,YES
1.0,YES
1.0,YES
0.3473,NO
0.1555,NO
0.2043,NO
0.295,NO
1.0,YES
1.0,YES
0.2279,NO
0.1823,NO
0.295,NO
0.2011,NO
0.2514,NO
0.3144,NO
0.3062,NO
1.0,YES
0.1532,NO
0.8716,YES
0.1282,NO
0.568,YES
0.2043,NO
0.2011,NO
0.2456,NO
0.1823,NO
0.2011,NO
0.295,NO
0.2142,NO
0.2279,NO
0.1259,NO
0.1493,NO
0.2809,NO
0.4329,NO
0.3069,NO
0.6333,NO
0.1384,NO
0.1187,NO
0.4753,NO
1.0,YES
0.1923,NO
1.0,YES
0.2977,NO
0.3824,NO
0.3627,NO
0.1414,NO
0.3984,NO
0.318,NO
0.1333,NO
0.2072,NO
0.1519,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2193,NO
0.7756,YES
0.1923,NO
1.0,YES
0.2856,YES
0.2893,NO
0.2067,NO
0.1756,NO
0.2387,NO
0.3322,YES
0.7333,YES
0.1546,NO
0.2015,NO
0.2067,NO
0.2015,NO
0.2289,NO
0.3144,NO
0.2341,NO
1.0,YES
0.2067,NO
0.8716,YES
0.2061,NO
0.568,YES
0.2061,NO
0.1128,NO
0.2456,NO
0.2015,NO
0.2015,NO
0.2673,NO
0.1408,NO
0.1546,NO
0.3446,NO
0.2932,NO
0.2676,NO
0.2888,NO
0.31,NO
0.6333,NO
0.2932,NO
0.2932,NO
0.4753,NO
1.0,YES
0.2888,NO
1.0,YES
0.3705,NO
0.3824,NO
0.3705,NO
0.2932,NO
0.3984,NO
0.3765,NO
0.1897,NO
0.2286,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2676,NO
1.0,YES
0.2156,NO
