50Traced_NONETRACED_SUM_MULTI_VSM_46_MAX,Associated
2.0039,NO
3.6517,YES
0.9517,NO
0.3767,NO
3.2523,YES
1.1017,NO
0.8818,NO
2.793,YES
0.4692,NO
0.23199999999999998,NO
3.5815,YES
0.5973,NO
2.9331,YES
0.4042,NO
0.6872,NO
0.9119,NO
0.3662,NO
0.545,NO
0.5673,NO
0.4738,NO
1.9595,NO
0.3488,NO
0.4647,NO
0.6795,NO
1.1096,NO
0.8959999999999999,NO
1.2789,NO
3.3843,YES
0.4139,NO
3.4861,YES
0.6175,NO
0.27699999999999997,NO
1.5487,YES
3.5523,YES
3.3212,YES
1.2973,YES
0.8734,NO
0.1941,NO
1.0716,YES
0.4072,NO
1.1482,YES
0.63,NO
0.6807,NO
1.6106,NO
0.4363,NO
0.6171,NO
2.6759,YES
0.4949,NO
3.0024,YES
0.2808,NO
2.4323,YES
0.6728,NO
0.565,NO
0.4509,NO
0.7128,NO
1.8294,YES
0.8618,NO
1.6981,YES
1.5324,YES
0.83,YES
0.6501,NO
0.6404,NO
0.3344,NO
0.4567,NO
0.7592,YES
1.5783,YES
0.3455,NO
0.8612,NO
0.3537,NO
0.8688,NO
0.2578,NO
0.3459,NO
0.1446,NO
1.189,YES
0.4004,NO
1.5314,YES
0.4323,NO
1.2139,YES
0.4288,NO
0.7825,NO
1.0335,NO
0.7287,NO
0.6525,NO
0.4941,NO
0.9244,NO
0.4752,NO
1.1954,NO
0.3814,NO
5.2332,YES
1.7269,YES
1.2867,YES
4.7094,YES
0.5535,NO
0.3353,NO
5.7673,YES
0.7290000000000001,NO
4.8765,YES
0.4441,NO
1.2395,NO
0.9856,NO
0.2566,NO
0.6303,NO
1.1932,YES
0.6718,NO
2.258,YES
0.6543,NO
1.1399,YES
0.6646,NO
1.5415,NO
1.3477,NO
1.4788,NO
5.0833,YES
0.4597,NO
4.5745,YES
2.0259,NO
0.4959,NO
5.7769,YES
2.5196,YES
1.8565,YES
5.0969,YES
1.3631,NO
0.981,NO
6.1268,YES
1.5582,NO
5.3725,YES
1.3201,NO
1.8358,NO
1.7959,NO
0.4994,NO
1.3099,NO
2.0229,YES
1.2646,NO
2.7413,YES
1.0872,NO
1.7942,YES
1.4014,NO
2.2393,NO
1.8397,NO
2.0276,NO
5.2019,YES
1.6088,NO
5.0834,YES
1.3587,NO
0.595,NO
4.5654,YES
2.0746,YES
1.7432,YES
4.4653,YES
0.9963,NO
0.4873,NO
5.1632,YES
0.6568,NO
4.6398,YES
0.7155,NO
1.2087,NO
1.2872,NO
0.4081,NO
0.6633,NO
1.3872,YES
0.6745,NO
2.5254,YES
0.6943,NO
1.2643,YES
0.6967,NO
1.1774,NO
1.012,NO
1.2767,NO
4.7475,YES
0.725,NO
4.6113,YES
1.3498,NO
0.4787,NO
4.9842,YES
1.8259999999999998,YES
1.4794,YES
4.197,YES
0.7386,NO
0.4243,NO
5.1577,YES
1.0296,NO
4.5252,YES
0.8724,NO
1.3507,NO
1.1321,NO
0.2623,NO
0.6556,NO
1.4769999999999999,YES
0.5687,NO
2.6124,YES
0.5412,NO
1.2553,YES
0.7552,NO
1.5514,NO
1.1395,NO
1.3735,NO
4.6623,YES
0.8843,NO
4.6328,YES
1.0451,NO
0.4097,NO
1.661,YES
3.123,YES
2.4329,YES
1.0246,YES
0.831,NO
0.5081,NO
1.1395,YES
0.7843,NO
1.1506,YES
1.0724,NO
1.1235,NO
1.7915,NO
0.7351,NO
0.6593,NO
2.2632,YES
0.7088,NO
2.6138,YES
0.6925,NO
2.1434,YES
1.077,NO
1.125,NO
0.7811,NO
0.8368,NO
1.5381,YES
1.16,NO
1.5090000000000001,YES
1.0736,NO
0.3776,NO
2.7436,YES
3.8186,YES
3.4243,YES
1.9643,YES
0.7591,NO
0.4849,NO
2.2588,YES
0.8588,NO
2.2176,YES
0.9436,NO
0.7481,NO
1.4512,NO
0.2537,NO
0.9589,NO
3.1004,YES
1.0263,NO
3.5737,YES
0.6625,NO
2.9338,YES
1.1772,NO
1.3372,NO
1.236,NO
1.2152,NO
2.1268,YES
1.3139,NO
2.1086,YES
1.129,NO
0.1974,NO
1.3777,NO
1.8498,NO
1.0118,NO
0.823,NO
1.0473,NO
0.2416,NO
1.0123,NO
0.8381,NO
1.0628,NO
0.8256,NO
1.6895,YES
2.1372,YES
1.4524,YES
0.3799,NO
1.1059,NO
0.265,NO
1.3583,NO
0.3462,NO
0.9216,NO
0.8275,NO
0.9903,NO
0.6940000000000001,NO
0.9105,NO
0.9861,NO
1.0436,NO
1.5533,NO
1.6838,YES
1.4757,YES
1.0021,NO
1.0663,NO
0.5018,NO
0.5244,NO
1.315,YES
2.3436,YES
0.3725,NO
0.4425,NO
0.3026,NO
0.3216,NO
0.5032,NO
0.7314,NO
0.2633,NO
1.7048,YES
0.3233,NO
2.278,YES
0.4694,NO
1.705,YES
0.3519,NO
0.5205,NO
0.7266,NO
0.4115,NO
0.3798,NO
0.5002,NO
0.4591,NO
0.6267,NO
1.1205,NO
0.4378,NO
2.0901,YES
4.1643,YES
3.6415,YES
1.2753,YES
1.1073,NO
0.4947,NO
1.2326,YES
0.7842,NO
1.5604,YES
0.9657,NO
1.0218,NO
2.0036,NO
0.457,NO
0.7977,NO
3.3233,YES
0.8127,NO
3.6552,YES
0.5636,NO
3.0497,YES
0.8474,NO
1.0632,NO
0.7829,NO
0.9044,NO
1.6818,YES
1.391,NO
1.8969,YES
1.9882,YES
1.3593,YES
1.0101,NO
0.7386,NO
0.2331,NO
0.8775,NO
1.4936,YES
2.6352,YES
0.6978,NO
0.3989,NO
0.685,NO
0.3946,NO
0.5987,NO
0.7669,NO
0.4589,NO
2.0422,YES
0.2977,NO
2.6069,YES
0.3931,NO
1.8484,YES
0.3265,NO
0.6079,NO
0.8106,NO
0.2621,NO
0.4972,NO
0.6233,NO
0.5073,NO
0.7386,NO
1.0484,NO
0.4736,NO
2.0244,NO
1.9074,NO
1.485,NO
1.0666,NO
0.7984,NO
0.4966,NO
1.3307,NO
3.4319,YES
1.2104,NO
3.0957,YES
0.7903,NO
1.0216,NO
0.4619,NO
0.9258,NO
1.6219999999999999,NO
0.8884,NO
1.9259,NO
0.5194,NO
1.7169999999999999,NO
3.0443,YES
3.8874,YES
3.2631,YES
2.801,YES
1.0311,NO
3.1355,YES
0.7759,NO
1.8448,YES
1.052,YES
0.7609999999999999,NO
0.5209,NO
0.242,NO
0.6134,NO
0.9174,YES
1.9717,YES
0.4731,NO
0.2816,NO
0.4951,NO
0.3168,NO
0.3299,NO
0.4042,NO
0.3567,NO
1.3743,YES
0.2611,NO
1.932,YES
0.3155,NO
1.5574,YES
0.3041,NO
0.3205,NO
0.5368,NO
0.2749,NO
0.4305,NO
0.6494,NO
0.5147,NO
0.5870000000000001,NO
0.4808,NO
0.2481,NO
1.2069,NO
1.0915,NO
0.6509,NO
0.6484,NO
0.4877,NO
0.439,NO
0.9243,NO
1.5175,YES
0.792,NO
1.5436,YES
0.6703,NO
0.6884,NO
0.3897,NO
0.6079,NO
0.8017,NO
0.6086,NO
0.8645,NO
0.5647,NO
1.0061,NO
1.5487,YES
1.916,YES
1.6154,YES
1.14,YES
0.6924,NO
1.4745,YES
0.4362,NO
