50Traced_NONETRACED_SUM_RAW_LSA_65_MEDIAN,Associated
0.2104,NO
0.2959,NO
0.1784,NO
0.254,NO
0.2059,NO
0.1562,NO
1.5818,YES
0.2189,NO
1.271,YES
0.1589,NO
0.5596,YES
0.1203,NO
0.2679,NO
0.306,NO
0.3777,NO
0.1387,NO
0.2062,NO
0.2278,NO
0.1921,NO
0.2297,NO
0.1904,NO
0.8681,YES
2.8572,YES
1.7647,YES
1.2187,YES
0.3717,NO
0.1141,NO
0.5654,YES
0.2557,NO
0.6603,YES
0.1316,NO
0.3498,NO
0.5195,NO
0.2669,NO
0.2686,NO
1.3715,YES
0.1891,NO
3.7896,YES
0.1339,NO
3.4776,YES
0.3024,NO
0.3497,NO
0.5477,NO
0.128,NO
1.1267,YES
0.3311,NO
0.7497,YES
0.9798,YES
1.0649,YES
0.3766,NO
0.2155,NO
0.1252,NO
0.4475,NO
1.5298,YES
1.1956,YES
0.3575,NO
0.1884,NO
0.3234,NO
0.1058,NO
0.3087,NO
0.2828,NO
0.132,NO
1.6297,YES
0.2779,NO
1.4854,YES
0.2568,NO
0.7439,YES
0.2581,NO
0.284,NO
0.223,NO
0.2578,NO
0.1079,NO
0.4619,NO
0.2793,NO
0.2297,NO
0.5962,NO
0.1819,NO
0.5423,NO
0.9077,NO
0.4651,NO
1.2337,NO
0.602,NO
0.3677,NO
0.6709,NO
2.656,YES
0.6197,NO
0.7829999999999999,YES
0.5414,NO
0.5038,NO
0.3449,NO
0.6491,NO
0.5454,NO
0.5836,NO
0.5304,NO
0.2714,NO
0.3439,NO
2.6383,YES
2.1182,YES
3.3764,YES
0.7329,YES
0.8486,NO
2.5458,YES
0.6985,NO
1.3289,YES
0.5145,YES
0.3254,NO
0.3162,NO
0.2532,NO
0.4343,NO
1.59,YES
0.8067,YES
0.3491,NO
0.3133,NO
0.31,NO
0.1498,NO
0.3899,NO
0.385,NO
0.2624,NO
1.649,YES
0.2895,NO
1.5089,YES
0.4829,NO
1.1589,YES
0.3707,NO
0.3673,NO
0.2024,NO
0.2309,NO
0.0893,NO
0.3895,NO
0.316,NO
0.3348,NO
0.1853,NO
0.0613,NO
0.3416,NO
0.3992,NO
0.2779,NO
0.9783,NO
0.3279,NO
0.1399,NO
0.7334,NO
0.8828,YES
0.5195,NO
0.2943,YES
0.3687,NO
0.3135,NO
0.2759,NO
0.1482,NO
0.3638,NO
0.0922,NO
0.5001,NO
0.2286,NO
0.29,NO
0.8981,YES
0.6677,YES
1.5957,YES
0.3303,YES
0.7829,NO
1.5427,YES
0.6896,NO
