50Traced_NONETRACED_SUM_RAW_LSA_52_MAX,Associated
0.3482,NO
0.1661,NO
0.2707,NO
0.1562,NO
0.5065,YES
0.3696,NO
1.5859,YES
0.1473,NO
0.4298,YES
0.20800000000000002,NO
0.3162,NO
0.2955,NO
0.3057,NO
0.2733,NO
0.3846,NO
0.2733,NO
0.3825,NO
0.4531,NO
0.1046,NO
0.6786,YES
1.5215,YES
1.4097,YES
1.1844,YES
0.5232,NO
0.161,NO
0.9718,YES
0.2404,NO
0.5429999999999999,YES
0.1655,NO
0.3311,NO
0.2698,NO
0.1805,NO
0.3064,NO
1.9297,YES
0.2845,NO
1.9103,YES
0.1807,NO
2.2048,YES
0.2803,NO
0.2319,NO
0.5365,NO
0.2639,NO
0.9625,YES
0.4381,NO
0.7506,YES
1.1343,YES
1.1179999999999999,YES
0.4996,NO
0.4729,NO
0.4281,NO
0.4609,NO
2.1465,YES
1.3602,YES
0.6421,NO
0.1303,NO
0.2122,NO
0.2452,NO
0.2873,NO
0.294,NO
0.2498,NO
1.2541,YES
0.3344,NO
2.2057,YES
0.2716,NO
0.6041,YES
0.4001,NO
0.29,NO
0.2714,NO
0.301,NO
0.0845,NO
0.3728,NO
0.1837,NO
0.3398,NO
0.5364,NO
0.2164,NO
0.43799999999999994,NO
0.2948,NO
0.3405,NO
0.4305,NO
0.3242,NO
0.1729,NO
0.4502,NO
0.733,YES
0.2827,NO
0.6967,YES
0.36700000000000005,NO
0.263,NO
0.276,NO
0.1654,NO
0.3921,NO
0.3292,NO
0.1982,NO
0.2072,NO
0.3033,NO
1.4299,YES
0.7262,YES
1.2804,YES
0.5693,YES
0.2969,NO
0.6422,YES
0.4265,NO
1.9207,YES
1.2727,YES
0.4747,NO
0.321,NO
0.2172,NO
0.3161,NO
2.4249,YES
1.3945,YES
0.4395,NO
0.2091,NO
0.2014,NO
0.1095,NO
0.3268,NO
0.4297,NO
0.2828,NO
1.5547,YES
0.3586,NO
3.0269,YES
0.0934,NO
0.7995,YES
0.2861,NO
0.1004,NO
0.2676,NO
0.259,NO
0.1767,NO
0.1436,NO
0.15,NO
0.2802,NO
0.3251,NO
0.0613,NO
0.2731,NO
0.3911,NO
0.4242,NO
0.3057,NO
0.1529,NO
0.1098,NO
0.4293,NO
0.8078,YES
0.2937,NO
0.7402,YES
0.3902,NO
0.2385,NO
0.2653,NO
0.1082,NO
0.3209,NO
0.0862,NO
0.2705,NO
0.2286,NO
0.2363,NO
1.5391,YES
0.7216,YES
1.3401,YES
0.621,YES
0.2697,NO
0.6288,YES
0.1941,NO
