50Traced_NONETRACED_MAX_MULTI_VSM_92_MEDIAN,Associated
0.1465,NO
1.0,YES
0.1597,NO
1.0,YES
0.4608,NO
0.4608,NO
0.3496,NO
0.4608,NO
0.5253,YES
0.2619,NO
0.5253,YES
0.3071,NO
0.2816,NO
0.3327,NO
0.5644,NO
0.2489,NO
0.42700000000000005,NO
0.3258,NO
0.2026,NO
0.3327,NO
1.0,YES
0.42700000000000005,NO
1.0,YES
0.3298,NO
0.4018,NO
0.4018,NO
0.2988,NO
0.36,NO
0.2701,NO
0.42700000000000005,NO
0.2256,NO
0.3078,NO
0.83,YES
1.0,YES
0.7607,YES
1.0,YES
0.42700000000000005,NO
0.7607,YES
0.42700000000000005,NO
0.3496,NO
0.1871,NO
0.3745,NO
0.4117,NO
0.4156,NO
0.6333,NO
0.4164,NO
0.1187,NO
0.3745,NO
0.7547,YES
0.3855,NO
0.9199,YES
0.3104,NO
0.3673,NO
0.1078,NO
0.3019,NO
0.3984,NO
0.2925,NO
0.4156,NO
0.1656,NO
0.4027,NO
1.0,YES
0.9199,YES
1.0,YES
1.0,YES
0.3745,NO
1.0,YES
0.3271,NO
0.3496,NO
0.0769,NO
0.2964,NO
0.5077,NO
0.3827,NO
0.6333,NO
0.4164,NO
0.1787,NO
0.2964,NO
0.8995,YES
0.2512,NO
0.8995,YES
0.3649,NO
0.3547,NO
0.3547,NO
0.2636,NO
0.3984,NO
0.2383,NO
0.2359,NO
0.1912,NO
0.2789,NO
0.8232,YES
0.8995,YES
0.8236,YES
1.0,YES
0.2964,NO
1.0,YES
0.3251,NO
0.3496,NO
0.1712,NO
0.1152,NO
0.5348,NO
0.1427,NO
0.6333,NO
0.4164,NO
0.1712,NO
0.2056,NO
0.9475,YES
0.1236,NO
0.9475,YES
0.3221,NO
0.2687,NO
0.2045,NO
0.2431,NO
0.3984,NO
0.2355,NO
0.263,NO
0.1702,NO
0.3242,NO
0.7864,YES
0.9475,YES
0.8236,YES
1.0,YES
0.2371,NO
1.0,YES
0.3251,NO
0.3011,NO
0.2465,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.4024,NO
0.1327,NO
1.0,YES
0.2509,NO
1.0,YES
0.1905,NO
0.4524,NO
0.474,NO
0.1716,NO
0.2771,NO
0.4942,YES
0.154,NO
1.0,YES
0.304,NO
0.4542,YES
0.3369,NO
0.462,NO
0.6069,NO
0.5358,NO
1.0,YES
0.578,NO
1.0,YES
0.3527,NO
0.1547,NO
1.0,YES
0.2789,NO
0.2278,NO
0.8451,YES
0.2853,NO
0.1287,NO
1.0,YES
0.2378,NO
0.7454,YES
0.1713,NO
0.4524,NO
0.474,NO
0.3567,NO
0.1965,NO
0.2354,NO
0.1411,NO
0.4591,NO
0.1451,NO
0.2637,NO
0.256,NO
0.3458,NO
0.4303,NO
0.1917,NO
1.0,YES
0.4918,NO
0.6631,YES
0.3229,NO
0.3014,NO
0.586,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.3014,NO
0.586,YES
0.4501,NO
1.0,YES
0.5486,NO
0.3536,NO
0.4308,NO
0.4308,NO
0.1801,NO
0.6066,YES
0.3014,NO
1.0,YES
0.304,NO
1.0,YES
0.5486,NO
0.5486,NO
0.5131,NO
0.6231,NO
1.0,YES
0.6231,NO
1.0,YES
0.2393,NO
0.1646,NO
0.5831,YES
0.44,NO
0.2459,NO
0.6267,YES
0.3433,NO
0.153,NO
0.8116,YES
0.3096,NO
0.8554,YES
0.3773,NO
0.3625,NO
0.3856,NO
0.1803,NO
0.1775,NO
0.3273,NO
0.1654,NO
0.4414,NO
0.1338,NO
0.3073,NO
0.3773,NO
0.3773,NO
0.4524,NO
0.3773,NO
0.5544,YES
0.5104,NO
1.0,YES
0.3229,NO
0.0389,NO
0.1804,YES
1.0,YES
1.0,YES
0.2445,YES
0.0845,NO
0.0804,NO
0.2096,YES
0.1373,NO
0.2445,YES
0.1729,NO
0.2728,NO
0.42,NO
0.1785,NO
0.1186,NO
0.5849,YES
0.1072,NO
1.0,YES
0.1347,NO
1.0,YES
0.153,NO
0.153,NO
0.1471,NO
0.153,NO
0.2445,YES
0.254,NO
0.2445,YES
1.0,YES
1.0,YES
0.3634,NO
0.1548,NO
0.1494,NO
0.2215,NO
1.0,YES
0.6779999999999999,YES
0.1961,NO
0.158,NO
0.1961,NO
0.1102,NO
0.3471,NO
0.4228,NO
0.4228,NO
1.0,YES
0.2044,NO
0.904,YES
0.1083,NO
0.5838,YES
0.1256,NO
0.102,NO
0.1354,NO
0.1259,NO
0.1193,NO
0.228,NO
0.2142,NO
0.275,NO
0.3527,NO
0.1352,NO
1.0,YES
0.5502,YES
0.4729,YES
0.8451,YES
0.4024,NO
0.1061,NO
1.0,YES
0.2465,NO
1.0,YES
0.3004,NO
0.3808,NO
0.391,NO
0.2024,NO
0.2771,NO
0.3273,YES
0.1164,NO
0.5522,YES
0.1673,NO
0.3073,YES
0.3004,NO
0.3458,NO
0.6069,NO
0.4779,NO
1.0,YES
0.578,NO
1.0,YES
0.3341,NO
0.3341,NO
0.5831,YES
0.6385,YES
0.3568,YES
0.8056,YES
0.3433,NO
0.3341,NO
0.8116,YES
0.2613,NO
0.6429,YES
0.126,NO
0.3865,NO
0.3856,NO
0.2404,NO
0.1911,NO
0.3273,YES
0.3341,NO
0.6385,YES
0.308,NO
0.3073,YES
0.2815,NO
0.3611,NO
0.4595,NO
0.5579999999999999,NO
0.7476,YES
0.5579999999999999,NO
1.0,YES
0.3011,NO
0.1494,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.4024,NO
0.1622,NO
1.0,YES
0.3543,NO
1.0,YES
0.4318,NO
0.3031,NO
0.2346,NO
0.1716,NO
0.2771,NO
0.4942,YES
0.1975,NO
1.0,YES
0.304,NO
0.4542,YES
0.4318,NO
0.462,NO
0.6069,NO
0.5289,NO
1.0,YES
0.578,NO
1.0,YES
0.3011,NO
0.1504,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.4024,NO
0.1327,NO
1.0,YES
0.2302,NO
1.0,YES
0.2806,NO
0.4412,NO
0.4029,NO
0.2744,NO
0.2771,NO
0.4942,YES
0.154,NO
1.0,YES
0.308,NO
0.4542,YES
0.3369,NO
0.462,NO
0.6069,NO
0.4462,NO
1.0,YES
0.578,NO
1.0,YES
0.3229,NO
0.1995,NO
0.2323,YES
1.0,YES
1.0,YES
0.44299999999999995,YES
0.1995,NO
0.1512,NO
0.2323,YES
0.2377,NO
0.44299999999999995,YES
0.2377,NO
0.3575,NO
0.42,NO
0.3569,NO
0.1881,NO
0.5849,YES
0.17,NO
1.0,YES
0.1508,NO
1.0,YES
0.1973,NO
0.2793,NO
0.4471,NO
0.2377,NO
0.44299999999999995,YES
0.4382,NO
0.44299999999999995,YES
0.3229,NO
0.1414,NO
0.5033,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.1414,NO
0.5227,YES
0.3268,NO
1.0,YES
0.3984,NO
0.3031,NO
0.42,NO
0.1716,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.304,NO
1.0,YES
0.3984,NO
0.462,NO
0.3583,NO
0.3984,NO
1.0,YES
0.4444,NO
1.0,YES
0.2897,NO
0.1963,NO
0.2784,NO
0.2904,NO
0.2904,NO
0.3316,NO
0.1147,NO
0.1963,NO
0.4576,NO
0.2278,NO
0.2417,NO
0.1406,NO
0.8209,YES
1.0,YES
1.0,YES
0.1943,NO
0.3171,NO
0.1963,NO
0.1859,NO
0.2264,NO
0.2437,NO
0.2363,NO
0.3202,NO
0.2363,NO
0.2363,NO
0.2784,NO
0.2363,NO
0.4784,NO
1.0,YES
1.0,YES
0.2752,NO
0.175,NO
0.175,NO
0.2004,NO
1.0,YES
0.29600000000000004,YES
0.1893,NO
0.158,NO
0.1893,NO
0.1784,NO
0.1661,NO
0.3413,NO
0.1562,NO
0.8269,YES
0.2044,NO
0.29600000000000004,YES
0.1099,NO
0.504,YES
0.175,NO
0.1218,NO
0.1468,NO
0.1354,NO
0.1468,NO
0.2189,NO
0.2142,NO
0.16699999999999998,NO
0.3229,NO
0.1476,NO
0.5033,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.1474,NO
0.5227,YES
0.1538,NO
1.0,YES
0.2022,NO
0.3031,NO
0.42,NO
0.1805,NO
0.1729,NO
1.0,YES
0.1669,NO
1.0,YES
0.304,NO
1.0,YES
0.3369,NO
0.462,NO
0.4471,NO
0.1809,NO
1.0,YES
0.4444,NO
1.0,YES
1.0,YES
1.0,YES
0.3473,NO
0.2044,NO
0.2043,NO
0.2387,NO
1.0,YES
1.0,YES
0.2279,NO
0.1823,NO
0.2279,NO
0.1823,NO
0.2938,NO
0.3413,NO
0.3062,NO
0.8269,YES
0.2044,NO
1.0,YES
0.1462,NO
0.568,YES
0.2043,NO
0.1513,NO
0.1823,NO
0.1383,NO
0.1823,NO
0.2673,NO
0.2142,NO
0.295,NO
0.3496,NO
0.0731,NO
0.2193,NO
0.4029,NO
0.1268,NO
0.6333,NO
0.4164,NO
0.1187,NO
0.2267,NO
0.6940000000000001,YES
0.2269,NO
0.5949,YES
0.3551,NO
0.3673,NO
0.3627,NO
0.1414,NO
0.3984,NO
0.188,NO
0.2269,NO
0.2072,NO
0.1652,NO
1.0,YES
0.6533,YES
1.0,YES
1.0,YES
0.2269,NO
1.0,YES
0.3251,NO
1.0,YES
1.0,YES
0.2893,NO
0.2044,NO
0.1756,NO
0.2387,NO
0.3322,YES
1.0,YES
0.1251,NO
0.1388,NO
0.0939,NO
0.1388,NO
0.1793,NO
0.1472,NO
0.1463,NO
0.8165,YES
0.157,NO
1.0,YES
0.2061,NO
0.568,YES
0.2061,NO
0.1152,NO
0.1388,NO
0.1274,NO
0.1388,NO
0.2673,NO
0.1778,NO
0.1803,NO
0.3496,NO
0.2932,NO
0.26,NO
0.5644,NO
0.1614,NO
0.6333,NO
0.4164,NO
0.1187,NO
0.26,NO
1.0,YES
0.2888,NO
1.0,YES
0.3705,NO
0.3673,NO
0.2305,NO
0.2425,NO
0.3984,NO
0.188,NO
0.2888,NO
0.2286,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3095,NO
1.0,YES
0.414,NO
