50Traced_NONETRACED_MAX_MULTI_LSA_20_MAX,Associated
0.42700000000000005,NO
0.0745,NO
0.42700000000000005,NO
0.2256,NO
0.19399999999999998,NO
1.0,YES
1.0,YES
0.6467,YES
0.7607,YES
0.3877,NO
0.7607,YES
0.2748,NO
0.3071,NO
0.1339,NO
0.4128,NO
0.3982,NO
0.31,NO
0.4569,NO
0.3258,NO
0.1871,NO
0.3429,NO
0.9462,YES
0.3745,NO
1.0,YES
0.2522,NO
0.32299999999999995,NO
0.1069,NO
0.204,NO
0.39799999999999996,NO
0.1871,NO
0.3246,NO
0.1309,NO
0.4027,NO
1.0,YES
1.0,YES
0.9199,YES
0.9199,YES
0.3745,NO
0.9199,YES
0.2345,NO
0.32,NO
0.307,NO
0.5722,NO
0.4809,NO
0.4809,NO
0.6333,NO
0.4164,NO
0.307,NO
0.4809,NO
1.0,YES
0.3821,NO
1.0,YES
0.3649,NO
0.3824,NO
0.3649,NO
0.2014,NO
0.4809,NO
0.2676,NO
0.4809,NO
0.1912,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3251,NO
0.3071,NO
0.2173,NO
0.5722,NO
0.4029,NO
0.3649,NO
0.6333,NO
0.4164,NO
0.1712,NO
0.4753,NO
1.0,YES
0.1639,NO
1.0,YES
0.3435,NO
0.3824,NO
0.3435,NO
0.1596,NO
0.3649,NO
0.2173,NO
0.3649,NO
0.1702,NO
0.3242,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3251,NO
0.3527,NO
0.2734,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3069,NO
0.1854,NO
1.0,YES
0.3027,NO
1.0,YES
0.1578,NO
0.4413,NO
0.3727,NO
0.3146,NO
0.1176,NO
1.0,YES
0.2734,NO
1.0,YES
0.308,NO
0.4542,YES
0.256,NO
0.462,NO
0.6069,NO
0.24,NO
1.0,YES
0.4444,NO
1.0,YES
0.3183,NO
0.1547,NO
0.9027,YES
0.2156,NO
0.2918,NO
0.7629,YES
0.2513,NO
0.12,NO
0.8170000000000001,YES
0.2325,NO
0.9027,YES
0.1528,NO
0.3984,NO
0.3203,NO
0.3567,NO
0.171,NO
0.2918,NO
0.1398,NO
0.3915,NO
0.1451,NO
0.2637,NO
0.4965,NO
0.3213,NO
0.4965,NO
0.2166,NO
0.9027,YES
0.4965,NO
0.7090000000000001,YES
0.2138,NO
0.0928,NO
0.6693,YES
1.0,YES
1.0,YES
0.6693,YES
0.2651,NO
0.0806,NO
0.6693,YES
0.5755,NO
0.6062,YES
0.6083,NO
0.2676,NO
0.42,NO
0.2048,NO
0.1171,NO
1.0,YES
0.0934,NO
1.0,YES
0.2035,NO
0.7878,YES
0.6083,NO
0.6083,NO
0.3933,NO
0.5117,NO
0.6149,YES
0.5117,NO
0.4165,YES
0.2356,NO
0.1646,NO
0.6681,YES
0.2226,NO
0.1649,NO
0.5646,YES
0.2676,NO
0.153,NO
0.8554,YES
0.3096,NO
0.6681,YES
0.3773,NO
0.2949,NO
0.273,NO
0.1684,NO
0.1775,NO
0.2701,NO
0.1654,NO
0.4414,NO
0.1572,NO
0.2867,NO
0.5177,NO
0.3773,NO
0.5177,NO
0.3773,NO
0.7795,YES
0.5177,NO
0.6838,YES
0.27,NO
0.1186,NO
0.4187,YES
1.0,YES
1.0,YES
0.5022,YES
0.2651,NO
0.1184,NO
0.4664,YES
0.1373,NO
0.4131,YES
0.2022,NO
0.3002,NO
0.3569,NO
0.3002,NO
0.1729,NO
1.0,YES
0.1186,NO
1.0,YES
0.1347,NO
1.0,YES
0.3118,NO
0.1581,NO
0.4471,NO
0.1856,NO
0.1423,YES
0.4382,NO
0.3189,YES
0.9589,YES
1.0,YES
0.3634,NO
0.1548,NO
0.1473,NO
0.2387,NO
0.6145,YES
1.0,YES
0.2571,NO
0.1616,NO
0.2219,NO
0.0839,NO
0.4228,NO
0.3144,NO
0.4228,NO
0.2476,YES
0.2278,NO
0.8716,YES
0.0598,NO
0.568,YES
0.1398,NO
0.102,NO
0.2456,NO
0.1284,NO
0.1193,NO
0.2219,NO
0.15,NO
0.1894,NO
0.2981,NO
0.1294,NO
0.8452,YES
0.5502,YES
0.5502,YES
0.825,YES
0.3105,NO
0.1123,NO
0.9043,YES
0.2237,NO
0.8452,YES
0.1332,NO
0.5037,NO
0.3818,NO
0.5037,NO
0.1056,NO
0.5502,YES
0.1164,NO
0.5502,YES
0.1673,NO
0.3012,YES
0.4779,NO
0.3092,NO
0.4779,NO
0.2114,NO
0.9043,YES
0.4779,NO
0.825,YES
0.2257,NO
0.2465,NO
1.0,YES
0.6385,YES
0.6385,YES
0.8056,YES
0.3069,NO
0.2411,NO
1.0,YES
0.4324,NO
1.0,YES
0.4324,NO
0.3865,NO
0.3727,NO
0.3865,NO
0.1994,NO
0.6385,YES
0.2465,NO
0.6385,YES
0.308,NO
0.3351,YES
0.5579999999999999,NO
0.4324,NO
0.6069,NO
0.4324,NO
1.0,YES
0.5579999999999999,NO
1.0,YES
0.3527,NO
0.1531,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3433,NO
0.1622,NO
1.0,YES
0.3543,NO
1.0,YES
0.4318,NO
0.4413,NO
0.3191,NO
0.21600000000000003,NO
0.2034,NO
1.0,YES
0.1975,NO
1.0,YES
0.304,NO
0.5239,YES
0.5289,NO
0.462,NO
0.5289,NO
0.4318,NO
1.0,YES
0.5289,NO
0.728,YES
0.2582,NO
0.1241,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3433,NO
0.1242,NO
1.0,YES
0.3027,NO
1.0,YES
0.1436,NO
0.4412,NO
0.3344,NO
0.4412,NO
0.1176,NO
1.0,YES
0.1767,NO
1.0,YES
0.308,NO
0.4733,YES
0.2407,NO
0.462,NO
0.5187,NO
0.2338,NO
1.0,YES
0.5104,NO
0.85,YES
0.1721,NO
0.1881,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1995,NO
0.1995,NO
1.0,YES
0.3519,NO
0.4491,YES
0.415,NO
0.3569,NO
0.42,NO
0.3569,NO
0.1698,NO
1.0,YES
0.1995,NO
1.0,YES
0.304,NO
0.524,YES
0.2843,NO
0.462,NO
0.4856,NO
0.415,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
0.27,NO
0.10300000000000001,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2651,NO
0.0883,NO
1.0,YES
0.3027,NO
0.4491,YES
0.2022,NO
0.2453,NO
0.3569,NO
0.0943,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.304,NO
1.0,YES
0.3118,NO
0.462,NO
0.4856,NO
0.2229,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
0.4042,NO
0.1943,NO
0.3578,NO
0.2654,NO
0.2654,NO
0.2784,NO
0.4356,NO
0.1364,NO
0.6384,NO
0.2363,NO
0.301,NO
0.2363,NO
1.0,YES
0.758,YES
1.0,YES
0.1649,NO
0.386,NO
0.1943,NO
0.2654,NO
0.1742,NO
0.2533,NO
0.1707,NO
0.3778,NO
0.3189,NO
0.2363,NO
0.3647,NO
0.3398,NO
0.4702,NO
0.9153,YES
1.0,YES
0.2752,NO
0.1989,NO
0.1989,NO
0.1989,NO
1.0,YES
0.6856,YES
0.1989,NO
0.1519,NO
0.1051,NO
0.1784,NO
0.1661,NO
0.23399999999999999,NO
0.1562,NO
0.5669,YES
0.1989,NO
1.0,YES
0.1989,NO
0.5838,YES
0.1513,NO
0.1468,NO
0.2104,NO
0.1354,NO
0.0948,NO
0.228,NO
0.0884,NO
0.1893,NO
0.1768,NO
0.1474,NO
0.6207,YES
1.0,YES
1.0,YES
0.6207,YES
0.2651,NO
0.1476,NO
0.6207,YES
0.1879,NO
0.3775,YES
0.2022,NO
0.3565,NO
0.42,NO
0.3565,NO
0.1221,NO
1.0,YES
0.1476,NO
1.0,YES
0.1887,NO
0.7878,YES
0.3118,NO
0.4291,NO
0.3056,NO
0.1809,NO
0.3775,YES
0.2869,NO
0.3028,YES
0.9153,YES
1.0,YES
0.3473,NO
0.275,NO
0.275,NO
0.275,NO
1.0,YES
1.0,YES
0.275,NO
0.1725,NO
0.295,NO
0.1823,NO
0.2938,NO
0.3413,NO
0.2938,NO
0.8269,YES
0.275,NO
1.0,YES
0.275,NO
0.5838,YES
0.1607,NO
0.2011,NO
0.2104,NO
0.2011,NO
0.1107,NO
0.228,NO
0.2011,NO
0.2279,NO
0.32,NO
0.2582,NO
0.5722,NO
0.4329,NO
0.31,NO
0.6333,NO
0.4164,NO
0.175,NO
0.4753,NO
0.9462,YES
0.2193,NO
1.0,YES
0.3627,NO
0.3824,NO
0.3627,NO
0.1596,NO
0.4327,NO
0.2582,NO
0.3529,NO
0.2072,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3251,NO
0.9589,YES
1.0,YES
0.3151,NO
0.2576,NO
0.2067,NO
0.2387,NO
1.0,YES
1.0,YES
0.2067,NO
0.2015,NO
0.1276,NO
0.2015,NO
0.2341,NO
0.3413,NO
0.2341,NO
0.8269,YES
0.2278,NO
1.0,YES
0.2067,NO
0.568,YES
0.1607,NO
0.1769,NO
0.2456,NO
0.1522,NO
0.2015,NO
0.2189,NO
0.2015,NO
0.1546,NO
0.2787,NO
0.2906,NO
0.414,NO
0.2817,NO
0.1819,NO
0.3335,NO
0.1614,NO
0.2906,NO
0.26,NO
0.6992,YES
0.414,NO
0.6992,YES
0.3705,NO
0.2809,NO
0.3705,NO
0.0807,NO
0.2698,NO
0.2533,NO
0.1819,NO
0.2286,NO
0.1448,NO
0.3156,YES
0.6992,YES
0.3124,YES
0.6992,YES
0.3095,NO
0.6992,YES
0.26,NO
