50Traced_NONETRACED_SUM_MULTI_LSA_11_MEDIAN,Associated
1.2343,NO
1.8486,NO
1.6038,NO
1.2461,NO
1.1229,NO
0.662,NO
1.3282,NO
2.7367,YES
1.4215,NO
2.9678,YES
0.8666,NO
1.6237,NO
0.48200000000000004,NO
0.7243,NO
1.4684,NO
0.8956,NO
1.3296,NO
1.0116,NO
1.2383,NO
2.4775,YES
3.4684,YES
3.2001,YES
2.6441,YES
1.6009,NO
3.655,YES
1.2462,NO
1.2409,NO
0.5148,NO
1.7498,YES
2.9174,YES
2.4921,YES
1.9363,YES
0.693,NO
0.5308,NO
2.1382,YES
1.9041,NO
1.4745,YES
1.5437,NO
1.1203,NO
1.1059999999999999,NO
0.4575,NO
0.4738,NO
2.6085,YES
0.5269,NO
2.3914,YES
0.5719,NO
2.7223,YES
1.15,NO
2.5865,NO
1.9286,NO
1.5632,NO
2.0884,YES
1.8163,NO
1.9401,YES
1.6307,NO
0.9415,NO
2.295,NO
1.7502,NO
1.2747,NO
2.3064,NO
1.2705,NO
0.7547,NO
2.0721,NO
3.1675,YES
2.1109,NO
3.3035,YES
0.9587,NO
1.4941,NO
0.3015,NO
0.9707,NO
0.9882,NO
1.0043,NO
1.3789,NO
1.1247,NO
1.1776,NO
2.7716,YES
3.8658,YES
3.7922,YES
2.6161,YES
2.4159,NO
3.9562,YES
1.8581,NO
1.235,NO
0.5238,NO
2.6824,NO
1.9881,NO
1.52,NO
2.6921,NO
1.0255,NO
0.4917,NO
2.563,NO
3.0932,YES
2.7663,NO
3.2589,YES
1.2434,NO
1.8438,NO
0.3272,NO
0.6063,NO
1.335,NO
0.5965,NO
1.9072,NO
0.6367,NO
1.4404,NO
2.7254,YES
4.0328,YES
4.0651,YES
2.6345,YES
3.0809,NO
4.0923,YES
2.1651,NO
1.8236,NO
0.8349,NO
1.2999,NO
1.2819999999999998,NO
1.1362,NO
1.5615,NO
1.3686,NO
0.6244,NO
1.4289,NO
2.5509,YES
1.5452,NO
2.7411,YES
1.2575,NO
1.8769,NO
0.7507,NO
0.8348,NO
0.9253,NO
0.8954,NO
0.9763,NO
1.2378,NO
0.8218,NO
2.4308,YES
3.2763,YES
3.0262,YES
2.4843,YES
1.8741,NO
3.7748,YES
1.2977,NO
1.0744,NO
0.4921,NO
1.4424,NO
1.9999,NO
1.6704,NO
1.2878,NO
0.9375,NO
0.4251,NO
1.3794,NO
2.8724,YES
1.5163,NO
3.0846,YES
0.8823,NO
1.3389,NO
0.531,NO
0.2745,NO
1.4535,NO
0.4933,NO
1.3479,NO
0.6628,NO
1.6030000000000002,NO
2.4451,YES
3.7244,YES
3.1,YES
2.5123,YES
1.6076,NO
3.431,YES
1.2855,NO
1.5556,NO
0.2531,NO
5.204,YES
2.6584,YES
1.2717,YES
5.8864,YES
0.9674,NO
0.5505,NO
5.2552,YES
1.1928,NO
4.8139,YES
1.2028,NO
2.9205,NO
2.0357,NO
1.0167,NO
1.0403,NO
1.1127,YES
0.6816,NO
1.9764,YES
0.4691,NO
1.6306,YES
1.3447,NO
1.8784,NO
2.1978,NO
0.9247,NO
5.7652,YES
2.2603,NO
5.0996,YES
0.9461,NO
0.1547,NO
3.7383,YES
1.7182,NO
0.9285,NO
3.7224,YES
0.9748,NO
0.3114,NO
4.2025,YES
1.1034,NO
3.0703,YES
0.8764,NO
2.3569,NO
1.3128,NO
0.9131,NO
0.6221,NO
0.6355,NO
0.4469,NO
1.1518,NO
0.3627,NO
1.2313,NO
1.2203,NO
2.069,NO
2.3678,NO
0.9724,NO
3.592,YES
2.2108,NO
3.7892,YES
1.5542,NO
0.3891,NO
2.0324,YES
3.57,YES
3.3908,YES
2.3546,YES
1.0107,NO
0.4673,NO
2.6419,YES
1.2389,NO
1.5665,YES
0.9019,NO
1.6003,NO
1.4558,NO
0.5653,NO
0.6413,NO
4.0103,YES
0.5475,NO
3.2366,YES
0.6025,NO
3.6336,YES
0.539,NO
1.8489,NO
1.7724,NO
1.2062,NO
2.5543,YES
1.5242,NO
2.1892,YES
0.9490000000000001,NO
0.2425,NO
2.7498,YES
1.4081,NO
0.779,NO
2.8575,YES
0.7161,NO
0.153,NO
2.8847,YES
0.9819,NO
2.244,YES
0.9287,NO
1.6031,NO
1.4282,NO
0.5849,NO
0.2265,NO
0.7565,NO
0.3041,NO
1.6053,NO
0.2663,NO
1.0683,NO
1.1012,NO
1.4853,NO
1.9889,NO
0.7766,NO
3.1044,YES
2.0563,NO
2.0289,YES
0.6413,NO
0.3145,NO
0.5534,YES
1.8969999999999998,YES
2.2842,YES
0.5585,YES
0.7973,NO
0.1752,NO
1.2942,YES
0.6319,NO
0.5952,YES
0.3685,NO
0.7493,NO
0.4976,NO
0.4218,NO
0.1245,NO
2.3596,YES
0.3617,NO
2.2925,YES
0.32,NO
2.3082,YES
0.292,NO
1.0707,NO
0.9737,NO
0.6604,NO
0.8671,YES
0.6271,NO
0.8834,YES
2.7296,YES
1.8138,YES
0.9809,NO
1.0518,NO
0.7697,NO
1.588,NO
1.5311,YES
1.0987,YES
0.8092,NO
0.7863,NO
0.7238,NO
0.7096,NO
0.8088,NO
1.4906,NO
0.3911,NO
1.7686,YES
0.799,NO
1.4953,YES
0.9699,NO
2.2406,YES
0.8369,NO
0.5576,NO
0.8338,NO
0.6551,NO
0.6318,NO
1.2934,NO
0.9817,NO
1.0052,NO
1.8178,NO
0.5038,NO
5.8423,YES
2.9994,YES
1.9775,YES
6.4273,YES
1.5993,NO
0.4622,NO
6.3054,YES
1.415,NO
5.2663,YES
1.15,NO
3.5027,NO
2.3569999999999998,NO
1.2819999999999998,NO
0.9334,NO
1.6769999999999998,YES
0.5893,NO
2.6053,YES
0.6202,NO
2.4437,YES
1.4983,NO
2.5241,NO
2.8105,NO
1.3053,NO
6.42,YES
2.8828,NO
5.8124,YES
2.4375,NO
0.8842,NO
5.3543,YES
2.2785,YES
1.6728,YES
5.8643,YES
1.5538,NO
0.7056,NO
5.3706,YES
1.4418,NO
4.8008,YES
1.0997,NO
2.7,NO
2.5553,NO
1.0463,NO
1.3405,NO
1.0612,YES
0.8295,NO
2.1249,YES
1.1107,NO
1.6528,YES
1.5657,NO
2.1314,NO
2.3946,NO
1.2313,NO
6.1717,YES
2.8585,NO
5.2034,YES
1.6679,NO
0.5764,NO
5.1898,YES
2.5461,YES
1.5764,YES
5.8668,YES
1.2652,NO
0.428,NO
5.7314,YES
0.8018,NO
4.8051,YES
0.4284,NO
2.5907,NO
1.662,NO
0.7007,NO
0.8740000000000001,NO
1.1861,YES
0.6033,NO
2.3281,YES
0.55,NO
1.7802,YES
0.9921,NO
1.4909,NO
2.0474,NO
0.7308,NO
5.8894,YES
1.9124,NO
5.2355,YES
1.3714,NO
0.3797,NO
6.2205,YES
2.5567,YES
1.4983,YES
6.7312,YES
1.135,NO
0.3883,NO
6.2032,YES
1.4875,NO
5.492999999999999,YES
1.1415,NO
2.9983,NO
2.0381,NO
0.7103,NO
0.912,NO
1.1619,YES
0.4397,NO
2.4919,YES
0.3078,NO
1.8403,YES
1.5867,NO
2.3058,NO
2.9404,NO
1.0846,NO
6.6212,YES
2.795,NO
5.7912,YES
0.8815,NO
0.5014,NO
1.8611,YES
2.5844,YES
2.411,YES
1.9443,YES
0.6307,NO
0.3948,NO
2.2549,YES
1.2707,NO
1.507,YES
0.8451,NO
0.8598,NO
0.675,NO
0.258,NO
0.2525,NO
2.4985,YES
0.3298,NO
2.2806,YES
0.3547,NO
2.695,YES
0.6424,NO
1.9259,NO
1.4971,NO
1.0433,NO
2.1278,YES
1.2857,NO
1.9879,YES
0.9105,NO
0.4082,NO
2.0607,YES
3.6565,YES
3.7802,YES
2.2563,YES
1.0584,NO
0.3322,NO
2.8453,YES
1.4611,NO
2.2286,YES
0.7239,NO
1.1141,NO
0.8383,NO
0.2678,NO
0.4762,NO
3.8629,YES
0.4764,NO
3.5716,YES
0.304,NO
3.6695,YES
0.7501,NO
2.0768,NO
1.6917,NO
1.0935,NO
2.4903,YES
1.3009,NO
2.4503,YES
1.0952,NO
0.1413,NO
0.9312,NO
0.904,NO
0.5398,NO
1.4499,NO
0.6408,NO
0.2713,NO
1.6174,NO
0.5739,NO
1.2644,NO
0.6021,NO
2.0116,YES
1.7606,YES
1.2578,YES
0.5034,NO
0.6433,NO
0.4329,NO
0.7626,NO
0.5614,NO
0.5971,NO
0.6063,NO
1.1368,NO
1.0577,NO
0.6891,NO
1.6708,NO
1.3083,NO
1.3931,NO
2.3586,YES
1.0988,YES
0.5167,NO
0.8545,NO
0.5775,NO
1.1055,NO
1.3029,YES
1.011,YES
0.6949,NO
0.4501,NO
0.5363,NO
0.4731,NO
0.7372,NO
1.2343,NO
0.5281,NO
1.6963,YES
0.6271,NO
1.4769999999999999,YES
0.6525,NO
1.7239,YES
0.6089,NO
0.4194,NO
0.5375,NO
0.4347,NO
0.4933,NO
0.9419,NO
0.9134,NO
0.6046,NO
1.6304,NO
0.6996,NO
2.5907,YES
3.6809,YES
3.3617,YES
2.9504,YES
1.2079,NO
0.5353,NO
3.3877,YES
1.1275,NO
2.4063,YES
0.4053,NO
1.9715,NO
1.5589,NO
0.9132,NO
0.7079,NO
3.4168,YES
0.6332,NO
3.3311,YES
0.7882,NO
3.6336,YES
0.4883,NO
1.9306,NO
1.2081,NO
0.8846,NO
3.1246,YES
1.1135,NO
3.0794,YES
2.2543,YES
1.3839,YES
0.4304,NO
0.6839,NO
0.58,NO
1.0003,NO
0.9241,YES
1.3627,YES
0.4685,NO
0.2302,NO
0.2393,NO
0.2074,NO
0.5116,NO
0.9622,NO
0.3324,NO
1.3491,YES
0.7367,NO
1.7019,YES
0.6028,NO
1.8237,YES
0.7029,NO
0.1756,NO
0.2802,NO
0.2799,NO
0.2127,NO
0.5934,NO
0.3991,NO
0.6327,NO
1.1715,NO
0.5624,NO
1.4051,NO
1.6175,NO
1.3828,NO
1.5056,NO
0.973,NO
0.4846,NO
1.0509,NO
2.8014,YES
1.4541,NO
3.2735,YES
0.9243,NO
1.5119999999999998,NO
0.4035,NO
0.40700000000000003,NO
1.4445,NO
0.5179,NO
1.2759,NO
0.7463,NO
1.4314,NO
2.352,YES
3.4833,YES
3.1154,YES
2.5956,YES
1.6642,NO
3.4269,YES
1.1181,NO
2.8662,YES
2.0498,YES
0.2823,NO
0.3476,NO
0.3658,NO
0.7466,NO
1.6171,YES
1.3851,YES
0.1426,NO
0.2978,NO
0.1067,NO
0.2986,NO
0.1665,NO
1.02,NO
0.1463,NO
1.9413,YES
0.3951,NO
1.9234,YES
0.413,NO
2.5231,YES
0.2432,NO
0.2569,NO
0.2286,NO
0.4063,NO
0.4198,NO
0.4137,NO
0.6522,NO
0.3097,NO
1.5344,NO
0.8842,NO
1.2690000000000001,NO
0.4765,NO
0.7651,NO
1.4643,NO
1.0725,NO
0.6699,NO
1.268,NO
1.9376,YES
1.4853,NO
1.7776,YES
0.7749,NO
1.5835,NO
0.3747,NO
0.997,NO
0.5282,NO
0.8151,NO
0.6083,NO
1.0859,NO
0.4705,NO
1.6738,YES
2.4714,YES
2.5733,YES
1.4818,YES
1.7329,NO
2.858,YES
0.9774,NO
