50Traced_NONETRACED_SUM_MULTI_VSM_53_MEDIAN,Associated
0.4622,NO
1.2299,YES
3.0716,YES
2.6648,YES
1.9741,YES
0.9416,NO
0.2092,NO
1.7163,YES
1.088,NO
1.6996,YES
0.8192,NO
1.3692,NO
0.9346,NO
0.7276,NO
0.3493,NO
3.7872,YES
0.4223,NO
3.0303,YES
0.17600000000000002,NO
3.3252,YES
0.5134,NO
1.3441,NO
0.2269,NO
0.7257,NO
1.2569,YES
1.4939,NO
2.0188,YES
1.8859,NO
1.043,NO
1.6849,NO
1.4316,NO
0.9445,NO
1.6794,NO
2.351,NO
0.6059,NO
1.8152,NO
2.7808,YES
0.7853,NO
2.6338,YES
1.2387,NO
1.3475,NO
0.4291,NO
1.0745,NO
1.2279,NO
0.8236,NO
0.8938,NO
0.8674,NO
0.9138,NO
2.1006,YES
3.6752,YES
3.1619,YES
3.4349,YES
0.9925,NO
3.4623,YES
0.7368,NO
1.1088,NO
0.2797,NO
0.8798,NO
1.1018,NO
0.4221,NO
1.5993,NO
1.3349,NO
0.0967,NO
1.5098,NO
2.8493,YES
0.4422,NO
2.2121,YES
0.6944,NO
0.6161,NO
0.1716,NO
0.4427,NO
0.4397,NO
0.1655,NO
0.7624,NO
0.1309,NO
0.4378,NO
2.2627,YES
3.6278,YES
3.1843,YES
3.5214,YES
0.4917,NO
3.0504,YES
0.5047,NO
1.5688,NO
0.7732,NO
1.6805,NO
1.4855,NO
0.7788,NO
2.0401,NO
2.0351,NO
0.386,NO
2.16,NO
3.1855,YES
1.0176,NO
2.7939,YES
1.2004,NO
0.9605,NO
0.3461,NO
1.2592,NO
1.1731,NO
0.444,NO
0.9884,NO
0.5381,NO
0.8479,NO
2.5491,YES
4.1076,YES
3.6492,YES
4.0167,YES
0.9407,NO
3.4656,YES
1.0125,NO
0.9842,NO
0.5062,NO
1.5779,NO
1.6698,NO
1.1103,NO
1.9367,NO
1.5664,NO
0.2606,NO
1.8702,NO
2.8371,YES
1.3421,NO
2.3007,YES
0.8362,NO
0.9099,NO
0.2783,NO
0.7762,NO
0.9463,NO
0.3127,NO
1.2129,NO
0.2624,NO
1.0101,NO
2.1209,YES
3.7019,YES
2.8854,YES
3.2962,YES
1.203,NO
3.367,YES
1.2638,NO
1.0575,NO
1.0249,NO
5.1081,YES
2.154,YES
1.9455,YES
4.7388,YES
2.3488,NO
0.6623,NO
5.2885,YES
0.8165,NO
4.6767,YES
0.5081,NO
1.98,NO
0.6731,NO
0.5415,NO
1.2545,NO
1.9654,YES
0.9658,NO
1.9211,YES
0.86,NO
1.6055,YES
0.7102,NO
1.6018,NO
1.8297,NO
0.4313,NO
4.4609,YES
2.2094,NO
4.9294,YES
0.7702,NO
0.7061,NO
3.8764,YES
1.7976,NO
1.7177,NO
3.7985,YES
1.7379,NO
0.5273,NO
4.5232,YES
0.6594,NO
3.7854,YES
0.3853,NO
1.7253,NO
0.5988,NO
0.626,NO
0.8116,NO
1.5524,NO
0.6801,NO
1.8565,NO
0.3944,NO
1.2731,NO
0.6318,NO
1.2038,NO
1.1704,NO
0.331,NO
3.2747,YES
1.7585,NO
4.2199,YES
1.4631,NO
1.1999,NO
2.5025,YES
3.4013,YES
3.0506,YES
2.3647,YES
1.4284,NO
0.603,NO
1.9608,YES
0.8946,NO
2.6291,YES
0.5083,NO
0.8522,NO
0.6086,NO
0.4062,NO
0.8674,NO
4.3389999999999995,YES
0.9837,NO
3.3394,YES
0.8484,NO
3.7498,YES
0.2397,NO
1.0025,NO
0.6097,NO
0.3188,NO
2.4543,YES
1.6408,NO
2.4969,YES
0.5219,NO
0.3953,NO
2.6733,YES
1.1440000000000001,NO
0.8356,NO
2.6254,YES
1.3569,NO
0.153,NO
2.772,YES
0.8363,NO
2.593,YES
0.8437,NO
0.544,NO
0.1542,NO
0.2656,NO
0.4266,NO
1.1299,NO
0.3862,NO
0.652,NO
0.1206,NO
1.1657,NO
0.9555,NO
1.4609,NO
1.6567,NO
0.9221,NO
1.9714,YES
1.5829,NO
2.6001,YES
0.6086,NO
0.1655,NO
0.8287,YES
1.97,YES
1.4407,YES
1.1344,YES
0.5992,NO
0.0977,NO
1.2104,YES
0.7070000000000001,NO
0.8712,YES
0.4727,NO
1.0074,NO
0.7292,NO
0.4827,NO
0.1712,NO
2.2916,YES
0.2036,NO
1.6480000000000001,YES
0.1347,NO
1.7719999999999998,YES
0.3451,NO
0.6985,NO
0.331,NO
0.5632,NO
0.7218,YES
1.0153,NO
1.1640000000000001,YES
2.8306,YES
2.7594,YES
1.6373,NO
0.7439,NO
0.5225,NO
1.0543,NO
2.9010000000000002,YES
1.6119,YES
1.2545,NO
0.3989,NO
1.2021,NO
0.4615,NO
1.0098,NO
0.754,NO
0.5059,NO
2.3047,YES
0.9768,NO
2.0013,YES
0.6082,NO
1.9945,YES
0.4467,NO
0.2772,NO
0.46299999999999997,NO
0.5262,NO
0.3555,NO
1.0588,NO
0.5523,NO
1.273,NO
0.5228,NO
0.5915,NO
6.4501,YES
1.8528,YES
1.8995,YES
5.5282,YES
2.3177,NO
0.4212,NO
6.2819,YES
0.5579999999999999,NO
5.7342,YES
0.5722,NO
2.5544,NO
1.5087,NO
0.9606,NO
0.8578,NO
1.9178,YES
0.8190000000000001,NO
2.0694,YES
0.595,NO
1.4373,YES
0.8241,NO
1.5716,NO
2.0912,NO
0.5288,NO
5.1416,YES
2.6215,NO
5.9474,YES
0.9909,NO
0.8495,NO
4.7603,YES
1.6169,YES
1.5273,YES
4.7305,YES
2.4056,NO
0.5975,NO
5.1799,YES
1.1298,NO
4.4051,YES
0.9027,NO
1.9977,NO
1.2513,NO
0.8276,NO
0.8825,NO
1.4284,YES
0.9681,NO
2.1656,YES
0.5071,NO
1.4849,YES
1.1793,NO
2.0869999999999997,NO
1.9016,NO
1.114,NO
3.992,YES
2.6352,NO
4.7515,YES
1.0632,NO
0.8612,NO
5.0419,YES
1.5814,YES
1.3597,YES
4.7921,YES
2.4694,NO
0.6251,NO
5.1094,YES
1.3665,NO
4.1511,YES
1.123,NO
1.7466,NO
0.8859999999999999,NO
0.4667,NO
0.8518,NO
1.2441,YES
0.9208,NO
1.5595,YES
0.6961,NO
1.304,YES
1.1674,NO
2.3754,NO
2.7638,NO
1.3980000000000001,NO
4.3404,YES
3.0499,NO
4.3037,YES
0.8778,NO
0.7096,NO
5.7819,YES
2.312,YES
2.0699,YES
5.3331,YES
2.2739,NO
0.4347,NO
5.9829,YES
1.1945,NO
5.2189,YES
1.0994,NO
2.3859,NO
1.2231,NO
0.9191,NO
0.8146,NO
2.2573,YES
0.6404,NO
2.2899,YES
0.4596,NO
1.6425,YES
1.1239,NO
2.1339,NO
2.2904,NO
1.2211,NO
4.4792,YES
3.036,NO
5.6445,YES
1.3995,NO
0.8389,NO
2.1537,YES
3.3126,YES
2.8976,YES
2.7176,YES
1.4803,NO
0.3456,NO
2.4605,YES
1.7132,NO
2.5083,YES
1.2263,NO
1.7169999999999999,NO
1.1931,NO
0.8887,NO
0.9223,NO
4.0228,YES
0.5379,NO
3.525,YES
0.4594,NO
3.3789999999999996,YES
1.1098,NO
2.2275,NO
1.1747,NO
1.5408,NO
1.8253,YES
2.1443,NO
2.7109,YES
1.0661,NO
0.6156,NO
2.6668,YES
3.2726,YES
3.0108,YES
2.7448,YES
1.3062,NO
0.2692,NO
2.6154,YES
1.0070000000000001,NO
2.6338,YES
0.7954,NO
1.1905,NO
0.4797,NO
0.4194,NO
0.6299,NO
4.2959,YES
0.6953,NO
3.3258,YES
0.4631,NO
3.7616,YES
0.5801,NO
1.4985,NO
1.1777,NO
0.6027,NO
2.3012,YES
1.5959,NO
2.5553,YES
0.8388,NO
0.4265,NO
1.1228,NO
0.6087,NO
0.5871,NO
0.8288,NO
0.9411,NO
0.3869,NO
1.5256,NO
0.4363,NO
0.9948,NO
0.207,NO
1.8478,YES
1.6944,YES
1.1399,YES
0.5479999999999999,NO
1.0071,NO
0.3067,NO
0.6582,NO
0.3345,NO
0.3578,NO
0.4256,NO
0.3286,NO
0.4956,NO
0.5439,NO
0.4343,NO
0.55,NO
1.4138,NO
2.5241,YES
2.3866,YES
1.5062,NO
0.6148,NO
0.3926,NO
0.993,NO
2.6154,YES
1.156,YES
1.0588,NO
0.7714,NO
0.8878,NO
0.8188,NO
0.7972,NO
0.8422,NO
0.3329,NO
1.7324,YES
0.7974,NO
1.7066,YES
0.5787,NO
1.8269,YES
0.5422,NO
0.5623,NO
0.8598,NO
0.8978,NO
0.9424,NO
0.8648,NO
1.0534,NO
0.8791,NO
1.2792,NO
0.7137,NO
2.6364,YES
3.7238,YES
3.1151,YES
2.7029,YES
1.4324,NO
0.4273,NO
2.8355,YES
1.3442,NO
2.6111,YES
0.8646,NO
1.6204,NO
1.063,NO
0.8754,NO
0.6762,NO
4.3726,YES
0.6977,NO
3.1289999999999996,YES
0.4539,NO
3.5484,YES
0.7218,NO
1.5562,NO
1.0706,NO
0.8758,NO
1.9855,YES
1.9824,NO
2.8038,YES
3.1241,YES
3.0585,YES
1.2261,NO
0.9943,NO
0.7945,NO
0.7876,NO
2.986,YES
1.85,YES
0.79,NO
0.7719,NO
0.8479,NO
0.7619,NO
0.9311,NO
0.7835,NO
0.41700000000000004,NO
2.412,YES
1.3446,NO
2.2422,YES
0.8382,NO
2.1928,YES
0.6944,NO
0.4363,NO
0.7764,NO
0.5616,NO
0.7697,NO
0.8274,NO
0.8276,NO
0.8509,NO
1.1379,NO
0.6832,NO
0.9484,NO
1.252,NO
0.6631,NO
1.4485,NO
1.3474,NO
0.3458,NO
1.4022,NO
1.8663,YES
0.7888,NO
1.3062,YES
0.7948,NO
0.5625,NO
0.32899999999999996,NO
1.1039,NO
1.0821,NO
0.4461,NO
1.0557,NO
0.4398,NO
1.0183,NO
1.4786,YES
2.2855,YES
1.8865,YES
2.1249,YES
0.6899,NO
1.7177,YES
0.8252,NO
3.2151,YES
3.0593,YES
1.0161,NO
0.7005,NO
0.4876,NO
0.7154,NO
3.1322,YES
1.8696,YES
0.831,NO
0.8498,NO
0.5536,NO
0.7929999999999999,NO
1.0199,NO
0.8449,NO
0.4677,NO
2.3745,YES
0.8467,NO
2.2344,YES
0.4487,NO
2.1814,YES
0.4683,NO
0.4661,NO
0.8553,NO
0.7205,NO
0.8278,NO
0.677,NO
0.8331,NO
0.6674,NO
1.1067,NO
0.5946,NO
2.1013,NO
1.2284,NO
0.6011,NO
2.3542,NO
1.8119999999999998,NO
0.2494,NO
2.0398,NO
2.5233,YES
1.2830000000000001,NO
2.5987,YES
0.9198,NO
0.782,NO
0.2176,NO
0.7071,NO
1.2522,NO
0.5126,NO
1.0365,NO
0.4061,NO
1.1453,NO
2.0083,YES
3.555,YES
3.1543,YES
3.3805,YES
1.3109,NO
3.1294,YES
1.2095,NO
