50Traced_NONETRACED_MAX_RAW_VSM_99_MAX,Associated
0.1095,NO
0.1665,NO
0.15,NO
0.1463,NO
1.0,YES
0.1292,NO
1.0,YES
0.1292,NO
1.0,YES
0.1292,NO
0.0826,NO
0.0826,NO
0.1274,NO
0.0826,NO
0.1427,NO
0.1077,NO
0.0769,NO
0.1714,NO
0.1714,NO
0.2688,NO
0.2653,NO
0.1494,NO
0.2963,NO
0.1987,NO
0.1714,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.159,NO
0.1906,NO
0.1714,NO
0.1705,NO
0.2286,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1576,NO
