50Traced_NONETRACED_SUM_MULTI_VSM_27_MEDIAN,Associated
0.4688,NO
3.1913,YES
0.608,NO
4.0741,YES
1.1395,NO
0.8687,NO
1.1473,NO
0.9981,NO
1.4288,YES
0.8781,NO
2.1706,YES
1.6998,NO
0.8547,NO
1.6528,NO
1.6096,NO
1.5238,NO
1.3746,NO
1.5172,NO
0.9918,NO
1.8967,NO
3.8812,YES
1.2943,NO
1.9894,YES
1.0412,NO
0.8638,NO
0.3851,NO
1.2492,NO
2.2705,NO
1.0299,NO
1.3634,NO
1.1512,NO
1.7217,NO
3.9691,YES
3.6802,YES
3.4011,YES
2.3712,YES
1.5104,NO
3.2946,YES
1.4609,NO
0.9838,NO
0.4061,NO
1.4211,YES
3.2814,YES
2.5175,YES
1.295,YES
1.2847,NO
0.2627,NO
1.2068,YES
1.8656,NO
1.4068,YES
0.8665,NO
1.2278,NO
0.8659,NO
0.4063,NO
0.5334,NO
3.4642,YES
0.5197,NO
2.6403,YES
0.5108,NO
3.387,YES
2.0201,NO
1.5830000000000002,NO
1.605,NO
1.3875,NO
1.1231,YES
1.3111,NO
1.6302,YES
1.2083,NO
0.6191,NO
1.5885,NO
0.6936,NO
0.7986,NO
1.2839,NO
1.2302,NO
0.6898,NO
1.7914,NO
2.3569,YES
1.3304,NO
1.5206,YES
0.7957,NO
1.1066,NO
0.4804,NO
0.813,NO
0.9514,NO
0.8062,NO
0.5702,NO
0.7059,NO
0.8813,NO
2.4856,YES
2.3118,YES
2.5176,YES
1.3983,YES
1.5147,NO
1.9549,YES
1.0894,NO
1.0962,NO
0.3559,NO
1.98,NO
1.1079,NO
1.0233,NO
1.4969999999999999,NO
1.0006,NO
0.4321,NO
2.5943,NO
4.1458,YES
1.7038,NO
1.9957,YES
0.8125,NO
0.8148,NO
0.2224,NO
0.46799999999999997,NO
1.6647,NO
0.5516,NO
1.0265,NO
0.541,NO
0.8842,NO
4.3854,YES
3.9542,YES
3.9431,YES
2.2984,YES
2.0801,NO
3.4907,YES
1.9761,NO
1.0296,NO
0.2735,NO
1.1424,NO
1.1596,NO
0.9449,NO
0.6994,NO
1.0514,NO
0.3819,NO
1.3441,NO
2.983,YES
0.8859,NO
1.6238,YES
1.1775,NO
1.1844,NO
0.6726,NO
0.4876,NO
1.2799,NO
0.6016,NO
0.9467,NO
0.6147,NO
1.0812,NO
3.2526,YES
3.0854,YES
3.1087,YES
1.9213,YES
1.2875,NO
2.8629,YES
0.8884,NO
0.8978,NO
0.4553,NO
1.1741,NO
1.1373,NO
0.8728,NO
0.5920000000000001,NO
0.7722,NO
0.3721,NO
1.3044,NO
3.4399,YES
0.7773,NO
1.8554,YES
1.0244,NO
0.91,NO
0.5833,NO
0.4572,NO
1.324,NO
0.4916,NO
0.9926,NO
0.5395,NO
0.8511,NO
3.5966,YES
3.3615,YES
3.2958,YES
2.1291,YES
1.2003,NO
3.0355,YES
0.9714,NO
0.9588,NO
0.6947,NO
3.5535,YES
1.964,YES
1.7909,YES
4.2207,YES
1.982,NO
0.6069,NO
4.0443,YES
1.6986,NO
3.8442,YES
0.8025,NO
1.2543,NO
1.0513,NO
0.3278,NO
0.7262,NO
1.9563,YES
0.3765,NO
1.3642,YES
1.2062,NO
2.2736,YES
1.6756,NO
1.8083,NO
2.4635,NO
1.1243,NO
3.9598,YES
1.3913,NO
3.8681,YES
1.4280000000000002,NO
0.6702,NO
2.2694,YES
1.3356,NO
0.8691,NO
1.8267,YES
0.7963,NO
0.3682,NO
2.2121,YES
0.8903,NO
1.8619999999999999,YES
0.1528,NO
0.8608,NO
1.2314,NO
0.7724,NO
0.6892,NO
1.0653,NO
0.4719,NO
1.0298,NO
0.5145,NO
0.9701,NO
1.0557,NO
1.2096,NO
1.6461,NO
0.7215,NO
1.7647,YES
0.863,NO
2.1089,YES
1.2586,NO
0.7399,NO
2.4056,YES
4.5687,YES
3.2013,YES
2.5355,YES
1.9973,NO
0.4967,NO
2.0271,YES
1.4335,NO
2.4095,YES
0.5091,NO
1.7369,NO
1.0944,NO
0.8439,NO
0.7579,NO
3.5232,YES
0.5499,NO
3.4647,YES
0.8691,NO
4.5483,YES
1.3649,NO
1.4447,NO
1.7075,NO
1.1216,NO
1.8973,YES
1.3719999999999999,NO
2.4974,YES
0.2143,NO
0.3076,NO
2.4829,YES
1.3434,NO
1.0102,NO
2.7056,YES
1.1929,NO
0.365,NO
2.4608,YES
0.7635,NO
2.819,YES
0.3536,NO
1.1907,NO
0.9029,NO
0.5198,NO
0.2902,NO
0.9545,NO
0.2256,NO
0.7703,NO
0.5775,NO
1.1807,NO
0.7964,NO
0.9776,NO
1.3769999999999998,NO
0.5376,NO
2.6008,YES
0.5619,NO
2.7492,YES
0.8971,NO
0.3336,NO
0.8158,YES
3.2516,YES
2.167,YES
0.6261,YES
1.2329,NO
0.2929,NO
0.5049,YES
0.6908,NO
0.5587,YES
0.3604,NO
0.6932,NO
0.5236,NO
0.1785,NO
0.4115,NO
2.9981,YES
0.5255,NO
2.5139,YES
0.4042,NO
3.255,YES
0.9051,NO
0.551,NO
0.7517,NO
0.6192,NO
0.3132,YES
0.5603,NO
0.8692,YES
3.0781,YES
2.1909,YES
1.0454,NO
0.8320000000000001,NO
0.2948,NO
0.8069,NO
2.4139,YES
2.6929,YES
0.7574,NO
0.188,NO
0.4515,NO
0.2871,NO
0.8869,NO
0.9999,NO
0.8064,NO
3.0664,YES
0.2278,NO
2.2249,YES
0.2011,NO
2.3159,YES
0.7607,NO
0.3752,NO
0.9645,NO
0.6953,NO
0.4041,NO
0.7289,NO
0.7605,NO
0.4107,NO
1.2003,NO
0.6951,NO
5.2344,YES
2.3038,YES
1.8532,YES
5.6453,YES
2.3199,NO
0.6842,NO
5.4368,YES
1.5534,NO
5.2074,YES
0.7694,NO
1.1612,NO
1.1996,NO
0.2024,NO
0.7893,NO
2.0263,YES
0.46299999999999997,NO
1.6569999999999998,YES
1.2895,NO
2.2401,YES
1.6491,NO
2.0437,NO
3.1534,NO
1.1008,NO
5.1633,YES
1.3165,NO
5.5884,YES
1.2672,NO
1.0302,NO
4.3031,YES
1.3669,YES
1.1417,YES
4.6468,YES
1.7732,NO
0.9625,NO
4.5439,YES
1.4543,NO
4.1894,YES
0.6832,NO
0.777,NO
1.0113,NO
0.1744,NO
1.0847,NO
1.4563,YES
0.5625,NO
0.9412,YES
1.5553,NO
1.3719,YES
1.3741,NO
1.8225,NO
2.6019,NO
1.1367,NO
4.3063,YES
1.4062,NO
4.2197,YES
1.5736,NO
0.9845,NO
5.4475,YES
2.2132,YES
1.8515,YES
5.8376,YES
2.4691,NO
0.9781,NO
5.6289,YES
1.4753,NO
5.4865,YES
0.7411,NO
1.1147,NO
1.2634,NO
0.1994,NO
1.1438,NO
1.8989,YES
0.7053,NO
1.5557,YES
1.56,NO
2.1264,YES
1.5428,NO
2.043,NO
3.2041,NO
1.166,NO
5.3762,YES
1.2092,NO
5.8519,YES
1.0667,NO
0.7348,NO
4.8434,YES
1.8749,YES
1.7157,YES
5.2326,YES
1.9761,NO
0.561,NO
5.1767,YES
1.4375,NO
5.1433,YES
0.5708,NO
1.6369999999999998,NO
1.5596,NO
0.8215,NO
0.7528,NO
1.6689,YES
0.4119,NO
1.1791,YES
1.1881,NO
1.7318,YES
1.5337,NO
1.8301,NO
2.7988,NO
1.0257,NO
4.9502,YES
1.2231,NO
5.287999999999999,YES
1.3255,NO
0.5797,NO
1.7285,YES
4.1648,YES
2.6734,YES
1.5374,YES
1.775,NO
0.4177,NO
1.4152,YES
1.0642,NO
1.5747,YES
0.6274,NO
1.5006,NO
1.1764,NO
0.7108,NO
0.7701,NO
3.3021,YES
0.7728,NO
3.208,YES
0.7281,NO
4.0388,YES
1.3267,NO
1.2006,NO
1.7347,NO
0.9521,NO
1.3867,YES
0.986,NO
1.8161,YES
0.8042,NO
0.3547,NO
1.7916,YES
4.0526,YES
3.1135,YES
1.9979,YES
1.6391,NO
0.2647,NO
1.6616,YES
1.4219,NO
1.9094,YES
0.6706,NO
1.0759999999999998,NO
0.5197,NO
0.1164,NO
0.4959,NO
4.0285,YES
0.3994,NO
3.3195,YES
0.6653,NO
4.2919,YES
1.4437,NO
1.0522,NO
1.1842,NO
1.0102,NO
1.5666,YES
1.1521,NO
2.1675,YES
0.9197,NO
0.5524,NO
1.1045,NO
1.1759,NO
0.8598,NO
0.723,NO
1.0508,NO
0.4176,NO
0.7627,NO
0.5043,NO
0.9763,NO
0.3491,NO
1.5859999999999999,YES
1.7053,YES
1.3784,YES
0.6363,NO
0.589,NO
0.5386,NO
0.6583,NO
0.5820000000000001,NO
0.9575,NO
0.6107,NO
0.7302,NO
0.9966,NO
0.6398,NO
1.0093,NO
0.7831,NO
0.74,NO
2.1578,YES
1.7233,YES
0.4407,NO
0.8309,NO
0.5307,NO
0.3965,NO
1.3999,YES
1.9229,YES
0.4571,NO
0.6967,NO
0.3198,NO
0.4872,NO
0.2528,NO
0.2675,NO
0.1562,NO
2.0847,YES
0.8391,NO
1.4991,YES
0.5199,NO
1.6389,YES
0.9189,NO
0.7047,NO
0.9349,NO
0.6353,NO
0.5664,NO
0.3989,NO
0.5395,NO
0.4344,NO
1.0191,NO
0.3229,NO
2.3001,YES
3.6086,YES
2.516,YES
2.4043,YES
1.6636,NO
0.3185,NO
1.9995,YES
0.7120000000000001,NO
2.3417,YES
0.2728,NO
1.0134,NO
0.7295,NO
0.1805,NO
0.6347,NO
3.1351,YES
0.5184,NO
2.9346,YES
0.6253,NO
3.6456,YES
0.8223,NO
0.7942,NO
1.2396,NO
0.7299,NO
2.0449,YES
0.4298,NO
2.6859,YES
2.7546,YES
1.9553,YES
0.9879,NO
0.9013,NO
0.4608,NO
0.6405,NO
2.1532,YES
2.3408,YES
0.6552,NO
0.6733,NO
0.4701,NO
0.5231,NO
0.7665,NO
0.8216,NO
0.6331,NO
2.6952,YES
0.5123,NO
1.8659,YES
0.3648,NO
1.8707,YES
0.7454,NO
0.8734,NO
1.1779,NO
0.9041,NO
0.6883,NO
0.6983,NO
0.8375,NO
0.5766,NO
1.0390000000000001,NO
0.5413,NO
1.2035,NO
1.2086,NO
1.0002,NO
0.9404,NO
0.8608,NO
0.4287,NO
1.6608,NO
2.8842,YES
1.1319,NO
1.5741,YES
0.7883,NO
0.7764,NO
0.4229,NO
0.4739,NO
1.2989,NO
0.4909,NO
0.9944,NO
0.418,NO
1.1802,NO
3.0102,YES
2.7171,YES
2.8846,YES
1.5101,YES
1.1914,NO
2.2863,YES
1.129,NO
1.9843,YES
1.1921,YES
0.562,NO
0.4817,NO
0.3629,NO
0.4567,NO
1.5995,YES
1.68,YES
0.6005,NO
0.4982,NO
0.2543,NO
0.4316,NO
0.4223,NO
0.573,NO
0.223,NO
1.9409999999999998,YES
0.4843,NO
1.6875,YES
0.1877,NO
1.5939,YES
0.5985,NO
0.6293,NO
0.8715,NO
0.7174,NO
0.4511,NO
0.4909,NO
0.6642,NO
0.3873,NO
1.0579,NO
0.527,NO
1.5821,NO
0.8532,NO
0.89,NO
1.3225,NO
0.8906,NO
0.473,NO
1.7868,NO
2.3213,YES
1.3912,NO
1.2944,YES
0.43200000000000005,NO
0.6148,NO
0.2176,NO
0.5976,NO
1.2919999999999998,NO
0.5447,NO
0.8432,NO
0.7514,NO
0.9339,NO
2.5205,YES
2.4131,YES
2.5256,YES
1.7132,YES
1.8128,NO
1.9999,YES
1.5447,NO
