50Traced_NONETRACED_SUM_MULTI_VSM_99_MAX,Associated
1.1485,YES
2.9463,YES
2.8075,YES
1.8776,YES
0.8009,NO
0.3221,NO
0.8278,YES
0.2598,NO
1.2583,YES
0.3235,NO
0.4366,NO
1.57,NO
0.3421,NO
0.5619,NO
3.2459,YES
0.5422,NO
2.7768,YES
0.6453,NO
2.7696,YES
0.4299,NO
0.4578,NO
0.8406,NO
0.4055,NO
1.3387,YES
0.7187,NO
1.3977,YES
0.7638,NO
0.5101,NO
1.2135,NO
0.838,NO
0.8906,NO
2.2475,NO
1.1314,NO
0.2261,NO
1.5899,NO
2.4201,YES
1.7263,NO
1.8904,YES
0.3774,NO
0.7706,NO
0.2367,NO
0.7743,NO
1.1676,NO
0.6153,NO
0.7845,NO
0.6408,NO
1.1427,NO
2.2788,YES
2.8422,YES
2.5753,YES
2.4909,YES
1.9265,NO
3.0694,YES
1.5572,NO
1.2751,NO
0.4738,NO
1.1324,NO
0.5534,NO
0.6693,NO
1.7254,NO
1.3317,NO
0.3761,NO
1.5499,NO
2.5183,YES
1.6164,NO
1.6405,YES
0.5131,NO
0.8619,NO
0.2211,NO
0.9698,NO
1.0311,NO
0.8864,NO
0.5441,NO
0.5453,NO
0.5711,NO
2.7257,YES
3.0061,YES
3.0212,YES
1.8955,YES
1.8104,NO
2.6797,YES
1.4075,NO
1.4361,NO
0.4673,NO
0.9601,NO
1.102,NO
1.0817,NO
1.6472,NO
1.6757,NO
0.4534,NO
1.095,NO
2.7276,YES
1.4201,NO
2.0172,YES
0.9148,NO
1.0275,NO
0.5639,NO
1.1163,NO
1.6476,NO
0.9705,NO
0.7707,NO
0.8063,NO
1.4437,NO
3.0371,YES
3.4155,YES
3.1476,YES
2.5218,YES
1.8168,NO
3.1394,YES
1.5626,NO
1.4411,NO
0.4851,NO
0.64,NO
1.261,NO
1.1834,NO
1.4599,NO
1.536,NO
0.5093,NO
1.178,NO
2.9867,YES
1.1901,NO
2.1544,YES
0.8983,NO
1.4641,NO
0.7029,NO
0.9817,NO
1.6171,NO
0.9213,NO
0.74,NO
0.6138,NO
1.3048,NO
3.0113,YES
3.5766,YES
2.9883,YES
2.6475,YES
1.2268,NO
3.2355,YES
1.3306,NO
1.9252,NO
0.9354,NO
3.7071,YES
1.5602,YES
1.6607,YES
5.5417,YES
1.7342,NO
0.7809999999999999,NO
4.6766,YES
1.294,NO
4.7844,YES
0.65,NO
1.5878,NO
2.9522,NO
0.9974,NO
0.9537,NO
2.4346,YES
1.0755,NO
2.0772,YES
1.2559,NO
2.1347,YES
1.3405,NO
1.1577,NO
2.9877,NO
1.1826,NO
4.4552,YES
2.2322,NO
4.875,YES
0.5175,NO
0.5670000000000001,NO
1.6826,YES
0.4408,NO
0.6249,NO
3.1989,YES
0.5,NO
0.1462,NO
2.8845,YES
1.0629,NO
2.4963,YES
0.4298,NO
0.3264,NO
1.5078,NO
0.3726,NO
0.4775,NO
1.0070000000000001,NO
0.3123,NO
1.5214,NO
0.5770000000000001,NO
0.474,NO
0.7232,NO
0.8267,NO
1.6381,NO
0.7141,NO
3.031,YES
1.9374,NO
2.6271,YES
1.9483,NO
0.5915,NO
2.6223,YES
3.6962,YES
4.0171,YES
3.7208,YES
1.5183,NO
0.4364,NO
2.9172,YES
2.2189,NO
3.1864,YES
1.6359,NO
1.6774,NO
2.9552,NO
1.1016,NO
0.8053,NO
4.5619,YES
0.7202,NO
3.2234,YES
0.6589,NO
3.9129,YES
2.759,NO
2.8909,NO
3.3838,NO
2.2531,NO
2.6198,YES
2.8181,NO
3.8739,YES
0.44,NO
0.3156,NO
1.7806,YES
0.3827,NO
0.5413,NO
2.4661,YES
0.5671,NO
0.153,NO
2.5082,YES
0.7072,NO
2.6065,YES
0.3397,NO
0.5509,NO
0.9263,NO
0.2417,NO
0.2268,NO
0.8140000000000001,NO
0.2696,NO
1.0159,NO
0.3255,NO
0.5096,NO
0.6088,NO
0.46799999999999997,NO
1.584,NO
0.5006,NO
2.0299,YES
0.5329999999999999,NO
2.6461,YES
0.5126,NO
0.1309,NO
0.5828,YES
1.3773,YES
1.4088,YES
0.8835,YES
0.4709,NO
0.1871,NO
0.638,YES
0.1152,NO
0.7502,YES
0.1141,NO
0.436,NO
0.9667,NO
0.342,NO
0.3509,NO
1.5221,YES
0.2351,NO
1.2123,YES
0.3752,NO
1.2229999999999999,YES
0.2504,NO
0.1581,NO
0.3237,NO
0.2444,NO
0.638,YES
0.4333,NO
0.7464,YES
2.147,YES
1.3194,YES
0.7877,NO
0.8475,NO
0.8163,NO
1.4634,NO
2.3355,YES
1.2953,YES
1.197,NO
0.7120000000000001,NO
1.1995,NO
0.5368,NO
1.0095,NO
1.6727,NO
0.925,NO
1.2697,YES
1.2246,NO
1.9145,YES
0.6619,NO
1.7499,YES
1.0222,NO
0.7949,NO
0.9025,NO
0.9536,NO
0.6919,NO
1.5099,NO
0.7167,NO
1.4938,NO
1.1789,NO
0.6888,NO
3.943,YES
0.9757,YES
1.1179999999999999,YES
6.0268,YES
1.2616,NO
0.40700000000000003,NO
4.9713,YES
1.1714,NO
5.165,YES
0.4875,NO
1.1492,NO
2.2306,NO
0.4995,NO
0.7275,NO
2.1024,YES
0.5765,NO
2.1072,YES
0.9111,NO
1.6502,YES
0.9744,NO
0.861,NO
2.8788,NO
0.9736,NO
4.9274,YES
2.2541,NO
4.8984,YES
1.2476,NO
0.8329,NO
3.4882,YES
1.7694,YES
2.0079,YES
5.7958,YES
1.6232,NO
0.5156,NO
4.6377,YES
1.5106,NO
4.9268,YES
0.9761,NO
1.1825,NO
2.6535,NO
0.8341,NO
1.1092,NO
2.5703,YES
0.8842,NO
2.2875,YES
1.4991,NO
2.1311,YES
1.1602,NO
1.2464,NO
2.4307,NO
1.7207,NO
4.2401,YES
2.5893,NO
4.4083,YES
1.2202,NO
0.7256,NO
3.9293,YES
1.1222,YES
1.5982,YES
5.8455,YES
1.3639,NO
0.373,NO
4.698,YES
1.0949,NO
5.2967,YES
0.4491,NO
1.2391,NO
2.0669,NO
0.4907,NO
0.6657,NO
2.2516,YES
0.5398,NO
1.9141,YES
1.0329,NO
1.959,YES
1.1112,NO
0.9682,NO
2.7394,NO
1.0531,NO
4.4728,YES
1.8633,NO
4.8786,YES
1.1502,NO
0.7439,NO
4.2799,YES
0.675,YES
0.9976,YES
6.2279,YES
1.2886,NO
0.4085,NO
5.2438,YES
1.074,NO
5.8107,YES
0.4,NO
1.2197,NO
2.0911,NO
0.5164,NO
0.57,NO
1.8293,YES
0.5886,NO
1.6947,YES
0.9719,NO
1.6728,YES
0.943,NO
0.8009999999999999,NO
2.8193,NO
1.0375,NO
4.9094,YES
1.7124,NO
5.3061,YES
1.2731,NO
0.4689,NO
1.3312,YES
3.2710000000000004,YES
3.2903,YES
1.7836,YES
0.7701,NO
0.4047,NO
1.0305,YES
0.2831,NO
1.2083,YES
0.2511,NO
0.3746,NO
1.7275,NO
0.4131,NO
0.6642,NO
3.3021,YES
0.6789,NO
3.1722,YES
0.6015,NO
3.1401,YES
0.6089,NO
0.335,NO
0.7579,NO
0.4222,NO
1.3508,YES
0.8308,NO
1.4969999999999999,YES
1.5982,NO
0.4842,NO
1.9471,YES
3.4589999999999996,YES
3.763,YES
2.4588,YES
0.9835,NO
0.32299999999999995,NO
1.7884,YES
0.9187,NO
2.452,YES
0.6381,NO
0.6019,NO
2.1667,NO
0.5468,NO
0.7783,NO
3.7423,YES
0.7553,NO
3.4468,YES
0.6926,NO
3.5366,YES
1.3917,NO
1.3432,NO
2.0157,NO
0.9835,NO
2.0908,YES
1.173,NO
2.4792,YES
0.8135,NO
0.3662,NO
0.3778,NO
0.4203,NO
0.2866,NO
0.5699,NO
0.8041,NO
0.4105,NO
0.9412,NO
0.4964,NO
0.7528,NO
0.3904,NO
1.2938,YES
1.5811,YES
1.2909,YES
0.4091,NO
0.6601,NO
0.5555,NO
0.2536,NO
0.5549,NO
0.3196,NO
0.5128,NO
0.3517,NO
0.6865,NO
0.5682,NO
0.8471,NO
0.5818,NO
1.1704,NO
1.1849,YES
0.7879999999999999,YES
0.6762,NO
0.2523,NO
0.4216,NO
0.6637,NO
1.7315,YES
0.5521,YES
0.4189,NO
0.4593,NO
0.4204,NO
0.4238,NO
0.3602,NO
0.5404,NO
0.39299999999999996,NO
1.4772,YES
0.5862,NO
1.7424,YES
0.1727,NO
1.4969,YES
0.5179,NO
0.687,NO
0.7259,NO
0.7218,NO
0.3045,NO
0.7423,NO
0.3289,NO
0.5174,NO
1.3698,NO
0.5089,NO
1.5598,YES
3.3371,YES
3.2457,YES
2.1166,YES
0.8947,NO
0.4111,NO
1.1907,YES
0.3815,NO
1.5483,YES
0.3441,NO
0.4989,NO
1.7964,NO
0.4469,NO
0.6489,NO
3.6109,YES
0.6791,NO
3.2158,YES
0.609,NO
3.2435,YES
0.8788,NO
0.6891,NO
1.0299,NO
0.5733,NO
1.6522,YES
0.9577,NO
1.7943,YES
2.153,YES
1.4645,YES
0.5398,NO
0.3561,NO
0.4122,NO
0.8777,NO
3.1722,YES
1.462,YES
0.6218,NO
0.4602,NO
0.4034,NO
0.4102,NO
0.5448,NO
0.8892,NO
0.3878,NO
2.2086,YES
0.6734,NO
2.6917,YES
0.1757,NO
2.4363,YES
0.4131,NO
0.7763,NO
0.951,NO
0.5765,NO
0.3724,NO
0.8971,NO
0.5372,NO
0.5153,NO
1.0848,NO
0.4309,NO
0.9838,NO
1.2233,NO
1.2196,NO
1.5299,NO
1.3573,NO
0.3654,NO
1.3135,NO
2.6587,YES
1.1245,NO
2.0264,YES
0.7584,NO
0.9806,NO
0.3749,NO
0.8889,NO
1.5231,NO
0.597,NO
0.8411,NO
0.4344,NO
1.1157,NO
3.0810000000000004,YES
3.4266,YES
3.0188,YES
2.6238,YES
1.6037,NO
3.5460000000000003,YES
1.3,NO
1.8618,YES
1.0306,YES
0.45,NO
0.4849,NO
0.3806,NO
0.8045,NO
2.0419,YES
1.2299,YES
0.6919,NO
0.3626,NO
0.4472,NO
0.3296,NO
0.5624,NO
1.0604,NO
0.5428,NO
1.3617,YES
0.5368,NO
1.9044,YES
0.2881,NO
1.6273,YES
0.37,NO
0.469,NO
0.4472,NO
0.4266,NO
0.2813,NO
0.797,NO
0.2588,NO
0.6822,NO
1.2141,NO
0.2835,NO
0.7242,NO
1.1242,NO
0.9183,NO
1.2172,NO
1.297,NO
0.4878,NO
1.3665,NO
2.9073,YES
1.0573,NO
2.1322,YES
0.4772,NO
1.1915,NO
0.3951,NO
1.0881,NO
1.0601,NO
0.9745,NO
0.6395,NO
0.5161,NO
0.8476,NO
2.9709,YES
3.3591,YES
2.8914,YES
2.5811,YES
1.0972,NO
3.1487,YES
1.0584,NO
