50Traced_NONETRACED_SUM_SINGLE_VSM_58_MEDIAN,Associated
0.9845,NO
0.762,NO
0.7434,NO
0.4038,NO
1.9968,YES
0.2164,NO
3.5329,YES
0.7049,NO
1.7829,YES
1.3161,NO
1.1448,NO
3.2658,NO
0.7092,NO
5.422000000000001,YES
2.7103,NO
5.999,YES
1.0852,NO
0.9674,NO
6.0335,YES
2.5486,YES
2.2359999999999998,YES
6.3797,YES
1.7731,NO
0.4113,NO
6.3243,YES
1.8637,NO
7.0755,YES
1.8364,NO
1.1363,NO
0.9841,NO
0.9871,NO
0.5001,NO
3.2849,YES
0.293,NO
4.7131,YES
0.9735,NO
2.6315,YES
2.3439,NO
2.3505,NO
4.3222,NO
1.8139,NO
6.1789,YES
3.4864,NO
6.8249,YES
0.9814,NO
1.0589,NO
5.6093,YES
1.6345,YES
1.2792,YES
5.5061,YES
1.234,NO
0.3299,NO
5.7453,YES
0.4828,NO
6.1872,YES
0.4723,NO
1.1021,NO
1.0803,NO
0.8526,NO
0.5411,NO
2.4817,YES
0.4053,NO
3.8037,YES
0.7759,NO
2.1174,YES
1.1523,NO
0.9286,NO
2.957,NO
0.8032,NO
5.4719,YES
2.8164,NO
6.5329,YES
0.8787,NO
0.8335,NO
5.5702,YES
1.4342,YES
1.2888,YES
5.5912,YES
1.3391,NO
0.29100000000000004,NO
5.8284,YES
0.5336,NO
6.245,YES
0.6765,NO
1.335,NO
1.2195,NO
1.1074,NO
0.3429,NO
2.2939,YES
0.2744,NO
3.7481,YES
0.8332,NO
2.1008,YES
1.0125,NO
0.9257,NO
3.0641,NO
0.7001,NO
5.5492,YES
2.8466,NO
6.2059,YES
0.5871,NO
0.8435,NO
1.6239,YES
5.0271,YES
4.3197,YES
2.2138,YES
0.368,NO
0.3205,NO
1.6021,YES
1.2996,NO
2.4323,YES
1.275,NO
1.0107,NO
0.925,NO
1.3591,NO
0.4045,NO
5.1578,YES
0.3977,NO
5.172000000000001,YES
0.8959,NO
4.0654,YES
0.9418,NO
1.4108,NO
2.2754,NO
1.3338,NO
1.5258,YES
2.1056,NO
1.8199,YES
0.5713,NO
0.736,NO
2.0958,YES
4.1986,YES
3.6353,YES
2.7874,YES
0.5473,NO
0.3491,NO
2.1776,YES
0.8073,NO
3.2452,YES
0.9823,NO
0.7924,NO
0.5365,NO
0.9142,NO
0.1825,NO
4.0858,YES
0.40299999999999997,NO
4.7054,YES
0.7338,NO
3.6603,YES
0.6147,NO
0.9098,NO
2.1083,NO
0.857,NO
2.2186,YES
1.9585,NO
2.5404,YES
1.1987,NO
1.254,NO
1.7024,NO
1.0909,NO
0.8195,NO
1.8077,NO
0.6943,NO
0.635,NO
2.7356,NO
0.5714,NO
2.1093,NO
0.6136,NO
2.0946,YES
2.2778,YES
2.2589,YES
0.4185,NO
1.3269,NO
0.6262,NO
1.6854,NO
0.9468,NO
0.9978,NO
0.647,NO
0.9965,NO
1.1531,NO
0.8939,NO
1.6817,NO
1.4522,NO
2.1548,NO
1.9671,YES
1.9987,YES
0.647,NO
0.9303,NO
0.5731,NO
0.4558,NO
1.4040000000000001,YES
1.81,YES
0.5347,NO
0.5351,NO
0.5246,NO
0.5692,NO
0.3732,NO
0.6096,NO
0.6679999999999999,NO
1.2604,YES
0.8615,NO
1.8534,YES
0.8769,NO
1.7541,YES
0.6221,NO
0.45799999999999996,NO
0.6966,NO
0.7528,NO
0.6709999999999999,NO
0.3426,NO
0.7408,NO
0.5658,NO
0.517,NO
0.5966,NO
1.4839,YES
4.5736,YES
3.9382,YES
1.9931,YES
0.369,NO
0.2774,NO
1.5792,YES
0.5467,NO
2.4330000000000003,YES
0.6438,NO
0.8275,NO
0.7458,NO
1.1578,NO
0.1836,NO
4.4171,YES
0.2857,NO
5.0712,YES
0.8636,NO
3.9249,YES
0.4621,NO
0.7057,NO
1.4075,NO
0.8125,NO
1.5276,YES
1.4676,NO
2.0496,YES
2.4024,YES
2.4024,YES
1.0293,NO
0.7544,NO
0.648,NO
0.8283,NO
0.9247,YES
2.3601,YES
0.8561,NO
0.2599,NO
0.8954,NO
0.3752,NO
0.1741,NO
0.28800000000000003,NO
0.4448,NO
0.8529,YES
0.8251,NO
2.3339,YES
1.0326,NO
2.4662,YES
0.6249,NO
0.3044,NO
0.513,NO
0.7482,NO
0.4476,NO
0.8782,NO
0.71,NO
0.9224,NO
1.4217,NO
1.3433,NO
0.3056,NO
1.6385,NO
0.8662,NO
1.3115,NO
1.198,NO
0.9209,NO
0.8941,NO
3.5562,YES
1.3935,NO
3.3717,YES
1.2235,NO
1.3622,NO
1.4011,NO
0.6898,NO
1.5379,NO
0.8675,NO
1.112,NO
0.9139,NO
0.5534,NO
3.2411,YES
3.8509,YES
3.5207,YES
3.113,YES
0.2535,NO
3.0191,YES
0.5579,NO
2.4231,YES
2.4003,YES
0.6371,NO
0.8959,NO
0.802,NO
0.6444,NO
0.9467,YES
2.3572,YES
0.5635,NO
0.22699999999999998,NO
0.6262,NO
0.2902,NO
0.1665,NO
0.2859,NO
0.4169,NO
0.8754,YES
0.9862,NO
2.3379,YES
0.9995,NO
2.4441,YES
0.7304,NO
0.3435,NO
0.4446,NO
0.5022,NO
0.3811,NO
0.5784,NO
0.3574,NO
0.6116,NO
0.7616,NO
0.6076,NO
0.1484,NO
1.5002,NO
0.718,NO
1.0435,NO
0.972,NO
0.457,NO
0.4515,NO
3.1508,YES
1.0765,NO
3.1526,YES
0.5425,NO
0.6211,NO
0.6842,NO
0.2545,NO
1.2003,NO
0.4378,NO
0.9916,NO
0.28,NO
0.5684,NO
2.7569,YES
3.2812,YES
2.9927,YES
2.7710000000000004,YES
0.1937,NO
2.5771,YES
0.3296,NO
