50Traced_NONETRACED_SUM_RAW_VSM_39_MEDIAN,Associated
0.7943,NO
0.5314,NO
5.4443,YES
1.0490000000000002,YES
1.8274,YES
4.4676,YES
1.0348,NO
0.5631,NO
5.6912,YES
0.5582,NO
3.4437,YES
0.485,NO
0.5461,NO
0.4177,NO
0.2838,NO
0.433,NO
0.8952,YES
0.6538,NO
1.9673,YES
0.3866,NO
2.115,YES
0.8222,NO
1.3577,NO
1.9083,NO
0.4686,NO
4.8486,YES
0.9449,NO
4.093,YES
0.4479,NO
0.2172,NO
4.016,YES
0.5659,YES
0.8811,YES
3.4309,YES
0.4159,NO
0.2318,NO
4.7571,YES
0.2217,NO
2.5199,YES
0.1678,NO
0.4646,NO
0.1263,NO
0.1497,NO
0.2763,NO
0.5122,YES
0.242,NO
0.9814,YES
0.1498,NO
1.1218,YES
0.6842,NO
0.9329,NO
1.3005,NO
0.2024,NO
3.8074,YES
0.5036,NO
3.2375,YES
0.1328,NO
0.221,NO
0.7182,YES
1.8773,YES
2.7087,YES
1.4758,YES
0.639,NO
0.1551,NO
0.6897,YES
0.5775,NO
1.2296,YES
0.5552,NO
0.2488,NO
0.4244,NO
0.3382,NO
0.1698,NO
1.9264,YES
0.263,NO
3.2211,YES
0.2435,NO
2.7802,YES
0.3373,NO
0.9105,NO
0.8191,NO
0.2428,NO
0.8991,YES
0.4097,NO
1.3583,YES
0.4298,NO
0.2339,NO
1.1662,YES
1.0879,YES
2.0174,YES
1.4261,YES
0.3011,NO
0.2313,NO
1.3719999999999999,YES
0.3499,NO
1.1057,YES
0.5177,NO
0.1809,NO
0.1727,NO
0.1614,NO
0.2388,NO
1.6926,YES
0.2844,NO
1.7419,YES
0.1988,NO
2.0639,YES
0.4254,NO
0.7459,NO
0.7679,NO
0.2258,NO
1.2401,YES
0.7105,NO
1.245,YES
0.2319,NO
0.25,NO
0.1536,NO
0.2614,NO
0.3061,NO
0.2154,NO
0.4537,NO
0.2026,NO
0.2592,NO
0.2557,NO
0.2244,NO
0.3611,NO
0.79,YES
0.5672,YES
0.7302,YES
0.1302,NO
0.5014,NO
0.1828,NO
0.3725,NO
0.1864,NO
0.25,NO
0.2187,NO
0.4802,NO
0.441,NO
0.1066,NO
0.2576,NO
0.2263,NO
0.2105,NO
1.0356,YES
1.5788,YES
0.4542,NO
0.3078,NO
0.2454,NO
0.3721,NO
1.5249,YES
0.8756,YES
0.4639,NO
0.1519,NO
0.2376,NO
0.3502,NO
0.2979,NO
0.156,NO
0.2415,NO
0.5364,YES
0.3142,NO
1.6139,YES
0.3153,NO
0.7334,YES
0.3296,NO
0.2814,NO
0.2963,NO
0.4376,NO
0.17600000000000002,NO
0.3836,NO
0.3112,NO
0.2648,NO
0.2572,NO
0.2446,NO
1.249,YES
2.2277,YES
3.0625,YES
2.1519,YES
0.6972,NO
0.2474,NO
1.4353,YES
0.5213,NO
1.7316,YES
0.485,NO
0.3797,NO
0.4984,NO
0.5935,NO
0.2335,NO
2.2303,YES
0.3113,NO
3.6254,YES
0.3354,NO
3.1135,YES
0.3392,NO
1.0735,NO
0.8691,NO
0.2466,NO
1.3417,YES
0.5588,NO
1.7162,YES
2.2367,YES
2.4782,YES
0.7402,NO
0.4862,NO
0.3911,NO
0.7636,NO
1.7428,YES
2.1692,YES
0.7662,NO
0.1173,NO
0.4731,NO
0.2791,NO
0.2316,NO
0.2776,NO
0.1786,NO
1.2043,YES
0.3909,NO
2.4989,YES
0.3941,NO
1.4054,YES
0.3812,NO
0.3945,NO
0.4491,NO
0.4828,NO
0.2261,NO
0.6578,NO
0.2716,NO
0.4064,NO
0.3414,NO
0.2241,NO
0.4882,NO
0.4809,NO
0.6609999999999999,NO
0.9443,NO
0.5416,NO
0.0869,NO
0.5909,NO
1.4864,YES
0.5144,NO
2.2003,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1414,NO
0.43,NO
0.2843,NO
0.5852,NO
0.2319,NO
0.8029,NO
1.7042,YES
1.8795,YES
1.8152,YES
1.3226,YES
0.6295,NO
0.6193,YES
0.6356,NO
2.2281,YES
2.4479,YES
0.3366,NO
0.3124,NO
0.3473,NO
0.5754,NO
1.6571,YES
2.1524,YES
0.3365,NO
0.136,NO
0.3098,NO
0.2057,NO
0.1665,NO
0.1921,NO
0.1463,NO
1.2059,YES
0.2256,NO
2.4491,YES
0.2355,NO
1.4116,YES
0.3122,NO
0.2644,NO
0.2657,NO
0.2486,NO
0.2565,NO
0.2464,NO
0.1966,NO
0.2631,NO
0.7246,NO
0.441,NO
0.5845,NO
0.669,NO
0.3553,NO
1.2101,NO
0.5539999999999999,NO
0.39299999999999996,NO
0.7131,NO
0.9471,YES
0.8044,NO
1.7786,YES
0.2438,NO
0.4141,NO
0.2176,NO
0.3666,NO
0.1993,NO
0.4241,NO
0.6858,NO
0.3343,NO
0.4926,NO
1.7293,YES
1.9166,YES
2.623,YES
0.6129,YES
0.3963,NO
1.4636,YES
0.6287,NO
