50Traced_NONETRACED_MAX_SINGLE_VSM_35_MEDIAN,Associated
0.3573,NO
1.0,YES
0.1987,NO
0.2085,NO
0.1733,NO
0.3249,NO
0.5985,NO
0.2169,NO
0.4137,NO
0.2169,NO
0.2752,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3573,NO
0.1425,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1658,NO
0.1337,NO
1.0,YES
0.4043,NO
0.6283,YES
0.5875,NO
0.3948,NO
0.3812,NO
0.3948,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.1449,NO
1.0,YES
0.5875,NO
0.3721,NO
0.2596,NO
0.5875,NO
0.7068,YES
0.4619,NO
0.5859,YES
0.2148,NO
0.1856,NO
0.4328,NO
0.3219,NO
0.4328,NO
0.4328,NO
0.2177,NO
0.2148,NO
0.4328,NO
0.6882,YES
0.349,NO
1.0,YES
0.2519,NO
0.2085,NO
0.2033,NO
0.2148,NO
0.3253,NO
0.2148,NO
0.4328,NO
0.2256,NO
0.2148,NO
1.0,YES
0.5954,YES
0.5155,YES
1.0,YES
0.3059,NO
0.5155,YES
0.366,NO
0.1184,NO
0.1825,NO
0.5133,NO
0.23600000000000002,NO
0.2342,NO
0.5273,NO
0.3289,NO
0.1825,NO
0.4095,NO
1.0,YES
0.4095,NO
1.0,YES
0.18899999999999997,NO
0.1397,NO
0.1176,NO
0.3249,NO
0.5985,NO
0.1825,NO
0.4374,NO
0.1598,NO
0.4374,NO
0.8156,YES
1.0,YES
0.9091,YES
0.5297,YES
0.4039,NO
1.0,YES
0.3916,NO
0.1503,NO
0.1062,NO
0.6593,NO
0.3283,NO
0.4413,NO
0.6773,NO
0.4224,NO
0.1204,NO
0.4413,NO
1.0,YES
0.3095,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.3249,NO
0.5985,NO
0.1175,NO
0.4413,NO
0.1912,NO
0.2752,NO
1.0,YES
1.0,YES
1.0,YES
0.8982,YES
0.5187,NO
1.0,YES
0.3095,NO
0.1503,NO
0.1092,NO
0.31,NO
0.3335,NO
0.3335,NO
0.31,NO
0.1963,NO
0.0806,NO
0.31,NO
1.0,YES
0.1948,NO
1.0,YES
0.2846,NO
0.2749,NO
0.2846,NO
0.2453,NO
0.4518,NO
0.1308,NO
0.3335,NO
0.1702,NO
0.2752,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.228,NO
1.0,YES
0.1872,NO
0.1816,NO
0.2698,NO
1.0,YES
0.4964,YES
0.6673,YES
1.0,YES
0.3042,NO
0.1816,NO
1.0,YES
0.0974,NO
1.0,YES
0.1314,NO
0.5121,NO
0.2885,NO
0.3188,NO
0.2557,NO
0.5016,YES
0.1816,NO
0.6673,YES
0.4826,NO
0.3312,YES
0.2485,NO
0.2483,NO
0.6965,NO
0.3261,NO
0.9537,YES
0.5191,NO
0.9537,YES
0.2216,NO
0.256,NO
0.7929999999999999,YES
0.2937,NO
0.3948,NO
1.0,YES
0.3772,NO
0.1097,NO
1.0,YES
0.2628,NO
0.8915,YES
0.2628,NO
0.5402,NO
0.5402,NO
0.5402,NO
0.1957,NO
0.2968,NO
0.1398,NO
0.5089,NO
0.3122,NO
0.3889,NO
0.2695,NO
0.2628,NO
0.5719,NO
0.3342,NO
1.0,YES
0.6436,NO
1.0,YES
0.14,NO
0.2207,NO
0.982,YES
0.9216,YES
1.0,YES
0.982,YES
0.1574,NO
0.1312,NO
0.982,YES
0.2328,NO
0.8193,YES
0.1883,NO
0.5221,NO
0.5221,NO
0.5221,NO
0.2014,NO
1.0,YES
0.1052,NO
1.0,YES
0.3365,NO
1.0,YES
0.3657,NO
0.3654,NO
0.5486,NO
0.3053,NO
0.6941,YES
0.4536,NO
0.8593,YES
0.1636,NO
0.3162,NO
0.9109,YES
0.2517,NO
0.3468,NO
1.0,YES
0.2276,NO
0.153,NO
1.0,YES
0.439,NO
1.0,YES
0.439,NO
0.5082,NO
0.2235,NO
0.3163,NO
0.2042,NO
0.4877,NO
0.1654,NO
0.6479,NO
0.3116,NO
0.6479,NO
0.3581,NO
0.439,NO
0.5872,NO
0.3236,NO
1.0,YES
0.439,NO
0.9109,YES
0.2091,NO
0.2956,NO
1.0,YES
0.9216,YES
1.0,YES
1.0,YES
0.2859,NO
0.2203,NO
1.0,YES
0.3283,NO
0.6283,YES
0.4207,NO
0.7871,NO
0.7602,NO
0.7871,NO
0.2203,NO
1.0,YES
0.2203,NO
1.0,YES
0.2833,NO
1.0,YES
0.4207,NO
0.3721,NO
0.4145,NO
0.4207,NO
0.7068,YES
0.4619,NO
0.5859,YES
1.0,YES
1.0,YES
0.3634,NO
0.2183,NO
0.2369,NO
0.3187,NO
1.0,YES
1.0,YES
0.3517,NO
0.1451,NO
0.2841,NO
0.096,NO
0.6218,NO
0.6005,NO
0.6218,NO
1.0,YES
0.2369,NO
1.0,YES
0.2094,NO
1.0,YES
0.1425,NO
0.3547,NO
0.3547,NO
0.3547,NO
0.1947,NO
0.3517,NO
0.3547,NO
0.409,NO
0.2216,NO
0.3141,NO
1.0,YES
0.4247,YES
0.5710000000000001,YES
1.0,YES
0.3772,NO
0.1206,NO
1.0,YES
0.1977,NO
1.0,YES
0.1629,NO
0.5579,NO
0.5147,NO
0.5147,NO
0.2557,NO
0.4292,YES
0.0773,NO
0.6649,YES
0.3901,NO
0.3889,YES
0.4834,NO
0.4834,NO
0.6965,NO
0.3552,NO
1.0,YES
0.6436,NO
1.0,YES
0.2339,NO
0.2339,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.3368,NO
0.2339,NO
1.0,YES
0.3417,NO
1.0,YES
0.4814,NO
0.4544,NO
0.3659,NO
0.3659,NO
0.2339,NO
0.7517,YES
0.2339,NO
1.0,YES
0.506,NO
0.4963,YES
0.7974,NO
0.7974,NO
0.7974,NO
0.4814,NO
1.0,YES
0.7974,NO
1.0,YES
0.162,NO
0.3162,NO
1.0,YES
0.4102,YES
0.5515,YES
1.0,YES
0.2913,NO
0.1622,NO
1.0,YES
0.1102,NO
1.0,YES
0.1258,NO
0.5579,NO
0.2454,NO
0.3473,NO
0.2557,NO
0.5051,YES
0.1975,NO
0.6709999999999999,YES
0.506,NO
0.6709999999999999,YES
0.2571,NO
0.2052,NO
0.6965,NO
0.3552,NO
1.0,YES
0.5442,NO
1.0,YES
0.1943,NO
0.3162,NO
1.0,YES
0.4235,YES
0.5693,YES
1.0,YES
0.28300000000000003,NO
0.1215,NO
1.0,YES
0.2655,NO
1.0,YES
0.2655,NO
0.5579,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.2557,NO
0.4279,YES
0.1016,NO
0.6649,YES
0.3901,NO
0.3164,YES
0.4433,NO
0.4433,NO
0.6965,NO
0.3552,NO
1.0,YES
0.4829,NO
1.0,YES
0.1238,NO
0.2054,NO
0.6711,YES
1.0,YES
1.0,YES
0.6711,YES
0.1658,NO
0.1483,NO
0.6711,YES
0.3272,NO
0.4216,YES
0.4755,NO
0.4875,NO
0.4875,NO
0.4875,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.4755,NO
0.2831,NO
0.4726,NO
0.4755,NO
0.4743,YES
0.31,NO
0.3932,YES
0.1201,NO
0.1672,NO
0.7440000000000001,YES
1.0,YES
1.0,YES
0.7440000000000001,YES
0.1905,NO
0.0994,NO
0.7440000000000001,YES
0.4584,NO
0.4796,YES
0.4584,NO
0.2807,NO
0.1481,NO
0.2833,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1786,NO
1.0,YES
0.3739,NO
0.4584,NO
0.4726,NO
0.2222,NO
0.5259,YES
0.4584,NO
0.505,YES
0.08900000000000001,NO
0.3926,NO
0.4344,NO
0.2921,NO
0.3451,NO
0.3914,NO
0.3632,NO
0.0606,NO
0.3914,NO
0.1291,NO
0.4141,NO
0.1052,NO
1.0,YES
0.9658,YES
1.0,YES
0.0967,NO
0.4495,NO
0.0797,NO
0.3451,NO
0.3599,NO
0.2417,NO
0.1285,NO
0.1284,NO
0.2488,NO
0.2932,NO
0.3914,NO
0.272,NO
0.6577,NO
1.0,YES
1.0,YES
0.2752,NO
0.1742,NO
0.18899999999999997,NO
0.2116,NO
1.0,YES
1.0,YES
0.2116,NO
0.2238,NO
0.2116,NO
0.3252,NO
0.3226,NO
0.3116,NO
0.3226,NO
1.0,YES
0.18899999999999997,NO
1.0,YES
0.21600000000000003,NO
1.0,YES
0.21600000000000003,NO
0.3252,NO
0.1936,NO
0.1474,NO
0.3252,NO
0.1534,NO
0.1441,NO
0.2122,NO
0.1105,NO
0.1742,NO
0.7752,YES
1.0,YES
1.0,YES
0.7752,YES
0.1658,NO
0.1036,NO
0.7752,YES
0.1552,NO
0.48700000000000004,YES
0.22399999999999998,NO
0.369,NO
0.3563,NO
0.369,NO
0.0949,NO
1.0,YES
0.0871,NO
1.0,YES
0.1449,NO
1.0,YES
0.2887,NO
0.2885,NO
0.3911,NO
0.0989,NO
0.5479,YES
0.3581,NO
0.4541,YES
1.0,YES
1.0,YES
0.3473,NO
0.1969,NO
0.2137,NO
0.1605,NO
1.0,YES
1.0,YES
0.1605,NO
0.1844,NO
0.1431,NO
0.2506,NO
0.3489,NO
0.337,NO
0.3489,NO
1.0,YES
0.2137,NO
1.0,YES
0.1642,NO
1.0,YES
0.1366,NO
0.2506,NO
0.1844,NO
0.1844,NO
0.2506,NO
0.192,NO
0.1844,NO
0.2295,NO
0.1238,NO
0.22899999999999998,NO
0.1991,NO
0.2168,NO
0.1991,NO
0.209,NO
0.2049,NO
0.0869,NO
0.1991,NO
0.6882,YES
0.1251,NO
1.0,YES
0.564,NO
0.5447,NO
0.564,NO
0.196,NO
0.3611,NO
0.1658,NO
0.2359,NO
0.2072,NO
0.1755,NO
1.0,YES
0.6033,YES
0.5485,YES
1.0,YES
0.1408,NO
0.6033,YES
0.371,NO
1.0,YES
1.0,YES
0.2823,NO
0.1748,NO
0.2289,NO
0.2289,NO
1.0,YES
1.0,YES
0.2289,NO
0.153,NO
0.1955,NO
0.2223,NO
0.257,NO
0.257,NO
0.257,NO
1.0,YES
0.1897,NO
1.0,YES
0.2289,NO
1.0,YES
0.1141,NO
0.2223,NO
0.1324,NO
0.1274,NO
0.2223,NO
0.1955,NO
0.1064,NO
0.1955,NO
0.418,NO
0.1062,NO
0.6593,NO
0.3031,NO
0.2254,NO
0.6773,NO
0.4224,NO
0.418,NO
0.4855,NO
1.0,YES
0.4855,NO
1.0,YES
0.3884,NO
0.3751,NO
0.3884,NO
0.418,NO
0.5133,NO
0.418,NO
0.1732,NO
0.418,NO
0.2752,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.4855,NO
