50Traced_NONETRACED_SUM_SINGLE_VSM_85_MAX,Associated
0.414,NO
0.5816,NO
0.3618,NO
0.833,NO
0.6396,NO
0.4058,NO
3.2846,YES
2.9899,YES
3.3107,YES
2.7424,YES
0.3198,NO
2.6851,YES
0.5118,NO
0.2562,NO
0.8167,NO
1.8334,YES
4.453,YES
4.5395,YES
1.7014,YES
0.7728,NO
0.2289,NO
1.2904,YES
1.5026,NO
1.4759,YES
1.6197,NO
0.267,NO
0.2571,NO
0.7348,NO
0.2708,NO
4.362,YES
0.1847,NO
4.5465,YES
0.3198,NO
4.1476,YES
1.7678,NO
1.9081,NO
2.7664,NO
1.3126,NO
1.9197,YES
1.5258,NO
1.3796,YES
0.5251,NO
0.5153,NO
2.49,NO
1.0141,NO
1.063,NO
2.0722,NO
0.8225,NO
0.1672,NO
1.4831,NO
2.4369,YES
2.6207,NO
3.3818,YES
0.3483,NO
0.8242,NO
0.4785,NO
0.2623,NO
1.2502,NO
0.2637,NO
1.5654,NO
0.5735,NO
0.8027,NO
3.3852,YES
2.9786,YES
3.7034,YES
2.764,YES
2.015,NO
2.5399,YES
2.1413,NO
0.5332,NO
0.8026,NO
1.9503,NO
1.5462,NO
1.7401,NO
1.3017,NO
0.9844,NO
0.0967,NO
1.2526,NO
3.0498,YES
2.2889,NO
4.1304,YES
0.3367,NO
0.7182,NO
0.4743,NO
0.3331,NO
1.5647,NO
0.3253,NO
2.3263,NO
0.4342,NO
1.4172,NO
4.1602,YES
3.799,YES
4.6689,YES
3.3284,YES
1.5126,NO
3.5789,YES
1.4499,NO
0.7304,NO
1.0276,NO
1.2843,NO
0.5367,NO
0.7735,NO
0.8007,NO
1.1749,NO
0.3918,NO
0.5896,NO
2.6342,YES
1.5775,NO
3.5895,YES
0.4344,NO
0.9371,NO
0.5111,NO
0.6583,NO
0.7133,NO
0.5704,NO
1.1426,NO
0.9172,NO
0.5524,NO
3.6519999999999997,YES
3.3402,YES
3.5255,YES
2.8032,YES
0.8302,NO
2.9133,YES
1.0028,NO
0.5784,NO
0.8341,NO
1.3052,NO
1.4585,NO
1.5689,NO
0.8636,NO
0.9801,NO
0.2368,NO
0.7120000000000001,NO
2.8754,YES
1.5992,NO
3.8169,YES
0.7456,NO
1.2041,NO
0.8408,NO
0.3967,NO
1.5248,NO
0.3572,NO
1.9091,NO
0.5881,NO
1.2589,NO
3.9055,YES
3.6511,YES
4.1197,YES
3.045,YES
0.8511,NO
3.2442,YES
0.9275,NO
0.8725,NO
0.9234,NO
5.5568,YES
1.5392,YES
1.6319,YES
5.9043,YES
1.1276,NO
0.675,NO
4.885,YES
0.4676,NO
5.6088,YES
0.5275,NO
0.7722,NO
0.5476,NO
0.9738,NO
0.6172,NO
2.5932,YES
0.6336,NO
2.6854,YES
0.5634,NO
1.5251,YES
0.7326,NO
0.6675,NO
2.0232,NO
0.4108,NO
5.8908,YES
0.2516,NO
5.4656,YES
0.6878,NO
1.2199,NO
2.6626,YES
1.3361,NO
1.5562,NO
2.9206,YES
1.1852,NO
0.3052,NO
3.4552,YES
0.3657,NO
2.8291,YES
0.2775,NO
0.884,NO
1.2245,NO
1.6264,NO
0.171,NO
2.5340000000000003,NO
0.1398,NO
1.9045,NO
0.2786,NO
1.2502,NO
0.3588,NO
0.7962,NO
0.8497,NO
0.6943,NO
3.1291,YES
0.5379,NO
3.1554,YES
0.6585,NO
1.2731,NO
3.9682,YES
5.0089999999999995,YES
5.3674,YES
3.3377,YES
1.4523,NO
0.3202,NO
2.9263,YES
1.3187,NO
3.7762,YES
2.0398,NO
0.6017,NO
1.0521,NO
1.5357,NO
0.3336,NO
5.2974,YES
0.2772,NO
5.2854,YES
0.225,NO
4.5523,YES
1.8998,NO
2.3473,NO
3.155,NO
1.4615,NO
3.5409,YES
2.2203,NO
3.1594,YES
0.8115,NO
0.8721,NO
4.9465,YES
1.0090000000000001,NO
1.3121,NO
4.948,YES
1.2207,NO
0.4301,NO
4.4351,YES
0.5855,NO
5.1535,YES
0.9661,NO
0.816,NO
0.8407,NO
1.0070000000000001,NO
0.3889,NO
2.0693,NO
0.3922,NO
2.3915,NO
0.4,NO
0.932,NO
1.2064,NO
1.1969,NO
2.2081,NO
0.7282,NO
4.9176,YES
0.622,NO
4.731,YES
0.3279,NO
0.6706,NO
1.3082,YES
4.4324,YES
4.3003,YES
1.4066,YES
1.0223,NO
0.1937,NO
1.0818,YES
0.4582,NO
1.1145,YES
0.5563,NO
0.1737,NO
0.1733,NO
0.6372,NO
0.3946,NO
4.5178,YES
0.2639,NO
4.1963,YES
0.4355,NO
3.8711,YES
0.9084,NO
0.812,NO
1.5264,NO
0.6815,NO
1.3605,YES
0.9835,NO
1.0115,YES
2.1433,YES
2.6382,YES
1.3515,NO
0.4776,NO
0.5023,NO
0.9865,NO
1.825,YES
2.0837,YES
0.9229999999999999,NO
0.4013,NO
0.9296,NO
0.5118,NO
0.2131,NO
0.3973,NO
0.3639,NO
2.4693,YES
0.7834,NO
2.124,YES
0.7786,NO
2.4413,YES
0.3629,NO
0.6258,NO
0.6223,NO
0.745,NO
0.45399999999999996,NO
0.8911,NO
0.1955,NO
1.0451,NO
0.9544,NO
1.0203,NO
5.5419,YES
1.3958,YES
1.7311,YES
5.7126,YES
1.4163,NO
0.5416,NO
5.0946,YES
0.585,NO
5.7441,YES
0.8921,NO
0.7633,NO
0.7924,NO
1.0428,NO
0.4949,NO
2.7122,YES
0.469,NO
3.0498,YES
0.5099,NO
1.3218,YES
1.2505,NO
1.2562,NO
2.4299,NO
0.6443,NO
5.66,YES
0.5052,NO
5.4243,YES
0.7409,NO
0.9248,NO
4.8831,YES
2.0378,YES
2.0136,YES
5.2353,YES
1.161,NO
0.4972,NO
4.4956,YES
1.069,NO
4.7145,YES
1.276,NO
0.8096,NO
0.9840000000000001,NO
1.24,NO
0.4593,NO
2.9894,YES
0.4022,NO
2.8465,YES
0.5434,NO
1.8726,YES
1.3387,NO
1.2598,NO
2.6708,NO
0.9856,NO
5.2956,YES
0.9319,NO
4.8714,YES
1.0695,NO
1.4829,NO
5.9510000000000005,YES
2.4604,YES
2.7352,YES
6.1292,YES
1.6365,NO
0.7143,NO
5.6811,YES
0.9547,NO
5.8139,YES
1.0561,NO
0.8458,NO
0.8608,NO
1.3867,NO
0.7083,NO
3.7871,YES
0.5996,NO
3.9325,YES
0.6589,NO
2.4887,YES
1.2438,NO
1.3639,NO
2.9265,NO
0.8524,NO
6.4448,YES
0.8969,NO
5.8037,YES
0.8305,NO
1.0916,NO
5.8259,YES
2.0045,YES
2.2131,YES
6.0813,YES
1.1032,NO
0.5606,NO
5.2593,YES
0.7190000000000001,NO
5.7435,YES
0.8220000000000001,NO
0.6565,NO
0.7009,NO
1.1068,NO
0.3926,NO
3.195,YES
0.3808,NO
3.193,YES
0.49200000000000005,NO
1.9496,YES
0.9812,NO
1.0437,NO
2.3527,NO
0.6552,NO
6.3085,YES
0.5374,NO
5.88,YES
0.4589,NO
0.8768,NO
1.8874,YES
4.6316,YES
4.5393,YES
1.8361,YES
1.1674,NO
0.3474,NO
1.7175,YES
0.3322,NO
1.3899,YES
0.2425,NO
0.6241,NO
0.5713,NO
1.2477,NO
0.4038,NO
4.8849,YES
0.2594,NO
4.367,YES
0.29100000000000004,NO
4.1373,YES
0.4043,NO
0.6796,NO
1.5089,NO
0.4657,NO
1.882,YES
0.7447,NO
1.2899,YES
0.4342,NO
0.7071,NO
2.1599,YES
4.7968,YES
4.6285,YES
2.0751,YES
0.9753,NO
0.2456,NO
1.9553,YES
0.4515,NO
1.9842,YES
0.5284,NO
0.4039,NO
0.1984,NO
0.9198,NO
0.3996,NO
4.8565,YES
0.3667,NO
4.7202,YES
0.2021,NO
4.0774,YES
0.7426,NO
0.8266,NO
1.9195,NO
0.8376,NO
2.0647,YES
0.8241,NO
1.5999,YES
0.7523,NO
0.9932,NO
1.6695,NO
1.3940000000000001,NO
1.1853,NO
1.8288,NO
1.4475,NO
0.5445,NO
2.3574,NO
0.6467,NO
1.4065,NO
0.5964,NO
2.2465,YES
2.336,YES
2.2434,YES
0.541,NO
2.1394,NO
0.3911,NO
1.3414,NO
0.4758,NO
0.9092,NO
0.6513,NO
0.9309,NO
1.5292,NO
0.8167,NO
1.6918,NO
0.8482,NO
1.3934,NO
1.4718,YES
2.4563,YES
1.0099,NO
0.846,NO
0.6823,NO
0.6342,NO
1.8025,YES
1.4629,YES
0.4621,NO
0.3083,NO
0.4586,NO
0.4027,NO
0.3958,NO
0.551,NO
0.568,NO
2.4649,YES
0.9169,NO
1.6987,YES
0.6531,NO
2.4768,YES
0.7017,NO
0.5837,NO
0.3835,NO
0.5508,NO
0.3766,NO
0.6029,NO
0.4594,NO
0.5343,NO
0.643,NO
0.9528,NO
3.3846,YES
5.071000000000001,YES
5.1274,YES
3.315,YES
1.3395,NO
0.40399999999999997,NO
3.0074,YES
0.5015,NO
3.0886,YES
0.5747,NO
0.8481,NO
0.7193,NO
1.3897,NO
0.3878,NO
5.6466,YES
0.3137,NO
5.3526,YES
0.27899999999999997,NO
4.513999999999999,YES
0.872,NO
1.0976,NO
2.2716,NO
0.6948,NO
3.3596,YES
0.9791,NO
2.7697,YES
2.2103,YES
2.6239999999999997,YES
1.6828,NO
0.8988,NO
0.8056,NO
1.2534,NO
2.138,YES
2.1321,YES
1.1613,NO
0.6225,NO
1.0962,NO
0.8183,NO
0.7903,NO
1.0975,NO
1.0206,NO
2.5129,YES
1.2977,NO
2.1814,YES
0.9288,NO
2.4145,YES
0.7089,NO
0.8491,NO
0.8606,NO
1.1919,NO
0.7117,NO
1.1446,NO
0.696,NO
0.995,NO
0.6649,NO
1.1012,NO
1.2651,NO
1.0112,NO
1.2019,NO
0.7887,NO
1.3554,NO
0.3077,NO
0.7788,NO
2.4251,YES
1.5709,NO
3.4194,YES
0.6452,NO
1.1116,NO
0.7208,NO
0.6164,NO
1.0783,NO
0.4798,NO
1.5185,NO
0.7499,NO
0.9609,NO
3.528,YES
3.2039,YES
3.5741,YES
2.5013,YES
0.9345,NO
3.2969,YES
0.8969,NO
2.0861,YES
2.4261,YES
0.867,NO
0.1584,NO
0.0994,NO
0.4541,NO
1.7388,YES
2.0439,YES
0.3647,NO
0.39899999999999997,NO
0.4451,NO
0.6002,NO
0.1665,NO
0.3203,NO
0.1871,NO
2.4161,YES
0.3131,NO
2.1218,YES
0.2867,NO
2.4083,YES
0.0944,NO
0.7146,NO
0.5297,NO
0.6553,NO
0.4514,NO
0.3864,NO
0.4495,NO
0.4529,NO
0.8191,NO
0.7024,NO
1.1259,NO
0.4471,NO
0.4986,NO
0.5870000000000001,NO
0.7814,NO
0.4726,NO
0.4632,NO
1.4846,YES
1.305,NO
2.3899,YES
0.2438,NO
0.5689,NO
0.2176,NO
0.6164,NO
0.5509,NO
0.6175,NO
0.8356,NO
0.7817,NO
0.2399,NO
2.4994,YES
2.0282,YES
2.4748,YES
1.8826,YES
0.5203,NO
2.2268,YES
0.6920000000000001,NO
