50Traced_NONETRACED_MAX_SINGLE_VSM_65_MEDIAN,Associated
0.2557,NO
1.0,YES
0.2282,NO
1.0,YES
0.3901,NO
0.4963,YES
0.5224,NO
0.5224,NO
0.6965,NO
0.3727,NO
1.0,YES
0.679,NO
1.0,YES
0.1943,NO
0.3162,NO
1.0,YES
0.5693,YES
0.5693,YES
1.0,YES
0.2984,NO
0.1381,NO
1.0,YES
0.1814,NO
1.0,YES
0.4433,NO
0.5579,NO
0.3723,NO
0.3473,NO
0.1529,NO
0.5693,YES
0.1365,NO
0.5693,YES
0.2333,NO
0.4724,YES
0.2695,NO
0.2608,NO
0.4433,NO
0.3693,NO
0.8926,YES
0.5796,NO
1.0,YES
0.1709,NO
0.2059,NO
0.41200000000000003,YES
1.0,YES
1.0,YES
0.6711,YES
0.257,NO
0.1483,NO
0.337,YES
0.1971,NO
0.6711,YES
0.166,NO
0.4875,NO
0.4875,NO
0.4875,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.25,NO
0.3338,NO
0.4726,NO
0.2464,NO
0.6711,YES
0.1473,NO
0.6711,YES
0.1709,NO
0.2248,NO
0.5615,YES
1.0,YES
1.0,YES
1.0,YES
0.257,NO
0.1131,NO
0.505,YES
0.2044,NO
1.0,YES
0.166,NO
0.2807,NO
0.1853,NO
0.2758,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.2191,NO
1.0,YES
0.3725,NO
0.3721,NO
0.5265,NO
0.3307,NO
1.0,YES
0.34,NO
1.0,YES
0.2581,NO
0.3926,NO
0.4344,NO
0.3776,NO
0.3776,NO
0.2898,NO
0.4239,NO
0.2552,NO
0.6008,NO
0.2128,NO
0.4344,NO
0.2198,NO
1.0,YES
0.9658,YES
1.0,YES
0.243,NO
0.3776,NO
0.2552,NO
0.3776,NO
0.248,NO
0.3776,NO
0.2128,NO
0.2128,NO
0.2128,NO
0.0992,NO
0.3,NO
0.272,NO
0.6577,NO
1.0,YES
1.0,YES
0.2752,NO
0.2269,NO
0.2269,NO
0.2269,NO
1.0,YES
1.0,YES
0.1931,NO
0.3252,NO
0.2269,NO
0.3252,NO
0.3226,NO
0.3116,NO
0.3226,NO
1.0,YES
0.2269,NO
1.0,YES
0.2269,NO
1.0,YES
0.21600000000000003,NO
0.1685,NO
0.1936,NO
0.3252,NO
0.3252,NO
0.2269,NO
0.3252,NO
0.2269,NO
0.1709,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.257,NO
0.051,NO
0.5022,YES
0.2044,NO
1.0,YES
0.2002,NO
0.4256,NO
0.4256,NO
0.4256,NO
0.0949,NO
1.0,YES
0.0871,NO
1.0,YES
0.1449,NO
1.0,YES
0.3725,NO
0.3721,NO
0.5265,NO
0.3307,NO
1.0,YES
0.2094,NO
1.0,YES
0.9740000000000001,YES
1.0,YES
0.3473,NO
0.3075,NO
0.3075,NO
0.3075,NO
1.0,YES
1.0,YES
0.1605,NO
0.2506,NO
0.3075,NO
0.2506,NO
0.1741,NO
0.1558,NO
0.132,NO
1.0,YES
0.3075,NO
1.0,YES
0.3075,NO
1.0,YES
0.1526,NO
0.1298,NO
0.1492,NO
0.2506,NO
0.2506,NO
0.3075,NO
0.2506,NO
0.3075,NO
0.267,NO
0.2831,NO
0.1901,NO
0.3031,NO
0.3315,NO
0.1226,NO
0.4224,NO
0.2605,NO
0.3504,NO
1.0,YES
0.7077,NO
1.0,YES
0.5436,NO
0.5436,NO
0.5436,NO
0.2831,NO
0.5133,NO
0.2831,NO
0.1674,NO
0.2831,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.175,NO
1.0,YES
0.3939,NO
0.9863,YES
1.0,YES
0.2823,NO
0.2289,NO
0.2289,NO
0.2289,NO
1.0,YES
1.0,YES
0.1657,NO
0.2223,NO
0.2289,NO
0.2223,NO
0.257,NO
0.257,NO
0.257,NO
1.0,YES
0.2289,NO
1.0,YES
0.2289,NO
1.0,YES
0.2282,NO
0.1152,NO
0.1324,NO
0.2223,NO
0.2223,NO
0.2289,NO
0.2223,NO
0.2289,NO
0.3943,NO
0.418,NO
0.2904,NO
0.2598,NO
0.3315,NO
0.4563,NO
0.2687,NO
0.3846,NO
0.2452,NO
1.0,YES
0.4855,NO
1.0,YES
0.3884,NO
0.3751,NO
0.3884,NO
0.418,NO
0.2942,NO
0.418,NO
0.2598,NO
0.418,NO
0.1289,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4855,NO
1.0,YES
0.4855,NO
