50Traced_NONETRACED_SUM_MULTI_VSM_11_MAX,Associated
2.1699,YES
0.6591,NO
1.2992,NO
0.3561,NO
0.5175,NO
0.9753,NO
1.0664,NO
0.8461,NO
0.6828,NO
0.5899,NO
2.0348,YES
2.0229,YES
1.8,YES
2.2136,YES
1.3579,NO
2.3323,YES
0.6384,NO
0.9938,NO
0.6566,NO
2.0981,NO
1.6753,NO
1.7276,NO
3.0058,NO
0.7329,NO
0.3115,NO
2.0561,NO
3.321,YES
1.8263,NO
2.983,YES
0.4366,NO
1.7117,NO
0.1454,NO
0.4201,NO
1.9423,NO
1.2084,NO
1.8704,NO
0.4567,NO
1.354,NO
3.2585,YES
3.2714,YES
3.5687,YES
3.0209,YES
2.1657,NO
3.1735,YES
1.6006,NO
1.1393,NO
0.7184,NO
2.3694,NO
1.8025,NO
1.79,NO
3.2513,NO
0.612,NO
0.4758,NO
2.2893,NO
3.8549,YES
2.215,NO
3.5253,YES
0.7845,NO
1.8666,NO
0.359,NO
0.358,NO
1.7591,NO
1.2266,NO
1.6198,NO
0.5706,NO
1.1713,NO
3.5378,YES
3.7438,YES
3.9644,YES
3.4198,YES
2.5864,NO
3.6828,YES
1.4956,NO
0.5691,NO
0.4553,NO
1.3098,NO
0.7339,NO
0.7340000000000001,NO
1.7639,NO
0.5656,NO
0.1567,NO
1.2958,NO
2.8739,YES
1.1025,NO
2.5549,YES
0.3075,NO
1.0679,NO
0.2045,NO
0.3375,NO
0.7513,NO
0.9551,NO
0.7029,NO
0.3686,NO
0.6305,NO
2.8929,YES
2.9225,YES
2.9108,YES
2.528,YES
1.4887,NO
2.4109,YES
0.5138,NO
0.9935,NO
0.5722,NO
4.9087,YES
1.9880000000000002,YES
1.9824,YES
5.9236,YES
0.7868,NO
0.5424,NO
5.0524,YES
1.1599,NO
4.6385,YES
0.5082,NO
0.6102,NO
1.3624,NO
0.3264,NO
0.4657,NO
2.0984,YES
0.3734,NO
1.8502,YES
0.4658,NO
1.7264,YES
0.6044,NO
0.7784,NO
2.1556,NO
0.6782,NO
4.9815,YES
2.1197,NO
4.4009,YES
1.0644,NO
0.4868,NO
3.1761,YES
1.3029,NO
1.2218,NO
3.4059,YES
1.0208,NO
0.4827,NO
3.1133,YES
1.1276,NO
2.9745,YES
0.8598,NO
0.4537,NO
1.8969,NO
0.2648,NO
0.6469,NO
1.5754,NO
0.68,NO
0.8395,NO
0.5535,NO
1.358,NO
0.8796,NO
0.8819,NO
1.1521,NO
1.0155,NO
2.4042,YES
2.2867,NO
2.4694,YES
1.9981,NO
0.9296,NO
3.0036,YES
3.8015,YES
3.0263,YES
4.6254,YES
0.8369,NO
0.7319,NO
3.8251,YES
2.3259,NO
3.2867,YES
1.4497,NO
0.9938,NO
2.1042,NO
0.6225,NO
0.7708,NO
3.8424,YES
1.1142,NO
3.6281,YES
0.6256,NO
2.9608,YES
1.6458,NO
1.6377,NO
3.1513,NO
1.252,NO
3.322,YES
2.695,NO
3.0479,YES
0.2774,NO
0.5345,NO
2.4027,YES
0.8044,NO
0.6766,NO
3.2727,YES
0.5301,NO
0.35200000000000004,NO
3.1702,YES
0.3644,NO
2.2838,YES
0.1456,NO
0.7136,NO
0.8575,NO
0.3592,NO
0.2414,NO
0.3117,NO
0.2253,NO
0.8958,NO
0.1433,NO
0.8015,NO
0.4606,NO
0.262,NO
1.0906,NO
0.21600000000000003,NO
2.8895,YES
1.202,NO
2.1874,YES
0.5749,NO
0.2182,NO
0.3555,YES
1.5443,YES
1.452,YES
1.1777,YES
0.2313,NO
0.1176,NO
0.9304,YES
0.8301,NO
0.4984,YES
0.5971,NO
0.8992,NO
1.2593,NO
0.4552,NO
0.0935,NO
2.2935,YES
0.3463,NO
2.2124,YES
0.1347,NO
1.4953,YES
0.7297,NO
0.5803,NO
1.124,NO
0.607,NO
0.5853,YES
0.6425,NO
0.848,YES
3.0413,YES
2.2144,YES
0.9294,NO
0.2207,NO
0.5016,NO
1.1165,NO
1.5547,YES
1.6105,YES
1.0149,NO
0.836,NO
0.92,NO
0.7792,NO
0.6734,NO
1.6896,NO
0.5,NO
2.1876,YES
0.4669,NO
3.0935,YES
0.5454,NO
1.7745,YES
0.3017,NO
0.7939,NO
0.7327,NO
1.0035,NO
0.8254,NO
1.4846,NO
1.2824,NO
0.9105,NO
1.1189,NO
0.7223,NO
4.8967,YES
1.9180000000000001,YES
1.9462,YES
6.2083,YES
0.8318,NO
0.5594,NO
5.4134,YES
1.5527,NO
4.5137,YES
0.9825,NO
0.5435,NO
1.3964,NO
0.2258,NO
0.6565,NO
2.4268,YES
0.6549,NO
2.5515,YES
0.5134,NO
1.8132,YES
1.093,NO
1.0894,NO
2.8119,NO
1.3330000000000002,NO
5.0294,YES
2.6241,NO
4.5121,YES
1.121,NO
0.9827,NO
3.8373,YES
2.022,YES
2.3704,YES
5.1374,YES
0.9864,NO
0.7956,NO
4.4407,YES
1.5888,NO
3.8132,YES
1.2698,NO
0.9337,NO
1.8377,NO
0.4441,NO
0.517,NO
2.6830000000000003,YES
0.871,NO
2.5656,YES
0.5938,NO
2.0188,YES
1.2933,NO
1.3847,NO
2.455,NO
1.5055,NO
4.0555,YES
2.3527,NO
3.7439,YES
1.167,NO
0.7295,NO
4.5807,YES
1.8739,YES
1.6431,YES
5.7138,YES
0.5159,NO
0.4268,NO
5.1038,YES
1.7058,NO
4.2953,YES
0.9716,NO
0.7956,NO
1.5092,NO
0.322,NO
0.5877,NO
2.4011,YES
0.6794,NO
2.5359,YES
0.55,NO
1.7965,YES
1.2341,NO
1.2319,NO
2.9674,NO
1.2552,NO
4.7986,YES
2.6041,NO
3.8812,YES
0.9212,NO
0.8171,NO
5.4407,YES
1.9446,YES
2.0435,YES
6.6297,YES
0.7808,NO
0.596,NO
5.7601,YES
1.2915,NO
5.334,YES
0.5543,NO
0.8616,NO
1.7195,NO
0.4562,NO
0.5433,NO
2.1711,YES
0.6079,NO
2.3484,YES
0.5315,NO
1.8139,YES
0.8707,NO
1.0815,NO
2.4948,NO
0.8393,NO
5.5837,YES
2.6309,NO
4.8764,YES
1.4393,NO
0.6207,NO
1.26,YES
3.4436,YES
3.2624,YES
2.461,YES
0.8587,NO
0.4131,NO
1.8071,YES
1.2883,NO
1.7621,YES
0.7661,NO
1.1784,NO
2.0443,NO
0.7556,NO
0.6555,NO
4.3199,YES
0.7646,NO
3.9422,YES
0.3132,NO
2.781,YES
0.7806,NO
0.9232,NO
1.7498,NO
0.6107,NO
1.5783,YES
1.4227,NO
2.0339,YES
1.594,NO
0.7345,NO
2.3681,YES
3.7496,YES
3.5125,YES
3.9659,YES
0.6717,NO
0.3774,NO
2.9825,YES
1.5798,NO
2.5878,YES
1.0793,NO
0.8156,NO
1.7668,NO
0.4608,NO
0.5068,NO
4.8235,YES
0.6979,NO
4.7081,YES
0.315,NO
3.0322,YES
1.0984,NO
1.1203,NO
2.5445,NO
1.0819,NO
2.4888,YES
2.1255,NO
2.9997,YES
0.7111,NO
0.519,NO
1.1817,NO
1.1929,NO
1.2329,NO
1.6905,NO
0.7334,NO
0.4476,NO
1.4439,NO
0.8416,NO
1.2982,NO
0.434,NO
1.7102,YES
2.0692,YES
1.0402,YES
0.47100000000000003,NO
1.3605,NO
0.6287,NO
1.2718,NO
0.3043,NO
0.8675,NO
0.4056,NO
0.4605,NO
1.0096,NO
0.4693,NO
1.7882,NO
0.8456,NO
1.5502,NO
1.3686,YES
1.0517,YES
0.6106,NO
0.381,NO
0.474,NO
0.7644,NO
0.754,YES
0.5451,YES
0.6773,NO
0.5492,NO
0.7259,NO
0.3309,NO
0.1661,NO
0.5827,NO
0.1562,NO
1.0166,YES
0.6207,NO
1.3478,YES
0.5484,NO
0.7612,YES
0.4058,NO
0.3898,NO
0.4404,NO
0.7508,NO
0.32,NO
0.9159999999999999,NO
0.5121,NO
0.6103,NO
0.9989,NO
0.3443,NO
1.85,YES
3.0312,YES
2.9774,YES
3.125,YES
0.3653,NO
0.2517,NO
2.4373,YES
1.2283,NO
2.2869,YES
0.8290000000000001,NO
0.3477,NO
1.0726,NO
0.2236,NO
0.3195,NO
4.2105,YES
0.358,NO
3.7731,YES
0.2207,NO
2.7179,YES
0.6907,NO
0.9026,NO
1.925,NO
0.8164,NO
1.9657,YES
1.3566,NO
2.4558,YES
1.9932,YES
1.1448,YES
0.9857,NO
0.4437,NO
0.6175,NO
1.1492,NO
0.8166,YES
1.2164,YES
0.9925,NO
0.9217,NO
1.0959,NO
0.9198,NO
0.1854,NO
0.9129,NO
0.1455,NO
1.3495,YES
0.9507,NO
1.9288,YES
0.555,NO
1.2195,YES
0.4892,NO
0.6411,NO
0.8994,NO
1.0362,NO
0.9258,NO
1.1768,NO
1.0652,NO
0.9432,NO
0.4962,NO
0.4085,NO
0.6912,NO
0.8842,NO
1.1719,NO
1.2182,NO
0.5434,NO
0.1956,NO
0.7494,NO
2.0767,YES
0.7181,NO
1.9404,YES
0.6787,NO
1.1876,NO
0.2725,NO
0.2203,NO
1.07,NO
0.7031,NO
0.8273,NO
0.2114,NO
0.5726,NO
1.9346,YES
2.1017,YES
2.1283,YES
1.8663,YES
1.0554,NO
1.5655,YES
0.4487,NO
2.0985,YES
1.1878,YES
0.4606,NO
0.2968,NO
0.3402,NO
0.5542,NO
0.87,YES
1.3595,YES
0.6426,NO
0.5004,NO
0.5395,NO
0.511,NO
0.1665,NO
0.7731,NO
0.1897,NO
1.5421,YES
0.5891,NO
2.0744,YES
0.4581,NO
1.3058,YES
0.5416,NO
0.4615,NO
0.4953,NO
0.5273,NO
0.4809,NO
0.7451,NO
0.6866,NO
0.4103,NO
0.7263,NO
0.5486,NO
1.6684,NO
0.6885,NO
1.12,NO
2.1573,NO
0.633,NO
0.4649,NO
1.7389,NO
2.1897,YES
1.6069,NO
2.251,YES
0.787,NO
1.4101,NO
0.285,NO
0.2833,NO
1.1486,NO
0.8497,NO
0.7563,NO
0.4928,NO
0.6176,NO
2.0622,YES
2.2949,YES
2.1406,YES
2.2689,YES
1.7747,NO
2.2096,YES
1.1127,NO
