50Traced_NONETRACED_MAX_SINGLE_VSM_44_MEDIAN,Associated
0.2289,NO
0.2289,NO
0.1567,NO
1.0,YES
1.0,YES
0.2289,NO
0.153,NO
0.1438,NO
0.2223,NO
0.2636,NO
0.257,NO
0.2636,NO
1.0,YES
0.1854,NO
1.0,YES
0.1684,NO
1.0,YES
0.1141,NO
0.1688,NO
0.2223,NO
0.1274,NO
0.2223,NO
0.1618,NO
0.1057,NO
0.2289,NO
0.1422,NO
0.1091,NO
0.2215,NO
0.2598,NO
0.2598,NO
0.2215,NO
0.1529,NO
0.1098,NO
0.2598,NO
0.6882,YES
0.2215,NO
1.0,YES
0.3884,NO
0.3751,NO
0.3884,NO
0.0807,NO
0.2942,NO
0.1308,NO
0.191,NO
0.2508,NO
0.1289,NO
0.5181,YES
1.0,YES
0.3643,YES
1.0,YES
0.1977,NO
0.3024,YES
0.2598,NO
