50Traced_NONETRACED_MAX_RAW_LSA_94_MEDIAN,Associated
0.2085,NO
1.0,YES
1.0,YES
0.1949,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1636,NO
1.0,YES
1.0,YES
0.1404,NO
0.1398,NO
0.1517,NO
0.067,NO
0.2131,NO
0.2374,NO
0.2374,NO
0.3834,YES
0.11,NO
1.0,YES
0.0553,NO
0.3626,YES
0.0922,NO
0.102,NO
0.1398,NO
0.1398,NO
0.1193,NO
0.2177,NO
0.15,NO
0.1371,NO
0.1468,NO
0.0694,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1924,NO
0.0695,NO
1.0,YES
0.0938,NO
1.0,YES
0.2649,NO
0.3042,NO
0.23600000000000002,NO
0.23600000000000002,NO
0.0973,NO
0.2337,YES
0.132,NO
1.0,YES
0.1481,NO
0.2624,YES
0.2649,NO
0.2649,NO
0.3023,NO
0.2649,NO
1.0,YES
0.2621,NO
1.0,YES
0.1395,NO
0.079,NO
1.0,YES
0.3451,YES
0.3451,YES
1.0,YES
0.2192,NO
0.1931,NO
0.3641,YES
0.2672,NO
0.3131,YES
0.1088,NO
0.2277,NO
0.1884,NO
0.1884,NO
0.1931,NO
0.1876,YES
0.0908,NO
0.3451,YES
0.1968,NO
0.2292,YES
0.2134,NO
0.2672,NO
0.3004,NO
0.1322,NO
1.0,YES
0.2672,NO
0.3451,YES
0.1741,NO
0.1099,NO
1.0,YES
0.2879,YES
0.2879,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
0.4286,YES
0.1102,NO
1.0,YES
0.2904,NO
0.2099,NO
0.1489,NO
0.0945,NO
0.2034,NO
0.1919,YES
0.1975,NO
0.3422,YES
0.1773,NO
0.2879,YES
0.2904,NO
0.2904,NO
0.3619,NO
0.2904,NO
1.0,YES
0.3259,NO
1.0,YES
0.1741,NO
0.079,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1867,NO
0.0711,NO
0.5229,YES
0.106,NO
1.0,YES
0.2491,NO
0.2859,NO
0.1489,NO
0.1497,NO
0.1047,NO
0.2337,YES
0.1016,NO
1.0,YES
0.1481,NO
0.2157,YES
0.2491,NO
0.2491,NO
0.3135,NO
0.2491,NO
1.0,YES
0.2616,NO
1.0,YES
0.1248,NO
0.0905,NO
0.2475,YES
1.0,YES
1.0,YES
0.2475,YES
0.1202,NO
0.1202,NO
0.2037,YES
0.20199999999999999,NO
0.1423,YES
0.1418,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.1206,NO
0.2519,NO
0.20199999999999999,NO
0.20199999999999999,NO
0.2475,YES
0.20199999999999999,NO
0.2475,YES
0.1201,NO
0.10300000000000001,NO
0.3313,YES
1.0,YES
0.4264,YES
0.3313,YES
0.1548,NO
0.0792,NO
0.2917,YES
0.2252,NO
0.3039,YES
0.2252,NO
0.1448,NO
0.1036,NO
0.077,NO
0.1825,NO
1.0,YES
0.1772,NO
0.5728,YES
0.0892,NO
1.0,YES
0.1677,NO
0.2252,NO
0.2985,NO
0.1348,NO
0.3313,YES
0.2298,NO
0.3313,YES
0.1932,NO
0.0618,NO
0.1381,NO
0.2108,NO
0.0953,NO
0.2195,NO
0.183,NO
0.1243,NO
0.2818,NO
0.1443,NO
0.1653,NO
0.1052,NO
0.4225,YES
1.0,YES
1.0,YES
0.1243,NO
0.185,NO
0.1196,NO
0.0749,NO
0.1551,NO
0.1191,NO
0.0881,NO
0.1813,NO
0.1443,NO
0.1443,NO
0.1754,NO
0.1443,NO
0.2229,NO
0.4428,YES
0.289,YES
0.2752,NO
0.1653,NO
0.0962,NO
0.1187,NO
0.32899999999999996,YES
1.0,YES
0.0968,NO
0.1519,NO
0.0784,NO
0.1784,NO
0.1661,NO
0.1528,NO
0.1562,NO
1.0,YES
0.1222,NO
0.4035,YES
0.0962,NO
1.0,YES
0.1222,NO
0.1163,NO
0.1218,NO
0.1354,NO
0.0948,NO
0.1407,NO
0.0913,NO
0.0894,NO
0.1248,NO
0.0213,NO
0.3362,YES
1.0,YES
1.0,YES
0.3362,YES
0.1548,NO
0.1025,NO
0.1999,YES
0.183,NO
0.2148,YES
0.1023,NO
0.1977,NO
0.1726,NO
0.1805,NO
0.0315,NO
1.0,YES
0.0429,NO
1.0,YES
0.1039,NO
1.0,YES
0.0426,NO
0.2519,NO
0.1228,NO
0.0827,NO
0.3362,YES
0.1256,NO
0.3362,YES
1.0,YES
0.1949,YES
0.3473,NO
0.1555,NO
0.1017,NO
0.1736,NO
0.4242,YES
1.0,YES
0.1111,NO
0.1422,NO
0.1401,NO
0.1058,NO
0.1741,NO
0.1792,NO
0.1792,NO
1.0,YES
0.1283,NO
1.0,YES
0.1017,NO
1.0,YES
0.1017,NO
0.0909,NO
0.1218,NO
0.1422,NO
0.1422,NO
0.192,NO
0.1422,NO
0.1401,NO
0.1686,NO
0.0659,NO
0.2688,NO
0.2168,NO
0.1396,NO
0.1396,NO
0.0797,NO
0.0869,NO
0.1921,NO
0.2884,YES
0.1124,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1414,NO
0.1247,NO
0.1658,NO
0.1843,NO
0.2072,NO
0.1519,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1396,NO
0.3603,YES
0.1576,NO
1.0,YES
0.0488,YES
0.2823,NO
0.1584,NO
0.0902,NO
0.1163,NO
1.0,YES
1.0,YES
0.0947,NO
0.1079,NO
0.1035,NO
0.1095,NO
0.1665,NO
0.1472,NO
0.1463,NO
0.4286,YES
0.114,NO
0.4181,YES
0.0902,NO
0.4286,YES
0.0902,NO
0.0826,NO
0.0956,NO
0.1274,NO
0.0826,NO
0.1427,NO
0.0956,NO
0.1035,NO
0.1422,NO
0.0785,NO
0.233,NO
0.2061,NO
0.1705,NO
0.233,NO
0.1529,NO
0.1098,NO
0.1753,NO
1.0,YES
0.1561,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.159,NO
0.161,NO
0.0862,NO
0.1705,NO
0.2286,NO
0.1171,NO
0.3848,YES
1.0,YES
1.0,YES
0.3754,YES
0.233,NO
1.0,YES
0.1705,NO
