50Traced_NONETRACED_SUM_MULTI_VSM_65_MEDIAN,Associated
1.4243,NO
0.4051,NO
0.3713,NO
2.2169,NO
0.5172,NO
1.4443,NO
0.4063,NO
2.0009,NO
3.5854,YES
3.8929,YES
4.3171,YES
3.8916,YES
1.5697,NO
2.6836,YES
1.2503,NO
1.4086,NO
0.5735,NO
5.1719,YES
1.92,YES
2.0709,YES
4.9838,YES
2.2496,NO
0.4939,NO
5.3301,YES
0.5539999999999999,NO
5.1343,YES
0.3613,NO
1.1767,NO
1.5498,NO
1.0715,NO
0.6674,NO
1.1186,YES
0.8432,NO
1.7313,YES
0.3792,NO
2.5445,YES
1.1745,NO
1.8017,NO
2.6386,NO
0.9659,NO
3.9982,YES
1.3153,NO
5.2143,YES
0.9904,NO
0.39799999999999996,NO
2.5784,YES
1.3327,NO
1.294,NO
2.4396,YES
1.265,NO
0.5089,NO
2.8547,YES
0.5727,NO
2.7631,YES
0.4492,NO
0.3264,NO
0.9177,NO
0.2653,NO
0.5896,NO
1.0269,NO
0.5262,NO
1.2781,NO
0.4281,NO
2.0969,NO
1.0477,NO
1.0734,NO
1.5147,NO
1.0255,NO
2.0153,YES
0.8632,NO
2.6473,YES
1.3356,NO
0.4994,NO
3.7406,YES
3.0459,YES
3.5138,YES
3.0947,YES
1.3339,NO
0.4135,NO
2.9518,YES
1.0941,NO
2.8682,YES
0.8127,NO
0.8636,NO
1.0506,NO
0.4901,NO
0.4758,NO
3.0575,YES
0.48,NO
2.9738,YES
0.2315,NO
4.3041,YES
1.8907,NO
2.2587,NO
2.5956,NO
1.8940000000000001,NO
2.6363,YES
1.1749,NO
2.9182,YES
0.846,NO
0.3361,NO
2.92,YES
0.9347,NO
1.0899,NO
2.4436,YES
1.0638,NO
0.2904,NO
2.7126,YES
0.159,NO
2.6234,YES
0.2013,NO
0.6632,NO
0.4295,NO
0.5632,NO
0.2166,NO
0.3324,NO
0.3354,NO
0.5387,NO
0.2274,NO
1.0799,NO
0.5387,NO
0.594,NO
1.0214,NO
0.3153,NO
2.0846,YES
0.3584,NO
3.2127,YES
0.7823,NO
0.3543,NO
1.3334,YES
2.736,YES
3.2309,YES
1.3288,YES
0.3891,NO
0.4199,NO
0.9977,YES
0.5555,NO
1.1794,YES
0.5469,NO
0.606,NO
0.2227,NO
0.2981,NO
0.3328,NO
2.6663,YES
0.42700000000000005,NO
2.8412,YES
0.2656,NO
3.7735,YES
0.8031,NO
1.2768,NO
1.1339,NO
0.6141,NO
1.1545,YES
0.2738,NO
1.253,YES
2.031,YES
0.3284,YES
1.4452,NO
0.2812,NO
0.2337,NO
1.3126,NO
1.7817,YES
1.7852,YES
0.9334,NO
0.7906,NO
0.7634,NO
0.5294,NO
0.7838,NO
0.9041,NO
0.4477,NO
0.715,YES
0.5655,NO
1.6858,YES
0.136,NO
1.2743,YES
0.3075,NO
0.599,NO
0.8342,NO
0.8836,NO
0.7159,NO
1.1674,NO
0.7313,NO
1.1953,NO
1.4849,NO
0.7242,NO
5.4897,YES
2.3480000000000003,YES
2.2648,YES
5.1736,YES
2.5587,NO
0.6409999999999999,NO
5.1267,YES
0.9258,NO
5.0602,YES
0.6331,NO
1.1939,NO
1.5442,NO
1.0763,NO
0.7214,NO
1.5730000000000002,YES
0.7857,NO
2.0881,YES
0.48,NO
2.9553,YES
1.6997,NO
2.3576,NO
3.0031,NO
1.528,NO
4.2885,YES
2.0661,NO
5.4467,YES
2.1073,NO
0.7628,NO
5.5722,YES
2.4492,YES
2.1034,YES
5.5614,YES
2.7456,NO
0.8938,NO
5.5522,YES
0.7884,NO
4.9615,YES
0.3237,NO
1.0059,NO
1.9509999999999998,NO
1.1944,NO
0.8794,NO
1.425,YES
1.1627,NO
1.8732,YES
0.8031,NO
2.8913,YES
1.5415,NO
2.4248,NO
3.21,NO
1.3803,NO
4.3732,YES
1.9795,NO
5.5764,YES
1.4006,NO
0.7062,NO
4.1815,YES
2.1492,YES
1.5982,YES
4.3717,YES
2.0518,NO
0.7606,NO
4.5597,YES
1.1873,NO
3.9226,YES
1.0208,NO
0.617,NO
1.1024,NO
0.784,NO
0.4837,NO
1.1615,YES
0.9292,NO
1.7202,YES
0.4854,NO
2.7125,YES
2.0163,NO
2.5346,NO
3.4714,NO
1.8009,NO
3.7356,YES
1.9253,NO
4.7704,YES
1.4766,NO
0.6175,NO
4.9543,YES
1.8902,YES
1.6236,YES
4.8266,YES
2.1553,NO
0.6008,NO
5.0178,YES
0.7751,NO
4.7884,YES
0.5754,NO
1.3409,NO
1.5483,NO
1.2383,NO
0.5973,NO
0.9006,YES
0.7844,NO
1.3902,YES
0.4576,NO
2.0447,YES
1.2027,NO
1.8894,NO
2.6315,NO
1.0186,NO
3.9511,YES
1.6501,NO
5.3415,YES
0.9955,NO
0.3526,NO
1.3780000000000001,YES
2.9631,YES
3.0939,YES
1.5265,YES
0.5578,NO
0.6206,NO
1.1634,YES
1.1372,NO
1.1604,YES
1.0502,NO
0.6973,NO
0.5491,NO
0.3655,NO
0.266,NO
2.6329,YES
0.524,NO
2.6859,YES
0.3089,NO
3.7803,YES
1.2593,NO
1.8007,NO
1.7462,NO
1.1286,NO
1.4422,YES
0.7111,NO
1.4994,YES
1.0386,NO
0.5908,NO
2.6106,YES
3.5798,YES
4.3808,YES
2.7556,YES
0.9708,NO
0.5256,NO
2.4185,YES
1.0161,NO
2.3336,YES
0.6818,NO
0.867,NO
0.6004,NO
0.7166,NO
0.2919,NO
3.3727,YES
0.5396,NO
3.2522,YES
0.2233,NO
4.9878,YES
1.1623,NO
1.9621,NO
2.2172,NO
0.8145,NO
2.099,YES
0.6329,NO
2.7845,YES
0.8777,NO
0.1464,NO
1.4484,NO
0.9576,NO
0.6129,NO
1.5416,NO
0.9129999999999999,NO
0.6721,NO
1.2926,NO
0.3425,NO
1.0133,NO
0.2697,NO
1.6201,YES
1.5476,YES
1.1188,YES
0.3222,NO
0.8463,NO
0.5649,NO
0.441,NO
0.4759,NO
0.4716,NO
0.387,NO
0.7077,NO
0.6890000000000001,NO
0.2933,NO
1.041,NO
0.8117,NO
1.7058,NO
2.3835,YES
0.5458,YES
1.2487,NO
0.3571,NO
0.45299999999999996,NO
1.064,NO
2.1254,YES
1.4031,YES
0.7056,NO
0.5633,NO
0.6115,NO
0.4094,NO
0.3277,NO
0.1993,NO
0.2322,NO
1.2353,YES
0.4066,NO
1.5882,YES
0.509,NO
1.78,YES
0.4882,NO
0.257,NO
0.7681,NO
0.6107,NO
0.4618,NO
0.7853,NO
0.5572,NO
0.5641,NO
0.9077,NO
0.3778,NO
2.2997,YES
3.3606,YES
4.0761,YES
2.4897,YES
0.883,NO
0.5255,NO
1.7321,YES
0.9274,NO
2.0299,YES
0.5027,NO
1.1442,NO
0.7782,NO
0.7509999999999999,NO
0.3361,NO
3.1714,YES
0.4185,NO
3.2193,YES
0.2085,NO
4.2456,YES
0.7702,NO
1.7317,NO
1.4319,NO
0.5197,NO
1.8368,YES
0.8281,NO
2.1402,YES
2.6581,YES
0.5929,YES
1.4364,NO
0.7153,NO
0.6842,NO
1.3868,NO
2.2186,YES
1.7469,YES
0.8495,NO
0.5165,NO
0.6594,NO
0.3721,NO
0.5668,NO
0.6618,NO
0.4225,NO
1.2851,YES
0.7468,NO
1.8136,YES
0.6689,NO
1.9249,YES
0.8705,NO
0.3633,NO
0.8937,NO
0.6804,NO
0.4984,NO
1.0559,NO
0.5317,NO
0.9996,NO
0.5868,NO
0.2043,NO
0.9617,NO
1.0669,NO
1.1991,NO
1.0237,NO
0.7957,NO
0.3797,NO
0.8762,NO
1.9587,YES
0.64,NO
1.8394,YES
0.5479999999999999,NO
0.6209,NO
0.2504,NO
0.1957,NO
1.4092,NO
0.3667,NO
0.8634,NO
0.2563,NO
1.3791,NO
2.0173,YES
2.2606,YES
2.4551,YES
2.2215,YES
0.8384,NO
1.1694,YES
0.706,NO
1.9788,YES
0.2688,YES
1.0353,NO
0.4917,NO
0.5716,NO
0.9279999999999999,NO
1.5346,YES
1.6909999999999998,YES
0.5313,NO
0.5009,NO
0.4026,NO
0.3566,NO
0.3108,NO
0.4086,NO
0.1588,NO
0.6671,YES
0.5945,NO
1.6038,YES
0.4848,NO
1.2329999999999999,YES
0.6952,NO
0.3397,NO
0.5424,NO
0.5403,NO
0.4502,NO
0.8271,NO
0.4463,NO
0.6461,NO
1.0458,NO
0.374,NO
1.7717,NO
1.1121,NO
0.8776,NO
1.5979,NO
1.4308,NO
0.6264,NO
1.5493,NO
2.8137,YES
1.3513,NO
2.7871,YES
1.1853,NO
1.198,NO
0.4492,NO
0.5071,NO
1.6293,NO
0.7154,NO
1.0447,NO
0.5539999999999999,NO
1.3231,NO
3.0532,YES
3.2069,YES
3.8527,YES
3.4771,YES
1.5806,NO
2.4435,YES
1.2307,NO
