50Traced_NONETRACED_SUM_SINGLE_LSA_12_MEDIAN,Associated
0.6374,NO
0.49200000000000005,NO
4.324,YES
0.4791,NO
4.3524,YES
0.3072,NO
4.7717,YES
2.0728,NO
1.7722,NO
2.2974,NO
1.6178,NO
1.3867,YES
2.4597,NO
1.9522,YES
1.0809,NO
0.9298,NO
0.8428,NO
0.787,NO
0.9998,NO
1.0675,NO
0.9212,NO
0.9519,NO
1.3808,NO
2.7351,YES
1.3551,NO
3.3242,YES
1.0465,NO
1.0725,NO
1.082,NO
0.8811,NO
1.1865,NO
0.8541,NO
1.0184,NO
1.0033,NO
1.0991,NO
2.8844,YES
3.4356,YES
2.6595,YES
3.6421,YES
1.4713,NO
3.4736,YES
1.5085,NO
0.731,NO
0.6758,NO
0.3373,NO
0.5916,NO
0.5847,NO
0.5062,NO
0.6575,NO
0.7148,NO
0.7622,NO
3.3094,YES
0.9438,NO
4.0656,YES
0.4644,NO
0.3163,NO
0.2479,NO
0.9208,NO
0.5993,NO
0.7565,NO
0.6566,NO
0.6904,NO
0.858,NO
3.3562,YES
4.0,YES
3.2693,YES
3.6718,YES
0.8128,NO
3.702,YES
0.8855,NO
0.7435,NO
0.3652,NO
0.3922,NO
1.318,NO
1.1688,NO
0.9075,NO
0.6683,NO
0.5661,NO
1.087,NO
3.2702,YES
1.2055,NO
3.9315,YES
0.3319,NO
0.3042,NO
0.2007,NO
0.8691,NO
1.1823,NO
0.6111,NO
1.4134,NO
0.5006,NO
1.3639,NO
3.6329,YES
4.1086,YES
3.2208,YES
3.5577,YES
1.1658,NO
3.9606,YES
1.1758,NO
0.5753,NO
0.3161,NO
0.3818,NO
0.8095,NO
0.7645,NO
0.7477,NO
0.4282,NO
0.4617,NO
0.8964,NO
2.5937,YES
0.9304,NO
2.9616,YES
0.2118,NO
0.2609,NO
0.2045,NO
0.6454,NO
0.7563,NO
0.5463,NO
0.7716,NO
0.5079,NO
0.9546,NO
2.6016,YES
3.0861,YES
2.3982,YES
2.7036,YES
0.7673,NO
2.9395,YES
0.7475,NO
0.5785,NO
1.2787,NO
4.6864,YES
1.8408,YES
1.8025,YES
5.1277,YES
1.0258,NO
0.5595,NO
5.7334,YES
0.1906,NO
5.7352,YES
0.4859,NO
1.3,NO
1.0129,NO
1.4033,NO
0.6328,NO
2.6182,YES
0.6712,NO
2.4113,YES
1.4098,NO
2.4452,YES
0.5249,NO
0.7001,NO
1.8015,NO
1.7507,NO
4.7793,YES
1.3654,NO
4.6523,YES
0.6769,NO
0.6554,NO
2.7381,YES
1.6902,NO
1.4494,NO
3.2998,YES
0.6833,NO
0.298,NO
4.0813,YES
0.5877,NO
3.8851,YES
1.1369,NO
1.2141,NO
0.6406,NO
1.0347,NO
0.3843,NO
1.8939,NO
0.3909,NO
2.1922,NO
0.5758,NO
1.8002,NO
1.1926,NO
1.214,NO
2.0667,NO
1.6417,NO
3.0949,YES
2.2744,NO
3.4462,YES
1.0977,NO
1.1987,NO
1.6761,YES
4.5694,YES
4.3262,YES
2.4239,YES
1.5456,NO
0.6707,NO
3.4474,YES
2.1633,NO
3.7221,YES
2.6007,NO
1.955,NO
1.7689,NO
1.4956,NO
0.6995,NO
4.7709,YES
0.5434,NO
4.9984,YES
0.3776,NO
4.8562,YES
2.7862,NO
2.7791,NO
3.2924,NO
2.6936,NO
2.8507,YES
3.698,NO
3.2996,YES
0.2215,NO
0.7888,NO
3.0419,YES
1.0884,NO
1.02,NO
3.1975,YES
0.7836,NO
0.3502,NO
3.6008,YES
0.2334,NO
3.6373,YES
0.3137,NO
0.9455,NO
0.8802,NO
1.0463,NO
0.3718,NO
1.2896,NO
0.3453,NO
1.0179,NO
0.9384,NO
1.6091,NO
0.3035,NO
0.44799999999999995,NO
1.1956,NO
1.4223,NO
3.0311,YES
0.3584,NO
3.0165,YES
0.5226,NO
0.7994,NO
0.639,YES
3.9853,YES
4.2625,YES
0.6704,YES
1.2523,NO
0.405,NO
1.6179,YES
1.0434,NO
1.5677,YES
0.6382,NO
1.6361,NO
2.0773,NO
1.6356,NO
0.4211,NO
4.4128,YES
0.3379,NO
4.1197,YES
0.2232,NO
4.5567,YES
0.8675,NO
0.6641,NO
1.0769,NO
0.9572,NO
0.8473,YES
1.4115,NO
1.2336,YES
2.1947,YES
2.1814,YES
1.1751,NO
0.353,NO
0.5106,NO
1.1123,NO
2.2073,YES
2.8659,YES
1.1081,NO
0.0767,NO
0.9918,NO
0.08800000000000001,NO
0.2131,NO
0.16,NO
0.5581,NO
2.2961,YES
0.9728,NO
3.0148,YES
0.8882,NO
3.1403,YES
0.564,NO
0.2075,NO
0.1276,NO
0.3305,NO
0.2811,NO
0.9986,NO
0.5132,NO
0.8147,NO
0.7675,NO
1.232,NO
5.443,YES
1.6218,YES
1.6207,YES
6.0387,YES
0.863,NO
0.5114,NO
6.5263,YES
0.3583,NO
6.4366,YES
0.9895,NO
1.4901,NO
1.0583,NO
1.666,NO
0.5277,NO
2.8428,YES
0.5752,NO
2.6737,YES
1.4027,NO
2.2856,YES
1.1204,NO
1.3544,NO
2.4099,NO
2.5467,NO
5.8832,YES
2.0476,NO
5.559,YES
0.7651,NO
1.1882,NO
4.2366,YES
1.5768,YES
1.3322,YES
4.9681,YES
0.9819,NO
0.5022,NO
5.596,YES
0.7513,NO
5.5575,YES
1.57,NO
1.6087,NO
1.1083,NO
1.6202,NO
0.4689,NO
2.2306,YES
0.4764,NO
2.3077,YES
0.9940000000000001,NO
1.7364,YES
1.7181,NO
1.9727,NO
2.7255,NO
2.6595,NO
5.0966,YES
2.4196,NO
4.9748,YES
0.722,NO
1.1461,NO
4.7035,YES
1.5158,YES
1.2985,YES
5.3493,YES
1.0703,NO
0.6073,NO
5.8988,YES
0.619,NO
5.6758,YES
0.9856,NO
0.9215,NO
0.5683,NO
1.0871,NO
0.8416,NO
2.2455,YES
0.8848,NO
2.0536,YES
1.5232,NO
1.8848,YES
0.9948,NO
1.3096,NO
2.0523,NO
1.9527,NO
4.8205,YES
1.6304,NO
4.6285,YES
0.9134,NO
1.2479,NO
5.1743,YES
2.0012,YES
1.9333,YES
5.6417,YES
1.0166,NO
0.4691,NO
6.5906,YES
0.6837,NO
6.3792,YES
1.2788,NO
1.8193,NO
1.3642,NO
1.9287,NO
0.5751,NO
2.9909,YES
0.6477,NO
2.8644,YES
1.392,NO
2.4565,YES
1.237,NO
1.4809,NO
2.6706,NO
2.5409,NO
5.4328,YES
2.2987,NO
5.3062,YES
0.4883,NO
0.4702,NO
0.975,YES
4.2045,YES
4.1065,YES
1.2682,YES
1.1872,NO
0.3349,NO
2.0589,YES
1.3208,NO
2.1767,YES
0.9886,NO
1.1208,NO
1.6916,NO
1.1213,NO
0.4523,NO
4.2118,YES
0.3484,NO
4.1351,YES
0.1548,NO
4.4557,YES
1.5397,NO
1.2241,NO
1.7501,NO
1.15,NO
1.3563,YES
1.7467,NO
1.6661,YES
0.377,NO
0.3575,NO
1.399,YES
3.9521,YES
3.9755,YES
1.6962,YES
1.0132,NO
0.3897,NO
2.3116,YES
0.9368,NO
2.4179,YES
0.7364,NO
0.3253,NO
0.8187,NO
0.2563,NO
0.6455,NO
3.8793,YES
0.5234,NO
4.1258,YES
0.5785,NO
4.5127,YES
1.1814,NO
0.9325,NO
1.6166,NO
0.9279,NO
1.5489,YES
1.496,NO
1.7969,YES
1.1086,NO
0.7908,NO
1.0107,NO
1.2642,NO
1.3889,NO
0.8141,NO
0.8546,NO
0.6967,NO
1.5241,NO
0.4545,NO
1.3564,NO
0.3871,NO
2.0824,YES
2.0835,YES
2.1941,YES
0.3956,NO
1.6642,NO
0.6744,NO
1.2581,NO
0.6263,NO
1.3305,NO
0.4113,NO
0.2698,NO
0.6592,NO
0.8776,NO
1.1107,NO
0.6048,NO
0.9502,NO
0.9064,YES
1.4988,YES
0.4721,NO
0.3566,NO
0.4425,NO
0.4093,NO
1.5508,YES
1.7954,YES
0.4174,NO
0.1519,NO
0.381,NO
0.1784,NO
0.1661,NO
0.1504,NO
0.2854,NO
1.5124,YES
0.5192,NO
1.8173,YES
0.5278,NO
1.8016,YES
0.5041,NO
0.1261,NO
0.1152,NO
0.1354,NO
0.1295,NO
0.3839,NO
0.24600000000000002,NO
0.3948,NO
0.2862,NO
0.609,NO
1.4199,YES
4.6334,YES
4.6866,YES
1.8528,YES
1.3141,NO
0.3255,NO
2.7473,YES
0.6406,NO
2.7807,YES
0.3447,NO
0.7204,NO
1.1544,NO
0.7229,NO
0.3488,NO
4.5691,YES
0.255,NO
4.8114,YES
0.3717,NO
5.1901,YES
1.0733,NO
0.6818,NO
1.5703,NO
0.9809,NO
1.8386,YES
1.4519,NO
2.6228,YES
2.1398,YES
1.4896,YES
0.9668,NO
0.4743,NO
0.4638,NO
1.1307,NO
1.7868,YES
2.3280000000000003,YES
1.2976,NO
0.2383,NO
0.992,NO
0.2233,NO
0.3941,NO
0.483,NO
0.6904,NO
1.7356,YES
0.4912,NO
2.4344,YES
0.4655,NO
2.6252,YES
0.565,NO
0.3492,NO
0.3736,NO
0.508,NO
0.6296,NO
1.0368,NO
0.3541,NO
0.8640000000000001,NO
0.5065,NO
0.3116,NO
0.3127,NO
0.9492,NO
0.7591,NO
0.6248,NO
0.3274,NO
0.237,NO
0.8173,NO
2.3299,YES
0.8399,NO
3.0042,YES
0.3063,NO
0.2945,NO
0.2504,NO
0.4783,NO
1.034,NO
0.2299,NO
1.204,NO
0.2135,NO
1.0098,NO
2.5299,YES
3.091,YES
2.4095,YES
2.7424,YES
0.9828,NO
3.0918,YES
0.9907,NO
2.1589,YES
1.5522,YES
0.4721,NO
0.524,NO
0.6353,NO
0.5187,NO
1.6986,YES
2.2488,YES
0.6506,NO
0.3329,NO
0.4483,NO
0.2548,NO
0.3468,NO
0.3629,NO
0.642,NO
1.6540000000000001,YES
0.8785,NO
2.3643,YES
0.6744,NO
2.4157,YES
0.6725,NO
0.2559,NO
0.2834,NO
0.2527,NO
0.4303,NO
0.4709,NO
0.3985,NO
0.449,NO
0.7146,NO
0.6916,NO
0.5522,NO
0.1992,NO
0.3801,NO
0.5767,NO
0.578,NO
0.6571,NO
0.6068,NO
1.5689,YES
0.726,NO
1.8159,YES
0.5742,NO
0.4344,NO
0.6059,NO
0.7669,NO
0.895,NO
0.6758,NO
0.4742,NO
0.638,NO
0.4936,NO
1.2681,YES
1.7352,YES
1.0572,YES
1.8284,YES
0.649,NO
1.9184,YES
0.6378,NO
