50Traced_NONETRACED_MAX_RAW_VSM_14_MEDIAN,Associated
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.3036,NO
0.2218,NO
0.1764,NO
0.3901,NO
0.21600000000000003,NO
0.402,YES
0.3584,NO
1.0,YES
0.1566,NO
0.0836,NO
0.1484,YES
1.0,YES
1.0,YES
0.2373,YES
0.1366,NO
0.0836,NO
0.1204,YES
0.1152,NO
0.1972,YES
0.0994,NO
0.171,NO
0.2003,NO
0.1785,NO
0.0891,NO
1.0,YES
0.0836,NO
1.0,YES
0.1347,NO
1.0,YES
0.1005,NO
0.2044,NO
0.2125,NO
0.0948,NO
0.1864,YES
0.2085,NO
0.1548,YES
1.0,YES
0.3626,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1506,NO
1.0,YES
0.3693,YES
0.14800000000000002,NO
0.1665,NO
0.1659,NO
0.067,NO
0.2131,NO
0.2374,NO
0.1446,NO
1.0,YES
0.1033,NO
1.0,YES
0.1009,NO
0.2985,YES
0.1009,NO
0.102,NO
0.0927,NO
0.1665,NO
0.1193,NO
0.2177,NO
0.1665,NO
0.1659,NO
0.1523,NO
0.0802,NO
1.0,YES
0.1368,YES
0.301,YES
1.0,YES
0.1658,NO
0.0724,NO
1.0,YES
0.0938,NO
1.0,YES
0.0765,NO
0.3042,NO
0.23600000000000002,NO
0.2024,NO
0.084,NO
0.301,YES
0.0908,NO
0.301,YES
0.0821,NO
0.301,YES
0.1353,NO
0.1262,NO
0.3023,NO
0.1193,NO
1.0,YES
0.2621,NO
1.0,YES
0.1931,NO
0.1931,NO
0.4277,YES
0.2214,YES
0.3451,YES
1.0,YES
0.2192,NO
0.1931,NO
1.0,YES
0.2422,NO
1.0,YES
0.1088,NO
0.2277,NO
0.1884,NO
0.1744,NO
0.1494,NO
0.3451,YES
0.1931,NO
0.3451,YES
0.1968,NO
0.3451,YES
0.2145,NO
0.1846,NO
0.3004,NO
0.1322,NO
1.0,YES
0.2616,NO
1.0,YES
0.1395,NO
0.1099,NO
1.0,YES
0.1623,YES
0.2509,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.2904,NO
1.0,YES
0.1022,NO
0.1483,NO
0.179,NO
0.0807,NO
0.2034,NO
0.2509,YES
0.1975,NO
0.3422,YES
0.1773,NO
0.2514,YES
0.2904,NO
0.1301,NO
0.3619,NO
0.1715,NO
0.3477,YES
0.3259,NO
1.0,YES
0.1468,NO
0.0732,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.1924,NO
0.0672,NO
1.0,YES
0.2491,NO
1.0,YES
0.08800000000000001,NO
0.2859,NO
0.179,NO
0.1497,NO
0.1047,NO
1.0,YES
0.1016,NO
1.0,YES
0.1481,NO
1.0,YES
0.2491,NO
0.1285,NO
0.3135,NO
0.1202,NO
1.0,YES
0.2439,NO
1.0,YES
0.1566,NO
0.0905,NO
1.0,YES
1.0,YES
1.0,YES
0.2985,YES
0.1661,NO
0.0554,NO
0.2465,YES
0.2335,NO
0.2134,YES
0.1418,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.2335,NO
0.2044,NO
0.2335,NO
0.1116,NO
1.0,YES
0.2335,NO
0.2078,YES
0.1566,NO
0.10300000000000001,NO
1.0,YES
1.0,YES
1.0,YES
0.2985,YES
0.1661,NO
0.0969,NO
0.2917,YES
0.2045,NO
0.3039,YES
0.1342,NO
0.1477,NO
0.2003,NO
0.0885,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1481,NO
1.0,YES
0.2045,NO
0.2044,NO
0.2985,NO
0.1348,NO
1.0,YES
0.2298,NO
0.2728,YES
0.1243,NO
0.1243,NO
0.1381,NO
0.2108,NO
0.0676,NO
0.1174,NO
0.1233,NO
0.1243,NO
0.2592,NO
0.1291,NO
0.1931,NO
0.1052,NO
0.4225,YES
0.4103,YES
0.3938,YES
0.1233,NO
0.14800000000000002,NO
0.1243,NO
0.0717,NO
0.1551,NO
0.077,NO
0.0463,NO
0.0745,NO
0.1014,NO
0.0541,NO
0.1685,NO
0.0541,NO
0.2105,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.1256,NO
0.1208,NO
0.35200000000000004,YES
1.0,YES
0.1208,NO
0.1519,NO
0.078,NO
0.1784,NO
0.1661,NO
0.1649,NO
0.1562,NO
1.0,YES
0.1256,NO
1.0,YES
0.1256,NO
0.3735,YES
0.1256,NO
0.1163,NO
0.1218,NO
0.1354,NO
0.0948,NO
0.1407,NO
0.1077,NO
0.0894,NO
0.1566,NO
0.0359,NO
0.3362,YES
1.0,YES
1.0,YES
0.2148,YES
0.1025,NO
0.0324,NO
0.2148,YES
0.1166,NO
0.2148,YES
0.0996,NO
0.1977,NO
0.2043,NO
0.1805,NO
0.1025,NO
1.0,YES
0.0474,NO
1.0,YES
0.1039,NO
1.0,YES
0.1012,NO
0.2044,NO
0.1228,NO
0.0827,NO
0.3362,YES
0.1242,NO
0.2148,YES
1.0,YES
0.4144,YES
0.3473,NO
0.1555,NO
0.1017,NO
0.1083,NO
0.4242,YES
0.4184,YES
0.1111,NO
0.1422,NO
0.1083,NO
0.1173,NO
0.1741,NO
0.1792,NO
0.132,NO
1.0,YES
0.1033,NO
1.0,YES
0.1017,NO
0.3407,YES
0.1017,NO
0.1267,NO
0.076,NO
0.1422,NO
0.1173,NO
0.192,NO
0.1422,NO
0.1083,NO
0.1553,NO
0.0785,NO
0.1396,NO
0.2168,NO
0.1396,NO
0.1358,NO
0.1552,NO
0.0869,NO
0.1921,NO
1.0,YES
0.1412,NO
0.27899999999999997,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1552,NO
0.20600000000000002,NO
0.1658,NO
0.1701,NO
0.2072,NO
0.2083,NO
1.0,YES
0.4206,YES
1.0,YES
0.245,YES
0.1526,NO
1.0,YES
0.1358,NO
1.0,YES
0.4286,YES
0.2823,NO
0.1584,NO
0.065,NO
0.1163,NO
1.0,YES
0.4499,YES
0.1163,NO
0.1079,NO
0.1163,NO
0.1095,NO
0.1665,NO
0.1649,NO
0.1463,NO
1.0,YES
0.1033,NO
1.0,YES
0.0553,NO
0.3577,YES
0.0678,NO
0.0909,NO
0.0522,NO
0.1274,NO
0.0681,NO
0.1427,NO
0.1077,NO
0.1163,NO
0.2143,NO
0.1714,NO
0.233,NO
0.2061,NO
0.1508,NO
0.233,NO
0.2143,NO
0.1714,NO
0.233,NO
1.0,YES
0.2347,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.2143,NO
0.20600000000000002,NO
0.1714,NO
0.1701,NO
0.2286,NO
0.2083,NO
1.0,YES
0.4613,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.233,NO
